prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
ml.fr.notre_dame_de_paris.000,notre_dame_de_paris,0.8636,0.9235,0.0,0.0,0.1818,0,0,0.0,2,0.1818,0.0,0.1818,0.0,2,0.0678,0.0,0.1818,0.0,3,0.1593,0.0,0.1818
ml.fr.notre_dame_de_paris.001,notre_dame_de_paris,0.8478,0.9118,0.0,0.0,0.1905,0,0,0.0,2,0.1513,0.0,0.1513,0.0,2,0.1513,0.0,0.1688,0.0,3,0.1617,0.0,0.1905
ml.fr.notre_dame_de_paris.002,notre_dame_de_paris,0.5977,0.8121,0.0,0.0,0.1652,0,0,0.0,2,0.118,0.0,0.118,0.0,2,0.1295,0.0,0.1295,0.0,2,0.0804,0.0,0.1652
ml.fr.notre_dame_de_paris.003,notre_dame_de_paris,0.3459,0.5449,0.0,0.0,0.1728,0,0,0.0,2,0.1077,0.0,0.1077,0.0,3,0.1524,0.0,0.1524,0.0,3,0.1524,0.0,0.1728
ml.fr.notre_dame_de_paris.005,notre_dame_de_paris,0.8646,0.9111,0.0,0.0,0.1808,0,0,0.0,2,0.1161,0.0,0.1161,0.0,1,0.03,0.0,0.1808,0.0,1,0.03,0.0,0.1808
ml.fr.notre_dame_de_paris.006,notre_dame_de_paris,0.9483,0.9676,0.0,0.0,0.1759,0,0,0.0,2,0.1288,0.0,0.1288,0.0,1,0.0478,0.0,0.1672,0.0,2,0.1357,0.0,0.1759
ml.fr.notre_dame_de_paris.007,notre_dame_de_paris,0.644,0.7701,0.0,0.0,0.1966,0,0,0.0,3,0.1287,0.0,0.1287,0.0,2,0.1429,0.0,0.1787,0.0,3,0.1681,0.0,0.1966
ml.fr.notre_dame_de_paris.008,notre_dame_de_paris,0.7566,0.8192,0.0,0.0,0.184,0,0,0.0,2,0.1412,0.0,0.1412,0.0,2,0.118,0.0,0.1459,0.0,2,0.1184,0.0,0.184
ml.fr.notre_dame_de_paris.010,notre_dame_de_paris,0.8204,0.9013,0.0,0.0,0.1932,0,0,0.0,2,0.1206,0.0,0.1206,0.0,2,0.1563,0.0,0.1884,0.0,2,0.1563,0.0,0.1932
ml.fr.notre_dame_de_paris.011,notre_dame_de_paris,0.8402,0.9132,0.0,0.0,0.1588,0,0,0.0,1,0.01,0.0,0.01,0.0,2,0.0627,0.0,0.1342,0.0,2,0.0627,0.0,0.1588
ml.fr.notre_dame_de_paris.012,notre_dame_de_paris,0.9516,0.9752,0.0,0.0,0.184,0,0,0.0,2,0.0996,0.0,0.0996,0.0,2,0.1565,0.0,0.1742,0.0,1,0.0085,0.0,0.184
