prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,k_crit,k_crit_eta,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.07.53,casino_royale,287,0.0,922.79,3.2153,3.012,18.098,7.115,5.4993,4.2562,0,0,0.0,0.0976,29,,0,0,0.0,0.1986,1,,0,0,0.0,0.3206,1,,0,0,0.6341,0.8885,1,,0,1,0.9861,0.9965,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.54,casino_royale,268,0.0,947.77,3.5364,3.0138,15.764,7.595,6.7643,5.3947,0,0,0.0,0.0597,12,,0,0,0.0,0.1194,12,,0,0,0.0,0.2351,12,,0,0,0.1381,0.8097,1,,0,0,0.9664,0.9813,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.55,casino_royale,248,0.0,808.93,3.2618,2.7547,12.454,7.295,3.3572,2.3284,0,0,0.0,0.0484,21,,0,0,0.0,0.1331,9,,0,0,0.0,0.2661,6,,0,1,0.3185,0.875,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.56,casino_royale,258,0.0,830.73,3.2199,2.806,16.573,7.194,4.7779,3.607,0,0,0.0,0.062,38,,0,0,0.0,0.1434,24,,0,0,0.0,0.2791,14,,0,0,0.8295,0.9109,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.57,casino_royale,273,0.0,1082.6,3.9656,3.2673,13.065,8.306,6.5867,5.2349,0,0,0.0,0.0733,30,,0,0,0.0,0.1319,14,,0,0,0.0,0.2527,5,,0,0,0.0,0.6813,3,,0,0,0.989,0.9963,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.59,casino_royale,264,0.0,902.81,3.4197,2.85,13.622,7.303,4.0778,2.9769,0,0,0.0,0.0455,54,,0,0,0.0,0.1174,33,,0,0,0.0,0.25,11,,0,1,0.1591,0.7879,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.61,casino_royale,262,0.0,1093.81,4.1749,3.2255,14.663,8.741,5.4621,4.2227,0,0,0.0,0.0382,4,,0,0,0.0,0.0992,4,,0,0,0.0,0.1718,4,,0,0,0.0992,0.6107,4,,0,1,0.9847,0.9962,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.62,casino_royale,279,0.0,995.19,3.567,2.9676,12.366,8.047,5.0114,3.8171,0,0,0.0,0.0824,3,,0,0,0.0,0.1398,1,,0,0,0.0,0.2509,1,,0,0,0.2688,0.8029,1,,0,1,0.957,0.9964,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.63,casino_royale,256,0.0,820.23,3.204,2.7859,13.949,7.014,13.9489,11.8608,0,0,0.0,0.0859,4,,0,0,0.0,0.2031,4,,0,0,0.0,0.332,4,,0,0,0.5273,0.8945,1,,0,0,0.9961,0.9961,1,,0,0,0.9961,0.9961,1,,1,1,1.0,1.0,0,
bookmia.07.66,casino_royale,276,0.0,914.91,3.3149,2.9113,16.558,7.175,4.128,3.0221,0,0,0.0,0.0725,15,,0,0,0.0,0.1775,0,,0,0,0.0,0.3152,0,,0,0,0.5254,0.8587,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.70,casino_royale,258,0.0,899.66,3.4871,2.7796,14.085,7.302,6.7226,5.3572,0,0,0.0,0.0465,20,,0,0,0.0,0.1085,20,,0,0,0.0,0.2326,6,,0,0,0.5039,0.8333,1,,0,0,0.9961,0.9961,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.72,casino_royale,262,0.0,813.45,3.1048,2.8138,16.028,6.941,3.3733,2.3428,0,0,0.0,0.0649,23,,0,0,0.0,0.1641,0,,0,0,0.0,0.2939,0,,0,1,0.7634,0.9427,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.73,casino_royale,255,0.0,860.99,3.3764,2.867,12.751,7.456,3.614,2.5595,0,0,0.0,0.0392,18,,0,0,0.0,0.1412,18,,0,0,0.0,0.302,5,,0,1,0.1373,0.8235,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.77,casino_royale,260,0.0,910.01,3.5,2.791,12.034,7.346,6.6907,5.3285,0,0,0.0,0.0538,15,,0,0,0.0,0.1077,15,,0,0,0.0,0.2115,15,,0,0,0.3885,0.8269,1,,0,0,0.8692,0.9692,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.80,casino_royale,272,0.0,1008.89,3.7092,3.0244,17.58,7.723,4.2351,3.1185,0,0,0.0,0.0515,4,,0,0,0.0,0.0993,3,,0,0,0.0,0.2022,0,,0,0,0.2316,0.7721,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
