prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0836,0.0,0.0,0.1474,0,0,0.0,3,0.0955,0.0,0.0955,0.0,2,0.109,0.0,0.1386,0.0,2,0.1316,0.0,0.1474
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1354,0.0,0.0,0.1835,0,0,0.0,1,0.105,0.0,0.105,0.0,6,0.1447,0.0,0.1455,0.0,3,0.1407,0.0,0.1835
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1273,0.0,0.0,0.1582,0,0,0.0,2,0.1479,0.0,0.1479,0.0,2,0.0878,0.0,0.1561,0.0,2,0.0878,0.0,0.1582
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1191,0.0,0.0,0.1651,0,0,0.0,3,0.1341,0.0,0.1341,0.0,3,0.1446,0.0,0.1475,0.0,4,0.1468,0.0,0.1651
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.142,0.0,0.0,0.1652,0,0,0.0,2,0.1073,0.0,0.1073,0.0,2,0.1073,0.0,0.1529,0.0,1,0.0787,0.0,0.1652
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.142,0.0,0.0,0.1726,0,0,0.0,2,0.1078,0.0,0.1078,0.0,2,0.1456,0.0,0.1488,0.0,2,0.1111,0.0,0.1726
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.073,0.0,0.0,0.1471,0,0,0.0,1,0.0917,0.0,0.0917,0.0,1,0.0917,0.0,0.1337,0.0,2,0.1043,0.0,0.1471
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1155,0.0,0.0,0.1628,0,0,0.0,3,0.1231,0.0,0.1231,0.0,2,0.145,0.0,0.145,0.0,1,0.0838,0.0,0.1628
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1083,0.0,0.0,0.1329,0,0,0.0,1,0.0968,0.0,0.0968,0.0,1,0.0524,0.0,0.1154,0.0,1,0.0337,0.0,0.1329
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.0985,0.0,0.0,0.176,0,0,0.0,2,0.1502,0.0,0.1502,0.0,2,0.1502,0.0,0.1672,0.0,1,0.0524,0.0,0.176
