prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1076,0.0,0.0,0.1407,0,0,0.0,2,0.1009,0.0,0.1009,0.0,2,0.1267,0.0,0.1267,0.0,2,0.0958,0.0,0.1407
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1437,0.0,0.0,0.1538,0,0,0.0,2,0.094,0.0,0.094,0.0,2,0.1237,0.0,0.1479,0.0,2,0.1237,0.0,0.1538
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1565,0,0,0.0,2,0.118,0.0,0.118,0.0,2,0.1128,0.0,0.1433,0.0,3,0.1015,0.0,0.1565
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1354,0.0,0.0,0.1631,0,0,0.0,2,0.1341,0.0,0.1341,0.0,3,0.152,0.0,0.152,0.0,1,0.0669,0.0,0.1631
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1143,0.0,0.0,0.1582,0,0,0.0,2,0.1511,0.0,0.1511,0.0,1,0.0217,0.0,0.1522,0.0,1,0.0976,0.0,0.1582
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1576,0,0,0.0,2,0.1391,0.0,0.1391,0.0,2,0.0721,0.0,0.1548,0.0,2,0.0627,0.0,0.1576
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1032,0.0,0.0,0.1437,0,0,0.0,1,0.067,0.0,0.067,0.0,2,0.1267,0.0,0.1267,0.0,2,0.1226,0.0,0.1437
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1411,0.0,0.0,0.1672,0,0,0.0,2,0.1588,0.0,0.1588,0.0,2,0.1552,0.0,0.1588,0.0,2,0.1062,0.0,0.1672
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.11,0.0,0.0,0.1329,0,0,0.0,2,0.0881,0.0,0.0881,0.0,2,0.1,0.0,0.1111,0.0,1,0.0847,0.0,0.1329
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1807,0,0,0.0,2,0.106,0.0,0.106,0.0,2,0.106,0.0,0.159,0.0,2,0.0429,0.0,0.1807
