model,skip_tokens,n,ratio_median,ratio_p10,ratio_p90,frac_interval_open
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,0,758,5.040668334177727,2.029707189138643,12.286945365794908,0.9986807387862797
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,1,758,1.3233173852100764,1.006577934764635,2.6036919539675143,0.9063324538258575
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,5,758,1.3136769349184954,0.9890953944782365,2.760461512965848,0.8759894459102903
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,10,758,1.3228956725705348,0.9962283881640217,2.5719627484156824,0.8970976253298153
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,20,758,1.3389658624192893,0.9932613836193795,2.549516149341078,0.8891820580474934
