model,id,novel,n_tok,s_rate,k_crit,binding_token,binding_frac,ratio_skip0,ratio_skip1,ratio_skip5,ratio_skip10,ratio_skip20
PleIAs/Pleias-3b-Preview,bookmia.00.11,1984,59,0.5992188038697673,6.318162441253662,0,0.0,10.543998954056248,1.7936534062099012,1.4503731151093342,0.9434161647393413,0.9974583822578648
PleIAs/Pleias-3b-Preview,bookmia.00.26,1984,59,0.6840964037099437,16.30108642578125,0,0.0,23.828639263966803,0.9680177515582884,1.5048238123998945,1.8532602552659245,2.189086839634117
PleIAs/Pleias-3b-Preview,bookmia.00.31,1984,57,0.6995908978084723,2.2720890045166016,0,0.0,3.2477395169578576,1.4134119824506157,1.1342713858104854,1.1929225356395177,3.7249671279412206
PleIAs/Pleias-3b-Preview,bookmia.00.40,1984,61,0.6037343282543588,3.7762200832366943,0,0.0,6.2547711907574985,3.2006490125773635,2.0916000449893435,0.8143491639344481,0.9260707586209599
PleIAs/Pleias-3b-Preview,bookmia.00.46,1984,62,0.6825354766229,8.534334182739258,0,0.0,12.50386899295854,1.4951131378955675,0.9395808277062183,0.944505523689847,0.9912728311769775
PleIAs/Pleias-3b-Preview,bookmia.00.48,1984,69,0.7419527631436447,7.07423210144043,0,0.0,9.534612515582523,0.9419312371283509,1.405742327072086,0.9694736251928497,1.400933991078752
PleIAs/Pleias-3b-Preview,bookmia.00.64,1984,62,0.6728596806887797,3.5779781341552734,0,0.0,5.31756952726405,2.02608546131927,0.9273570129191961,1.3880005727453943,1.230154250311327
PleIAs/Pleias-3b-Preview,bookmia.00.71,1984,65,0.7063043174021139,4.1454596519470215,0,0.0,5.869225983489104,0.9747784130032398,2.4131609119740554,1.0461756838206828,1.6362673732513893
PleIAs/Pleias-3b-Preview,bookmia.01.00,a_game_of_thrones,64,0.6109159971842446,4.975372314453125,0,0.0,8.144118565211864,2.127790096506383,1.4466426892301583,0.8322326286920363,0.9931202398685802
PleIAs/Pleias-3b-Preview,bookmia.01.01,a_game_of_thrones,67,0.6710107251122585,1.0323419359278647,9,0.13432835820895522,1.5384879813286985,1.55393595769229,1.857433422212658,1.522472908429514,1.238277569678093
PleIAs/Pleias-3b-Preview,bookmia.01.02,a_game_of_thrones,63,1.036857966670156,6.836047172546387,0,0.0,6.593041084016728,1.4417998988103935,1.8043494707781753,1.0830170132888113,0.9425363119279391
PleIAs/Pleias-3b-Preview,bookmia.01.03,a_game_of_thrones,63,0.9089329603750982,5.447818756103516,0,0.0,5.993641988574505,0.9652106496178837,0.9924390494455555,1.1402960024618531,2.6024449559742036
PleIAs/Pleias-3b-Preview,bookmia.01.04,a_game_of_thrones,65,0.8266713507513612,1.3916740744265126,10,0.15384615384615385,1.6834671640206482,1.7237951695280107,2.3883862650504235,4.962450796173555,1.8330825874079986
PleIAs/Pleias-3b-Preview,bookmia.01.07,a_game_of_thrones,63,0.863870423815366,5.046360015869141,0,0.0,5.841570537374587,1.268685349031749,1.2062308027935666,1.6349229792098896,1.4971705733410927
PleIAs/Pleias-3b-Preview,bookmia.01.10,a_game_of_thrones,72,0.9600149558287941,13.292555809020996,0,0.0,13.846196591328464,1.6842635093484364,2.028965533879271,1.3547634126369092,1.393414187459601
PleIAs/Pleias-3b-Preview,bookmia.01.11,a_game_of_thrones,65,0.8081482584027117,3.814084053039551,0,0.0,4.719535077113213,0.959825031452681,4.907396872547089,2.3541021533551016,1.3873218034411123
PleIAs/Pleias-3b-Preview,bookmia.01.12,a_game_of_thrones,95,0.9545342909334483,4.282506942749023,0,0.0,4.486488315219266,1.1457477035374115,2.465486001327125,1.146688695822686,1.2640567826790452
PleIAs/Pleias-3b-Preview,bookmia.01.14,a_game_of_thrones,62,0.7588795080933749,2.314136028289795,0,0.0,3.0494116702450955,2.7727646315423344,2.856049578318287,2.001778365790387,1.4228117551830115
PleIAs/Pleias-3b-Preview,bookmia.01.20,a_game_of_thrones,70,0.7285668006171128,2.1787246068318686,0,0.0,2.9904253185657637,1.3945965188532685,1.7440844975988878,1.023341483742706,2.018618191821235
PleIAs/Pleias-3b-Preview,bookmia.01.22,a_game_of_thrones,66,0.8256793463705734,3.3867851893107095,0,0.0,4.101816527442465,0.9726069263768756,0.9861145628680247,2.2000928612806097,1.1617168718798312
PleIAs/Pleias-3b-Preview,bookmia.01.23,a_game_of_thrones,65,0.8469790029458892,7.7840836842854815,0,0.0,9.190409274859888,1.835184913561627,2.032370696865221,0.9400238515139082,1.4261969340644884
PleIAs/Pleias-3b-Preview,bookmia.01.26,a_game_of_thrones,68,0.8135316422980506,7.998986721038818,0,0.0,9.832422373201629,1.3588221102865694,1.9818778030101885,1.078876271243133,2.231757473367903
PleIAs/Pleias-3b-Preview,bookmia.01.27,a_game_of_thrones,68,0.7600974397371627,0.8403691903080853,47,0.6911764705882353,1.1056071845192377,1.1142363215548967,1.6336208746353624,1.6620117580549072,2.068716527011515
PleIAs/Pleias-3b-Preview,bookmia.01.31,a_game_of_thrones,66,0.7966853518885921,3.3067760467529297,0,0.0,4.150667561433145,1.3342921346370713,1.7425877647532537,1.929366227275458,2.667693491916775
PleIAs/Pleias-3b-Preview,bookmia.01.32,a_game_of_thrones,68,0.7758921216836315,1.3608160018920898,0,0.0,1.7538726890784953,1.4839403316197648,1.0571082478179954,1.1007223761777984,1.269984993666231
PleIAs/Pleias-3b-Preview,bookmia.01.33,a_game_of_thrones,69,0.6773589804939086,1.4751914739608765,0,0.0,2.1778577038798743,2.0875628433527216,1.0854240208896633,1.1985944269158195,2.074280134416663
PleIAs/Pleias-3b-Preview,bookmia.01.36,a_game_of_thrones,64,0.8895676780705012,15.007299423217773,0,0.0,16.87032902967996,0.9567122954082542,0.977786325776925,1.0043639113775291,1.451666781681375
PleIAs/Pleias-3b-Preview,bookmia.01.37,a_game_of_thrones,70,0.7935748756314811,8.351144790649414,0,0.0,10.52344907467497,0.9924074822212687,1.647694737205261,5.260913960609102,1.6474788137454062
PleIAs/Pleias-3b-Preview,bookmia.01.39,a_game_of_thrones,71,0.8506302261056619,6.792782783508301,0,0.0,7.985588302695146,5.941033001995433,1.363369927024538,1.078736336570688,1.694031815093541
PleIAs/Pleias-3b-Preview,bookmia.01.41,a_game_of_thrones,67,0.8364528190190885,1.1156411395179775,33,0.4925373134328358,1.3337765312648406,1.4336093895146198,2.332966698855115,1.5984082923753273,3.0157786380688294
PleIAs/Pleias-3b-Preview,bookmia.01.42,a_game_of_thrones,63,0.7996680458010843,1.0213061968485515,0,0.0,1.27716269546001,1.22778780069352,1.3666781554299838,1.5423655187686107,1.0925325118783267
PleIAs/Pleias-3b-Preview,bookmia.01.43,a_game_of_thrones,79,0.813409624814331,15.536991119384766,0,0.0,19.1010662345325,2.424498674952742,3.5291470590435106,0.8276579283987672,0.8552547643492545
PleIAs/Pleias-3b-Preview,bookmia.01.44,a_game_of_thrones,69,0.8556383708059774,14.833738327026367,0,0.0,17.336457589032122,1.1578303225556856,1.2520937422465628,1.2732151299096501,2.4718102448461394
PleIAs/Pleias-3b-Preview,bookmia.01.46,a_game_of_thrones,74,0.8676075066421771,2.5641057968139647,0,0.0,2.9553753018315754,1.1456295007049244,1.1885076510952446,1.239771620023257,1.6671232469019373
PleIAs/Pleias-3b-Preview,bookmia.01.49,a_game_of_thrones,65,0.8166149021963784,5.485065937042236,0,0.0,6.7168330167494235,1.2338767572839524,1.5530169792713433,1.7189915944151375,1.0277991317204573
PleIAs/Pleias-3b-Preview,bookmia.01.51,a_game_of_thrones,65,0.8046835245450541,9.047836303710938,0,0.0,11.243968625835027,0.9402689072587759,0.9470712813343504,1.176483929682366,1.5409535116358812
PleIAs/Pleias-3b-Preview,bookmia.01.52,a_game_of_thrones,72,0.7168331011632411,16.80724334716797,0,0.0,23.446522377236782,1.3453826708034913,1.7032993558758152,1.9033728900662978,0.9766517382467209
PleIAs/Pleias-3b-Preview,bookmia.01.58,a_game_of_thrones,65,0.698843661430931,3.8209670384724936,0,0.0,5.467556263798397,0.9888913553470682,1.731410299503028,1.3596565712876623,1.2101280654402535
PleIAs/Pleias-3b-Preview,bookmia.01.59,a_game_of_thrones,69,0.7652332567462795,3.128997564315796,0,0.0,4.088946130778586,2.2354055243121524,3.3115413415952992,1.8517918212802982,0.9191462428103747
PleIAs/Pleias-3b-Preview,bookmia.01.60,a_game_of_thrones,66,0.7941569514051792,14.897696495056152,0,0.0,18.759133781674024,1.3675816168455603,1.1799416822399802,1.0221765239990626,2.2071146701399194
PleIAs/Pleias-3b-Preview,bookmia.01.62,a_game_of_thrones,71,0.7970065724378561,10.251419067382812,0,0.0,12.862402170694939,1.1105006495527685,1.2460180732176418,1.7522224060209335,1.6389839378335593
PleIAs/Pleias-3b-Preview,bookmia.01.69,a_game_of_thrones,67,0.8653907215626875,4.748097737630208,0,0.0,5.4866520050692085,0.9763779834860302,3.645999147249542,1.0424644219567383,1.4500594925285377
PleIAs/Pleias-3b-Preview,bookmia.01.71,a_game_of_thrones,66,0.744783242889365,3.481523036956787,0,0.0,4.674545339460538,1.2218089077211938,1.0150113878864178,1.0311547551639768,1.1038109355802148
PleIAs/Pleias-3b-Preview,bookmia.01.73,a_game_of_thrones,71,0.7868695890023406,2.3801795414515903,0,0.0,3.0248716874029684,1.5708244785619028,2.179466066909465,2.1188004494344534,1.1842839889584897
PleIAs/Pleias-3b-Preview,bookmia.01.74,a_game_of_thrones,71,0.8762203156381505,4.286867332458496,1,0.014084507042253521,4.892453708216494,4.968412255088598,1.4950005740552754,2.038817903589756,1.1173494723743223
PleIAs/Pleias-3b-Preview,bookmia.01.75,a_game_of_thrones,70,0.8989294298139137,4.098568916320801,0,0.0,4.559388958006682,1.1602882187670804,2.5216893267320284,0.9571018910819489,1.2154534450455743
PleIAs/Pleias-3b-Preview,bookmia.01.76,a_game_of_thrones,72,0.7483283225199998,13.81399154663086,0,0.0,18.459800505895814,4.286421567830981,1.5298872394908796,5.609018250626432,1.0381298419344422
PleIAs/Pleias-3b-Preview,bookmia.01.77,a_game_of_thrones,67,0.7474292933438303,2.2977684338887534,0,0.0,3.0742284980684325,1.0845127125619534,1.2529195316696455,1.0479281265076745,1.6269638070659591
PleIAs/Pleias-3b-Preview,bookmia.01.78,a_game_of_thrones,67,0.7756000456883188,3.638315200805664,0,0.0,4.690968265192381,2.479407523227207,1.0617861301543812,1.5921950124743054,1.419511060230908
PleIAs/Pleias-3b-Preview,bookmia.01.79,a_game_of_thrones,70,0.7454670304913018,4.456078211466472,0,0.0,5.977565779843654,1.3843975742220391,0.9480139904300864,0.9832780057294552,1.761936586405637
PleIAs/Pleias-3b-Preview,bookmia.01.81,a_game_of_thrones,60,0.5646198561215836,1.5993545055389404,0,0.0,2.83262178649725,1.3133579356317049,1.1720176125324615,1.0780958122198965,1.284351397513213
PleIAs/Pleias-3b-Preview,bookmia.01.82,a_game_of_thrones,69,0.8563288233255864,3.796642780303955,0,0.0,4.433627219926506,2.5959682463375913,1.0756538894189906,0.9901044362710859,1.7382505860392121
PleIAs/Pleias-3b-Preview,bookmia.01.83,a_game_of_thrones,71,0.8678390540279531,12.447482109069824,0,0.0,14.343076692961192,5.48721207010374,1.6921059510786551,0.9548486041879785,1.893503798244489
PleIAs/Pleias-3b-Preview,bookmia.01.87,a_game_of_thrones,71,0.8796756155620076,18.09998321533203,0,0.0,20.57574734951395,0.9902026013985966,1.0487138367811835,1.794874803709657,2.4983275501704303
PleIAs/Pleias-3b-Preview,bookmia.01.88,a_game_of_thrones,62,0.7005019397393659,3.9291598002115884,0,0.0,5.609063411977847,1.0490176871915857,1.3080632805399295,1.1730580612160983,1.9794827835106497
PleIAs/Pleias-3b-Preview,bookmia.01.89,a_game_of_thrones,69,0.7990569507609881,4.972565650939941,0,0.0,6.223042858464944,2.2479294730288863,2.6489571069196187,3.739661571084587,1.4429074647684905
PleIAs/Pleias-3b-Preview,bookmia.01.90,a_game_of_thrones,71,0.773972067079524,5.713259696960449,0,0.0,7.381738876596206,3.966714287578667,1.6706783750800183,2.499860966116611,0.8685534794011048
