prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,k_crit,k_crit_eta,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.01.02,a_game_of_thrones,300,0.0,879.44,2.9315,2.9689,15.717,7.178,10.5336,8.7871,0,0,0.0,0.1633,12,,0,0,0.0,0.2933,11,,0,0,0.0,0.42,11,,0,0,0.9633,0.97,8,,0,0,0.9833,0.9867,2,,0,1,0.9967,0.9967,1,,1,1,1.0,1.0,0,
bookmia.01.03,a_game_of_thrones,283,0.0,808.61,2.8573,2.6665,14.733,6.518,5.5517,4.3034,0,0,0.0,0.1343,24,,0,0,0.0,0.2085,9,,0,0,0.0,0.3569,3,,0,0,0.9258,0.9717,1,,0,1,0.9965,0.9965,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.04,a_game_of_thrones,283,0.0,837.92,2.9609,2.6781,11.684,6.81,6.1396,4.8325,0,0,0.0,0.1131,28,,0,0,0.0,0.2155,12,,0,0,0.0,0.3357,5,,0,0,0.6961,0.9223,4,,0,1,0.9859,0.9929,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.07,a_game_of_thrones,287,0.0,875.29,3.0498,2.6667,13.25,6.585,9.3304,7.7042,0,0,0.0,0.1045,5,,0,0,0.0,0.1882,5,,0,0,0.0,0.324,5,,0,0,0.885,0.9512,5,,0,0,0.9895,0.993,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.10,a_game_of_thrones,291,0.0,797.05,2.739,2.7046,12.317,6.56,4.1476,3.0397,0,0,0.0,0.1821,9,,0,0,0.0,0.2852,9,,0,0,0.0,0.4399,0,,0,0,0.9691,0.9863,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.11,a_game_of_thrones,275,0.0,737.9,2.6833,2.7927,15.826,6.242,6.1439,4.8363,0,0,0.0,0.1782,19,,0,0,0.0,0.2945,3,,0,0,0.0,0.4218,3,,0,0,0.9345,0.9745,1,,0,1,0.9964,0.9964,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.12,a_game_of_thrones,319,0.0,864.51,2.7101,2.7155,11.691,7.071,5.9809,4.6896,0,0,0.0,0.1944,18,,0,0,0.0,0.2947,11,,0,0,0.0,0.4483,11,,0,0,0.8495,0.953,1,,0,1,0.9812,0.9937,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.14,a_game_of_thrones,285,0.0,815.51,2.8614,2.5879,14.023,6.444,5.5668,4.317,0,0,0.0,0.1263,1,,0,0,0.0,0.2316,1,,0,0,0.0,0.3368,1,,0,0,0.8491,0.9509,1,,0,1,0.9965,0.9965,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.20,a_game_of_thrones,303,0.0,808.16,2.6672,2.6583,11.338,6.681,8.7636,7.1941,0,0,0.0,0.1881,17,,0,0,0.0,0.3102,2,,0,0,0.0,0.4653,1,,0,0,0.8812,0.9571,1,,0,0,0.9967,0.9967,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.22,a_game_of_thrones,293,0.0,871.55,2.9746,3.2247,16.762,6.822,6.7517,5.3834,0,0,0.0,0.1775,19,,0,0,0.0,0.3106,10,,0,0,0.0,0.4573,1,,0,0,0.8942,0.9659,0,,0,0,0.9659,0.9863,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.23,a_game_of_thrones,276,0.0,801.61,2.9044,2.8219,15.304,6.505,3.4313,2.3951,0,0,0.0,0.1703,10,,0,0,0.0,0.2464,10,,0,0,0.0,0.3804,0,,0,1,0.9239,0.9565,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.26,a_game_of_thrones,303,0.0,787.83,2.6001,2.7865,14.22,6.278,5.3211,4.0959,0,0,0.0,0.1683,23,,0,0,0.0,0.3201,4,,0,0,0.0,0.4917,2,,0,0,0.8977,0.9505,2,,0,1,0.9439,0.9967,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.27,a_game_of_thrones,288,0.0,803.86,2.7912,2.7154,13.379,6.693,9.2378,7.6209,0,0,0.0,0.1285,8,,0,0,0.0,0.2396,8,,0,0,0.0,0.3715,5,,0,0,0.934,0.9688,3,,0,0,0.9896,0.9896,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.31,a_game_of_thrones,280,0.0,808.36,2.887,2.825,14.981,6.742,8.3113,6.787,0,0,0.0,0.1536,15,,0,0,0.0,0.2571,6,,0,0,0.0,0.4143,4,,0,0,0.825,0.9571,1,,0,0,0.9964,0.9964,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.32,a_game_of_thrones,290,0.0,882.4,3.0427,2.8928,13.073,6.764,4.7961,3.6234,0,0,0.0,0.131,7,,0,0,0.0,0.2483,7,,0,0,0.0,0.3517,4,,0,0,0.6862,0.9034,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.33,a_game_of_thrones,308,0.0,944.61,3.0669,3.0311,15.974,7.05,5.9448,4.6572,0,0,0.0,0.1623,5,,0,0,0.0,0.2597,5,,0,0,0.0,0.3864,5,,0,0,0.9351,0.9513,4,,0,1,0.9545,0.9903,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.36,a_game_of_thrones,287,0.0,784.43,2.7332,2.746,14.506,6.713,4.6481,3.4902,0,0,0.0,0.1707,2,,0,0,0.0,0.2857,2,,0,0,0.0,0.4321,2,,0,0,0.993,0.993,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.37,a_game_of_thrones,294,0.0,727.01,2.4728,2.6912,14.099,6.749,11.4534,9.6149,0,0,0.0,0.2177,7,,0,0,0.0,0.3333,2,,0,0,0.0,0.4932,2,,0,0,0.9116,0.9592,2,,0,0,0.9966,0.9966,1,,0,1,0.9966,0.9966,1,,1,1,1.0,1.0,0,
bookmia.01.39,a_game_of_thrones,284,0.0,876.75,3.0871,2.9175,18.838,7.011,4.9768,3.786,0,0,0.0,0.1232,0,,0,0,0.0,0.2077,0,,0,0,0.0,0.3451,0,,0,0,0.6444,0.8873,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.41,a_game_of_thrones,281,0.0,792.43,2.82,2.7875,11.884,7.205,11.8837,10.0022,0,0,0.0,0.153,30,,0,0,0.0,0.2883,1,,0,0,0.0,0.4057,1,,0,0,0.8826,0.9431,1,,0,0,0.9964,0.9964,1,,0,0,0.9964,0.9964,1,,1,1,1.0,1.0,0,
bookmia.01.42,a_game_of_thrones,283,0.0,845.06,2.9861,2.7347,16.327,6.547,5.2403,4.0231,0,0,0.0,0.1378,0,,0,0,0.0,0.2261,0,,0,0,0.0,0.3498,0,,0,0,0.7668,0.9293,0,,0,1,0.9788,0.9965,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.43,a_game_of_thrones,335,0.0,1030.64,3.0765,3.0406,13.512,7.576,5.4979,4.255,0,0,0.0,0.1731,14,,0,0,0.0,0.2746,14,,0,0,0.0,0.403,10,,0,0,0.6,0.8657,1,,0,1,0.9731,0.994,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.44,a_game_of_thrones,300,0.0,903.2,3.0107,2.9031,16.0,6.93,7.5876,6.1357,0,0,0.0,0.1567,7,,0,0,0.0,0.25,7,,0,0,0.0,0.38,6,,0,0,0.8033,0.9233,1,,0,0,0.95,0.9867,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.46,a_game_of_thrones,300,0.0,868.19,2.894,2.9196,15.827,6.963,11.3024,9.479,0,0,0.0,0.1467,4,,0,0,0.0,0.2633,4,,0,0,0.0,0.4233,4,,0,0,0.8667,0.95,3,,0,0,0.9967,0.9967,1,,0,1,0.9967,0.9967,1,,1,1,1.0,1.0,0,
bookmia.01.49,a_game_of_thrones,309,0.0,826.65,2.6752,2.6863,13.219,6.579,6.2706,4.9504,0,0,0.0,0.1942,9,,0,0,0.0,0.3172,9,,0,0,0.0,0.4531,7,,0,0,0.8932,0.9579,7,,0,1,0.9838,0.9871,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.51,a_game_of_thrones,287,0.0,755.56,2.6326,2.5577,11.171,6.573,4.9778,3.7869,0,0,0.0,0.1359,5,,0,0,0.0,0.2648,5,,0,0,0.0,0.4042,5,,0,0,0.9826,0.9861,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.52,a_game_of_thrones,320,0.0,747.55,2.3361,2.6339,13.411,6.286,4.3331,3.2067,0,0,0.0,0.2219,0,,0,0,0.0,0.3469,0,,0,0,0.0,0.5156,0,,0,0,0.9844,0.9875,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.58,a_game_of_thrones,275,0.0,655.84,2.3849,2.5308,12.042,6.056,4.6606,3.5014,0,0,0.0,0.1745,0,,0,0,0.0,0.3309,0,,0,0,0.0,0.4873,0,,0,0,0.8327,0.9636,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.59,a_game_of_thrones,317,0.0,898.37,2.834,2.7947,13.453,6.763,4.4754,3.3347,0,0,0.0,0.1514,26,,0,0,0.0,0.2618,5,,0,0,0.0,0.4322,5,,0,0,0.6972,0.9464,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.60,a_game_of_thrones,321,0.0,951.12,2.963,2.8237,12.858,7.076,9.0922,7.4898,0,0,0.0,0.1464,4,,0,0,0.0,0.271,4,,0,0,0.0,0.4299,4,,0,0,0.7913,0.9252,4,,0,0,0.9938,0.9938,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.62,a_game_of_thrones,302,0.0,835.79,2.7675,2.9021,17.756,7.195,4.0427,2.9453,0,0,0.0,0.1788,4,,0,0,0.0,0.298,4,,0,0,0.0,0.4437,4,,0,1,0.8742,0.9636,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.69,a_game_of_thrones,291,0.0,886.58,3.0467,3.0328,18.515,6.933,5.4726,4.2322,0,0,0.0,0.1512,5,,0,0,0.0,0.2268,4,,0,0,0.0,0.3986,4,,0,0,0.8591,0.9656,2,,0,1,0.9931,0.9931,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.71,a_game_of_thrones,307,0.0,854.27,2.7826,2.8028,14.262,6.252,14.2617,12.1423,0,0,0.0,0.1759,3,,0,0,0.0,0.3029,3,,0,0,0.0,0.4365,3,,0,0,0.8893,0.9772,1,,0,0,0.9967,0.9967,1,,0,0,0.9967,0.9967,1,,1,1,1.0,1.0,0,
bookmia.01.73,a_game_of_thrones,289,0.0,764.7,2.646,2.5539,11.665,6.149,4.3828,3.2514,0,0,0.0,0.1557,9,,0,0,0.0,0.2595,1,,0,0,0.0,0.4325,1,,0,0,0.9204,0.9689,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.74,a_game_of_thrones,281,0.0,811.95,2.8895,2.3315,12.6,6.148,4.8538,3.6753,0,0,0.0,0.0925,23,,0,0,0.0,0.1922,23,,0,0,0.0,0.2989,2,,0,0,0.8114,0.9395,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.75,a_game_of_thrones,283,0.0,845.91,2.9891,2.937,14.925,7.283,4.9672,3.7773,0,0,0.0,0.1555,6,,0,0,0.0,0.265,6,,0,0,0.0,0.3922,6,,0,0,0.7915,0.9399,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.76,a_game_of_thrones,298,0.0,810.36,2.7193,2.668,13.41,6.398,5.6233,4.3678,0,0,0.0,0.1409,8,,0,0,0.0,0.2752,8,,0,0,0.0,0.4094,4,,0,0,0.7483,0.9463,3,,0,1,0.9966,0.9966,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.77,a_game_of_thrones,305,0.0,783.13,2.5677,2.6173,14.509,6.234,6.1341,4.8275,0,0,0.0,0.1869,37,,0,0,0.0,0.3246,2,,0,0,0.0,0.4721,2,,0,0,0.8656,0.9344,1,,0,1,0.9836,0.9934,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.78,a_game_of_thrones,279,0.0,794.27,2.8469,2.7634,16.588,6.424,10.1469,8.4391,0,0,0.0,0.1541,21,,0,0,0.0,0.2652,11,,0,0,0.0,0.4014,11,,0,0,0.957,0.9642,5,,0,0,0.9821,0.9857,0,,0,1,0.9892,0.9964,0,,1,1,1.0,1.0,0,
bookmia.01.79,a_game_of_thrones,318,0.0,921.26,2.897,2.9575,16.027,7.151,8.0813,6.5801,0,0,0.0,0.1541,13,,0,0,0.0,0.2736,13,,0,0,0.0,0.4151,11,,0,0,0.9088,0.9591,0,,0,0,0.9591,0.9874,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.81,a_game_of_thrones,281,0.0,697.17,2.481,2.6543,13.276,6.532,3.8725,2.7921,0,0,0.0,0.2028,0,,0,0,0.0,0.3167,0,,0,0,0.0,0.4947,0,,0,1,0.9502,0.9786,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.82,a_game_of_thrones,273,0.0,727.88,2.6662,2.7903,14.488,6.538,3.3906,2.3584,0,0,0.0,0.1685,13,,0,0,0.0,0.2894,9,,0,0,0.0,0.4432,0,,0,1,0.8791,0.9817,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.83,a_game_of_thrones,300,0.0,780.99,2.6033,2.7296,14.248,6.1,10.8449,9.0672,0,0,0.0,0.19,1,,0,0,0.0,0.2867,1,,0,0,0.0,0.4333,1,,0,0,0.9467,0.98,1,,0,0,0.9967,0.9967,1,,0,1,0.9967,0.9967,1,,1,1,1.0,1.0,0,
bookmia.01.87,a_game_of_thrones,326,0.0,841.81,2.5822,2.7896,13.194,6.108,6.5275,5.1816,0,0,0.0,0.1963,16,,0,0,0.0,0.3221,5,,0,0,0.0,0.4969,0,,0,0,0.9356,0.9877,0,,0,0,0.9939,0.9969,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.88,a_game_of_thrones,293,0.0,872.43,2.9776,2.8013,13.589,6.884,3.6951,2.6324,0,0,0.0,0.1365,4,,0,0,0.0,0.2491,4,,0,0,0.0,0.3686,4,,0,1,0.785,0.9454,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.89,a_game_of_thrones,309,0.0,862.14,2.7901,2.7697,13.743,6.716,7.3839,5.9523,0,0,0.0,0.1909,3,,0,0,0.0,0.2977,3,,0,0,0.0,0.4304,3,,0,0,0.89,0.9676,0,,0,0,0.9838,0.9903,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.90,a_game_of_thrones,265,0.0,718.06,2.7097,2.285,11.147,5.767,3.947,2.8592,0,0,0.0,0.0868,26,,0,0,0.0,0.1962,26,,0,0,0.0,0.3434,16,,0,1,0.7698,0.917,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.97,a_game_of_thrones,297,0.0,662.8,2.2317,2.3509,9.594,5.857,4.0738,2.9732,0,0,0.0,0.2088,7,,0,0,0.0,0.3502,7,,0,0,0.0,0.5455,7,,0,1,0.9764,0.9865,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.02,casino_royale,264,0.0,748.16,2.8339,2.8729,17.894,6.65,3.8749,2.7943,0,0,0.0,0.1212,0,,0,0,0.0,0.2121,0,,0,0,0.0,0.3977,0,,0,1,0.8144,0.9659,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.03,casino_royale,284,0.0,835.57,2.9421,2.8956,14.035,6.951,5.6845,4.4229,0,0,0.0,0.1408,5,,0,0,0.0,0.2641,5,,0,0,0.0,0.3944,5,,0,0,0.8592,0.9472,5,,0,1,0.9965,0.9965,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.04,casino_royale,286,0.0,902.37,3.1551,3.1273,18.921,7.696,4.1209,3.0157,0,0,0.0,0.1469,0,,0,0,0.0,0.2413,0,,0,0,0.0,0.3916,0,,0,0,0.6713,0.9056,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.05,casino_royale,295,0.0,932.12,3.1597,2.9458,14.542,7.291,5.6693,4.4092,0,0,0.0,0.1254,15,,0,0,0.0,0.2136,6,,0,0,0.0,0.339,6,,0,0,0.661,0.9356,0,,0,1,0.9559,0.9932,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.06,casino_royale,259,0.0,662.35,2.5573,2.6344,15.757,5.702,5.5598,4.3106,0,0,0.0,0.139,13,,0,0,0.0,0.2703,13,,0,0,0.0,0.4556,8,,0,0,0.8494,0.9653,0,,0,1,0.9807,0.9961,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.07,casino_royale,284,0.0,915.8,3.2247,3.1038,15.883,8.002,10.8045,9.0309,0,0,0.0,0.1162,8,,0,0,0.0,0.2007,1,,0,0,0.0,0.338,1,,0,0,0.6162,0.8803,1,,0,0,0.9965,0.9965,1,,0,1,0.9965,0.9965,1,,1,1,1.0,1.0,0,
bookmia.07.08,casino_royale,296,0.0,761.48,2.5726,2.6658,15.378,6.329,8.5327,6.9863,0,0,0.0,0.1892,13,,0,0,0.0,0.2905,12,,0,0,0.0,0.4358,12,,0,0,0.9358,0.9797,3,,0,0,0.9899,0.9899,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.09,casino_royale,300,0.0,874.05,2.9135,2.737,12.86,6.733,7.2753,5.8546,0,0,0.0,0.11,5,,0,0,0.0,0.23,5,,0,0,0.0,0.36,5,,0,0,0.8333,0.94,2,,0,0,0.9967,0.9967,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.15,casino_royale,290,0.0,792.35,2.7322,2.799,17.308,6.278,4.2603,3.1411,0,0,0.0,0.1517,3,,0,0,0.0,0.2828,3,,0,0,0.0,0.4345,3,,0,0,0.8103,0.9414,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.16,casino_royale,256,0.0,729.72,2.8505,2.5823,15.122,6.071,5.1432,3.9358,0,0,0.0,0.0938,12,,0,0,0.0,0.2188,12,,0,0,0.0,0.3477,11,,0,0,0.9062,0.9727,1,,0,1,0.9961,0.9961,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.17,casino_royale,290,0.0,912.72,3.1473,2.8418,13.453,7.202,6.8804,5.4992,0,0,0.0,0.1069,41,,0,0,0.0,0.1759,34,,0,0,0.0,0.3172,3,,0,0,0.731,0.9241,3,,0,0,0.9621,0.9828,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.20,casino_royale,286,0.0,930.53,3.2536,3.1194,16.196,7.544,16.1964,13.8836,0,0,0.0,0.1469,20,,0,0,0.0,0.2378,12,,0,0,0.0,0.3601,12,,0,0,0.7587,0.9161,4,,0,0,0.993,0.993,2,,0,0,0.993,0.993,2,,1,1,1.0,1.0,0,
bookmia.07.24,casino_royale,276,0.0,721.33,2.6135,2.6332,14.295,6.857,3.3166,2.2918,0,0,0.0,0.1413,11,,0,0,0.0,0.2536,9,,0,0,0.0,0.442,9,,0,1,0.8768,0.9674,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.25,casino_royale,281,0.0,952.6,3.39,2.9896,14.929,7.471,3.7639,2.6944,0,0,0.0,0.1281,5,,0,0,0.0,0.2278,3,,0,0,0.0,0.306,3,,0,1,0.6228,0.8719,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.26,casino_royale,291,0.0,910.96,3.1304,2.987,12.886,7.758,10.5363,8.7895,0,0,0.0,0.1443,12,,0,0,0.0,0.2371,6,,0,0,0.0,0.3574,3,,0,0,0.6976,0.9381,1,,0,0,0.9966,0.9966,1,,0,1,0.9966,0.9966,1,,1,1,1.0,1.0,0,
bookmia.07.28,casino_royale,281,0.0,810.11,2.883,2.7965,13.096,6.977,3.8556,2.7769,0,0,0.0,0.1139,8,,0,0,0.0,0.2242,6,,0,0,0.0,0.3986,6,,0,1,0.8754,0.9644,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.29,casino_royale,277,0.0,827.2,2.9863,2.9658,16.865,7.045,12.1374,10.2305,0,0,0.0,0.1588,18,,0,0,0.0,0.278,18,,0,0,0.0,0.4224,5,,0,0,0.9819,0.9856,3,,0,0,0.9928,0.9928,2,,0,0,0.9964,0.9964,1,,1,1,1.0,1.0,0,
bookmia.07.30,casino_royale,269,0.0,855.49,3.1803,2.9472,16.436,7.581,8.2494,6.7313,0,0,0.0,0.0967,72,,0,0,0.0,0.2082,27,,0,0,0.0,0.316,2,,0,0,0.7063,0.8959,2,,0,0,0.9926,0.9926,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.31,casino_royale,303,0.0,836.42,2.7605,2.9305,15.484,7.02,5.2064,3.9926,0,0,0.0,0.1782,2,,0,0,0.0,0.3333,2,,0,0,0.0825,0.4653,2,,0,0,0.9043,0.9703,2,,0,1,0.9769,0.9967,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.32,casino_royale,289,0.0,890.2,3.0803,2.9391,16.821,7.533,5.7033,4.4398,0,0,0.0,0.1315,5,,0,0,0.0,0.2076,5,,0,0,0.0,0.3599,4,,0,0,0.8547,0.9446,0,,0,1,0.9862,0.9931,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.37,casino_royale,290,0.0,849.65,2.9298,2.9517,14.765,6.827,4.3579,3.229,0,0,0.0,0.1655,0,,0,0,0.0,0.2793,0,,0,0,0.0,0.4,0,,0,0,0.8379,0.9448,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
