prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.01.41,tokenswap,a_game_of_thrones,35,0.0,5,0.1458
bookmia.01.42,tokenswap,a_game_of_thrones,35,0.0,2,0.1345
bookmia.01.43,tokenswap,a_game_of_thrones,46,0.0,2,0.1198
bookmia.01.44,tokenswap,a_game_of_thrones,37,0.0,3,0.1362
bookmia.01.46,tokenswap,a_game_of_thrones,12,0.0,2,0.0315
bookmia.01.49,tokenswap,a_game_of_thrones,47,0.0,3,0.1722
bookmia.01.51,tokenswap,a_game_of_thrones,38,0.0,4,0.1538
bookmia.01.52,tokenswap,a_game_of_thrones,50,0.0,12,0.206
bookmia.01.58,tokenswap,a_game_of_thrones,37,0.0,1,0.1176
bookmia.01.59,tokenswap,a_game_of_thrones,35,0.0,2,0.1374
bookmia.01.60,tokenswap,a_game_of_thrones,45,0.0,2,0.1167
bookmia.01.62,tokenswap,a_game_of_thrones,37,0.0,3,0.1357
bookmia.01.69,tokenswap,a_game_of_thrones,43,0.0,2,0.1444
bookmia.01.71,tokenswap,a_game_of_thrones,43,0.0,4,0.1602
bookmia.01.73,tokenswap,a_game_of_thrones,59,0.0,3,0.1319
bookmia.01.74,tokenswap,a_game_of_thrones,44,0.0,3,0.1163
bookmia.01.75,tokenswap,a_game_of_thrones,43,0.0,7,0.2096
bookmia.01.76,tokenswap,a_game_of_thrones,63,0.0,2,0.1138
bookmia.01.77,tokenswap,a_game_of_thrones,53,0.0,3,0.1503
bookmia.01.78,tokenswap,a_game_of_thrones,50,0.0,9,0.1932
bookmia.01.79,tokenswap,a_game_of_thrones,40,0.0,5,0.1644
bookmia.01.81,tokenswap,a_game_of_thrones,43,0.0,2,0.157
bookmia.01.82,tokenswap,a_game_of_thrones,44,0.0,2,0.1311
bookmia.01.83,tokenswap,a_game_of_thrones,52,0.0,6,0.1858
bookmia.01.87,tokenswap,a_game_of_thrones,41,0.0,2,0.1344
bookmia.01.88,tokenswap,a_game_of_thrones,41,0.0,3,0.1267
bookmia.01.89,tokenswap,a_game_of_thrones,39,0.0,4,0.1783
bookmia.01.90,tokenswap,a_game_of_thrones,46,0.0,1,0.0944
bookmia.01.97,tokenswap,a_game_of_thrones,45,0.0,2,0.1381
bookmia.07.02,tokenswap,casino_royale,52,0.0,3,0.1319
bookmia.07.03,tokenswap,casino_royale,42,0.0,2,0.1488
bookmia.07.04,tokenswap,casino_royale,33,0.0,3,0.1237
bookmia.07.05,tokenswap,casino_royale,42,0.0,4,0.1598
bookmia.07.06,tokenswap,casino_royale,36,0.0,5,0.1437
bookmia.07.07,tokenswap,casino_royale,45,0.0,2,0.1155
bookmia.07.08,tokenswap,casino_royale,45,0.0,3,0.1774
bookmia.07.09,tokenswap,casino_royale,29,0.0,2,0.1061
bookmia.07.15,tokenswap,casino_royale,41,0.0,2,0.1344
bookmia.07.16,tokenswap,casino_royale,50,0.0,4,0.1456
bookmia.07.17,tokenswap,casino_royale,42,0.0,2,0.1132
bookmia.07.20,tokenswap,casino_royale,33,0.0,5,0.1793
bookmia.07.24,tokenswap,casino_royale,34,0.0,8,0.1662
bookmia.07.25,tokenswap,casino_royale,47,0.0,2,0.1292
bookmia.07.26,tokenswap,casino_royale,38,0.0,2,0.1011
bookmia.07.28,tokenswap,casino_royale,44,0.0,2,0.1827
bookmia.07.29,tokenswap,casino_royale,43,0.0,2,0.1514
bookmia.07.30,tokenswap,casino_royale,50,0.0,6,0.1572
bookmia.07.31,tokenswap,casino_royale,41,0.0,3,0.1505
bookmia.07.32,tokenswap,casino_royale,36,0.0,3,0.1425
bookmia.07.37,tokenswap,casino_royale,43,0.0,3,0.1444
bookmia.07.40,tokenswap,casino_royale,36,0.0,6,0.1526
bookmia.07.41,tokenswap,casino_royale,45,0.0,3,0.1639
bookmia.07.43,tokenswap,casino_royale,41,0.0,4,0.1361
bookmia.07.44,tokenswap,casino_royale,44,0.0,4,0.1623
bookmia.07.47,tokenswap,casino_royale,48,0.0,2,0.1144
bookmia.07.49,tokenswap,casino_royale,41,0.0,4,0.1626
bookmia.07.53,tokenswap,casino_royale,38,0.0,2,0.1627
bookmia.07.54,tokenswap,casino_royale,38,0.0,12,0.2273
bookmia.07.55,tokenswap,casino_royale,51,0.0,2,0.116
bookmia.07.56,tokenswap,casino_royale,52,0.0,10,0.1897
bookmia.07.57,tokenswap,casino_royale,54,0.0,2,0.1547
bookmia.07.59,tokenswap,casino_royale,65,0.0,3,0.2234
bookmia.07.61,tokenswap,casino_royale,53,0.0,5,0.1989
bookmia.07.62,tokenswap,casino_royale,40,0.0,4,0.163
bookmia.07.63,tokenswap,casino_royale,34,0.0,9,0.2149
bookmia.07.66,tokenswap,casino_royale,54,0.0,4,0.1479
bookmia.07.70,tokenswap,casino_royale,41,0.0,2,0.1058
bookmia.07.72,tokenswap,casino_royale,50,0.0,5,0.1517
bookmia.07.73,tokenswap,casino_royale,45,0.0,3,0.1199
bookmia.07.77,tokenswap,casino_royale,41,0.0,4,0.137
bookmia.07.80,tokenswap,casino_royale,38,0.0,3,0.1444
