published_k,alpha,k_matched,price_nats,logp_target,nats_per_window,off_grid
1.0,1.0,1.0,6188.5,-5422.43,0.0,False
1.0,2.0,1.6108,6188.5,-6929.32,11.072,False
1.0,4.0,2.2421,6188.5,-7740.489,17.032,False
1.0,8.0,2.6733,6188.5,-7747.887,17.086,False
3.0,1.0,3.0,7903.67,-1551.325,0.0,False
3.0,2.0,4.8143,7903.67,-2019.02,3.436,False
3.0,4.0,5.8066,7903.67,-1926.333,2.755,False
3.0,8.0,6.4981,7903.67,-1712.993,1.188,False
