prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.01.60,-1,a_game_of_thrones,0,0.4461,54,0.6034
bookmia.01.62,-1,a_game_of_thrones,0,0.4865,90,0.6545
bookmia.01.69,-1,a_game_of_thrones,0,0.4975,73,0.6555
bookmia.01.71,-1,a_game_of_thrones,0,0.0,2,0.0906
bookmia.01.73,-1,a_game_of_thrones,0,0.4976,104,0.6645
bookmia.01.74,-1,a_game_of_thrones,0,0.4688,90,0.6434
bookmia.01.75,-1,a_game_of_thrones,0,0.5294,99,0.6923
bookmia.01.76,-1,a_game_of_thrones,0,0.5204,102,0.6846
bookmia.01.77,-1,a_game_of_thrones,0,0.4785,100,0.6472
bookmia.01.78,-1,a_game_of_thrones,0,0.4844,93,0.6526
bookmia.01.79,-1,a_game_of_thrones,0,0.3056,63,0.4684
bookmia.01.81,-1,a_game_of_thrones,0,0.4776,96,0.6443
bookmia.01.82,-1,a_game_of_thrones,0,0.432,89,0.6815
bookmia.01.83,-1,a_game_of_thrones,0,0.495,99,0.6622
bookmia.01.87,-1,a_game_of_thrones,0,0.2958,63,0.495
bookmia.01.88,-1,a_game_of_thrones,0,0.5026,96,0.669
bookmia.01.89,-1,a_game_of_thrones,0,0.4828,98,0.6512
bookmia.01.90,-1,a_game_of_thrones,0,0.5556,105,0.7143
bookmia.01.97,-1,a_game_of_thrones,0,0.0,3,0.173
bookmia.07.02,-1,casino_royale,0,0.5126,102,0.6777
bookmia.07.03,-1,casino_royale,0,0.4952,103,0.6624
bookmia.07.04,-1,casino_royale,0,0.5359,112,0.6978
bookmia.07.05,-1,casino_royale,0,0.4976,102,0.6645
bookmia.07.06,-1,casino_royale,0,0.5464,106,0.7067
bookmia.07.07,-1,casino_royale,0,0.1402,30,0.3272
bookmia.07.08,-1,casino_royale,0,0.4951,61,0.6319
bookmia.07.09,-1,casino_royale,0,0.5169,107,0.6815
bookmia.07.15,-1,casino_royale,0,0.5024,106,0.6688
bookmia.07.16,-1,casino_royale,0,0.545,115,0.7055
bookmia.07.17,-1,casino_royale,0,0.4975,99,0.6622
bookmia.07.20,-1,casino_royale,0,0.4834,102,0.6518
bookmia.07.24,-1,casino_royale,0,0.5105,53,0.6894
bookmia.07.25,-1,casino_royale,0,0.4601,98,0.6302
bookmia.07.26,-1,casino_royale,0,0.1934,41,0.3925
bookmia.07.28,-1,casino_royale,0,0.4623,98,0.6911
bookmia.07.29,-1,casino_royale,0,0.1748,36,0.327
bookmia.07.30,-1,casino_royale,0,0.485,43,0.6667
bookmia.07.31,-1,casino_royale,0,0.4902,100,0.6557
bookmia.07.32,-1,casino_royale,0,0.5024,103,0.6688
bookmia.07.37,-1,casino_royale,0,0.4714,99,0.6408
bookmia.07.40,-1,casino_royale,0,0.5052,97,0.669
bookmia.07.41,-1,casino_royale,0,0.0985,18,0.2654
bookmia.07.43,-1,casino_royale,0,0.5484,102,0.7083
bookmia.07.44,-1,casino_royale,0,0.5049,104,0.671
bookmia.07.47,-1,casino_royale,0,0.456,86,0.6132
bookmia.07.49,-1,casino_royale,0,0.4634,95,0.6581
bookmia.07.53,-1,casino_royale,0,0.4952,103,0.6603
bookmia.07.54,-1,casino_royale,0,0.5139,111,0.6789
bookmia.07.55,-1,casino_royale,0,0.54,53,0.6688
bookmia.07.56,-1,casino_royale,0,0.5226,104,0.6865
bookmia.07.57,-1,casino_royale,0,0.0,2,0.1392
bookmia.07.59,-1,casino_royale,0,0.5069,56,0.6687
bookmia.07.61,-1,casino_royale,0,0.1515,20,0.2591
bookmia.07.62,-1,casino_royale,0,0.4567,46,0.6098
bookmia.07.63,-1,casino_royale,0,0.4794,40,0.6424
bookmia.07.66,-1,casino_royale,0,0.2701,57,0.4277
bookmia.07.70,-1,casino_royale,0,0.5052,97,0.6759
bookmia.07.72,-1,casino_royale,0,0.5206,101,0.6847
bookmia.07.73,-1,casino_royale,0,0.5517,112,0.7089
bookmia.07.77,-1,casino_royale,0,0.4975,95,0.6557
bookmia.07.80,-1,casino_royale,0,0.505,102,0.6711
bookmia.00.11,tokenswap,1984,10,0.0,2,0.1355
bookmia.00.26,tokenswap,1984,25,0.0,2,0.1498
bookmia.00.31,tokenswap,1984,18,0.0,3,0.1214
bookmia.00.40,tokenswap,1984,21,0.0,2,0.1359
bookmia.00.46,tokenswap,1984,27,0.0,2,0.1887
bookmia.00.48,tokenswap,1984,16,0.0,4,0.164
bookmia.00.64,tokenswap,1984,24,0.0,4,0.1581
bookmia.00.71,tokenswap,1984,34,0.0,6,0.1969
bookmia.01.00,tokenswap,a_game_of_thrones,17,0.0,2,0.1714
bookmia.01.01,tokenswap,a_game_of_thrones,19,0.0,3,0.1509
bookmia.01.02,tokenswap,a_game_of_thrones,21,0.0,3,0.1063
bookmia.01.03,tokenswap,a_game_of_thrones,8,0.0,5,0.0873
bookmia.01.04,tokenswap,a_game_of_thrones,15,0.0,6,0.1638
bookmia.01.07,tokenswap,a_game_of_thrones,18,0.0,2,0.1365
bookmia.01.10,tokenswap,a_game_of_thrones,25,0.0,5,0.0882
bookmia.01.11,tokenswap,a_game_of_thrones,20,0.0,4,0.1212
bookmia.01.12,tokenswap,a_game_of_thrones,30,0.0,3,0.146
bookmia.01.14,tokenswap,a_game_of_thrones,15,0.0,3,0.1486
bookmia.01.20,tokenswap,a_game_of_thrones,20,0.0,8,0.2119
bookmia.01.22,tokenswap,a_game_of_thrones,24,0.0,2,0.1533
bookmia.01.23,tokenswap,a_game_of_thrones,21,0.0,2,0.1387
bookmia.01.26,tokenswap,a_game_of_thrones,9,0.0,1,0.0327
bookmia.01.27,tokenswap,a_game_of_thrones,17,0.0,3,0.0899
bookmia.01.31,tokenswap,a_game_of_thrones,24,0.0,7,0.1389
bookmia.01.32,tokenswap,a_game_of_thrones,26,0.0,1,0.0816
bookmia.01.33,tokenswap,a_game_of_thrones,18,0.0,14,0.1851
bookmia.01.36,tokenswap,a_game_of_thrones,14,0.0,3,0.1558
bookmia.01.37,tokenswap,a_game_of_thrones,32,0.0,3,0.1268
bookmia.01.39,tokenswap,a_game_of_thrones,19,0.0,2,0.1034
bookmia.01.41,tokenswap,a_game_of_thrones,20,0.0,2,0.099
bookmia.01.42,tokenswap,a_game_of_thrones,23,0.0,2,0.141
bookmia.01.43,tokenswap,a_game_of_thrones,15,0.0,11,0.2131
bookmia.01.44,tokenswap,a_game_of_thrones,22,0.0,3,0.147
bookmia.01.46,tokenswap,a_game_of_thrones,12,0.0,1,0.0809
bookmia.01.49,tokenswap,a_game_of_thrones,18,0.0,2,0.1126
bookmia.01.51,tokenswap,a_game_of_thrones,28,0.0,2,0.1173
bookmia.01.52,tokenswap,a_game_of_thrones,19,0.0,7,0.1918
bookmia.01.58,tokenswap,a_game_of_thrones,22,0.0,7,0.1559
bookmia.01.59,tokenswap,a_game_of_thrones,21,0.0,6,0.1767
bookmia.01.60,tokenswap,a_game_of_thrones,19,0.0,2,0.1645
bookmia.01.62,tokenswap,a_game_of_thrones,33,0.0,2,0.1236
bookmia.01.69,tokenswap,a_game_of_thrones,23,0.0,2,0.1176
bookmia.01.71,tokenswap,a_game_of_thrones,21,0.0,2,0.1329
bookmia.01.73,tokenswap,a_game_of_thrones,20,0.0,2,0.109
bookmia.01.74,tokenswap,a_game_of_thrones,24,0.0,1,0.0845
bookmia.01.75,tokenswap,a_game_of_thrones,23,0.0,9,0.2238
bookmia.01.76,tokenswap,a_game_of_thrones,23,0.0,4,0.1433
bookmia.01.77,tokenswap,a_game_of_thrones,34,0.0,2,0.1371
bookmia.01.78,tokenswap,a_game_of_thrones,25,0.0,5,0.1696
bookmia.01.79,tokenswap,a_game_of_thrones,19,0.0,4,0.1338
bookmia.01.81,tokenswap,a_game_of_thrones,30,0.0,3,0.1492
bookmia.01.82,tokenswap,a_game_of_thrones,25,0.0,2,0.0956
bookmia.01.83,tokenswap,a_game_of_thrones,19,0.0,4,0.2368
bookmia.01.87,tokenswap,a_game_of_thrones,23,0.0,4,0.1484
bookmia.01.88,tokenswap,a_game_of_thrones,14,0.0,5,0.1151
bookmia.01.89,tokenswap,a_game_of_thrones,28,0.0,14,0.2265
bookmia.01.90,tokenswap,a_game_of_thrones,25,0.0,5,0.1745
bookmia.01.97,tokenswap,a_game_of_thrones,18,0.0,2,0.1724
bookmia.07.02,tokenswap,casino_royale,26,0.0,3,0.1246
bookmia.07.03,tokenswap,casino_royale,23,0.0,3,0.1824
bookmia.07.04,tokenswap,casino_royale,14,0.0,2,0.1481
bookmia.07.05,tokenswap,casino_royale,32,0.0,4,0.161
bookmia.07.06,tokenswap,casino_royale,17,0.0,4,0.1633
bookmia.07.07,tokenswap,casino_royale,23,0.0,3,0.1329
bookmia.07.08,tokenswap,casino_royale,21,0.0,7,0.2062
bookmia.07.09,tokenswap,casino_royale,21,0.0,10,0.2675
bookmia.07.15,tokenswap,casino_royale,23,0.0,2,0.1639
bookmia.07.16,tokenswap,casino_royale,25,0.0,2,0.1341
bookmia.07.17,tokenswap,casino_royale,6,0.0,5,0.0633
bookmia.07.20,tokenswap,casino_royale,10,0.0,2,0.1533
bookmia.07.24,tokenswap,casino_royale,18,0.0,2,0.0959
bookmia.07.25,tokenswap,casino_royale,26,0.0,10,0.1795
bookmia.07.26,tokenswap,casino_royale,31,0.0,2,0.1734
bookmia.07.28,tokenswap,casino_royale,21,0.0,2,0.162
bookmia.07.29,tokenswap,casino_royale,14,0.0,5,0.1684
bookmia.07.30,tokenswap,casino_royale,17,0.0,3,0.1634
bookmia.07.31,tokenswap,casino_royale,19,0.0,2,0.1254
bookmia.07.32,tokenswap,casino_royale,25,0.0,4,0.1859
bookmia.07.37,tokenswap,casino_royale,20,0.0,3,0.1553
bookmia.07.40,tokenswap,casino_royale,22,0.0,5,0.1603
bookmia.07.41,tokenswap,casino_royale,21,0.0,7,0.2119
bookmia.07.43,tokenswap,casino_royale,21,0.0,3,0.1159
bookmia.07.44,tokenswap,casino_royale,23,0.0,3,0.1923
bookmia.07.47,tokenswap,casino_royale,30,0.0,2,0.1386
bookmia.07.49,tokenswap,casino_royale,16,0.0,5,0.2109
bookmia.07.53,tokenswap,casino_royale,24,0.0,7,0.2484
bookmia.07.54,tokenswap,casino_royale,29,0.0,3,0.1265
bookmia.07.55,tokenswap,casino_royale,10,0.0,2,0.1415
bookmia.07.56,tokenswap,casino_royale,25,0.0,4,0.1438
bookmia.07.57,tokenswap,casino_royale,19,0.0,2,0.1772
bookmia.07.59,tokenswap,casino_royale,34,0.0,2,0.152
bookmia.07.61,tokenswap,casino_royale,25,0.0,2,0.1131
bookmia.07.62,tokenswap,casino_royale,31,0.0,3,0.1667
bookmia.07.63,tokenswap,casino_royale,31,0.0,4,0.1948
bookmia.07.66,tokenswap,casino_royale,24,0.0,4,0.2025
bookmia.07.70,tokenswap,casino_royale,15,0.0,2,0.1479
bookmia.07.72,tokenswap,casino_royale,28,0.0,6,0.1745
bookmia.07.73,tokenswap,casino_royale,4,0.0,5,0.1076
bookmia.07.77,tokenswap,casino_royale,19,0.0,2,0.0987
bookmia.07.80,tokenswap,casino_royale,16,0.0,3,0.1801
