published_k,alpha,k_matched,price_nats,logp_target,nats_per_window,off_grid
1.0,1.0,1.0,7172.918,-4245.458,0.0,False
1.0,2.0,1.9798,7172.918,-4877.548,4.844,False
1.0,4.0,3.1824,7172.918,-4470.515,1.725,False
1.0,8.0,4.2289,7172.918,-3579.61,-5.103,False
3.0,1.0,3.0,8509.964,-1365.644,0.0,False
3.0,2.0,5.4098,8509.964,-1344.056,-0.165,False
3.0,4.0,7.1311,8509.964,-1004.547,-2.767,False
3.0,8.0,8.3705,8509.964,-772.012,-4.55,False
