prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1018,0.0,0.0,0.1588,0,0,0.0,2,0.1223,0.0,0.1223,0.0,2,0.083,0.0,0.139,0.0,1,0.0543,0.0,0.1588
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1136,0.0,0.0,0.1898,0,0,0.0,2,0.1453,0.0,0.1453,0.0,2,0.1453,0.0,0.1684,0.0,3,0.1406,0.0,0.1898
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1424,0.0,0.0,0.1716,0,0,0.0,2,0.1477,0.0,0.1477,0.0,2,0.1266,0.0,0.1528,0.0,2,0.1384,0.0,0.1716
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1481,0.0,0.0,0.1706,0,0,0.0,2,0.1414,0.0,0.1414,0.0,2,0.1267,0.0,0.1429,0.0,2,0.1303,0.0,0.1706
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.121,0.0,0.0,0.1489,0,0,0.0,1,0.1214,0.0,0.1214,0.0,2,0.1229,0.0,0.14,0.0,2,0.1226,0.0,0.1489
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1346,0.0,0.0,0.1763,0,0,0.0,2,0.1559,0.0,0.1559,0.0,2,0.1497,0.0,0.1559,0.0,2,0.1111,0.0,0.1763
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.104,0.0,0.0,0.1559,0,0,0.0,3,0.1064,0.0,0.1064,0.0,2,0.1056,0.0,0.1263,0.0,1,0.1362,0.0,0.1559
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1149,0.0,0.0,0.1544,0,0,0.0,1,0.0758,0.0,0.0758,0.0,2,0.0972,0.0,0.1237,0.0,2,0.0976,0.0,0.1544
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0753,0.0,0.0,0.126,0,0,0.0,2,0.0985,0.0,0.0985,0.0,1,0.0766,0.0,0.1236,0.0,3,0.1221,0.0,0.126
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1543,0.0,0.0,0.1854,0,0,0.0,2,0.1497,0.0,0.1497,0.0,2,0.1458,0.0,0.1684,0.0,2,0.0812,0.0,0.1854
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1623,0.0,0.0,0.1805,0,0,0.0,2,0.1365,0.0,0.1365,0.0,3,0.1394,0.0,0.1689,0.0,2,0.0996,0.0,0.1805
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1375,0.0,0.0,0.1656,0,0,0.0,1,0.1141,0.0,0.1141,0.0,2,0.1133,0.0,0.1415,0.0,1,0.0121,0.0,0.1656
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.0988,0.0,0.0,0.1533,0,0,0.0,3,0.1306,0.0,0.1306,0.0,2,0.0872,0.0,0.1306,0.0,2,0.1153,0.0,0.1533
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.102,0.0,0.0,0.1295,0,0,0.0,1,0.0791,0.0,0.0791,0.0,2,0.1,0.0,0.1295,0.0,1,0.0199,0.0,0.1295
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.0892,0.0,0.0,0.1608,0,0,0.0,2,0.1258,0.0,0.1258,0.0,3,0.1319,0.0,0.1608,0.0,1,0.0234,0.0,0.1608
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1379,0.0,0.0,0.1742,0,0,0.0,2,0.1375,0.0,0.1375,0.0,2,0.169,0.0,0.169,0.0,2,0.1226,0.0,0.1742
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.1527,0,0,0.0,2,0.1328,0.0,0.1328,0.0,2,0.1227,0.0,0.149,0.0,2,0.1154,0.0,0.1527
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1107,0.0,0.0,0.1433,0,0,0.0,2,0.1433,0.0,0.1433,0.0,2,0.1172,0.0,0.1433,0.0,2,0.1092,0.0,0.1433
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.1092,0.0,0.0,0.1199,0,0,0.0,1,0.08,0.0,0.08,0.0,1,0.0593,0.0,0.1028,0.0,2,0.0851,0.0,0.1199
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1299,0.0,0.0,0.1549,0,0,0.0,2,0.1329,0.0,0.1329,0.0,3,0.1236,0.0,0.1348,0.0,2,0.0634,0.0,0.1549
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1212,0.0,0.0,0.1549,0,0,0.0,2,0.1071,0.0,0.1071,0.0,1,0.0989,0.0,0.1507,0.0,2,0.1214,0.0,0.1549
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1325,0.0,0.0,0.172,0,0,0.0,2,0.1278,0.0,0.1278,0.0,2,0.1278,0.0,0.1306,0.0,2,0.1278,0.0,0.172
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1366,0.0,0.0,0.1577,0,0,0.0,2,0.1254,0.0,0.1254,0.0,1,0.0995,0.0,0.1448,0.0,1,0.0133,0.0,0.1577
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.1007,0.0,0.0,0.1314,0,0,0.0,2,0.1068,0.0,0.1068,0.0,2,0.1042,0.0,0.1164,0.0,2,0.0596,0.0,0.1314
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1404,0,0,0.0,2,0.1071,0.0,0.1071,0.0,2,0.1389,0.0,0.1389,0.0,2,0.1056,0.0,0.1404
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1246,0.0,0.0,0.1361,0,0,0.0,2,0.1053,0.0,0.1053,0.0,3,0.1361,0.0,0.1361,0.0,2,0.1115,0.0,0.1361
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1203,0.0,0.0,0.1373,0,0,0.0,2,0.1165,0.0,0.1165,0.0,2,0.1196,0.0,0.1286,0.0,2,0.1373,0.0,0.1373
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0833,0.0,0.0,0.1404,0,0,0.0,2,0.0803,0.0,0.0803,0.0,2,0.1068,0.0,0.1193,0.0,2,0.1068,0.0,0.1404
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.1212,0.0,0.0,0.1702,0,0,0.0,2,0.1018,0.0,0.1018,0.0,1,0.127,0.0,0.162,0.0,1,0.127,0.0,0.1702
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1266,0.0,0.0,0.156,0,0,0.0,2,0.1085,0.0,0.1085,0.0,2,0.1224,0.0,0.1224,0.0,2,0.1071,0.0,0.156
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.1325,0.0,0.0,0.1409,0,0,0.0,1,0.1229,0.0,0.1229,0.0,2,0.1254,0.0,0.1364,0.0,1,0.1014,0.0,0.1409
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.087,0.0,0.0,0.1806,0,0,0.0,1,0.0473,0.0,0.0473,0.0,2,0.1127,0.0,0.1589,0.0,2,0.1127,0.0,0.1806
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.16,0.0,0.0,0.1608,0,0,0.0,2,0.1309,0.0,0.1309,0.0,2,0.1309,0.0,0.1592,0.0,2,0.0252,0.0,0.1608
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.0884,0.0,0.0,0.1649,0,0,0.0,2,0.1075,0.0,0.1075,0.0,2,0.1377,0.0,0.1377,0.0,2,0.1649,0.0,0.1649
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0903,0.0,0.0,0.146,0,0,0.0,2,0.1408,0.0,0.1408,0.0,2,0.106,0.0,0.1408,0.0,1,0.0397,0.0,0.146
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.09,0.0,0.0,0.1313,0,0,0.0,2,0.0844,0.0,0.0844,0.0,2,0.0844,0.0,0.1313,0.0,2,0.0844,0.0,0.1313
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.1242,0.0,0.0,0.1385,0,0,0.0,2,0.1301,0.0,0.1301,0.0,2,0.1119,0.0,0.1301,0.0,2,0.1119,0.0,0.1385
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.1424,0.0,0.0,0.1637,0,0,0.0,2,0.1342,0.0,0.1342,0.0,3,0.123,0.0,0.1395,0.0,2,0.1443,0.0,0.1637
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.1238,0.0,0.0,0.1553,0,0,0.0,1,0.0972,0.0,0.0972,0.0,2,0.1049,0.0,0.125,0.0,2,0.0435,0.0,0.1553
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.1004,0.0,0.0,0.1397,0,0,0.0,1,0.1053,0.0,0.1053,0.0,2,0.0935,0.0,0.1099,0.0,4,0.1364,0.0,0.1397
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.1319,0.0,0.0,0.1429,0,0,0.0,2,0.1132,0.0,0.1132,0.0,2,0.1124,0.0,0.1338,0.0,1,0.0143,0.0,0.1429
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.1219,0.0,0.0,0.1397,0,0,0.0,2,0.1392,0.0,0.1392,0.0,2,0.0635,0.0,0.1392,0.0,1,0.0886,0.0,0.1397
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.1498,0.0,0.0,0.1505,0,0,0.0,2,0.1095,0.0,0.1095,0.0,2,0.1226,0.0,0.1226,0.0,2,0.1226,0.0,0.1505
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.1301,0.0,0.0,0.139,0,0,0.0,2,0.1155,0.0,0.1155,0.0,1,0.0491,0.0,0.131,0.0,0,0.0,0.0,0.139
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.1197,0.0,0.0,0.1594,0,0,0.0,1,0.0833,0.0,0.0833,0.0,2,0.0674,0.0,0.1594,0.0,2,0.1338,0.0,0.1594
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.0993,0.0,0.0,0.129,0,0,0.0,1,0.1259,0.0,0.1259,0.0,1,0.0432,0.0,0.129,0.0,1,0.0432,0.0,0.129
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.0986,0.0,0.0,0.1544,0,0,0.0,2,0.0996,0.0,0.0996,0.0,2,0.0996,0.0,0.1194,0.0,2,0.1107,0.0,0.1544
