prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1257,0.0,0.0,0.1274,0,0,0.0,2,0.1187,0.0,0.1187,0.0,2,0.0818,0.0,0.1187,0.0,2,0.0818,0.0,0.1274
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1222,0.0,0.0,0.1354,0,0,0.0,2,0.1124,0.0,0.1124,0.0,2,0.1164,0.0,0.1354,0.0,2,0.0889,0.0,0.1354
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.1667,0,0,0.0,2,0.0983,0.0,0.0983,0.0,2,0.1473,0.0,0.1473,0.0,3,0.1667,0.0,0.1667
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1613,0.0,0.0,0.1697,0,0,0.0,2,0.1239,0.0,0.1239,0.0,4,0.1329,0.0,0.1488,0.0,2,0.0991,0.0,0.1697
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1585,0.0,0.0,0.1447,0,0,0.0,2,0.1162,0.0,0.1162,0.0,2,0.1447,0.0,0.1447,0.0,2,0.0805,0.0,0.1447
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1647,0,0,0.0,2,0.0791,0.0,0.0791,0.0,1,0.0097,0.0,0.1124,0.0,1,0.0097,0.0,0.1647
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1081,0.0,0.0,0.1333,0,0,0.0,2,0.1212,0.0,0.1212,0.0,1,0.0671,0.0,0.1277,0.0,2,0.1024,0.0,0.1333
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1734,0,0,0.0,2,0.1069,0.0,0.1069,0.0,2,0.1534,0.0,0.1534,0.0,2,0.1734,0.0,0.1734
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1027,0.0,0.0,0.1246,0,0,0.0,2,0.1246,0.0,0.1246,0.0,2,0.0833,0.0,0.1246,0.0,2,0.106,0.0,0.1246
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1475,0.0,0.0,0.1637,0,0,0.0,2,0.1141,0.0,0.1141,0.0,2,0.0932,0.0,0.1543,0.0,2,0.0893,0.0,0.1637
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1429,0.0,0.0,0.1633,0,0,0.0,2,0.0864,0.0,0.0864,0.0,2,0.1369,0.0,0.1579,0.0,1,0.0542,0.0,0.1633
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.1702,0,0,0.0,1,0.1118,0.0,0.1118,0.0,2,0.0803,0.0,0.1342,0.0,2,0.0924,0.0,0.1702
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1217,0.0,0.0,0.1416,0,0,0.0,1,0.0596,0.0,0.0596,0.0,2,0.097,0.0,0.1084,0.0,1,0.0267,0.0,0.1416
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.1416,0.0,0.0,0.1362,0,0,0.0,2,0.1257,0.0,0.1257,0.0,2,0.1033,0.0,0.1298,0.0,2,0.0203,0.0,0.1362
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1592,0.0,0.0,0.1534,0,0,0.0,2,0.1021,0.0,0.1021,0.0,3,0.1068,0.0,0.1463,0.0,2,0.0893,0.0,0.1534
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1551,0.0,0.0,0.1721,0,0,0.0,2,0.1702,0.0,0.1702,0.0,2,0.0837,0.0,0.1702,0.0,2,0.0837,0.0,0.1721
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1362,0.0,0.0,0.1375,0,0,0.0,2,0.0955,0.0,0.0955,0.0,3,0.1375,0.0,0.1375,0.0,1,0.0997,0.0,0.1375
