prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1257,0.0,0.0,0.1375,0,0,0.0,2,0.1118,0.0,0.1118,0.0,2,0.097,0.0,0.121,0.0,2,0.1124,0.0,0.1375
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1222,0.0,0.0,0.1402,0,0,0.0,1,0.0513,0.0,0.0513,0.0,2,0.1299,0.0,0.1299,0.0,2,0.0369,0.0,0.1402
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.1456,0,0,0.0,2,0.0807,0.0,0.0807,0.0,2,0.0925,0.0,0.1365,0.0,2,0.0945,0.0,0.1456
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1613,0.0,0.0,0.1753,0,0,0.0,2,0.1333,0.0,0.1333,0.0,3,0.1314,0.0,0.1557,0.0,2,0.0536,0.0,0.1753
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1585,0.0,0.0,0.1397,0,0,0.0,2,0.1166,0.0,0.1166,0.0,2,0.1098,0.0,0.1167,0.0,2,0.1,0.0,0.1397
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1574,0,0,0.0,2,0.076,0.0,0.076,0.0,2,0.076,0.0,0.1366,0.0,1,0.0583,0.0,0.1574
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1081,0.0,0.0,0.1326,0,0,0.0,2,0.0962,0.0,0.0962,0.0,2,0.0894,0.0,0.1326,0.0,2,0.0614,0.0,0.1326
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1662,0,0,0.0,2,0.1302,0.0,0.1302,0.0,3,0.084,0.0,0.1356,0.0,3,0.1134,0.0,0.1662
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1027,0.0,0.0,0.125,0,0,0.0,2,0.0625,0.0,0.0625,0.0,2,0.0379,0.0,0.1092,0.0,2,0.0383,0.0,0.125
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1475,0.0,0.0,0.1707,0,0,0.0,2,0.119,0.0,0.119,0.0,2,0.0906,0.0,0.1294,0.0,1,0.0611,0.0,0.1707
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1429,0.0,0.0,0.1593,0,0,0.0,2,0.1319,0.0,0.1319,0.0,2,0.0862,0.0,0.1389,0.0,2,0.0519,0.0,0.1593
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.131,0,0,0.0,2,0.1233,0.0,0.1233,0.0,2,0.1073,0.0,0.1233,0.0,1,0.0622,0.0,0.131
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1217,0.0,0.0,0.1393,0,0,0.0,2,0.1026,0.0,0.1026,0.0,2,0.1212,0.0,0.1389,0.0,1,0.075,0.0,0.1393
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.1416,0.0,0.0,0.142,0,0,0.0,2,0.1183,0.0,0.1183,0.0,2,0.1086,0.0,0.1183,0.0,2,0.0774,0.0,0.142
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1592,0.0,0.0,0.1543,0,0,0.0,2,0.1366,0.0,0.1366,0.0,2,0.0726,0.0,0.1459,0.0,3,0.0581,0.0,0.1543
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1551,0.0,0.0,0.1643,0,0,0.0,2,0.0875,0.0,0.0875,0.0,2,0.0906,0.0,0.1643,0.0,2,0.0441,0.0,0.1643
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1362,0.0,0.0,0.1436,0,0,0.0,1,0.0483,0.0,0.0483,0.0,1,0.0483,0.0,0.1224,0.0,1,0.0483,0.0,0.1436
