prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1086,0.0,0.0,0.1481,0,0,0.0,1,0.067,0.0,0.067,0.0,1,0.1043,0.0,0.1086,0.0,1,0.0839,0.0,0.1481
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1434,0.0,0.0,0.1749,0,0,0.0,2,0.1301,0.0,0.1301,0.0,2,0.1301,0.0,0.1509,0.0,2,0.1164,0.0,0.1749
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1296,0.0,0.0,0.1419,0,0,0.0,2,0.0779,0.0,0.0779,0.0,2,0.1181,0.0,0.1355,0.0,2,0.0958,0.0,0.1419
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1154,0.0,0.0,0.1456,0,0,0.0,2,0.1311,0.0,0.1311,0.0,2,0.1343,0.0,0.1405,0.0,2,0.1264,0.0,0.1456
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1043,0.0,0.0,0.1512,0,0,0.0,2,0.1048,0.0,0.1048,0.0,2,0.1143,0.0,0.1143,0.0,2,0.1094,0.0,0.1512
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1044,0.0,0.0,0.1721,0,0,0.0,2,0.104,0.0,0.104,0.0,2,0.1349,0.0,0.1674,0.0,2,0.1469,0.0,0.1721
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0956,0.0,0.0,0.1321,0,0,0.0,1,0.0735,0.0,0.0735,0.0,2,0.0905,0.0,0.112,0.0,3,0.1091,0.0,0.1321
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1401,0.0,0.0,0.152,0,0,0.0,2,0.1067,0.0,0.1067,0.0,2,0.0969,0.0,0.152,0.0,1,0.0893,0.0,0.152
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0811,0.0,0.0,0.1282,0,0,0.0,2,0.0664,0.0,0.0664,0.0,3,0.1039,0.0,0.1039,0.0,1,0.0784,0.0,0.1282
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1395,0.0,0.0,0.1778,0,0,0.0,1,0.1184,0.0,0.1184,0.0,1,0.1184,0.0,0.1704,0.0,2,0.1778,0.0,0.1778
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1739,0.0,0.0,0.184,0,0,0.0,2,0.1826,0.0,0.1826,0.0,2,0.1373,0.0,0.1826,0.0,2,0.1373,0.0,0.184
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.081,0.0,0.0,0.1463,0,0,0.0,2,0.0928,0.0,0.0928,0.0,1,0.0563,0.0,0.127,0.0,2,0.0853,0.0,0.1463
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1308,0.0,0.0,0.1613,0,0,0.0,1,0.0989,0.0,0.0989,0.0,3,0.1385,0.0,0.1385,0.0,2,0.098,0.0,0.1613
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0669,0.0,0.0,0.1043,0,0,0.0,2,0.0789,0.0,0.0789,0.0,1,0.0339,0.0,0.094,0.0,1,0.0339,0.0,0.1043
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1374,0.0,0.0,0.1769,0,0,0.0,2,0.1435,0.0,0.1435,0.0,2,0.1435,0.0,0.1435,0.0,1,0.1413,0.0,0.1769
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1491,0,0,0.0,2,0.1057,0.0,0.1057,0.0,1,0.1017,0.0,0.1344,0.0,1,0.0984,0.0,0.1491
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.08,0.0,0.0,0.1261,0,0,0.0,1,0.0678,0.0,0.0678,0.0,1,0.0682,0.0,0.1261,0.0,1,0.0073,0.0,0.1261
