prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.01.73,-1,a_game_of_thrones,0,0.5305,113,0.656
bookmia.01.74,-1,a_game_of_thrones,0,0.5979,116,0.6839
bookmia.01.75,-1,a_game_of_thrones,0,0.2053,33,0.3027
bookmia.01.76,-1,a_game_of_thrones,0,0.155,31,0.2973
bookmia.01.77,-1,a_game_of_thrones,0,0.6919,46,0.7814
bookmia.01.78,-1,a_game_of_thrones,0,0.768,118,0.863
bookmia.01.79,-1,a_game_of_thrones,0,0.2982,46,0.4783
bookmia.01.81,-1,a_game_of_thrones,0,0.7366,125,0.8407
bookmia.01.82,-1,a_game_of_thrones,0,0.7799,163,0.8763
bookmia.01.83,-1,a_game_of_thrones,0,0.2438,49,0.3691
bookmia.01.87,-1,a_game_of_thrones,0,0.2991,64,0.4494
bookmia.01.88,-1,a_game_of_thrones,0,0.5333,104,0.6496
bookmia.01.89,-1,a_game_of_thrones,0,0.7317,150,0.8451
bookmia.01.90,-1,a_game_of_thrones,0,0.3472,51,0.4535
bookmia.01.97,-1,a_game_of_thrones,0,0.0,7,0.176
bookmia.07.02,-1,casino_royale,0,0.8177,166,0.8997
bookmia.07.03,-1,casino_royale,0,0.0948,20,0.2324
bookmia.07.04,-1,casino_royale,0,0.6698,74,0.7639
bookmia.07.05,-1,casino_royale,0,0.7368,154,0.8462
bookmia.07.06,-1,casino_royale,0,0.5561,109,0.6836
bookmia.07.07,-1,casino_royale,0,0.0,3,0.1223
bookmia.07.08,-1,casino_royale,0,0.0,7,0.1872
bookmia.07.09,-1,casino_royale,0,0.7799,163,0.8763
bookmia.07.15,-1,casino_royale,0,0.2791,60,0.4136
bookmia.07.16,-1,casino_royale,0,0.8233,145,0.8957
bookmia.07.17,-1,casino_royale,0,0.6733,127,0.8524
bookmia.07.20,-1,casino_royale,0,0.6197,96,0.7751
bookmia.07.24,-1,casino_royale,0,0.5803,62,0.7062
bookmia.07.25,-1,casino_royale,0,0.7617,69,0.8435
bookmia.07.26,-1,casino_royale,0,0.2009,43,0.3757
bookmia.07.28,-1,casino_royale,0,0.4676,101,0.6361
bookmia.07.29,-1,casino_royale,0,0.1627,34,0.3097
bookmia.07.30,-1,casino_royale,0,0.3695,49,0.4791
bookmia.07.31,-1,casino_royale,0,0.1796,35,0.3115
bookmia.07.32,-1,casino_royale,0,0.7692,160,0.8696
bookmia.07.37,-1,casino_royale,0,0.6573,81,0.7684
bookmia.07.40,-1,casino_royale,0,0.7835,152,0.8786
bookmia.07.41,-1,casino_royale,0,0.0,11,0.212
bookmia.07.43,-1,casino_royale,0,0.8307,157,0.9075
bookmia.07.44,-1,casino_royale,0,0.7667,161,0.8679
bookmia.07.47,-1,casino_royale,0,0.1066,19,0.2235
bookmia.07.49,-1,casino_royale,0,0.0,9,0.2347
bookmia.07.53,-1,casino_royale,0,0.75,159,0.8548
bookmia.07.54,-1,casino_royale,0,0.7854,96,0.8622
bookmia.07.55,-1,casino_royale,0,0.2745,53,0.4011
bookmia.07.56,-1,casino_royale,0,0.6816,137,0.8011
bookmia.07.57,-1,casino_royale,0,0.7681,111,0.8634
bookmia.07.59,-1,casino_royale,0,0.2579,36,0.4083
bookmia.07.61,-1,casino_royale,0,0.0,9,0.1932
bookmia.07.62,-1,casino_royale,0,0.0,4,0.1398
bookmia.07.63,-1,casino_royale,0,0.8182,162,0.8975
bookmia.07.66,-1,casino_royale,0,0.0939,20,0.2426
bookmia.07.70,-1,casino_royale,0,0.6939,136,0.8057
bookmia.07.72,-1,casino_royale,0,0.6294,124,0.7723
bookmia.07.73,-1,casino_royale,0,0.7913,100,0.8686
bookmia.07.77,-1,casino_royale,0,0.7136,147,0.847
bookmia.07.80,-1,casino_royale,0,0.6634,133,0.7671
bookmia.00.11,memfree,1984,1,0.0,6,0.1551
bookmia.00.26,memfree,1984,2,0.0,7,0.213
bookmia.00.31,memfree,1984,5,0.0,8,0.1755
bookmia.00.40,memfree,1984,3,0.1275,17,0.2372
bookmia.00.46,memfree,1984,3,0.0,8,0.2946
bookmia.00.48,memfree,1984,3,0.0,8,0.2946
bookmia.00.64,memfree,1984,1,0.0,7,0.188
bookmia.00.71,memfree,1984,1,0.0,9,0.1769
bookmia.01.00,memfree,a_game_of_thrones,1,0.0,9,0.1828
bookmia.01.01,memfree,a_game_of_thrones,2,0.0,8,0.2174
bookmia.01.02,memfree,a_game_of_thrones,2,0.0,8,0.1943
bookmia.01.03,memfree,a_game_of_thrones,1,0.0,7,0.1761
bookmia.01.04,memfree,a_game_of_thrones,1,0.0,6,0.1155
bookmia.01.07,memfree,a_game_of_thrones,1,0.0,7,0.2247
bookmia.01.10,memfree,a_game_of_thrones,2,0.0,9,0.2253
bookmia.01.11,memfree,a_game_of_thrones,2,0.0,8,0.1585
bookmia.01.12,memfree,a_game_of_thrones,0,0.0,3,0.1205
bookmia.01.14,memfree,a_game_of_thrones,1,0.0,8,0.1778
bookmia.01.20,memfree,a_game_of_thrones,0,0.0,2,0.1017
bookmia.01.22,memfree,a_game_of_thrones,3,0.0,8,0.2714
bookmia.01.23,memfree,a_game_of_thrones,2,0.0,6,0.1988
bookmia.01.26,memfree,a_game_of_thrones,0,0.0,7,0.187
bookmia.01.27,memfree,a_game_of_thrones,5,0.1613,16,0.2485
bookmia.01.31,memfree,a_game_of_thrones,1,0.0,6,0.1269
bookmia.01.32,memfree,a_game_of_thrones,1,0.0,7,0.1521
bookmia.01.33,memfree,a_game_of_thrones,4,0.0,7,0.3422
bookmia.01.36,memfree,a_game_of_thrones,2,0.0,8,0.2155
bookmia.01.37,memfree,a_game_of_thrones,4,0.0,6,0.2139
bookmia.01.39,memfree,a_game_of_thrones,5,0.25,9,0.3198
bookmia.01.41,memfree,a_game_of_thrones,6,0.1111,9,0.2167
bookmia.01.42,memfree,a_game_of_thrones,0,0.0,2,0.1746
bookmia.01.43,memfree,a_game_of_thrones,2,0.0,7,0.2472
bookmia.01.44,memfree,a_game_of_thrones,1,0.0,7,0.117
bookmia.01.46,memfree,a_game_of_thrones,2,0.0,8,0.2
bookmia.01.49,memfree,a_game_of_thrones,2,0.0,8,0.1543
bookmia.01.51,memfree,a_game_of_thrones,2,0.0,7,0.2033
bookmia.01.52,memfree,a_game_of_thrones,1,0.0,6,0.158
bookmia.01.58,memfree,a_game_of_thrones,1,0.0,9,0.1462
bookmia.01.59,memfree,a_game_of_thrones,1,0.0,9,0.1897
bookmia.01.60,memfree,a_game_of_thrones,0,0.0,7,0.1667
bookmia.01.62,memfree,a_game_of_thrones,1,0.0,7,0.1557
bookmia.01.69,memfree,a_game_of_thrones,1,0.0,5,0.1598
bookmia.01.71,memfree,a_game_of_thrones,1,0.0,7,0.1868
bookmia.01.73,memfree,a_game_of_thrones,1,0.0986,10,0.2369
bookmia.01.74,memfree,a_game_of_thrones,4,0.1031,7,0.25
bookmia.01.75,memfree,a_game_of_thrones,2,0.0,6,0.2105
bookmia.01.76,memfree,a_game_of_thrones,1,0.0,8,0.1548
bookmia.01.77,memfree,a_game_of_thrones,1,0.0,5,0.1677
bookmia.01.78,memfree,a_game_of_thrones,2,0.0,7,0.2006
bookmia.01.79,memfree,a_game_of_thrones,2,0.0,8,0.2063
bookmia.01.81,memfree,a_game_of_thrones,2,0.0,9,0.2022
bookmia.01.82,memfree,a_game_of_thrones,1,0.0,7,0.1298
bookmia.01.83,memfree,a_game_of_thrones,3,0.0,7,0.2554
bookmia.01.87,memfree,a_game_of_thrones,6,0.0,9,0.2951
bookmia.01.88,memfree,a_game_of_thrones,1,0.0,8,0.1425
bookmia.01.89,memfree,a_game_of_thrones,3,0.0,8,0.1517
bookmia.01.90,memfree,a_game_of_thrones,2,0.0,8,0.2114
bookmia.01.97,memfree,a_game_of_thrones,0,0.0,7,0.176
bookmia.07.02,memfree,casino_royale,1,0.0,8,0.1514
bookmia.07.03,memfree,casino_royale,4,0.0,8,0.2737
bookmia.07.04,memfree,casino_royale,3,0.1274,9,0.2234
bookmia.07.05,memfree,casino_royale,2,0.0,9,0.2192
bookmia.07.06,memfree,casino_royale,6,0.2041,9,0.3631
bookmia.07.07,memfree,casino_royale,0,0.0,3,0.1223
bookmia.07.08,memfree,casino_royale,0,0.0,7,0.1872
bookmia.07.09,memfree,casino_royale,2,0.0,8,0.2432
bookmia.07.15,memfree,casino_royale,2,0.0,9,0.2205
bookmia.07.16,memfree,casino_royale,1,0.0,9,0.2058
bookmia.07.17,memfree,casino_royale,4,0.1535,15,0.277
bookmia.07.20,memfree,casino_royale,1,0.0,8,0.1959
bookmia.07.24,memfree,casino_royale,4,0.1451,8,0.2266
bookmia.07.25,memfree,casino_royale,1,0.0,4,0.1379
bookmia.07.26,memfree,casino_royale,3,0.1121,14,0.2391
bookmia.07.28,memfree,casino_royale,3,0.0,9,0.2755
bookmia.07.29,memfree,casino_royale,1,0.0,6,0.1771
bookmia.07.30,memfree,casino_royale,1,0.0,8,0.189
bookmia.07.31,memfree,casino_royale,4,0.1214,9,0.2602
bookmia.07.32,memfree,casino_royale,1,0.0,8,0.1968
bookmia.07.37,memfree,casino_royale,1,0.0,8,0.1878
bookmia.07.40,memfree,casino_royale,2,0.0,5,0.1329
bookmia.07.41,memfree,casino_royale,2,0.0,15,0.2391
bookmia.07.43,memfree,casino_royale,1,0.0,6,0.1749
bookmia.07.44,memfree,casino_royale,1,0.0,8,0.1734
bookmia.07.47,memfree,casino_royale,2,0.0,19,0.2168
bookmia.07.49,memfree,casino_royale,2,0.0,8,0.2473
bookmia.07.53,memfree,casino_royale,5,0.0,9,0.3032
bookmia.07.54,memfree,casino_royale,4,0.1644,9,0.2967
bookmia.07.55,memfree,casino_royale,2,0.0,7,0.1844
bookmia.07.56,memfree,casino_royale,3,0.0,6,0.1803
bookmia.07.57,memfree,casino_royale,7,0.0,9,0.3966
bookmia.07.59,memfree,casino_royale,1,0.0,9,0.1735
bookmia.07.61,memfree,casino_royale,1,0.0,6,0.1453
bookmia.07.62,memfree,casino_royale,0,0.0,4,0.1398
bookmia.07.63,memfree,casino_royale,4,0.1263,7,0.2292
bookmia.07.66,memfree,casino_royale,3,0.0,8,0.2258
bookmia.07.70,memfree,casino_royale,1,0.0,9,0.1538
bookmia.07.72,memfree,casino_royale,1,0.0,6,0.1365
bookmia.07.73,memfree,casino_royale,1,0.0,7,0.1587
bookmia.07.77,memfree,casino_royale,4,0.0,8,0.2099
bookmia.07.80,memfree,casino_royale,4,0.0,8,0.2088
