prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.03,a_game_of_thrones,0.7828,0.8669,0.4314,0.7323,0.8363,0,239,0.702,72,0.8105,0.702,0.8105,0.702,72,0.8105,0.702,0.8105,0.7172,142,0.8353,0.7323,0.8353,0.7172,142,0.8353,0.7323,0.8363
bookmia.01.04,a_game_of_thrones,0.2415,0.3887,0.6571,0.7343,0.8468,0,253,0.7343,129,0.8412,0.7343,0.8412,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468
bookmia.01.07,a_game_of_thrones,0.5822,0.6827,0.1759,0.7183,0.8361,0,128,0.2066,43,0.3437,0.2066,0.3437,0.6995,89,0.8209,0.6995,0.8209,0.7183,153,0.8361,0.7183,0.8361,0.7183,153,0.8361,0.7183,0.8361
bookmia.01.10,a_game_of_thrones,0.7327,0.84,0.6113,0.6832,0.8059,0,251,0.604,122,0.7449,0.604,0.7449,0.6733,136,0.8024,0.6733,0.8047,0.6733,136,0.8024,0.6782,0.8047,0.6733,136,0.8024,0.6832,0.8059
bookmia.01.11,a_game_of_thrones,0.7642,0.8663,0.2647,0.717,0.832,0,256,0.1415,30,0.3184,0.1415,0.3184,0.7123,151,0.832,0.7123,0.832,0.7123,151,0.832,0.717,0.832,0.7123,151,0.832,0.717,0.832
bookmia.01.12,a_game_of_thrones,0.0,0.1084,0.2761,0.6479,0.7829,0,249,0.4883,41,0.604,0.4883,0.604,0.4883,41,0.604,0.4883,0.604,0.6432,116,0.7829,0.6479,0.7829,0.6432,116,0.7829,0.6479,0.7829
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.0115,0.6834,0.7801,0,11,0.0,11,0.1913,0.0,0.1913,0.0,11,0.1837,0.0,0.1969,0.0,11,0.1528,0.1407,0.2571,0.6834,72,0.7765,0.6834,0.7801
bookmia.01.20,a_game_of_thrones,0.0,0.1923,0.4982,0.6749,0.7965,0,243,0.2562,52,0.4217,0.2562,0.4217,0.6601,134,0.7953,0.6601,0.7953,0.6601,134,0.7953,0.6601,0.7953,0.6601,134,0.7953,0.6749,0.7965
bookmia.01.22,a_game_of_thrones,0.6169,0.7544,0.5172,0.6667,0.7964,0,231,0.6617,133,0.7964,0.6617,0.7964,0.6617,133,0.7964,0.6617,0.7964,0.6617,133,0.7964,0.6617,0.7964,0.6617,133,0.7964,0.6667,0.7964
bookmia.01.23,a_game_of_thrones,0.0,0.1445,0.5262,0.712,0.8217,0,245,0.5326,88,0.6392,0.5326,0.6392,0.7065,123,0.8127,0.7065,0.8127,0.6685,123,0.8217,0.712,0.8217,0.6685,123,0.8217,0.712,0.8217
bookmia.01.26,a_game_of_thrones,0.615,0.7813,0.1607,0.64,0.7768,0,81,0.0,14,0.179,0.0,0.179,0.0,14,0.1856,0.105,0.2243,0.635,127,0.7768,0.635,0.7768,0.635,127,0.7768,0.64,0.7768
bookmia.01.27,a_game_of_thrones,0.0,0.1785,0.2589,0.7189,0.8224,0,253,0.1297,24,0.2625,0.1297,0.2625,0.6324,35,0.7325,0.6324,0.7325,0.6432,60,0.7556,0.6432,0.7556,0.7135,71,0.8224,0.7189,0.8224
bookmia.01.31,a_game_of_thrones,0.7538,0.8596,0.4581,0.6974,0.8157,0,210,0.3897,76,0.5238,0.3897,0.5238,0.6,114,0.7734,0.6,0.7734,0.6821,114,0.7988,0.6821,0.7988,0.6974,114,0.8157,0.6974,0.8157
bookmia.01.32,a_game_of_thrones,0.4278,0.541,0.5434,0.6845,0.8101,0,255,0.6578,80,0.7873,0.6578,0.7873,0.6845,128,0.8101,0.6845,0.8101,0.6845,128,0.8101,0.6845,0.8101,0.6845,128,0.8101,0.6845,0.8101
bookmia.01.33,a_game_of_thrones,0.6895,0.8049,0.5776,0.6474,0.7821,0,253,0.6368,62,0.75,0.6368,0.75,0.6421,122,0.7821,0.6421,0.7821,0.6421,122,0.7821,0.6421,0.7821,0.6421,122,0.7821,0.6474,0.7821
bookmia.01.36,a_game_of_thrones,0.7537,0.8571,0.4225,0.7044,0.8174,0,187,0.5517,112,0.6912,0.5517,0.6912,0.6207,117,0.7267,0.6207,0.7356,0.6995,136,0.8174,0.7044,0.8174,0.6995,136,0.8174,0.7044,0.8174
bookmia.01.37,a_game_of_thrones,0.3777,0.5841,0.519,0.7128,0.8297,0,244,0.5851,110,0.7284,0.5851,0.7284,0.5851,110,0.7284,0.6064,0.7508,0.7128,134,0.8297,0.7128,0.8297,0.7128,134,0.8297,0.7128,0.8297
bookmia.01.39,a_game_of_thrones,0.24,0.3458,0.2188,0.705,0.8246,0,184,0.425,60,0.578,0.425,0.578,0.49,60,0.6488,0.49,0.6488,0.0,15,0.1834,0.635,0.7405,0.705,118,0.8152,0.705,0.8246
bookmia.01.41,a_game_of_thrones,0.0,0.196,0.5761,0.7233,0.8362,0,248,0.7184,148,0.8362,0.7184,0.8362,0.7184,148,0.8362,0.7184,0.8362,0.7184,148,0.8362,0.7233,0.8362,0.7184,148,0.8362,0.7233,0.8362
bookmia.01.42,a_game_of_thrones,0.3902,0.5886,0.3751,0.7122,0.8215,0,256,0.3659,75,0.5181,0.3659,0.5181,0.5122,75,0.6516,0.5122,0.6516,0.7122,83,0.8192,0.7122,0.8192,0.7122,87,0.8215,0.7122,0.8215
bookmia.01.43,a_game_of_thrones,0.0,0.1778,0.4492,0.5952,0.7412,0,250,0.581,122,0.7349,0.581,0.7349,0.581,122,0.7349,0.5857,0.7349,0.581,122,0.7349,0.5857,0.7349,0.581,122,0.7349,0.5952,0.7412
bookmia.01.44,a_game_of_thrones,0.625,0.7577,0.4247,0.6538,0.7872,0,218,0.0,18,0.2267,0.0,0.2267,0.649,135,0.7872,0.649,0.7872,0.649,135,0.7872,0.649,0.7872,0.649,135,0.7872,0.6538,0.7872
bookmia.01.46,a_game_of_thrones,0.1465,0.2543,0.5183,0.6869,0.8071,0,247,0.6162,85,0.7679,0.6162,0.7679,0.6515,129,0.789,0.6515,0.789,0.6515,129,0.789,0.6566,0.789,0.6515,129,0.789,0.6869,0.8071
bookmia.01.49,a_game_of_thrones,0.4146,0.5506,0.4614,0.6488,0.7788,0,234,0.5854,86,0.7032,0.5854,0.7032,0.6293,47,0.756,0.6293,0.756,0.6488,86,0.7729,0.6488,0.7788,0.639,86,0.7692,0.6488,0.7788
bookmia.01.51,a_game_of_thrones,0.5755,0.6975,0.5982,0.6981,0.8156,0,251,0.6887,146,0.8156,0.6887,0.8156,0.6887,146,0.8156,0.6887,0.8156,0.6887,146,0.8156,0.6934,0.8156,0.6887,146,0.8156,0.6981,0.8156
bookmia.01.52,a_game_of_thrones,0.2464,0.4217,0.4109,0.6184,0.7568,0,246,0.4251,72,0.5904,0.4251,0.5904,0.5507,114,0.7087,0.5507,0.7087,0.6135,112,0.7568,0.6184,0.7568,0.6135,112,0.7568,0.6184,0.7568
bookmia.01.58,a_game_of_thrones,0.0,0.152,0.4331,0.7158,0.8308,0,192,0.7105,135,0.8308,0.7105,0.8308,0.7105,135,0.8308,0.7105,0.8308,0.7105,135,0.8308,0.7105,0.8308,0.7105,135,0.8308,0.7158,0.8308
bookmia.01.59,a_game_of_thrones,0.0986,0.2382,0.5448,0.6479,0.7794,0,241,0.6432,135,0.7794,0.6432,0.7794,0.6385,136,0.7794,0.6432,0.7794,0.6385,136,0.7794,0.6479,0.7794,0.6385,136,0.7794,0.6479,0.7794
bookmia.01.60,a_game_of_thrones,0.1106,0.234,0.2665,0.5962,0.7356,0,188,0.0,6,0.1829,0.0,0.1829,0.5192,74,0.6707,0.5192,0.6707,0.5817,121,0.7356,0.5865,0.7356,0.5817,121,0.7356,0.5962,0.7356
bookmia.01.62,a_game_of_thrones,0.7606,0.864,0.5225,0.6543,0.7937,0,230,0.6117,115,0.7937,0.6117,0.7937,0.6489,122,0.7871,0.6489,0.7937,0.6489,122,0.7871,0.6543,0.7937,0.6489,122,0.7871,0.6543,0.7937
bookmia.01.69,a_game_of_thrones,0.7562,0.8555,0.3945,0.6866,0.8142,0,179,0.6468,59,0.7647,0.6468,0.7647,0.6418,63,0.7647,0.6517,0.7811,0.6866,74,0.8142,0.6866,0.8142,0.6866,74,0.8142,0.6866,0.8142
bookmia.01.71,a_game_of_thrones,0.7393,0.8257,0.3795,0.673,0.7955,0,181,0.0,2,0.1662,0.0,0.1662,0.6635,140,0.7955,0.6682,0.7955,0.6635,140,0.7955,0.6682,0.7955,0.6635,140,0.7955,0.673,0.7955
bookmia.01.73,a_game_of_thrones,0.1925,0.3271,0.0794,0.6244,0.7339,0,58,0.5258,65,0.6686,0.5258,0.6686,0.5258,65,0.6686,0.5305,0.6686,0.6244,65,0.7313,0.6244,0.7313,0.5681,65,0.7324,0.6244,0.7339
bookmia.01.74,a_game_of_thrones,0.0,0.1471,0.3404,0.7268,0.8487,0,211,0.0,16,0.2419,0.0,0.2419,0.7268,141,0.8487,0.7268,0.8487,0.7268,141,0.8487,0.7268,0.8487,0.7268,141,0.8487,0.7268,0.8487
bookmia.01.75,a_game_of_thrones,0.0,0.1637,0.4917,0.7263,0.8344,0,253,0.4158,46,0.5325,0.4158,0.5325,0.7158,136,0.8344,0.7211,0.8344,0.7158,136,0.8344,0.7211,0.8344,0.7158,136,0.8344,0.7263,0.8344
bookmia.01.76,a_game_of_thrones,0.0,0.1859,0.1668,0.6432,0.8176,0,89,0.0,10,0.1691,0.0,0.1691,0.5126,97,0.7455,0.5126,0.7455,0.6382,127,0.8176,0.6382,0.8176,0.6382,127,0.8176,0.6432,0.8176
bookmia.01.77,a_game_of_thrones,0.4739,0.5956,0.5089,0.654,0.7908,0,248,0.6445,136,0.7816,0.6445,0.7816,0.6445,136,0.7816,0.6445,0.7816,0.6445,136,0.7816,0.654,0.7816,0.6445,136,0.7816,0.654,0.7908
bookmia.01.78,a_game_of_thrones,0.768,0.8688,0.5139,0.7165,0.8288,0,248,0.701,89,0.8133,0.701,0.8133,0.701,89,0.8133,0.701,0.8133,0.701,89,0.8182,0.701,0.8182,0.701,89,0.8182,0.7165,0.8288
bookmia.01.79,a_game_of_thrones,0.2339,0.4252,0.4754,0.6789,0.8033,0,238,0.6101,57,0.7521,0.6101,0.7521,0.6284,137,0.7697,0.6284,0.7812,0.633,138,0.7753,0.6743,0.8033,0.633,138,0.7753,0.6789,0.8033
bookmia.01.81,a_game_of_thrones,0.6127,0.7654,0.5388,0.7108,0.8343,0,215,0.0,2,0.1773,0.0,0.1773,0.6961,142,0.8208,0.6961,0.8208,0.6961,142,0.8208,0.7108,0.8343,0.6961,142,0.8208,0.7108,0.8343
bookmia.01.82,a_game_of_thrones,0.3636,0.469,0.667,0.756,0.861,0,248,0.6651,75,0.7838,0.6651,0.7838,0.756,90,0.8556,0.756,0.8556,0.756,158,0.861,0.756,0.861,0.756,158,0.861,0.756,0.861
bookmia.01.83,a_game_of_thrones,0.5522,0.7099,0.0004,0.1095,0.2769,0,1,0.0,5,0.1415,0.0,0.1415,0.0,2,0.1173,0.0,0.1574,0.0,2,0.1394,0.0,0.1777,0.0,2,0.1455,0.1095,0.2769
bookmia.01.87,a_game_of_thrones,0.2991,0.462,0.2664,0.5374,0.6901,0,244,0.1495,32,0.2908,0.1495,0.2908,0.5374,50,0.6724,0.5374,0.6724,0.5187,79,0.6705,0.5374,0.688,0.5374,83,0.6801,0.5374,0.6901
bookmia.01.88,a_game_of_thrones,0.0,0.1538,0.5429,0.6513,0.7826,0,243,0.6462,126,0.7826,0.6462,0.7826,0.6462,126,0.7826,0.6462,0.7826,0.641,125,0.7788,0.6513,0.7826,0.641,125,0.7788,0.6513,0.7826
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.3492,0.6195,0.7679,0,253,0.5317,61,0.6848,0.5317,0.6848,0.6195,66,0.7679,0.6195,0.7679,0.6146,126,0.7613,0.6195,0.7679,0.6146,126,0.7613,0.6195,0.7679
bookmia.01.90,a_game_of_thrones,0.7876,0.8653,0.5097,0.8031,0.8883,1,246,0.6373,123,0.7851,0.6373,0.7851,0.6373,123,0.7863,0.6373,0.7863,0.7409,89,0.8319,0.7617,0.8497,0.8031,132,0.8883,0.8031,0.8883
bookmia.01.97,a_game_of_thrones,0.0,0.1864,0.3501,0.6614,0.7742,0,250,0.5714,42,0.6835,0.5714,0.6835,0.5714,42,0.6835,0.5714,0.6835,0.6085,43,0.7249,0.6085,0.7273,0.6614,47,0.7683,0.6614,0.7742
bookmia.07.02,casino_royale,0.8177,0.8997,0.4281,0.7586,0.8627,0,237,0.0985,20,0.2363,0.0985,0.2363,0.6305,84,0.7252,0.6552,0.7797,0.7586,154,0.8627,0.7586,0.8627,0.7586,154,0.8627,0.7586,0.8627
bookmia.07.03,casino_royale,0.5735,0.6898,0.6882,0.7393,0.8438,0,255,0.7251,86,0.8352,0.7251,0.8352,0.7251,86,0.8352,0.7346,0.8438,0.7299,145,0.8407,0.7393,0.8438,0.7251,153,0.8407,0.7393,0.8438
bookmia.07.04,casino_royale,0.1132,0.2381,0.3318,0.7075,0.8199,0,170,0.5943,126,0.8022,0.5943,0.8022,0.6981,148,0.8199,0.7075,0.8199,0.6981,148,0.8199,0.7075,0.8199,0.6981,148,0.8199,0.7075,0.8199
bookmia.07.05,casino_royale,0.7368,0.8352,0.297,0.6699,0.8023,0,246,0.2632,55,0.4022,0.2632,0.4022,0.6603,138,0.7954,0.6603,0.7954,0.6603,138,0.7954,0.6699,0.8023,0.6603,138,0.7954,0.6699,0.8023
bookmia.07.06,casino_royale,0.7436,0.8612,0.6595,0.7538,0.8563,0,243,0.7487,146,0.8563,0.7487,0.8563,0.7487,146,0.8563,0.7487,0.8563,0.7487,146,0.8563,0.7538,0.8563,0.7487,146,0.8563,0.7538,0.8563
bookmia.07.07,casino_royale,0.0,0.1463,0.2614,0.7222,0.8365,0,113,0.7222,156,0.8365,0.7222,0.8365,0.7222,156,0.8365,0.7222,0.8365,0.7222,156,0.8365,0.7222,0.8365,0.7222,156,0.8365,0.7222,0.8365
bookmia.07.08,casino_royale,0.4541,0.5754,0.2732,0.6763,0.8035,0,195,0.6087,76,0.7874,0.6087,0.7874,0.657,87,0.7872,0.657,0.7874,0.657,87,0.7872,0.6715,0.7919,0.6763,128,0.8035,0.6763,0.8035
bookmia.07.09,casino_royale,0.7799,0.8763,0.6219,0.6651,0.8011,0,241,0.6651,139,0.7966,0.6651,0.7966,0.6651,139,0.7966,0.6651,0.7966,0.6651,139,0.7966,0.6651,0.7966,0.6651,139,0.7966,0.6651,0.8011
bookmia.07.15,casino_royale,0.7897,0.8825,0.6949,0.7336,0.8378,0,254,0.715,153,0.8338,0.715,0.8338,0.715,153,0.8338,0.7243,0.837,0.715,153,0.8338,0.7243,0.837,0.715,153,0.8338,0.7336,0.8378
bookmia.07.16,casino_royale,0.6465,0.7387,0.679,0.8047,0.8866,184,225,0.0,5,0.1784,0.0,0.1784,0.8,172,0.8866,0.8,0.8866,0.8,172,0.8866,0.8,0.8866,0.8,172,0.8866,0.8047,0.8866
bookmia.07.17,casino_royale,0.203,0.3362,0.4556,0.6881,0.8035,0,242,0.2475,50,0.383,0.2475,0.383,0.6733,67,0.7965,0.6733,0.7965,0.6782,133,0.8024,0.6782,0.8024,0.6782,133,0.8024,0.6881,0.8035
bookmia.07.20,casino_royale,0.3991,0.5319,0.6441,0.6854,0.8101,0,253,0.6808,145,0.8101,0.6808,0.8101,0.6808,145,0.8101,0.6808,0.8101,0.6808,145,0.8101,0.6854,0.8101,0.6808,145,0.8101,0.6854,0.8101
bookmia.07.24,casino_royale,0.5492,0.6328,0.0832,0.6995,0.8107,0,96,0.114,22,0.2596,0.114,0.2596,0.2694,28,0.4737,0.2694,0.4737,0.4767,52,0.7257,0.4819,0.7257,0.6321,98,0.8107,0.6995,0.8107
bookmia.07.25,casino_royale,0.743,0.8525,0.0953,0.4439,0.5869,0,244,0.0935,20,0.2097,0.0935,0.2097,0.0935,20,0.223,0.1075,0.25,0.0,4,0.1667,0.1075,0.263,0.0,4,0.1667,0.4439,0.5869
bookmia.07.26,casino_royale,0.2009,0.3483,0.4614,0.6963,0.8111,0,235,0.2103,42,0.3846,0.2103,0.3846,0.6822,143,0.8033,0.6822,0.8033,0.6822,146,0.8111,0.6869,0.8111,0.6822,146,0.8111,0.6963,0.8111
bookmia.07.28,casino_royale,0.5209,0.7763,0.1062,0.7488,0.8391,0,235,0.093,20,0.234,0.093,0.234,0.093,20,0.1954,0.093,0.2473,0.7488,61,0.8391,0.7488,0.8391,0.7349,138,0.8329,0.7488,0.8391
bookmia.07.29,casino_royale,0.1866,0.3548,0.6582,0.7177,0.8333,0,253,0.7129,149,0.8301,0.7129,0.8301,0.7129,149,0.8301,0.7129,0.8301,0.7177,117,0.8278,0.7177,0.8333,0.7177,111,0.8301,0.7177,0.8333
bookmia.07.30,casino_royale,0.3713,0.478,0.228,0.7475,0.8523,0,135,0.6634,67,0.8215,0.6634,0.8215,0.6634,67,0.8215,0.7079,0.8215,0.7327,73,0.8295,0.7327,0.8295,0.7426,150,0.8523,0.7475,0.8523
bookmia.07.31,casino_royale,0.733,0.8287,0.606,0.6748,0.8023,0,251,0.6262,129,0.7661,0.6262,0.7661,0.6699,122,0.7965,0.6699,0.7965,0.6699,138,0.8023,0.6748,0.8023,0.6699,138,0.8023,0.6748,0.8023
bookmia.07.32,casino_royale,0.5385,0.6559,0.6399,0.7115,0.8315,0,239,0.4519,91,0.5556,0.4519,0.5556,0.7067,147,0.8282,0.7067,0.8282,0.7067,147,0.8282,0.7115,0.8315,0.7067,147,0.8282,0.7115,0.8315
bookmia.07.37,casino_royale,0.3821,0.538,0.0751,0.6604,0.792,0,74,0.1038,21,0.3747,0.1038,0.3747,0.6557,70,0.7762,0.6557,0.7762,0.6557,70,0.7762,0.6557,0.7762,0.6557,139,0.792,0.6604,0.792
bookmia.07.40,casino_royale,0.6495,0.7733,0.317,0.6856,0.8073,0,243,0.4072,79,0.5389,0.4072,0.5389,0.6856,95,0.8012,0.6856,0.8012,0.6804,75,0.8073,0.6856,0.8073,0.6856,95,0.8012,0.6856,0.8073
bookmia.07.41,casino_royale,0.699,0.7914,0.2506,0.7427,0.838,0,242,0.1262,24,0.3269,0.1262,0.3269,0.7379,110,0.8301,0.7379,0.8301,0.733,123,0.8324,0.7427,0.8324,0.7184,120,0.8156,0.7427,0.838
bookmia.07.43,casino_royale,0.8307,0.9017,0.6988,0.7778,0.8716,0,253,0.5979,113,0.7045,0.5979,0.7045,0.7725,146,0.8716,0.7725,0.8716,0.7725,146,0.8716,0.7778,0.8716,0.7725,146,0.8716,0.7778,0.8716
bookmia.07.44,casino_royale,0.2714,0.419,0.6679,0.719,0.843,0,256,0.7143,150,0.8333,0.7143,0.8333,0.7143,150,0.8333,0.7143,0.8333,0.7143,150,0.8333,0.7143,0.8333,0.7143,150,0.8333,0.719,0.843
bookmia.07.47,casino_royale,0.2132,0.4103,0.5545,0.6954,0.8168,0,239,0.6853,87,0.8097,0.6853,0.8097,0.6853,87,0.8097,0.6853,0.8097,0.6853,87,0.8097,0.6904,0.8097,0.6802,134,0.8097,0.6954,0.8168
bookmia.07.49,casino_royale,0.0,0.2427,0.5921,0.7225,0.8366,0,241,0.0,16,0.2802,0.0,0.2802,0.7081,148,0.8366,0.7225,0.8366,0.7081,148,0.8366,0.7225,0.8366,0.7081,148,0.8366,0.7225,0.8366
bookmia.07.53,casino_royale,0.3019,0.4562,0.517,0.6745,0.8,0,229,0.6651,141,0.7966,0.6651,0.7966,0.6557,94,0.7898,0.6651,0.7966,0.6651,78,0.7932,0.6651,0.7966,0.6745,99,0.8,0.6745,0.8
bookmia.07.54,casino_royale,0.7854,0.8798,0.5983,0.7397,0.8451,0,251,0.7306,160,0.8443,0.7306,0.8443,0.7306,160,0.8443,0.7306,0.8443,0.7306,160,0.8443,0.7397,0.8443,0.7306,160,0.8443,0.7397,0.8451
bookmia.07.55,casino_royale,0.3235,0.4382,0.4236,0.7794,0.8729,0,249,0.2402,49,0.4066,0.2402,0.4066,0.7696,92,0.8674,0.7696,0.8674,0.7745,158,0.8729,0.7794,0.8729,0.7745,158,0.8729,0.7794,0.8729
bookmia.07.56,casino_royale,0.6965,0.8209,0.6495,0.6965,0.8211,0,254,0.6965,140,0.8211,0.6965,0.8211,0.6965,140,0.8211,0.6965,0.8211,0.6965,140,0.8211,0.6965,0.8211,0.6965,140,0.8211,0.6965,0.8211
bookmia.07.57,casino_royale,0.0,0.1662,0.6151,0.6908,0.8091,0,246,0.6763,140,0.8069,0.6763,0.8069,0.6763,140,0.8069,0.6763,0.8069,0.6763,140,0.8069,0.6908,0.8091,0.6763,140,0.8069,0.6908,0.8091
bookmia.07.59,casino_royale,0.7828,0.8715,0.0154,0.5068,0.672,0,11,0.0,8,0.1333,0.0,0.1333,0.5068,100,0.6286,0.5068,0.6286,0.5068,100,0.6286,0.5068,0.6286,0.0,8,0.1653,0.5068,0.672
bookmia.07.61,casino_royale,0.0,0.1453,0.5104,0.7114,0.8174,0,251,0.3085,62,0.4098,0.3085,0.4098,0.6567,89,0.7811,0.6567,0.7811,0.6965,133,0.8152,0.7065,0.8163,0.6965,133,0.8152,0.7114,0.8174
bookmia.07.62,casino_royale,0.481,0.6576,0.444,0.7048,0.8268,0,254,0.1619,34,0.3251,0.1619,0.3251,0.6857,144,0.8136,0.6857,0.8136,0.6857,144,0.8136,0.6905,0.8136,0.6857,144,0.8136,0.7048,0.8268
bookmia.07.63,casino_royale,0.5707,0.6856,0.5237,0.7828,0.8718,0,208,0.7222,143,0.8514,0.7222,0.8514,0.7222,143,0.8514,0.7727,0.858,0.7727,146,0.8636,0.7727,0.8718,0.7677,152,0.8686,0.7828,0.8718
bookmia.07.66,casino_royale,0.277,0.4182,0.619,0.7042,0.8154,0,253,0.6854,116,0.7989,0.6854,0.7989,0.6995,114,0.8122,0.6995,0.8122,0.6995,116,0.8154,0.6995,0.8154,0.6995,116,0.8154,0.7042,0.8154
bookmia.07.70,casino_royale,0.5816,0.7278,0.5424,0.7398,0.8471,0,222,0.7347,144,0.8471,0.7347,0.8471,0.7347,144,0.8471,0.7347,0.8471,0.7347,144,0.8471,0.7398,0.8471,0.7347,144,0.8471,0.7398,0.8471
bookmia.07.72,casino_royale,0.7704,0.8621,0.5672,0.6531,0.826,0,245,0.6429,126,0.8201,0.6429,0.8201,0.6429,126,0.8201,0.6429,0.8225,0.6429,126,0.8201,0.6429,0.8225,0.6429,126,0.8201,0.6531,0.826
bookmia.07.73,casino_royale,0.8107,0.8901,0.6964,0.767,0.865,0,254,0.7621,157,0.8626,0.7621,0.8626,0.7621,157,0.8626,0.7621,0.8626,0.7621,157,0.8626,0.767,0.865,0.7621,157,0.8626,0.767,0.865
bookmia.07.77,casino_royale,0.0,0.1364,0.5654,0.7184,0.8362,0,226,0.7136,147,0.8329,0.7136,0.8329,0.7136,147,0.8329,0.7136,0.8329,0.7136,147,0.8329,0.7184,0.8329,0.7136,147,0.8329,0.7184,0.8362
bookmia.07.80,casino_royale,0.7756,0.8736,0.5955,0.7122,0.8319,0,256,0.4585,94,0.5932,0.4585,0.5932,0.7122,146,0.8319,0.7122,0.8319,0.7122,146,0.8319,0.7122,0.8319,0.7122,146,0.8319,0.7122,0.8319
