prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1018,0.0,0.0,0.1315,0,0,0.0,2,0.1132,0.0,0.1132,0.0,2,0.1014,0.0,0.1284,0.0,1,0.0683,0.0,0.1315
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1136,0.0,0.0,0.1545,0,0,0.0,2,0.1282,0.0,0.1282,0.0,2,0.1282,0.0,0.1545,0.0,2,0.1191,0.0,0.1545
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1424,0.0,0.0,0.1583,0,0,0.0,1,0.1004,0.0,0.1004,0.0,2,0.125,0.0,0.1513,0.0,2,0.1013,0.0,0.1583
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1481,0.0,0.0,0.1466,0,0,0.0,2,0.1026,0.0,0.1026,0.0,2,0.1447,0.0,0.1447,0.0,2,0.0717,0.0,0.1466
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.121,0.0,0.0,0.1504,0,0,0.0,1,0.1256,0.0,0.1256,0.0,2,0.1277,0.0,0.1277,0.0,1,0.0645,0.0,0.1504
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1346,0.0,0.0,0.1545,0,0,0.0,2,0.1048,0.0,0.1048,0.0,1,0.1116,0.0,0.1545,0.0,2,0.0274,0.0,0.1545
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.104,0.0,0.0,0.1293,0,0,0.0,2,0.0881,0.0,0.0881,0.0,1,0.124,0.0,0.1293,0.0,2,0.1004,0.0,0.1293
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1149,0.0,0.0,0.1385,0,0,0.0,2,0.1135,0.0,0.1135,0.0,2,0.1,0.0,0.1385,0.0,2,0.1,0.0,0.1385
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0753,0.0,0.0,0.1209,0,0,0.0,2,0.0755,0.0,0.0755,0.0,2,0.0804,0.0,0.0837,0.0,1,0.0495,0.0,0.1209
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1543,0.0,0.0,0.1565,0,0,0.0,2,0.1197,0.0,0.1197,0.0,2,0.1197,0.0,0.1417,0.0,2,0.0783,0.0,0.1565
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1623,0.0,0.0,0.1491,0,0,0.0,2,0.1299,0.0,0.1299,0.0,2,0.1299,0.0,0.1327,0.0,2,0.0548,0.0,0.1491
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1375,0.0,0.0,0.1532,0,0,0.0,2,0.1017,0.0,0.1017,0.0,2,0.0776,0.0,0.1288,0.0,1,0.0179,0.0,0.1532
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.0988,0.0,0.0,0.1245,0,0,0.0,1,0.0936,0.0,0.0936,0.0,2,0.0936,0.0,0.103,0.0,1,0.0506,0.0,0.1245
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.102,0.0,0.0,0.1364,0,0,0.0,2,0.0789,0.0,0.0789,0.0,2,0.1057,0.0,0.115,0.0,1,0.0711,0.0,0.1364
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.0892,0.0,0.0,0.1545,0,0,0.0,1,0.1235,0.0,0.1235,0.0,1,0.0173,0.0,0.15,0.0,2,0.0932,0.0,0.1545
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1379,0.0,0.0,0.1453,0,0,0.0,2,0.0511,0.0,0.0511,0.0,2,0.0511,0.0,0.1316,0.0,2,0.0511,0.0,0.1453
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.1538,0,0,0.0,1,0.1019,0.0,0.1019,0.0,2,0.0917,0.0,0.1273,0.0,2,0.0769,0.0,0.1538
