model,id,split,novel,n_tok,n_char,total_nats,s_rate,k_crit,uncertified_width,nats_per_tok
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.64,test,harry_potter_and_the_sorcerer's_stone,58,259,200.65247552629808,0.7747199827270196,3.392411436353411,4.3788872263396375,3.4595254401085875
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.65,test,harry_potter_and_the_sorcerer's_stone,64,281,244.68063375163547,0.8707495863047525,4.089625549316406,4.6966724000085645,3.823134902369304
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.66,test,harry_potter_and_the_sorcerer's_stone,70,269,231.83146075189325,0.8618269916427258,9.191876411437988,10.665570352951445,3.311878010741332
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.67,test,harry_potter_and_the_sorcerer's_stone,64,278,227.8573490624549,0.819630752023219,6.878116607666016,8.39172589692092,3.5602710791008576
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.68,test,harry_potter_and_the_sorcerer's_stone,68,279,235.79145780385443,0.8451306731320948,5.775875091552734,6.834298263186999,3.467521438291977
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.69,test,harry_potter_and_the_sorcerer's_stone,62,277,242.5760745012376,0.8757259007264895,1.4157366082072258,1.616643526282312,3.9125173306651226
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.73,test,harry_potter_and_the_sorcerer's_stone,65,245,244.5949906804599,0.998346900736571,5.284131368001302,5.292881025726348,3.76299985662246
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.76,test,harry_potter_and_the_sorcerer's_stone,80,263,206.64189476496307,0.7857106264827494,0.8531682140380502,1.0858555112806303,2.5830236845620385
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.77,test,harry_potter_and_the_sorcerer's_stone,69,275,252.47203140921556,0.9180801142153293,5.613434314727783,6.114318595742061,3.659014947959646
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.79,test,harry_potter_and_the_sorcerer's_stone,70,290,286.9052207369823,0.9893283473689045,5.811798095703125,5.874488597399909,4.098646010528318
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.80,test,harry_potter_and_the_sorcerer's_stone,62,286,141.86108157331546,0.49601776773886525,8.548393249511719,17.23404645055402,2.2880819608599268
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.82,test,harry_potter_and_the_sorcerer's_stone,67,265,196.86263056832468,0.7428778512012252,18.361608505249023,24.71686088844688,2.938248217437682
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.84,test,harry_potter_and_the_sorcerer's_stone,70,263,254.0913379820413,0.9661267603879897,19.4283447265625,20.109519292023556,3.629876256886304
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.85,test,harry_potter_and_the_sorcerer's_stone,60,262,270.84762504324317,1.0337695612337525,12.640007972717285,12.227104034318891,4.514127084054053
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.86,test,harry_potter_and_the_sorcerer's_stone,66,273,205.92470508605038,0.7543029490331515,6.736860911051433,8.931240318875313,3.1200712891825817
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.88,test,harry_potter_and_the_sorcerer's_stone,62,290,250.19402522183987,0.8627380180063443,2.907055446079799,3.369569191812782,4.035387503578062
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.89,test,harry_potter_and_the_sorcerer's_stone,64,275,210.32781301475188,0.7648284109627341,8.52335262298584,11.144137038864702,3.286372078355498
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.91,test,harry_potter_and_the_sorcerer's_stone,62,287,212.2818531691537,0.7396580249796296,2.1525802612304688,2.9102371481601264,3.423900857566995
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.94,test,harry_potter_and_the_sorcerer's_stone,64,251,196.3292167499967,0.7821881145418196,6.157096862792969,7.871631834241813,3.0676440117186985
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.95,test,harry_potter_and_the_sorcerer's_stone,57,241,198.181631481777,0.8223304210862117,5.714612325032552,6.9492896997342655,3.4768707277504736
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.97,test,harry_potter_and_the_sorcerer's_stone,77,317,312.1784537201238,0.984790074826889,4.641809463500977,4.713501468134654,4.054265632728881
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.17.98,test,harry_potter_and_the_sorcerer's_stone,77,292,253.4306886968625,0.8679133174550085,3.779914617538452,4.355175270984821,3.2913076454137986
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.01,test,lord_of_the_flies,72,282,238.78523648794362,0.8467561577586653,1.119686259673192,1.3223243190069776,3.316461617888106
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.02,test,lord_of_the_flies,65,260,229.0879890753422,0.8811076502897777,4.067755508422851,4.616638508455865,3.5244306011591107
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.06,test,lord_of_the_flies,57,265,239.2246970431006,0.9027347058230212,14.698640823364258,16.282348212106836,4.196924509528081
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.07,test,lord_of_the_flies,56,252,207.73057106101442,0.8243276629405334,6.0551713307698565,7.345587929404079,3.7094744832324005
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.08,test,lord_of_the_flies,67,261,198.89716759574367,0.7620581133936539,1.1979685525099437,1.5720173192239382,2.9686144417275173
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.10,test,lord_of_the_flies,72,271,269.13797784317285,0.9931290695320031,6.851468086242676,6.898869740537678,3.7380274700440674
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.11,test,lord_of_the_flies,71,264,222.7774877987831,0.843854120449936,4.241425514221191,5.026254433597716,3.1377110957575085
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.15,test,lord_of_the_flies,74,287,299.2345761757024,1.042629185281193,11.599209785461426,11.124961730601434,4.043710488860843
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.17,test,lord_of_the_flies,60,257,186.26840124320734,0.7247797713743476,5.890630722045898,8.127476724241241,3.1044733540534555
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.18,test,lord_of_the_flies,62,261,237.4566547012073,0.9097956118820203,5.810611724853516,6.386722082373617,3.8299460435678596
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.20,test,lord_of_the_flies,63,261,269.5020174176393,1.0325747793779283,5.5478644371032715,5.37284519039441,4.277809800279989
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.21,test,lord_of_the_flies,62,292,270.5740714206022,0.9266235322623363,3.229752676827567,3.4855068583701714,4.364097926138745
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.26,test,lord_of_the_flies,60,282,258.0568098500371,0.9150950703902024,3.1420119603474936,3.4335361013448793,4.300946830833952
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.27,test,lord_of_the_flies,79,302,280.6763364486633,0.9293918425452427,4.070526885986328,4.379774708199222,3.55286501833751
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.28,test,lord_of_the_flies,68,268,235.19322095248208,0.8775866453450824,6.416645050048828,7.311694046490066,3.458723837536501
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.29,test,lord_of_the_flies,60,263,240.79600383527577,0.9155741590694896,8.237906773885092,8.997530885163238,4.0132667305879295
