published_k,alpha,k_matched,price_nats,logp_target,nats_per_window,off_grid
1.0,1.0,1.0,5467.77,-6494.429,0.0,False
1.0,2.0,1.6874,5467.77,-7972.521,10.821,False
1.0,4.0,2.3789,5467.77,-8823.827,17.053,False
1.0,8.0,2.8707,5467.77,-8744.492,16.472,False
3.0,1.0,3.0,6788.727,-1971.971,0.0,False
3.0,2.0,4.8625,6788.727,-2547.432,4.213,False
3.0,4.0,5.9529,6788.727,-2430.462,3.356,False
3.0,8.0,6.7157,6788.727,-2089.238,0.858,False
