prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1076,0.0,0.0,0.1299,0,0,0.0,2,0.0971,0.0,0.0971,0.0,2,0.0989,0.0,0.113,0.0,1,0.0813,0.0,0.1299
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1437,0.0,0.0,0.1511,0,0,0.0,2,0.1226,0.0,0.1226,0.0,1,0.0553,0.0,0.1321,0.0,2,0.0821,0.0,0.1511
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1529,0,0,0.0,2,0.1053,0.0,0.1053,0.0,2,0.1366,0.0,0.1529,0.0,2,0.1173,0.0,0.1529
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1354,0.0,0.0,0.1562,0,0,0.0,3,0.1515,0.0,0.1515,0.0,2,0.0654,0.0,0.1515,0.0,2,0.0654,0.0,0.1562
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1143,0.0,0.0,0.1651,0,0,0.0,2,0.1557,0.0,0.1557,0.0,3,0.1192,0.0,0.1557,0.0,2,0.1282,0.0,0.1651
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1651,0,0,0.0,3,0.1288,0.0,0.1288,0.0,2,0.1379,0.0,0.1651,0.0,2,0.1379,0.0,0.1651
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1032,0.0,0.0,0.1465,0,0,0.0,2,0.1152,0.0,0.1152,0.0,3,0.1125,0.0,0.1183,0.0,3,0.0548,0.0,0.1465
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1411,0.0,0.0,0.1636,0,0,0.0,2,0.1288,0.0,0.1288,0.0,2,0.1326,0.0,0.1524,0.0,2,0.1397,0.0,0.1636
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.11,0.0,0.0,0.1382,0,0,0.0,2,0.0851,0.0,0.0851,0.0,1,0.0952,0.0,0.1085,0.0,0,0.0,0.0,0.1382
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1662,0,0,0.0,1,0.0748,0.0,0.0748,0.0,1,0.0748,0.0,0.1524,0.0,2,0.1447,0.0,0.1662
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1525,0.0,0.0,0.1651,0,0,0.0,2,0.1329,0.0,0.1329,0.0,1,0.0836,0.0,0.1495,0.0,2,0.1273,0.0,0.1651
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1176,0.0,0.0,0.1622,0,0,0.0,2,0.1437,0.0,0.1437,0.0,2,0.135,0.0,0.1437,0.0,2,0.1329,0.0,0.1622
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1369,0,0,0.0,2,0.1203,0.0,0.1203,0.0,1,0.0421,0.0,0.1203,0.0,3,0.0928,0.0,0.1369
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.094,0.0,0.0,0.1366,0,0,0.0,2,0.0979,0.0,0.0979,0.0,2,0.0923,0.0,0.1273,0.0,2,0.0923,0.0,0.1366
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1098,0.0,0.0,0.1792,0,0,0.0,2,0.1221,0.0,0.1221,0.0,2,0.1221,0.0,0.131,0.0,2,0.0976,0.0,0.1792
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1325,0.0,0.0,0.1742,0,0,0.0,2,0.1313,0.0,0.1313,0.0,2,0.1465,0.0,0.1628,0.0,2,0.0546,0.0,0.1742
