prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.82,a_game_of_thrones,0.7799,0.8763,0.7647,0.7751,0.8679,0,256,0.7703,161,0.8679,0.7703,0.8679,0.7703,161,0.8679,0.7703,0.8679,0.7703,161,0.8679,0.7703,0.8679,0.7703,161,0.8679,0.7751,0.8679
bookmia.01.83,a_game_of_thrones,0.7512,0.8305,0.0,0.0,0.1886,0,0,0.0,5,0.1886,0.0,0.1886,0.0,3,0.119,0.0,0.1886,0.0,2,0.1267,0.0,0.1886,0.0,2,0.1197,0.0,0.1886
bookmia.01.87,a_game_of_thrones,0.2991,0.4326,0.3816,0.6729,0.7967,0,253,0.4252,53,0.5926,0.4252,0.5926,0.4252,53,0.5341,0.4252,0.6056,0.6729,106,0.7967,0.6729,0.7967,0.6729,106,0.7967,0.6729,0.7967
bookmia.01.88,a_game_of_thrones,0.7385,0.8304,0.6915,0.7333,0.8393,0,253,0.7231,141,0.8393,0.7231,0.8393,0.7231,141,0.8393,0.7231,0.8393,0.7231,141,0.8393,0.7333,0.8393,0.7231,141,0.8393,0.7333,0.8393
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.6784,0.6927,0.8184,0,255,0.4293,88,0.5803,0.4293,0.5803,0.6927,142,0.8184,0.6927,0.8184,0.6927,142,0.8184,0.6927,0.8184,0.6927,142,0.8184,0.6927,0.8184
bookmia.01.90,a_game_of_thrones,0.3782,0.4928,0.6994,0.7824,0.8754,0,254,0.3523,68,0.4624,0.3523,0.4624,0.7824,151,0.8754,0.7824,0.8754,0.7824,151,0.8754,0.7824,0.8754,0.7824,151,0.8754,0.7824,0.8754
bookmia.01.97,a_game_of_thrones,0.0,0.1637,0.6883,0.7143,0.8333,0,256,0.7143,135,0.8333,0.7143,0.8333,0.7143,135,0.8333,0.7143,0.8333,0.7143,135,0.8333,0.7143,0.8333,0.7143,135,0.8333,0.7143,0.8333
bookmia.07.02,casino_royale,0.803,0.8835,0.8091,0.8128,0.8967,250,256,0.8128,165,0.8967,0.8128,0.8967,0.8128,165,0.8967,0.8128,0.8967,0.8128,165,0.8967,0.8128,0.8967,0.8128,165,0.8967,0.8128,0.8967
bookmia.07.03,casino_royale,0.5735,0.7166,0.7363,0.7536,0.8564,0,253,0.7488,158,0.8564,0.7488,0.8564,0.7488,158,0.8564,0.7488,0.8564,0.7488,158,0.8564,0.7536,0.8564,0.7488,158,0.8564,0.7536,0.8564
bookmia.07.04,casino_royale,0.684,0.8511,0.7323,0.7406,0.8509,0,256,0.7406,157,0.8509,0.7406,0.8509,0.7406,157,0.8509,0.7406,0.8509,0.7406,157,0.8509,0.7406,0.8509,0.7406,157,0.8509,0.7406,0.8509
bookmia.07.05,casino_royale,0.0,0.1703,0.6878,0.6986,0.8225,0,256,0.6986,146,0.8225,0.6986,0.8225,0.6986,146,0.8225,0.6986,0.8225,0.6986,146,0.8225,0.6986,0.8225,0.6986,146,0.8225,0.6986,0.8225
bookmia.07.06,casino_royale,0.8154,0.8983,0.7543,0.8103,0.892,225,247,0.8051,157,0.892,0.8051,0.892,0.8051,157,0.892,0.8051,0.892,0.8051,157,0.892,0.8051,0.892,0.8051,157,0.892,0.8103,0.892
bookmia.07.07,casino_royale,0.1435,0.2821,0.7302,0.7593,0.8602,0,255,0.7546,163,0.8602,0.7546,0.8602,0.7546,163,0.8602,0.7546,0.8602,0.7546,163,0.8602,0.7546,0.8602,0.7546,163,0.8602,0.7593,0.8602
bookmia.07.08,casino_royale,0.0,0.1939,0.6762,0.7053,0.8272,0,255,0.7053,146,0.8272,0.7053,0.8272,0.7053,146,0.8272,0.7053,0.8272,0.7053,146,0.8272,0.7053,0.8272,0.7053,146,0.8272,0.7053,0.8272
bookmia.07.09,casino_royale,0.7799,0.8763,0.1751,0.7081,0.8291,0,65,0.7081,148,0.8291,0.7081,0.8291,0.7081,148,0.8291,0.7081,0.8291,0.7081,148,0.8291,0.7081,0.8291,0.7081,148,0.8291,0.7081,0.8291
bookmia.07.15,casino_royale,0.7897,0.8773,0.2871,0.771,0.8707,0,251,0.1636,35,0.3181,0.1636,0.3181,0.771,165,0.8707,0.771,0.8707,0.771,165,0.8707,0.771,0.8707,0.771,165,0.8707,0.771,0.8707
bookmia.07.16,casino_royale,0.7767,0.852,0.7914,0.8186,0.9003,237,256,0.2,43,0.3688,0.2,0.3688,0.8186,176,0.9003,0.8186,0.9003,0.8186,176,0.9003,0.8186,0.9003,0.8186,176,0.9003,0.8186,0.9003
bookmia.07.17,casino_royale,0.302,0.4011,0.7383,0.7574,0.862,0,254,0.7574,153,0.862,0.7574,0.862,0.7574,153,0.862,0.7574,0.862,0.7574,153,0.862,0.7574,0.862,0.7574,153,0.862,0.7574,0.862
bookmia.07.20,casino_royale,0.5681,0.7278,0.6965,0.7465,0.8495,0,256,0.7324,156,0.8455,0.7324,0.8455,0.7324,156,0.8455,0.7324,0.8455,0.7324,156,0.8455,0.7465,0.8495,0.7324,156,0.8455,0.7465,0.8495
bookmia.07.24,casino_royale,0.5959,0.7003,0.7048,0.8083,0.8883,194,255,0.8031,155,0.8883,0.8031,0.8883,0.8031,155,0.8883,0.8031,0.8883,0.8031,155,0.8883,0.8083,0.8883,0.8031,155,0.8883,0.8083,0.8883
bookmia.07.25,casino_royale,0.743,0.8525,0.7395,0.7664,0.8647,0,256,0.757,162,0.8617,0.757,0.8617,0.757,162,0.8617,0.757,0.8617,0.757,162,0.8617,0.757,0.8617,0.757,162,0.8617,0.7664,0.8647
bookmia.07.26,casino_royale,0.2009,0.3499,0.7234,0.7523,0.8533,0,256,0.743,159,0.8525,0.743,0.8525,0.743,159,0.8525,0.743,0.8525,0.743,159,0.8525,0.7523,0.8533,0.743,159,0.8525,0.7523,0.8533
bookmia.07.28,casino_royale,0.493,0.6412,0.7785,0.7907,0.8831,0,254,0.7907,170,0.8831,0.7907,0.8831,0.7907,170,0.8831,0.7907,0.8831,0.7907,170,0.8831,0.7907,0.8831,0.7907,170,0.8831,0.7907,0.8831
bookmia.07.29,casino_royale,0.1866,0.3539,0.7382,0.756,0.8587,0,255,0.756,158,0.8587,0.756,0.8587,0.756,158,0.8587,0.756,0.8587,0.756,158,0.8587,0.756,0.8587,0.756,158,0.8587,0.756,0.8587
bookmia.07.30,casino_royale,0.1238,0.2278,0.7635,0.7921,0.884,0,254,0.7921,160,0.884,0.7921,0.884,0.7921,160,0.884,0.7921,0.884,0.7921,160,0.884,0.7921,0.884,0.7921,160,0.884,0.7921,0.884
bookmia.07.31,casino_royale,0.1359,0.27,0.7067,0.7427,0.8524,0,256,0.6117,126,0.7701,0.6117,0.7701,0.7427,153,0.8524,0.7427,0.8524,0.7427,153,0.8524,0.7427,0.8524,0.7427,153,0.8524,0.7427,0.8524
bookmia.07.32,casino_royale,0.0,0.1644,0.6823,0.7452,0.8516,0,243,0.7452,155,0.8516,0.7452,0.8516,0.7452,155,0.8516,0.7452,0.8516,0.7452,155,0.8516,0.7452,0.8516,0.7452,155,0.8516,0.7452,0.8516
bookmia.07.37,casino_royale,0.0,0.2043,0.6868,0.7075,0.8189,0,256,0.6934,147,0.8189,0.6934,0.8189,0.6934,147,0.8189,0.6934,0.8189,0.6934,147,0.8189,0.6934,0.8189,0.6934,147,0.8189,0.7075,0.8189
bookmia.07.40,casino_royale,0.7474,0.8324,0.7347,0.7629,0.8655,0,256,0.7629,148,0.8655,0.7629,0.8655,0.7629,148,0.8655,0.7629,0.8655,0.7629,148,0.8655,0.7629,0.8655,0.7629,148,0.8655,0.7629,0.8655
bookmia.07.41,casino_royale,0.1019,0.2681,0.7694,0.7767,0.8743,0,256,0.7767,160,0.8743,0.7767,0.8743,0.7767,160,0.8743,0.7767,0.8743,0.7767,160,0.8743,0.7767,0.8743,0.7767,160,0.8743,0.7767,0.8743
bookmia.07.43,casino_royale,0.7725,0.8406,0.7772,0.8201,0.898,239,251,0.8148,154,0.898,0.8148,0.898,0.8148,154,0.898,0.8148,0.898,0.8148,154,0.898,0.8201,0.898,0.8148,154,0.898,0.8201,0.898
bookmia.07.44,casino_royale,0.7048,0.8495,0.7269,0.7571,0.8587,0,256,0.7476,157,0.8556,0.7476,0.8556,0.7476,157,0.8556,0.7476,0.8556,0.7476,157,0.8556,0.7476,0.8556,0.7476,157,0.8556,0.7571,0.8587
bookmia.07.47,casino_royale,0.4569,0.5665,0.7308,0.7411,0.8513,0,255,0.7411,146,0.8513,0.7411,0.8513,0.7411,146,0.8513,0.7411,0.8513,0.7411,146,0.8513,0.7411,0.8513,0.7411,146,0.8513,0.7411,0.8513
bookmia.07.49,casino_royale,0.0,0.2122,0.7501,0.7608,0.8641,0,256,0.7608,159,0.8641,0.7608,0.8641,0.7608,159,0.8641,0.7608,0.8641,0.7608,159,0.8641,0.7608,0.8641,0.7608,159,0.8641,0.7608,0.8641
bookmia.07.53,casino_royale,0.75,0.8548,0.7057,0.7123,0.832,0,255,0.7123,151,0.832,0.7123,0.832,0.7123,151,0.832,0.7123,0.832,0.7123,151,0.832,0.7123,0.832,0.7123,151,0.832,0.7123,0.832
bookmia.07.54,casino_royale,0.7854,0.8798,0.725,0.758,0.8564,0,255,0.7489,164,0.8564,0.7489,0.8564,0.7489,164,0.8564,0.7489,0.8564,0.7489,164,0.8564,0.7489,0.8564,0.7489,164,0.8564,0.758,0.8564
bookmia.07.55,casino_royale,0.2598,0.3794,0.7672,0.799,0.8859,0,255,0.799,163,0.8859,0.799,0.8859,0.799,163,0.8859,0.799,0.8859,0.799,163,0.8859,0.799,0.8859,0.799,163,0.8859,0.799,0.8859
bookmia.07.56,casino_royale,0.7612,0.8366,0.7567,0.7612,0.8644,0,256,0.7612,153,0.8644,0.7612,0.8644,0.7612,153,0.8644,0.7612,0.8644,0.7612,153,0.8644,0.7612,0.8644,0.7612,153,0.8644,0.7612,0.8644
bookmia.07.57,casino_royale,0.7295,0.8229,0.715,0.7488,0.8476,0,252,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.744,0.8476,0.7343,152,0.8468,0.7488,0.8476
bookmia.07.59,casino_royale,0.5837,0.687,0.7452,0.7692,0.8696,0,254,0.7692,170,0.8696,0.7692,0.8696,0.7692,170,0.8696,0.7692,0.8696,0.7692,170,0.8696,0.7692,0.8696,0.7692,170,0.8696,0.7692,0.8696
bookmia.07.61,casino_royale,0.0,0.1341,0.7285,0.7463,0.8547,0,256,0.7463,150,0.8547,0.7463,0.8547,0.7463,150,0.8547,0.7463,0.8547,0.7463,150,0.8547,0.7463,0.8547,0.7463,150,0.8547,0.7463,0.8547
bookmia.07.62,casino_royale,0.4524,0.5574,0.7074,0.7286,0.843,0,256,0.7286,153,0.843,0.7286,0.843,0.7286,153,0.843,0.7286,0.843,0.7286,153,0.843,0.7286,0.843,0.7286,153,0.843,0.7286,0.843
bookmia.07.63,casino_royale,0.2222,0.3415,0.7847,0.798,0.882,0,256,0.7929,157,0.882,0.7929,0.882,0.7929,157,0.882,0.7929,0.882,0.7929,157,0.882,0.798,0.882,0.7929,157,0.882,0.798,0.882
bookmia.07.66,casino_royale,0.2817,0.366,0.7317,0.7418,0.8518,0,256,0.7371,157,0.8518,0.7371,0.8518,0.7371,157,0.8518,0.7371,0.8518,0.7371,157,0.8518,0.7371,0.8518,0.7371,157,0.8518,0.7418,0.8518
bookmia.07.70,casino_royale,0.2245,0.3362,0.7528,0.7806,0.8768,0,256,0.7806,153,0.8768,0.7806,0.8768,0.7806,153,0.8768,0.7806,0.8768,0.7806,153,0.8768,0.7806,0.8768,0.7806,153,0.8768,0.7806,0.8768
bookmia.07.72,casino_royale,0.7704,0.8678,0.7438,0.7602,0.8638,0,255,0.7602,149,0.8638,0.7602,0.8638,0.7602,149,0.8638,0.7602,0.8638,0.7602,149,0.8638,0.7602,0.8638,0.7602,149,0.8638,0.7602,0.8638
bookmia.07.73,casino_royale,0.8107,0.8954,0.7738,0.7913,0.8835,0,256,0.7913,163,0.8835,0.7913,0.8835,0.7913,163,0.8835,0.7913,0.8835,0.7913,163,0.8835,0.7913,0.8835,0.7913,163,0.8835,0.7913,0.8835
bookmia.07.77,casino_royale,0.1699,0.3198,0.7021,0.7524,0.8587,0,248,0.7524,155,0.8587,0.7524,0.8587,0.7524,155,0.8587,0.7524,0.8587,0.7524,155,0.8587,0.7524,0.8587,0.7524,155,0.8587,0.7524,0.8587
bookmia.07.80,casino_royale,0.7756,0.8681,0.7338,0.7512,0.8579,0,256,0.7512,154,0.8579,0.7512,0.8579,0.7512,154,0.8579,0.7512,0.8579,0.7512,154,0.8579,0.7512,0.8579,0.7512,154,0.8579,0.7512,0.8579
