prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1145,0.0,0.0,0.1429,0,0,0.0,1,0.1026,0.0,0.1026,0.0,1,0.1111,0.0,0.1307,0.0,1,0.0921,0.0,0.1429
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1641,0.0,0.0,0.1639,0,0,0.0,1,0.113,0.0,0.113,0.0,2,0.0899,0.0,0.1444,0.0,1,0.1119,0.0,0.1639
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1358,0.0,0.0,0.1494,0,0,0.0,1,0.0988,0.0,0.0988,0.0,1,0.1034,0.0,0.1059,0.0,2,0.1163,0.0,0.1494
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1061,0.0,0.0,0.1387,0,0,0.0,1,0.1379,0.0,0.1379,0.0,3,0.1149,0.0,0.1379,0.0,1,0.0838,0.0,0.1387
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.122,0.0,0.0,0.1548,0,0,0.0,1,0.0811,0.0,0.0811,0.0,2,0.1235,0.0,0.1366,0.0,2,0.1548,0.0,0.1548
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0833,0.0,0.0,0.1882,0,0,0.0,2,0.1071,0.0,0.1071,0.0,2,0.1287,0.0,0.1529,0.0,2,0.1302,0.0,0.1882
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.1387,0,0,0.0,1,0.119,0.0,0.119,0.0,2,0.0989,0.0,0.119,0.0,1,0.0914,0.0,0.1387
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1615,0.0,0.0,0.1724,0,0,0.0,2,0.1065,0.0,0.1065,0.0,3,0.1047,0.0,0.1333,0.0,2,0.1486,0.0,0.1724
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0741,0.0,0.0,0.125,0,0,0.0,1,0.0516,0.0,0.0516,0.0,2,0.125,0.0,0.125,0.0,2,0.1084,0.0,0.125
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1479,0.0,0.0,0.1796,0,0,0.0,1,0.0925,0.0,0.0925,0.0,2,0.1724,0.0,0.1724,0.0,1,0.1098,0.0,0.1796
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1628,0.0,0.0,0.2069,0,0,0.0,2,0.1243,0.0,0.1243,0.0,2,0.1429,0.0,0.1429,0.0,1,0.0128,0.0,0.2069
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0833,0.0,0.0,0.1548,0,0,0.0,1,0.1156,0.0,0.1156,0.0,2,0.1176,0.0,0.1387,0.0,2,0.0702,0.0,0.1548
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1207,0.0,0.0,0.1421,0,0,0.0,2,0.1136,0.0,0.1136,0.0,2,0.1136,0.0,0.1341,0.0,2,0.0773,0.0,0.1421
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.04,0.0,0.0,0.0982,0,0,0.0,2,0.0736,0.0,0.0736,0.0,2,0.0599,0.0,0.0854,0.0,1,0.0702,0.0,0.0982
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1102,0.0,0.0,0.1667,0,0,0.0,1,0.1011,0.0,0.1011,0.0,2,0.1304,0.0,0.1453,0.0,3,0.1429,0.0,0.1667
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1176,0.0,0.0,0.1557,0,0,0.0,1,0.1065,0.0,0.1065,0.0,1,0.0674,0.0,0.1371,0.0,2,0.0485,0.0,0.1557
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1157,0.0,0.0,0.1161,0,0,0.0,1,0.0667,0.0,0.0667,0.0,1,0.0982,0.0,0.0982,0.0,1,0.1139,0.0,0.1161
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1073,0.0,0.0,0.1556,0,0,0.0,1,0.0761,0.0,0.0761,0.0,1,0.1264,0.0,0.1371,0.0,1,0.1264,0.0,0.1556
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.1076,0.0,0.0,0.1104,0,0,0.0,1,0.1,0.0,0.1,0.0,2,0.0789,0.0,0.1,0.0,1,0.0759,0.0,0.1104
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1245,0.0,0.0,0.1494,0,0,0.0,2,0.0791,0.0,0.0791,0.0,1,0.0282,0.0,0.1215,0.0,1,0.0282,0.0,0.1494
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1255,0.0,0.0,0.1807,0,0,0.0,1,0.0838,0.0,0.0838,0.0,2,0.142,0.0,0.152,0.0,2,0.1078,0.0,0.1807
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1435,0.0,0.0,0.1557,0,0,0.0,1,0.0727,0.0,0.0727,0.0,1,0.1212,0.0,0.1404,0.0,1,0.0131,0.0,0.1557
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1397,0.0,0.0,0.1375,0,0,0.0,1,0.0784,0.0,0.0784,0.0,1,0.0732,0.0,0.1242,0.0,2,0.061,0.0,0.1375
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.1057,0.0,0.0,0.1379,0,0,0.0,1,0.0706,0.0,0.0706,0.0,1,0.0706,0.0,0.1287,0.0,2,0.1105,0.0,0.1379
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1017,0.0,0.0,0.1412,0,0,0.0,1,0.1078,0.0,0.1078,0.0,1,0.0265,0.0,0.1198,0.0,1,0.0265,0.0,0.1412
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1245,0.0,0.0,0.1469,0,0,0.0,1,0.104,0.0,0.104,0.0,1,0.1034,0.0,0.1379,0.0,1,0.1236,0.0,0.1469
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1124,0.0,0.0,0.1587,0,0,0.0,2,0.086,0.0,0.086,0.0,2,0.1017,0.0,0.1215,0.0,2,0.1017,0.0,0.1587
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.113,0.0,0.0,0.1294,0,0,0.0,2,0.1098,0.0,0.1098,0.0,2,0.1176,0.0,0.1176,0.0,1,0.0736,0.0,0.1294
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.1092,0.0,0.0,0.1707,0,0,0.0,2,0.1111,0.0,0.1111,0.0,2,0.1125,0.0,0.1392,0.0,2,0.1084,0.0,0.1707
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1615,0.0,0.0,0.1494,0,0,0.0,1,0.104,0.0,0.104,0.0,1,0.1183,0.0,0.1183,0.0,1,0.1,0.0,0.1494
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.127,0.0,0.0,0.1724,0,0,0.0,1,0.093,0.0,0.093,0.0,1,0.1047,0.0,0.1117,0.0,2,0.0686,0.0,0.1724
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1308,0.0,0.0,0.1932,0,0,0.0,2,0.1149,0.0,0.1149,0.0,2,0.1932,0.0,0.1932,0.0,1,0.0595,0.0,0.1932
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1148,0.0,0.0,0.1697,0,0,0.0,2,0.1697,0.0,0.1697,0.0,1,0.0741,0.0,0.1697,0.0,1,0.0654,0.0,0.1697
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.1073,0.0,0.0,0.1557,0,0,0.0,2,0.1125,0.0,0.1125,0.0,1,0.1325,0.0,0.1358,0.0,1,0.0533,0.0,0.1557
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0924,0.0,0.0,0.1235,0,0,0.0,1,0.0714,0.0,0.0714,0.0,1,0.0714,0.0,0.1169,0.0,1,0.0519,0.0,0.1235
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.1057,0.0,0.0,0.1548,0,0,0.0,2,0.1019,0.0,0.1019,0.0,1,0.1039,0.0,0.1384,0.0,2,0.1046,0.0,0.1548
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.082,0.0,0.0,0.1302,0,0,0.0,2,0.097,0.0,0.097,0.0,2,0.1136,0.0,0.1302,0.0,1,0.0941,0.0,0.1302
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.0896,0.0,0.0,0.1444,0,0,0.0,2,0.1311,0.0,0.1311,0.0,2,0.1105,0.0,0.1311,0.0,3,0.1444,0.0,0.1444
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.1369,0.0,0.0,0.1486,0,0,0.0,1,0.0585,0.0,0.0585,0.0,2,0.1011,0.0,0.1287,0.0,2,0.0848,0.0,0.1486
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0984,0.0,0.0,0.1569,0,0,0.0,2,0.0769,0.0,0.0769,0.0,2,0.0769,0.0,0.1216,0.0,2,0.0769,0.0,0.1569
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.1382,0.0,0.0,0.1272,0,0,0.0,2,0.087,0.0,0.087,0.0,1,0.1084,0.0,0.1212,0.0,3,0.1091,0.0,0.1272
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.0833,0.0,0.0,0.1274,0,0,0.0,1,0.0859,0.0,0.0859,0.0,1,0.0859,0.0,0.1019,0.0,1,0.0854,0.0,0.1274
