prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1018,0.0,0.0,0.1414,0,0,0.0,2,0.0849,0.0,0.0849,0.0,2,0.0849,0.0,0.1267,0.0,2,0.0884,0.0,0.1414
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1136,0.0,0.0,0.1733,0,0,0.0,2,0.0697,0.0,0.0697,0.0,2,0.1115,0.0,0.1357,0.0,2,0.1115,0.0,0.1733
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1424,0.0,0.0,0.1692,0,0,0.0,2,0.1203,0.0,0.1203,0.0,2,0.1447,0.0,0.1592,0.0,1,0.0902,0.0,0.1692
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1481,0.0,0.0,0.1714,0,0,0.0,2,0.1342,0.0,0.1342,0.0,2,0.0959,0.0,0.1405,0.0,2,0.0588,0.0,0.1714
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.121,0.0,0.0,0.16,0,0,0.0,2,0.1368,0.0,0.1368,0.0,1,0.0556,0.0,0.1389,0.0,2,0.1237,0.0,0.16
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1346,0.0,0.0,0.1553,0,0,0.0,2,0.1193,0.0,0.1193,0.0,2,0.087,0.0,0.1451,0.0,2,0.0556,0.0,0.1553
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.104,0.0,0.0,0.1447,0,0,0.0,2,0.1158,0.0,0.1158,0.0,2,0.1067,0.0,0.1222,0.0,2,0.0823,0.0,0.1447
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1149,0.0,0.0,0.1484,0,0,0.0,1,0.0766,0.0,0.0766,0.0,1,0.0766,0.0,0.1373,0.0,1,0.0574,0.0,0.1484
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0753,0.0,0.0,0.1216,0,0,0.0,2,0.078,0.0,0.078,0.0,4,0.1215,0.0,0.1215,0.0,4,0.1215,0.0,0.1216
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1543,0.0,0.0,0.1597,0,0,0.0,2,0.0909,0.0,0.0909,0.0,2,0.0987,0.0,0.1479,0.0,1,0.0524,0.0,0.1597
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1623,0.0,0.0,0.1592,0,0,0.0,2,0.1377,0.0,0.1377,0.0,2,0.1103,0.0,0.1575,0.0,3,0.1365,0.0,0.1592
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1375,0.0,0.0,0.1503,0,0,0.0,2,0.1218,0.0,0.1218,0.0,3,0.1159,0.0,0.1246,0.0,2,0.0972,0.0,0.1503
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.0988,0.0,0.0,0.1377,0,0,0.0,2,0.1152,0.0,0.1152,0.0,2,0.0779,0.0,0.1188,0.0,2,0.0959,0.0,0.1377
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.102,0.0,0.0,0.1303,0,0,0.0,1,0.0984,0.0,0.0984,0.0,2,0.1008,0.0,0.1154,0.0,2,0.1008,0.0,0.1303
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.0892,0.0,0.0,0.1606,0,0,0.0,2,0.1406,0.0,0.1406,0.0,2,0.1008,0.0,0.1415,0.0,2,0.0786,0.0,0.1606
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1379,0.0,0.0,0.1597,0,0,0.0,3,0.1365,0.0,0.1365,0.0,1,0.0707,0.0,0.1415,0.0,3,0.1271,0.0,0.1597
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.1429,0,0,0.0,2,0.0909,0.0,0.0909,0.0,2,0.1088,0.0,0.1397,0.0,3,0.0729,0.0,0.1429
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1107,0.0,0.0,0.1433,0,0,0.0,1,0.116,0.0,0.116,0.0,2,0.132,0.0,0.132,0.0,1,0.0168,0.0,0.1433
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.1092,0.0,0.0,0.1143,0,0,0.0,2,0.1074,0.0,0.1074,0.0,2,0.1074,0.0,0.1074,0.0,2,0.0949,0.0,0.1143
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1299,0.0,0.0,0.1579,0,0,0.0,2,0.1282,0.0,0.1282,0.0,2,0.1325,0.0,0.1325,0.0,2,0.1216,0.0,0.1579
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1212,0.0,0.0,0.1558,0,0,0.0,2,0.141,0.0,0.141,0.0,2,0.1007,0.0,0.141,0.0,3,0.1094,0.0,0.1558
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1325,0.0,0.0,0.1739,0,0,0.0,2,0.1297,0.0,0.1297,0.0,4,0.1704,0.0,0.1704,0.0,1,0.1068,0.0,0.1739
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1366,0.0,0.0,0.1528,0,0,0.0,2,0.1185,0.0,0.1185,0.0,2,0.1202,0.0,0.1277,0.0,1,0.0578,0.0,0.1528
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.1007,0.0,0.0,0.129,0,0,0.0,1,0.0652,0.0,0.0652,0.0,1,0.0233,0.0,0.1024,0.0,1,0.0826,0.0,0.129
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1356,0,0,0.0,2,0.1056,0.0,0.1056,0.0,2,0.1056,0.0,0.1342,0.0,2,0.1356,0.0,0.1356
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1246,0.0,0.0,0.1279,0,0,0.0,1,0.0741,0.0,0.0741,0.0,1,0.0237,0.0,0.1279,0.0,4,0.1176,0.0,0.1279
