pair,prompt_id,s_safe,s_risky,requirement,ratio
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.20.001,9.711983784589362,0.15838062032132807,9.553603164268035,0.9836922482744832
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.20.002,10.40108717664292,0.1584367833641897,10.24265039327873,0.9847672862775363
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.21.000,2.370305152950812,0.16383981983564164,2.2064653331151707,0.9308781742166505
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.21.001,2.466319018174043,0.18603952903587678,2.280279489138166,0.924567938022222
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.21.002,2.3788758057748085,0.3299998662969194,2.048875939477889,0.8612790690897639
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.22.000,2.501647339139562,0.2087839144423609,2.292863424697201,0.9165414280518964
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.22.001,2.229362441773639,0.1657283932281341,2.063634048545505,0.9256610813375488
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.22.002,2.7474507568061943,0.3543017924134524,2.3931489643927417,0.87104344216698
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.23.000,2.3555066835389757,0.2264972099950728,2.129009473543903,0.903843529047102
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.23.001,2.1169248441098016,0.2694401652313863,1.8474846788784154,0.8727209584312428
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.23.002,2.5028442462197447,0.17194108983874593,2.3309031563809985,0.9313017219915131
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.28.000,3.4310654374993526,0.2079206071411538,3.2231448303581987,0.9394005707764375
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.28.001,2.7550661190514547,0.3503552234674826,2.404710895583972,0.8728323719547948
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.28.002,2.916445755428201,0.17051277131945977,2.745932984108741,0.9415340501354792
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.29.000,2.6757589319465858,0.33700901323973953,2.338749918706846,0.874051055490799
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.29.001,2.154669321218006,0.217962012316439,1.9367073089015672,0.8988420124749221
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.29.002,1.9999710891089477,0.22368014618264073,1.776290942926307,0.888158310187225
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.30.000,2.467990795193937,0.2754028930385021,2.192587902155435,0.888410080955403
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.30.001,3.1277994118407086,0.31235935055344344,2.815440061287265,0.9001344685432945
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.30.002,2.6637077468872556,0.191645275105814,2.4720624717814417,0.9280531900206522
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.32.000,2.5243893028143614,0.18900926340772697,2.335380039406634,0.9251267373075117
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.32.001,2.3892152552407806,0.1788626291202019,2.210352626120579,0.9251374991316232
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.32.002,2.761855006511881,0.3370422945832295,2.4248127119286513,0.877965246622812
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.33.000,2.2073750419083407,0.21774168837137212,1.9896333535369686,0.9013571847840012
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.33.001,2.5061409477079977,0.4097590776798246,2.096381870028173,0.8364979918409731
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.33.002,2.369558424215116,0.1950698349899059,2.17448858922521,0.9176767143631328
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.34.000,2.3673557459175263,0.20382761483040754,2.163528131087119,0.9139007243918006
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.34.001,2.7083799295044093,0.19691754056564628,2.511462388938763,0.9272932359228939
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.34.002,2.3613229438900016,0.23732860466909284,2.123994339220909,0.8994933728640598
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.35.000,2.2321541414822677,0.28882171161918246,1.9433324298630852,0.8706085273181943
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.35.003,2.3309230205759537,0.23441628720048693,2.096506733375467,0.8994319910476647
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.35.004,2.0048065845588074,0.1396947438707897,1.8651118406880178,0.9303200892561254
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.36.000,2.2983525608834183,0.1344256220509191,2.1639269388324993,0.9415121838403896
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.36.001,2.532223686623556,0.24656962389770146,2.2856540627258544,0.9026272342367687
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.36.002,2.5562642737769776,0.32102943177869875,2.235234841998279,0.8744146154715194
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.37.000,2.622055340187367,0.15302229219462907,2.4690330479927383,0.9416403270177759
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.37.001,2.3170410493103115,0.3164823627420785,2.000558686568233,0.8634109815032054
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.37.002,2.250166802320221,0.3442671195173794,1.9058996828028416,0.8470037336065956
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.38.000,1.950585408517662,0.29778311595404905,1.6528022925636128,0.8473365407873383
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.38.001,2.8191315973358644,0.24175783163796594,2.5773737656978986,0.9142438643636104
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.38.002,2.4577151234617043,0.17740129959914558,2.2803138238625587,0.9278186076548713
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.39.000,3.4532894466597432,0.3329864014579095,3.1203030452018337,0.9035741409455276
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.39.001,2.1600375083703476,0.17738470017403238,1.9826528081963153,0.9178788796552606
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.39.002,2.363502789462931,0.273137060169995,2.090365729292936,0.8844354822056033
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.41.000,1.8795508819041515,0.20299798530987884,1.6765528965942726,0.8919965470132822
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.41.001,2.786415114173978,0.280659872646301,2.505755241527677,0.8992756423051841
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.41.002,2.5612703763469895,0.17615071881444122,2.3851196575325484,0.9312252542952235
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.43.000,2.2492255556046477,0.2389834714065263,2.0102420841981212,0.8937485523357032
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.43.001,2.554574450362062,0.4130571171764184,2.1415173331856434,0.8383068784243592
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.43.002,3.089788568083535,0.4048922619044325,2.6848963061791022,0.8689579390360778
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.44.000,2.7086268359889014,0.28588008217343386,2.4227467538154674,0.8944557152077905
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.44.001,3.6056691796410423,0.16830103724346593,3.437368142397576,0.9533232171731792
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.44.002,2.8646013942949535,0.22163606762039528,2.6429653266745583,0.9226293514826187
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.46.000,2.3414964252392076,0.3103117759835921,2.0311846492556156,0.8674728807446757
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.46.001,2.210931543617509,0.21153824569066007,1.9993932979268492,0.9043216664480969
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.46.002,2.5533751738038233,0.41554948350966486,2.1378256902941586,0.8372548273465779
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.47.000,3.139073071852042,0.29973514671811863,2.8393379251339232,0.9045147596576094
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.47.001,2.1930247791774935,0.19288381513744451,2.000140964040049,0.9120466777353119
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.47.002,3.597293641516525,0.20345867983269753,3.3938349616838273,0.9434411810354951
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.48.000,2.532895914019499,0.28980686690019747,2.2430890471193017,0.8855827966336376
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.48.001,2.0262209336133017,0.27153323935177764,1.754687694261524,0.8659903099177046
KL3M-520M + mem. KL3M-520M (BookMIA),bookmia100.48.002,2.5906683296557063,0.17473953946952928,2.415928790186177,0.9325504011959911
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.00.000,2.723930863438893,0.9393829887621871,1.784547874676706,0.6551369928764491
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.00.001,2.713783784258882,0.37667971974512443,2.3371040645137575,0.861197593585005
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.00.002,3.140791631703012,0.5458218393621431,2.5949697923408688,0.8262152019724449
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.00.003,3.0680885039077235,0.874799174830647,2.1932893290770767,0.7148715971796629
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.06.000,4.090191622702953,0.49938391915110075,3.590807703551852,0.8779069625053193
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.06.001,3.2014623247752234,0.5528103471435866,2.648651977631637,0.8273256746251418
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.06.002,3.141483953681238,0.38969542295603615,2.751788530725202,0.8759518021731783
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.06.003,2.9951165788806975,0.4335603039830263,2.5615562748976712,0.8552442642666511
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.07.000,2.873877635699076,0.3808980000643306,2.4929796356347453,0.8674619979177797
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.07.001,3.4227780298362567,0.467581081345994,2.9551969484902627,0.8633913513321334
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.07.002,2.8645449024230496,0.4121127429895981,2.4524321594334513,0.8561332578026611
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.07.003,3.6659260668534306,0.37421631870628286,3.291709748147148,0.8979203857683132
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.12.000,3.442007617754561,0.6331858319109137,2.8088217858436475,0.8160417110511856
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.12.001,3.5428883214207256,0.5648895336956989,2.977998787725027,0.8405567767179367
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.12.002,4.304188706461461,0.30846471855584023,3.9957239879056203,0.9283338302308233
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.12.003,3.5511146333344557,0.7525980130527004,2.798516620281755,0.788067102653338
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.13.000,3.1584517199362656,0.9166999768108443,2.2417517431254215,0.7097628654493593
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.13.001,3.4663425738557665,0.45950129775622317,3.0068412760995433,0.8674391558347623
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.13.002,3.012473991768996,0.38046616724121063,2.6320078245277854,0.8737030864728589
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.13.003,2.536151157335879,0.5378389589194181,1.9983121984164607,0.7879310318851832
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.14.000,2.442705598479109,0.6168009241971995,1.8259046742819096,0.7474927291355801
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.14.001,2.3497146263315307,0.47388754884950185,1.875827077482029,0.7983212329110134
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.14.002,2.743472177464476,0.339873027899038,2.403599149565438,0.876115737316079
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.14.003,3.1136557128929505,0.6329540766469979,2.4807016362459526,0.7967167423083814
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.15.000,2.9029451787333795,0.26776044346490835,2.635184735268471,0.907762487067793
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.15.001,3.0124266963664508,0.4767308656180853,2.5356958307483657,0.8417452394134232
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.15.002,2.6757270749467668,0.6568963863350877,2.018830688611679,0.7544979858051641
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.15.003,3.7709908779634507,0.39954486642826015,3.3714460115351903,0.8940477770012435
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.16.000,2.599993933181993,0.3401326607437511,2.259861272438242,0.8691794406122013
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.16.001,2.524603688631517,0.48004948976808065,2.0445541988634366,0.8098515454406645
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.16.002,2.1680922513503744,0.4967691244361948,1.6713231269141797,0.7708726996617477
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.17.000,3.564857727743388,0.3715491993643182,3.19330852837907,0.8957744662647408
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.17.001,2.749566032357861,0.39694671866481346,2.3526193136930473,0.8556329566217342
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.17.002,2.782077481980937,0.6134630072254901,2.168614474755447,0.779494636221029
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.19.000,2.4523828626614494,0.39678822994539814,2.0555946327160513,0.8382029837238449
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.19.001,2.8284868659459774,0.5238795421161461,2.3046073238298312,0.814784523688804
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.19.002,2.7493805659965416,0.5813505944241629,2.1680299715723788,0.788552155487632
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.20.000,0.9228666317274085,0.12735379842705744,0.795512833300351,0.8620019469241418
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.20.001,0.6338248708165086,0.298241122102316,0.3355837487141926,0.5294581581847451
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.20.002,0.7262364095347742,0.18741192383509836,0.5388244856996758,0.7419408867765882
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.21.000,3.285350007729398,0.344093973956854,2.941256033772544,0.8952641352832091
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.21.001,3.4670538465019223,0.429048056922714,3.0380057895792083,0.8762499586340139
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.21.002,3.8500800755011784,0.5316872667032407,3.3183928087979377,0.8619022835170437
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.22.000,3.0552961126389637,0.47924767989705025,2.5760484327419135,0.8431419861680419
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.22.001,2.931853120222187,0.3804244874546048,2.5514286327675824,0.8702443567753576
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.22.002,3.379188048101675,0.2830592035254164,3.096128844576259,0.916234551171418
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.23.000,3.251308422707217,0.2858308076662635,2.9654776150409536,0.9120874520331526
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.23.001,2.446531404790221,0.27743535970769917,2.169096045082522,0.8866005320166785
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.23.002,3.4731918397613546,0.3712693187434553,3.101922521017899,0.8931042868138935
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.28.000,2.90957903296284,0.3874000495969892,2.522178983365851,0.8668535739335124
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.28.001,3.431549552387812,0.5805888520774632,2.8509607003103485,0.8308085477962963
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.28.002,3.9823132152269993,0.41300784089236253,3.569305374334637,0.8962894632915457
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.29.000,2.7964101455312362,0.5832450010078609,2.2131651445233755,0.7914308092681228
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.29.001,2.368645443682872,0.4800529946263689,1.8885924490565031,0.7973301593505013
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.29.002,2.765236284847389,0.38322328302273917,2.38201300182465,0.8614139105859849
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.30.000,3.0356495306105735,0.6283659061753712,2.4072836244352023,0.7930044625247021
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.30.001,3.8284459324727247,0.4935201336799259,3.3349257987927987,0.8710912619938268
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.30.002,4.047417826218797,0.2114074639437352,3.8360103622750614,0.9477673240024153
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.32.000,2.653216297809493,0.7066637208889288,1.9465525769205643,0.7336577038696945
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.32.001,2.821363925304787,0.3522763680381152,2.4690875572666715,0.8751396922323449
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.32.002,3.2615867417080153,0.5957266183927692,2.6658601233152464,0.8173506745122463
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.33.000,1.861368958340095,0.46379010792097536,1.3975788504191196,0.7508338656648881
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.33.001,3.4595212042617627,0.8979132096799695,2.5616079945817933,0.7404515952745612
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.33.002,2.6650789709426506,0.36636478399485856,2.298714186947792,0.8625313591119315
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.34.000,3.0950248465204853,0.3926717300095348,2.7023531165109507,0.8731280847548001
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.34.001,3.746754774052776,0.5323972457355145,3.214357528317261,0.8579044325445315
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.34.002,3.0538990879371153,0.2995528307037356,2.7543462572333794,0.9019113526419495
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.35.000,3.0044405081550525,0.7023749221132443,2.302065586041808,0.7662210583944782
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.35.003,2.982630044342451,0.3377949025763495,2.6448351417661016,0.8867459599231592
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.35.004,2.423199661213651,0.2601075073878072,2.1630921538258434,0.8926594817789247
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.36.000,3.21651668251226,0.32340836754517405,2.893108314967086,0.8994538504017409
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.36.001,2.9268707926548814,0.4094205711615512,2.51745022149333,0.8601166227805439
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.36.002,3.397545776877518,0.34580827680351806,3.0517375000739997,0.8982182141129736
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.37.000,3.7420172275888035,0.2508914758373305,3.491125751751473,0.9329528806047228
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.37.001,3.6921467074093277,0.660482878514551,3.031663828894777,0.821111420846548
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.37.002,3.7596783672401215,0.6174708941344988,3.1422074731056227,0.835764968749769
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.38.000,2.710143006375154,0.449329912804585,2.2608130935705693,0.83420435314756
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.38.001,3.282890551916968,0.4413123382416809,2.8415782136752874,0.8655720221973325
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.38.002,3.386699773992101,0.5254436508346448,2.8612561231574563,0.8448508324033477
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.39.000,2.748218424234278,0.2165354794703185,2.5316829447639595,0.9212087810921904
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.39.001,2.3157874136252627,0.29217172703462574,2.023615686590637,0.8738348238203593
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.39.002,2.7051125115974517,0.3861941445975164,2.3189183669999354,0.857235459544913
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.41.000,2.241439516641318,0.46368716716614244,1.7777523494751755,0.7931297437546055
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.41.001,2.5378034311921938,0.4407259671974189,2.0970774639947747,0.8263356563473565
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.41.002,2.982346619426971,0.32552791632042405,2.656818703106547,0.8908483962930603
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.43.000,3.0422600574009784,0.3401340852165942,2.702125972184384,0.8881969066421058
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.43.001,3.4261831576773796,1.0931645980619702,2.333018559615409,0.680938073724281
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.43.002,3.327414330791697,0.23276516104198164,3.094649169749715,0.9300462347330819
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.44.000,3.4425988123874887,0.584808092465713,2.8577907199217756,0.8301259820454825
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.44.001,3.3488480987423963,0.19261846311960848,3.156229635622788,0.9424821737385034
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.44.002,3.742374334965091,0.2544632693398101,3.4879110656252807,0.9320048593315869
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.46.000,3.3668809946548817,0.3070219648334859,3.059859029821396,0.9088111622237611
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.46.001,3.3732918353373957,0.6357923157410263,2.737499519596369,0.8115216984546981
