prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1257,0.0,0.0,0.1312,0,0,0.0,2,0.1022,0.0,0.1022,0.0,1,0.082,0.0,0.1129,0.0,2,0.0867,0.0,0.1312
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1222,0.0,0.0,0.1362,0,0,0.0,2,0.1101,0.0,0.1101,0.0,2,0.1169,0.0,0.1357,0.0,1,0.0269,0.0,0.1362
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.1486,0,0,0.0,2,0.1076,0.0,0.1076,0.0,2,0.1118,0.0,0.1205,0.0,2,0.0949,0.0,0.1486
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1613,0.0,0.0,0.1588,0,0,0.0,2,0.1538,0.0,0.1538,0.0,2,0.1272,0.0,0.1566,0.0,2,0.1268,0.0,0.1588
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1585,0.0,0.0,0.1567,0,0,0.0,2,0.0903,0.0,0.0903,0.0,1,0.0949,0.0,0.1567,0.0,2,0.0889,0.0,0.1567
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1484,0,0,0.0,2,0.0803,0.0,0.0803,0.0,2,0.1056,0.0,0.1254,0.0,2,0.109,0.0,0.1484
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1081,0.0,0.0,0.1468,0,0,0.0,2,0.1032,0.0,0.1032,0.0,2,0.1032,0.0,0.1232,0.0,2,0.1032,0.0,0.1468
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1686,0,0,0.0,2,0.1459,0.0,0.1459,0.0,2,0.1294,0.0,0.1574,0.0,2,0.1657,0.0,0.1686
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1027,0.0,0.0,0.1284,0,0,0.0,2,0.1033,0.0,0.1033,0.0,2,0.1191,0.0,0.1191,0.0,1,0.0784,0.0,0.1284
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1475,0.0,0.0,0.1711,0,0,0.0,3,0.1304,0.0,0.1304,0.0,2,0.1268,0.0,0.1437,0.0,2,0.1068,0.0,0.1711
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1429,0.0,0.0,0.1657,0,0,0.0,2,0.0994,0.0,0.0994,0.0,2,0.129,0.0,0.1395,0.0,2,0.0681,0.0,0.1657
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.1475,0,0,0.0,2,0.1475,0.0,0.1475,0.0,2,0.1163,0.0,0.1475,0.0,1,0.0697,0.0,0.1475
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1217,0.0,0.0,0.145,0,0,0.0,2,0.0688,0.0,0.0688,0.0,2,0.103,0.0,0.1121,0.0,2,0.103,0.0,0.145
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.1416,0.0,0.0,0.1424,0,0,0.0,2,0.1187,0.0,0.1187,0.0,2,0.069,0.0,0.135,0.0,2,0.1036,0.0,0.1424
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1592,0.0,0.0,0.1556,0,0,0.0,2,0.1246,0.0,0.1246,0.0,2,0.1228,0.0,0.1525,0.0,4,0.139,0.0,0.1556
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1551,0.0,0.0,0.1571,0,0,0.0,2,0.1296,0.0,0.1296,0.0,2,0.1296,0.0,0.1511,0.0,2,0.1375,0.0,0.1571
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1362,0.0,0.0,0.1433,0,0,0.0,2,0.1146,0.0,0.1146,0.0,2,0.1222,0.0,0.135,0.0,2,0.1433,0.0,0.1433
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1246,0.0,0.0,0.1424,0,0,0.0,2,0.1138,0.0,0.1138,0.0,2,0.1176,0.0,0.1214,0.0,1,0.0394,0.0,0.1424
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.125,0,0,0.0,2,0.1081,0.0,0.1081,0.0,2,0.1081,0.0,0.115,0.0,1,0.02,0.0,0.125
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1167,0.0,0.0,0.1617,0,0,0.0,2,0.0915,0.0,0.0915,0.0,2,0.1003,0.0,0.1617,0.0,1,0.0559,0.0,0.1617
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.114,0.0,0.0,0.1515,0,0,0.0,2,0.125,0.0,0.125,0.0,2,0.1383,0.0,0.1383,0.0,1,0.1176,0.0,0.1515
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.0988,0.0,0.0,0.1477,0,0,0.0,2,0.109,0.0,0.109,0.0,2,0.1446,0.0,0.1446,0.0,2,0.1269,0.0,0.1477
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1287,0.0,0.0,0.1447,0,0,0.0,4,0.1195,0.0,0.1195,0.0,2,0.1022,0.0,0.1447,0.0,2,0.1073,0.0,0.1447
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0991,0.0,0.0,0.1311,0,0,0.0,4,0.1266,0.0,0.1266,0.0,4,0.1266,0.0,0.1266,0.0,2,0.0856,0.0,0.1311
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1056,0.0,0.0,0.1391,0,0,0.0,2,0.1246,0.0,0.1246,0.0,2,0.1187,0.0,0.1361,0.0,1,0.0199,0.0,0.1391
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1267,0.0,0.0,0.135,0,0,0.0,2,0.1134,0.0,0.1134,0.0,2,0.1084,0.0,0.1134,0.0,1,0.0372,0.0,0.135
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1108,0.0,0.0,0.1404,0,0,0.0,1,0.1004,0.0,0.1004,0.0,1,0.1004,0.0,0.1381,0.0,3,0.1043,0.0,0.1404
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0541,0.0,0.0,0.1184,0,0,0.0,2,0.0996,0.0,0.0996,0.0,2,0.1184,0.0,0.1184,0.0,1,0.0465,0.0,0.1184
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.1146,0.0,0.0,0.1553,0,0,0.0,3,0.1062,0.0,0.1062,0.0,2,0.1346,0.0,0.1346,0.0,2,0.0703,0.0,0.1553
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.0826,0.0,0.0,0.1365,0,0,0.0,1,0.0859,0.0,0.0859,0.0,1,0.0917,0.0,0.1201,0.0,2,0.1016,0.0,0.1365
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.0769,0.0,0.0,0.1286,0,0,0.0,2,0.089,0.0,0.089,0.0,1,0.0855,0.0,0.1092,0.0,2,0.1286,0.0,0.1286
