prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1325,0.0,0.0,0.1575,0,0,0.0,2,0.1107,0.0,0.1107,0.0,2,0.0669,0.0,0.1143,0.0,2,0.0669,0.0,0.1575
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1077,0.0,0.0,0.1186,0,0,0.0,2,0.0877,0.0,0.0877,0.0,2,0.1039,0.0,0.1111,0.0,2,0.0932,0.0,0.1186
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1262,0.0,0.0,0.1301,0,0,0.0,1,0.0847,0.0,0.0847,0.0,2,0.1,0.0,0.1172,0.0,2,0.0669,0.0,0.1301
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.1053,0.0,0.0,0.1217,0,0,0.0,1,0.0961,0.0,0.0961,0.0,2,0.0818,0.0,0.1126,0.0,2,0.0961,0.0,0.1217
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1538,0.0,0.0,0.126,0,0,0.0,2,0.063,0.0,0.063,0.0,2,0.0956,0.0,0.1129,0.0,2,0.102,0.0,0.126
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1371,0,0,0.0,2,0.1134,0.0,0.1134,0.0,2,0.1205,0.0,0.1371,0.0,3,0.093,0.0,0.1371
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.123,0.0,0.0,0.1597,0,0,0.0,1,0.1034,0.0,0.1034,0.0,2,0.1162,0.0,0.124,0.0,2,0.1157,0.0,0.1597
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1465,0.0,0.0,0.129,0,0,0.0,2,0.0902,0.0,0.0902,0.0,1,0.0504,0.0,0.1261,0.0,1,0.0504,0.0,0.129
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.1111,0.0,0.0,0.1195,0,0,0.0,2,0.1148,0.0,0.1148,0.0,2,0.1057,0.0,0.1148,0.0,1,0.0569,0.0,0.1195
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.139,0.0,0.0,0.1301,0,0,0.0,2,0.107,0.0,0.107,0.0,2,0.1134,0.0,0.122,0.0,2,0.0429,0.0,0.1301
