prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1257,0.0,0.0,0.139,0,0,0.0,2,0.08,0.0,0.08,0.0,2,0.1068,0.0,0.1091,0.0,2,0.1033,0.0,0.139
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1222,0.0,0.0,0.153,0,0,0.0,2,0.0941,0.0,0.0941,0.0,2,0.085,0.0,0.1286,0.0,2,0.1045,0.0,0.153
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.1579,0,0,0.0,2,0.1283,0.0,0.1283,0.0,2,0.1115,0.0,0.1481,0.0,2,0.0769,0.0,0.1579
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1613,0.0,0.0,0.1751,0,0,0.0,3,0.1353,0.0,0.1353,0.0,1,0.0583,0.0,0.1642,0.0,2,0.0807,0.0,0.1751
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1585,0.0,0.0,0.1404,0,0,0.0,1,0.0652,0.0,0.0652,0.0,1,0.0652,0.0,0.1124,0.0,1,0.0526,0.0,0.1404
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1477,0,0,0.0,2,0.1011,0.0,0.1011,0.0,2,0.1311,0.0,0.1326,0.0,2,0.0714,0.0,0.1477
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1081,0.0,0.0,0.1377,0,0,0.0,2,0.1253,0.0,0.1253,0.0,1,0.0822,0.0,0.1253,0.0,1,0.0822,0.0,0.1377
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1725,0,0,0.0,2,0.1284,0.0,0.1284,0.0,3,0.1283,0.0,0.1333,0.0,2,0.0921,0.0,0.1725
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1027,0.0,0.0,0.1364,0,0,0.0,2,0.1149,0.0,0.1149,0.0,2,0.1008,0.0,0.1212,0.0,2,0.0913,0.0,0.1364
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1475,0.0,0.0,0.1453,0,0,0.0,3,0.1257,0.0,0.1257,0.0,2,0.1039,0.0,0.1449,0.0,1,0.0075,0.0,0.1453
