prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0656,0.0,0.0,0.1361,0,0,0.0,1,0.0719,0.0,0.0719,0.0,1,0.125,0.0,0.125,0.0,1,0.1064,0.0,0.1361
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1364,0.0,0.0,0.1421,0,0,0.0,1,0.1039,0.0,0.1039,0.0,2,0.0918,0.0,0.1218,0.0,2,0.1257,0.0,0.1421
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1726,0,0,0.0,2,0.0989,0.0,0.0989,0.0,2,0.125,0.0,0.125,0.0,3,0.1444,0.0,0.1726
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.0822,0.0,0.0,0.14,0,0,0.0,1,0.1224,0.0,0.1224,0.0,1,0.1224,0.0,0.1283,0.0,2,0.0984,0.0,0.14
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.066,0.0,0.0,0.1461,0,0,0.0,2,0.0957,0.0,0.0957,0.0,1,0.0787,0.0,0.1093,0.0,1,0.0828,0.0,0.1461
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0939,0.0,0.0,0.1509,0,0,0.0,2,0.1136,0.0,0.1136,0.0,1,0.0968,0.0,0.1136,0.0,1,0.0968,0.0,0.1509
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0881,0.0,0.0,0.1294,0,0,0.0,1,0.1182,0.0,0.1182,0.0,2,0.0984,0.0,0.1218,0.0,1,0.0843,0.0,0.1294
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1063,0.0,0.0,0.1684,0,0,0.0,1,0.1034,0.0,0.1034,0.0,2,0.1231,0.0,0.1304,0.0,1,0.0925,0.0,0.1684
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1117,0.0,0.0,0.1553,0,0,0.0,2,0.1319,0.0,0.1319,0.0,2,0.0838,0.0,0.1319,0.0,3,0.1272,0.0,0.1553
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1357,0.0,0.0,0.1731,0,0,0.0,2,0.1429,0.0,0.1429,0.0,1,0.1368,0.0,0.1429,0.0,2,0.0638,0.0,0.1731
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1033,0.0,0.0,0.1547,0,0,0.0,1,0.1099,0.0,0.1099,0.0,2,0.1429,0.0,0.1429,0.0,2,0.1094,0.0,0.1547
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1322,0.0,0.0,0.198,0,0,0.0,1,0.0973,0.0,0.0973,0.0,2,0.1086,0.0,0.1373,0.0,1,0.0847,0.0,0.198
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1456,0.0,0.0,0.1576,0,0,0.0,1,0.1333,0.0,0.1333,0.0,2,0.107,0.0,0.1576,0.0,1,0.0759,0.0,0.1576
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0642,0.0,0.0,0.1458,0,0,0.0,1,0.067,0.0,0.067,0.0,1,0.067,0.0,0.0904,0.0,2,0.0842,0.0,0.1458
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1504,0.0,0.0,0.1735,0,0,0.0,2,0.1287,0.0,0.1287,0.0,1,0.1128,0.0,0.1561,0.0,2,0.1117,0.0,0.1735
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1209,0.0,0.0,0.1489,0,0,0.0,2,0.1274,0.0,0.1274,0.0,2,0.1421,0.0,0.1421,0.0,1,0.1084,0.0,0.1489
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1212,0,0,0.0,1,0.029,0.0,0.029,0.0,2,0.1078,0.0,0.1212,0.0,0,0.0,0.0,0.1212
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1871,0,0,0.0,1,0.104,0.0,0.104,0.0,2,0.1257,0.0,0.1311,0.0,2,0.0941,0.0,0.1871
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0766,0.0,0.0,0.129,0,0,0.0,1,0.0694,0.0,0.0694,0.0,1,0.086,0.0,0.1243,0.0,1,0.093,0.0,0.129
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1171,0.0,0.0,0.2041,0,0,0.0,2,0.1087,0.0,0.1087,0.0,2,0.1587,0.0,0.1587,0.0,2,0.1304,0.0,0.2041
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1422,0.0,0.0,0.1493,0,0,0.0,2,0.11,0.0,0.11,0.0,1,0.0397,0.0,0.1176,0.0,1,0.0397,0.0,0.1493
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.1965,0,0,0.0,1,0.114,0.0,0.114,0.0,2,0.1277,0.0,0.1383,0.0,2,0.1244,0.0,0.1965
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.0952,0.0,0.0,0.1359,0,0,0.0,2,0.1053,0.0,0.1053,0.0,2,0.0838,0.0,0.1117,0.0,1,0.0392,0.0,0.1359
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0804,0.0,0.0,0.1414,0,0,0.0,1,0.0923,0.0,0.0923,0.0,1,0.11,0.0,0.1231,0.0,1,0.1006,0.0,0.1414
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1182,0.0,0.0,0.1327,0,0,0.0,1,0.0851,0.0,0.0851,0.0,1,0.0851,0.0,0.1327,0.0,2,0.0923,0.0,0.1327
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1096,0.0,0.0,0.1398,0,0,0.0,2,0.1189,0.0,0.1189,0.0,1,0.1005,0.0,0.1398,0.0,1,0.069,0.0,0.1398
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1004,0.0,0.0,0.1531,0,0,0.0,1,0.1231,0.0,0.1231,0.0,2,0.11,0.0,0.1495,0.0,1,0.1194,0.0,0.1531
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0777,0.0,0.0,0.1348,0,0,0.0,2,0.0847,0.0,0.0847,0.0,1,0.0678,0.0,0.1149,0.0,1,0.0299,0.0,0.1348
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1513,0,0,0.0,1,0.1286,0.0,0.1286,0.0,2,0.1429,0.0,0.1429,0.0,2,0.1467,0.0,0.1513
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1096,0.0,0.0,0.1359,0,0,0.0,1,0.0795,0.0,0.0795,0.0,2,0.0795,0.0,0.1111,0.0,1,0.0809,0.0,0.1359
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.0985,0.0,0.0,0.1474,0,0,0.0,2,0.1095,0.0,0.1095,0.0,2,0.1095,0.0,0.1404,0.0,1,0.1067,0.0,0.1474
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1553,0.0,0.0,0.1891,0,0,0.0,2,0.1111,0.0,0.1111,0.0,1,0.0942,0.0,0.16,0.0,2,0.114,0.0,0.1891
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1182,0.0,0.0,0.1571,0,0,0.0,2,0.1209,0.0,0.1209,0.0,1,0.0909,0.0,0.1326,0.0,1,0.101,0.0,0.1571
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.0821,0.0,0.0,0.1383,0,0,0.0,2,0.0733,0.0,0.0733,0.0,1,0.1383,0.0,0.1383,0.0,1,0.093,0.0,0.1383
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0632,0.0,0.0,0.1188,0,0,0.0,1,0.0538,0.0,0.0538,0.0,2,0.1188,0.0,0.1188,0.0,1,0.0952,0.0,0.1188
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.1232,0.0,0.0,0.1404,0,0,0.0,2,0.0994,0.0,0.0994,0.0,2,0.1011,0.0,0.1203,0.0,2,0.1176,0.0,0.1404
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.0693,0.0,0.0,0.1348,0,0,0.0,1,0.0865,0.0,0.0865,0.0,1,0.086,0.0,0.0958,0.0,2,0.1209,0.0,0.1348
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.1067,0.0,0.0,0.1705,0,0,0.0,2,0.1095,0.0,0.1095,0.0,3,0.1122,0.0,0.1277,0.0,3,0.1705,0.0,0.1705
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.125,0.0,0.0,0.1564,0,0,0.0,1,0.0947,0.0,0.0947,0.0,2,0.097,0.0,0.1206,0.0,2,0.1212,0.0,0.1564
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0985,0.0,0.0,0.1279,0,0,0.0,1,0.0727,0.0,0.0727,0.0,2,0.1058,0.0,0.1091,0.0,1,0.0682,0.0,0.1279
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.1029,0.0,0.0,0.1453,0,0,0.0,2,0.0889,0.0,0.0889,0.0,2,0.1136,0.0,0.1136,0.0,1,0.0698,0.0,0.1453
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.1402,0.0,0.0,0.15,0,0,0.0,2,0.0659,0.0,0.0659,0.0,1,0.1222,0.0,0.1235,0.0,1,0.0753,0.0,0.15
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.1091,0.0,0.0,0.1554,0,0,0.0,2,0.129,0.0,0.129,0.0,2,0.117,0.0,0.1348,0.0,1,0.0674,0.0,0.1554
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.0591,0.0,0.0,0.1242,0,0,0.0,1,0.0761,0.0,0.0761,0.0,1,0.0706,0.0,0.0848,0.0,1,0.0615,0.0,0.1242
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.0847,0.0,0.0,0.1477,0,0,0.0,3,0.0947,0.0,0.0947,0.0,2,0.0838,0.0,0.1111,0.0,2,0.1274,0.0,0.1477
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.0503,0.0,0.0,0.1398,0,0,0.0,1,0.0879,0.0,0.0879,0.0,1,0.0874,0.0,0.1065,0.0,1,0.0641,0.0,0.1398
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.0664,0.0,0.0,0.1243,0,0,0.0,1,0.0847,0.0,0.0847,0.0,3,0.0925,0.0,0.113,0.0,2,0.1111,0.0,0.1243
bookmia.17.95,harry_potter_and_the_sorcerer's_stone,0.0,0.0591,0.0,0.0,0.1163,0,0,0.0,1,0.0851,0.0,0.0851,0.0,2,0.0698,0.0,0.1047,0.0,1,0.1163,0.0,0.1163
bookmia.17.97,harry_potter_and_the_sorcerer's_stone,0.0,0.068,0.0,0.0,0.1441,0,0,0.0,1,0.069,0.0,0.069,0.0,1,0.0484,0.0,0.1087,0.0,1,0.0465,0.0,0.1441
bookmia.17.98,harry_potter_and_the_sorcerer's_stone,0.0,0.0498,0.0,0.0,0.1117,0,0,0.0,1,0.0556,0.0,0.0556,0.0,1,0.086,0.0,0.0899,0.0,1,0.0578,0.0,0.1117
