prompt_id,rank,reward
tqa0,0,1.834240
tqa0,1,0.231759
tqa0,2,-15.369132
tqa0,3,2.475299
tqa0,4,-14.794662
tqa0,5,-3.975472
tqa0,6,2.340063
tqa0,7,-23.124998
tqa0,8,0.455221
tqa0,9,2.303744
tqa0,10,3.906006
tqa0,11,0.227407
tqa0,12,2.976461
tqa0,13,-0.259004
tqa0,14,2.154942
tqa0,15,0.264127
tqa0,16,0.526710
tqa0,17,3.644234
tqa0,18,-10.122049
tqa0,19,-24.937498
tqa0,20,-10.557115
tqa0,21,1.304031
tqa0,22,1.133871
tqa0,23,-15.941170
tqa0,24,-0.992931
tqa0,25,1.902354
tqa0,26,-3.561700
tqa0,27,-1.210618
tqa0,28,2.986266
tqa0,29,0.036954
tqa0,30,-7.371943
tqa0,31,-0.120793
tqa0,32,-21.624998
tqa0,33,2.877594
tqa0,34,1.500234
tqa0,35,-4.687369
tqa0,36,-23.687498
tqa0,37,-8.156004
tqa0,38,-18.048874
tqa0,39,-8.499931
tqa0,40,1.789650
tqa0,41,-2.556208
tqa0,42,-13.386797
tqa0,43,-6.999551
tqa0,44,3.425342
tqa0,45,-14.317028
tqa0,46,1.018997
tqa0,47,-5.898252
tqa0,48,-6.429092
tqa0,49,0.952419
tqa0,50,0.893353
tqa0,51,-2.126831
tqa0,52,-0.995603
tqa0,53,-4.374947
tqa0,54,0.051312
tqa0,55,-21.749998
tqa0,56,1.398296
tqa0,57,-10.397208
tqa0,58,-6.770262
tqa0,59,0.032156
tqa0,60,-0.418185
tqa0,61,0.171833
tqa0,62,3.914815
tqa0,63,-8.912299
tqa1,0,1.266408
tqa1,1,8.429076
tqa1,2,-23.499998
tqa1,3,2.019839
tqa1,4,2.277916
tqa1,5,-6.754571
tqa1,6,-0.866541
tqa1,7,2.834042
tqa1,8,2.834042
tqa1,9,-4.316866
tqa1,10,1.551056
tqa1,11,-24.124998
tqa1,12,2.277916
tqa1,13,-3.442418
tqa1,14,2.277916
tqa1,15,-0.116290
tqa1,16,-4.918634
tqa1,17,2.003469
tqa1,18,2.279701
tqa1,19,4.699370
tqa1,20,2.279701
tqa1,21,-7.771376
tqa1,22,2.785956
tqa1,23,3.159483
tqa1,24,-10.118074
tqa1,25,2.744723
tqa1,26,4.699370
tqa1,27,-25.812498
tqa1,28,4.699370
