prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1302,0,0,0.0,1,0.1079,0.0,0.1079,0.0,2,0.0889,0.0,0.1191,0.0,2,0.0889,0.0,0.1302
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1283,0.0,0.0,0.1538,0,0,0.0,2,0.103,0.0,0.103,0.0,1,0.1107,0.0,0.1471,0.0,2,0.0849,0.0,0.1538
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1453,0.0,0.0,0.1652,0,0,0.0,2,0.1162,0.0,0.1162,0.0,2,0.1162,0.0,0.1267,0.0,2,0.1162,0.0,0.1652
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.0647,0.0,0.0,0.1734,0,0,0.0,3,0.1369,0.0,0.1369,0.0,2,0.0909,0.0,0.1369,0.0,2,0.0909,0.0,0.1734
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1729,0.0,0.0,0.1493,0,0,0.0,2,0.1404,0.0,0.1404,0.0,2,0.1404,0.0,0.1404,0.0,2,0.0983,0.0,0.1493
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1404,0.0,0.0,0.1585,0,0,0.0,2,0.1038,0.0,0.1038,0.0,2,0.1038,0.0,0.1379,0.0,2,0.1038,0.0,0.1585
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1154,0.0,0.0,0.1404,0,0,0.0,2,0.1062,0.0,0.1062,0.0,1,0.0831,0.0,0.1156,0.0,2,0.1404,0.0,0.1404
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1307,0.0,0.0,0.1703,0,0,0.0,4,0.1404,0.0,0.1404,0.0,2,0.1221,0.0,0.1404,0.0,2,0.1395,0.0,0.1703
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0897,0.0,0.0,0.1214,0,0,0.0,2,0.0805,0.0,0.0805,0.0,2,0.0851,0.0,0.1032,0.0,1,0.0678,0.0,0.1214
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1791,0,0,0.0,2,0.1121,0.0,0.1121,0.0,2,0.0791,0.0,0.1791,0.0,3,0.1329,0.0,0.1791
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1441,0.0,0.0,0.1686,0,0,0.0,2,0.076,0.0,0.076,0.0,2,0.076,0.0,0.1416,0.0,2,0.076,0.0,0.1686
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0669,0.0,0.0,0.1488,0,0,0.0,2,0.1118,0.0,0.1118,0.0,2,0.1078,0.0,0.1488,0.0,2,0.1238,0.0,0.1488
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1062,0.0,0.0,0.1307,0,0,0.0,3,0.1118,0.0,0.1118,0.0,2,0.1254,0.0,0.1268,0.0,2,0.1156,0.0,0.1307
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.1108,0.0,0.0,0.1486,0,0,0.0,1,0.0903,0.0,0.0903,0.0,2,0.1101,0.0,0.1369,0.0,2,0.0904,0.0,0.1486
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.121,0.0,0.0,0.1525,0,0,0.0,2,0.1098,0.0,0.1098,0.0,2,0.107,0.0,0.1246,0.0,2,0.0376,0.0,0.1525
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1243,0.0,0.0,0.1588,0,0,0.0,2,0.1325,0.0,0.1325,0.0,2,0.1437,0.0,0.1445,0.0,2,0.0933,0.0,0.1588
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0578,0.0,0.0,0.1271,0,0,0.0,2,0.0943,0.0,0.0943,0.0,2,0.1108,0.0,0.1108,0.0,2,0.0921,0.0,0.1271
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1081,0.0,0.0,0.1341,0,0,0.0,1,0.0839,0.0,0.0839,0.0,2,0.1176,0.0,0.1313,0.0,2,0.1073,0.0,0.1341
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.1076,0.0,0.0,0.1325,0,0,0.0,2,0.0974,0.0,0.0974,0.0,2,0.0974,0.0,0.1136,0.0,1,0.0929,0.0,0.1325
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.0923,0.0,0.0,0.1614,0,0,0.0,2,0.0949,0.0,0.0949,0.0,2,0.0674,0.0,0.1156,0.0,1,0.0104,0.0,0.1614
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.105,0.0,0.0,0.1561,0,0,0.0,2,0.1232,0.0,0.1232,0.0,2,0.0783,0.0,0.1365,0.0,2,0.0561,0.0,0.1561
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.0956,0.0,0.0,0.1618,0,0,0.0,2,0.1046,0.0,0.1046,0.0,1,0.0946,0.0,0.1313,0.0,1,0.1021,0.0,0.1618
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1317,0.0,0.0,0.1534,0,0,0.0,0,0.0,0.0,0.0,0.0,2,0.1161,0.0,0.1321,0.0,2,0.1216,0.0,0.1534
