prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.02,a_game_of_thrones,0.7424,0.8464,0.4662,0.4949,0.6554,0,253,0.4899,97,0.6554,0.4899,0.6554,0.4899,97,0.6554,0.4899,0.6554,0.4899,97,0.6554,0.4899,0.6554,0.4899,97,0.6554,0.4949,0.6554
bookmia.01.03,a_game_of_thrones,0.2778,0.3631,0.5586,0.5707,0.7267,0,254,0.5707,113,0.7267,0.5707,0.7267,0.5707,113,0.7267,0.5707,0.7267,0.5707,113,0.7267,0.5707,0.7267,0.5707,113,0.7267,0.5707,0.7267
bookmia.01.04,a_game_of_thrones,0.2754,0.4132,0.5061,0.5459,0.7062,0,240,0.5459,113,0.7062,0.5459,0.7062,0.5459,113,0.7062,0.5459,0.7062,0.5459,113,0.7062,0.5459,0.7062,0.5459,113,0.7062,0.5459,0.7062
bookmia.01.07,a_game_of_thrones,0.5352,0.6508,0.4755,0.4883,0.6562,0,254,0.4883,104,0.6562,0.4883,0.6562,0.4883,104,0.6562,0.4883,0.6562,0.4883,104,0.6562,0.4883,0.6562,0.4883,104,0.6562,0.4883,0.6562
bookmia.01.10,a_game_of_thrones,0.0,0.2222,0.5287,0.5545,0.7111,0,255,0.5545,112,0.7111,0.5545,0.7111,0.5545,112,0.7111,0.5545,0.7111,0.5495,56,0.707,0.5545,0.7111,0.5495,56,0.707,0.5545,0.7111
bookmia.01.11,a_game_of_thrones,0.7642,0.861,0.5165,0.5377,0.6954,0,252,0.533,113,0.6954,0.533,0.6954,0.533,113,0.6954,0.533,0.6954,0.533,113,0.6954,0.533,0.6954,0.533,113,0.6954,0.5377,0.6954
bookmia.01.12,a_game_of_thrones,0.1033,0.2818,0.4695,0.4836,0.6498,0,253,0.4836,103,0.6498,0.4836,0.6498,0.4836,103,0.6498,0.4836,0.6498,0.4836,103,0.6498,0.4836,0.6498,0.4836,103,0.6498,0.4836,0.6498
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.4873,0.4975,0.6622,0,255,0.4975,99,0.6622,0.4975,0.6622,0.4975,99,0.6622,0.4975,0.6622,0.4975,99,0.6622,0.4975,0.6622,0.4975,99,0.6622,0.4975,0.6622
bookmia.01.20,a_game_of_thrones,0.1281,0.3529,0.2805,0.4631,0.6309,0,188,0.4631,94,0.6309,0.4631,0.6309,0.4631,94,0.6309,0.4631,0.6309,0.4631,94,0.6309,0.4631,0.6309,0.4631,94,0.6309,0.4631,0.6309
bookmia.01.22,a_game_of_thrones,0.6965,0.8046,0.4715,0.4776,0.6465,0,254,0.4776,96,0.6465,0.4776,0.6465,0.4776,96,0.6465,0.4776,0.6465,0.4776,96,0.6465,0.4776,0.6465,0.4776,96,0.6465,0.4776,0.6465
bookmia.01.23,a_game_of_thrones,0.2663,0.3853,0.5078,0.5272,0.6879,0,253,0.3424,63,0.482,0.3424,0.482,0.5272,97,0.6879,0.5272,0.6879,0.5272,97,0.6879,0.5272,0.6879,0.5272,97,0.6879,0.5272,0.6879
bookmia.01.26,a_game_of_thrones,0.285,0.4478,0.4354,0.485,0.6532,0,253,0.17,34,0.4092,0.17,0.4092,0.485,97,0.6532,0.485,0.6532,0.485,97,0.6532,0.485,0.6532,0.485,97,0.6532,0.485,0.6532
bookmia.01.27,a_game_of_thrones,0.6649,0.7439,0.4686,0.5135,0.6786,0,254,0.5135,95,0.6786,0.5135,0.6786,0.5135,95,0.6786,0.5135,0.6786,0.5135,95,0.6786,0.5135,0.6786,0.5135,95,0.6786,0.5135,0.6786
bookmia.01.31,a_game_of_thrones,0.2359,0.3561,0.4986,0.5128,0.678,0,252,0.3128,59,0.4832,0.3128,0.4832,0.5128,100,0.678,0.5128,0.678,0.5128,100,0.678,0.5128,0.678,0.5128,100,0.678,0.5128,0.678
bookmia.01.32,a_game_of_thrones,0.0,0.1808,0.472,0.4973,0.6643,0,255,0.4973,93,0.6643,0.4973,0.6643,0.4973,93,0.6643,0.4973,0.6643,0.4973,93,0.6643,0.4973,0.6643,0.4973,93,0.6643,0.4973,0.6643
bookmia.01.33,a_game_of_thrones,0.7158,0.8257,0.4552,0.4789,0.6454,0,250,0.4789,91,0.6454,0.4789,0.6454,0.4789,91,0.6454,0.4789,0.6454,0.4789,91,0.6454,0.4789,0.6454,0.4789,91,0.6454,0.4789,0.6454
bookmia.01.36,a_game_of_thrones,0.6946,0.7933,0.4786,0.5025,0.6667,0,255,0.5025,102,0.6667,0.5025,0.6667,0.4828,66,0.6469,0.5025,0.6667,0.4828,66,0.6469,0.5025,0.6667,0.4828,66,0.6469,0.5025,0.6667
bookmia.01.37,a_game_of_thrones,0.6649,0.7602,0.5672,0.6011,0.74,0,254,0.0,17,0.2534,0.0,0.2534,0.5851,110,0.7358,0.5957,0.74,0.5851,110,0.7358,0.6011,0.74,0.5851,110,0.7358,0.6011,0.74
bookmia.01.39,a_game_of_thrones,0.24,0.3429,0.4445,0.465,0.6348,0,247,0.0,5,0.1498,0.0,0.1498,0.465,93,0.6348,0.465,0.6348,0.465,93,0.6348,0.465,0.6348,0.465,93,0.6348,0.465,0.6348
bookmia.01.41,a_game_of_thrones,0.0,0.1453,0.5059,0.5243,0.6815,0,254,0.5194,107,0.6815,0.5194,0.6815,0.5194,107,0.6815,0.5194,0.6815,0.5194,107,0.6815,0.5194,0.6815,0.5194,107,0.6815,0.5243,0.6815
bookmia.01.42,a_game_of_thrones,0.0,0.1862,0.5107,0.5366,0.6921,0,252,0.5317,109,0.6921,0.5317,0.6921,0.5317,109,0.6921,0.5317,0.6921,0.5366,92,0.6921,0.5366,0.6921,0.5366,92,0.6921,0.5366,0.6921
bookmia.01.43,a_game_of_thrones,0.0,0.1448,0.4007,0.4143,0.5859,0,253,0.4143,87,0.5859,0.4143,0.5859,0.4143,87,0.5859,0.4143,0.5859,0.4143,87,0.5859,0.4143,0.5859,0.4143,87,0.5859,0.4143,0.5859
bookmia.01.44,a_game_of_thrones,0.1923,0.337,0.4592,0.4808,0.6472,0,252,0.2163,45,0.3974,0.2163,0.3974,0.4808,100,0.6472,0.4808,0.6472,0.4808,100,0.6472,0.4808,0.6472,0.4808,100,0.6472,0.4808,0.6472
bookmia.01.46,a_game_of_thrones,0.1465,0.2727,0.4783,0.4949,0.6576,0,253,0.4899,97,0.6576,0.4899,0.6576,0.4899,97,0.6576,0.4899,0.6576,0.4899,97,0.6576,0.4899,0.6576,0.4899,97,0.6576,0.4949,0.6576
bookmia.01.49,a_game_of_thrones,0.3366,0.468,0.3674,0.478,0.6447,0,250,0.4634,59,0.6291,0.4634,0.6291,0.478,98,0.6447,0.478,0.6447,0.478,98,0.6447,0.478,0.6447,0.478,98,0.6447,0.478,0.6447
bookmia.01.51,a_game_of_thrones,0.75,0.8464,0.4535,0.467,0.6367,0,255,0.3585,76,0.5215,0.3585,0.5215,0.467,99,0.6367,0.467,0.6367,0.467,99,0.6367,0.467,0.6367,0.467,99,0.6367,0.467,0.6367
bookmia.01.52,a_game_of_thrones,0.6812,0.8103,0.3989,0.4444,0.6133,0,241,0.4444,92,0.6133,0.4444,0.6133,0.4444,92,0.6133,0.4444,0.6133,0.4444,92,0.6133,0.4444,0.6133,0.4444,92,0.6133,0.4444,0.6133
bookmia.01.58,a_game_of_thrones,0.0,0.1468,0.4957,0.5158,0.676,0,255,0.5105,97,0.676,0.5105,0.676,0.5105,97,0.676,0.5158,0.676,0.5105,97,0.676,0.5158,0.676,0.5105,97,0.676,0.5158,0.676
bookmia.01.59,a_game_of_thrones,0.3615,0.5108,0.428,0.4507,0.6214,0,253,0.4507,96,0.6214,0.4507,0.6214,0.4507,96,0.6214,0.4507,0.6214,0.4507,96,0.6214,0.4507,0.6214,0.4507,96,0.6214,0.4507,0.6214
bookmia.01.60,a_game_of_thrones,0.0,0.1616,0.2035,0.375,0.543,0,245,0.2163,45,0.3425,0.2163,0.3425,0.2163,45,0.3415,0.2163,0.3758,0.2163,45,0.3415,0.2163,0.3758,0.375,41,0.543,0.375,0.543
bookmia.01.62,a_game_of_thrones,0.6543,0.7576,0.4299,0.5213,0.6807,0,246,0.1543,29,0.2867,0.1543,0.2867,0.516,97,0.6807,0.516,0.6807,0.516,97,0.6807,0.516,0.6807,0.516,97,0.6807,0.5213,0.6807
bookmia.01.69,a_game_of_thrones,0.4975,0.6067,0.5276,0.5373,0.699,0,253,0.5373,108,0.699,0.5373,0.699,0.5373,108,0.699,0.5373,0.699,0.5373,108,0.699,0.5373,0.699,0.5373,108,0.699,0.5373,0.699
bookmia.01.71,a_game_of_thrones,0.0,0.1589,0.4585,0.4739,0.641,0,253,0.4739,100,0.641,0.4739,0.641,0.4739,100,0.641,0.4739,0.641,0.4739,100,0.641,0.4739,0.641,0.4739,100,0.641,0.4739,0.641
bookmia.01.73,a_game_of_thrones,0.1925,0.32,0.4657,0.4836,0.6519,0,254,0.4836,103,0.6519,0.4836,0.6519,0.4836,103,0.6519,0.4836,0.6519,0.4836,103,0.6519,0.4836,0.6519,0.4836,103,0.6519,0.4836,0.6519
bookmia.01.74,a_game_of_thrones,0.0,0.1369,0.5074,0.5361,0.6936,0,253,0.5309,103,0.6936,0.5309,0.6936,0.5309,103,0.6936,0.5309,0.6936,0.5309,103,0.6936,0.5309,0.6936,0.5309,103,0.6936,0.5361,0.6936
bookmia.01.75,a_game_of_thrones,0.1474,0.2389,0.5471,0.5684,0.7248,0,253,0.5684,108,0.7248,0.5684,0.7248,0.5684,108,0.7248,0.5684,0.7248,0.5684,108,0.7248,0.5684,0.7248,0.5684,108,0.7248,0.5684,0.7248
bookmia.01.76,a_game_of_thrones,0.0,0.1512,0.4772,0.4925,0.6577,0,254,0.4925,98,0.6577,0.4925,0.6577,0.4925,98,0.6577,0.4925,0.6577,0.4925,98,0.6577,0.4925,0.6577,0.4925,98,0.6577,0.4925,0.6577
bookmia.01.77,a_game_of_thrones,0.0,0.1843,0.443,0.4645,0.6343,0,251,0.4645,98,0.6343,0.4645,0.6343,0.4645,98,0.6343,0.4645,0.6343,0.4645,98,0.6343,0.4645,0.6343,0.4645,98,0.6343,0.4645,0.6343
bookmia.01.78,a_game_of_thrones,0.768,0.8596,0.5056,0.5258,0.6869,0,250,0.5258,102,0.6869,0.5258,0.6869,0.5258,102,0.6869,0.5258,0.6869,0.5258,102,0.6869,0.5258,0.6869,0.5258,102,0.6869,0.5258,0.6869
bookmia.01.79,a_game_of_thrones,0.2982,0.4674,0.4312,0.4633,0.6332,0,250,0.4633,101,0.6332,0.4633,0.6332,0.4633,101,0.6332,0.4633,0.6332,0.4633,101,0.6332,0.4633,0.6332,0.4633,101,0.6332,0.4633,0.6332
bookmia.01.81,a_game_of_thrones,0.2255,0.3456,0.4918,0.5147,0.6753,0,253,0.5098,104,0.6753,0.5098,0.6753,0.5098,104,0.6753,0.5098,0.6753,0.5098,104,0.6753,0.5098,0.6753,0.5098,104,0.6753,0.5147,0.6753
bookmia.01.82,a_game_of_thrones,0.7799,0.8763,0.5687,0.5694,0.7256,0,256,0.5694,119,0.7256,0.5694,0.7256,0.5694,119,0.7256,0.5694,0.7256,0.5694,119,0.7256,0.5694,0.7256,0.5694,119,0.7256,0.5694,0.7256
bookmia.01.83,a_game_of_thrones,0.7512,0.8305,0.5099,0.5224,0.6863,0,255,0.408,82,0.625,0.408,0.625,0.5224,105,0.6863,0.5224,0.6863,0.5224,105,0.6863,0.5224,0.6863,0.5224,105,0.6863,0.5224,0.6863
bookmia.01.87,a_game_of_thrones,0.2991,0.4326,0.4107,0.4393,0.6039,0,253,0.4299,92,0.6013,0.4299,0.6013,0.4299,92,0.6013,0.4299,0.6013,0.4299,92,0.6013,0.4299,0.6013,0.4299,92,0.6013,0.4393,0.6039
bookmia.01.88,a_game_of_thrones,0.7385,0.8304,0.5052,0.5231,0.6801,0,255,0.5179,101,0.6801,0.5179,0.6801,0.5179,101,0.6801,0.5179,0.6801,0.5179,101,0.6801,0.5179,0.6801,0.5179,101,0.6801,0.5231,0.6801
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.4758,0.4829,0.6513,0,256,0.4829,99,0.6513,0.4829,0.6513,0.4829,99,0.6513,0.4829,0.6513,0.4829,99,0.6513,0.4829,0.6513,0.4829,99,0.6513,0.4829,0.6513
bookmia.01.90,a_game_of_thrones,0.3782,0.4928,0.5413,0.5699,0.7195,0,254,0.5596,108,0.7152,0.5596,0.7152,0.5596,108,0.7152,0.5596,0.7152,0.5596,108,0.7152,0.5596,0.7152,0.5596,108,0.7152,0.5699,0.7195
bookmia.01.97,a_game_of_thrones,0.0,0.1637,0.5277,0.5608,0.7162,0,254,0.5608,106,0.7162,0.5608,0.7162,0.5608,106,0.7162,0.5608,0.7162,0.5608,106,0.7162,0.5608,0.7162,0.5608,106,0.7162,0.5608,0.7162
bookmia.07.02,casino_royale,0.803,0.8835,0.4738,0.5123,0.6775,0,255,0.266,54,0.4164,0.266,0.4164,0.5123,104,0.6775,0.5123,0.6775,0.5123,104,0.6775,0.5123,0.6775,0.5123,104,0.6775,0.5123,0.6775
bookmia.07.03,casino_royale,0.5735,0.7166,0.4953,0.5118,0.6771,0,254,0.5118,108,0.6771,0.5118,0.6771,0.5118,108,0.6771,0.5118,0.6771,0.5118,108,0.6771,0.5118,0.6771,0.5118,108,0.6771,0.5118,0.6771
bookmia.07.04,casino_royale,0.684,0.8511,0.4998,0.5142,0.677,0,255,0.5142,109,0.677,0.5142,0.677,0.5142,109,0.677,0.5142,0.677,0.5142,109,0.677,0.5142,0.677,0.5142,109,0.677,0.5142,0.677
bookmia.07.05,casino_royale,0.0,0.1703,0.49,0.5072,0.673,0,254,0.5072,106,0.673,0.5072,0.673,0.5072,106,0.673,0.5072,0.673,0.5072,106,0.673,0.5072,0.673,0.5072,106,0.673,0.5072,0.673
bookmia.07.06,casino_royale,0.8154,0.8983,0.4982,0.5538,0.702,0,251,0.5436,106,0.702,0.5436,0.702,0.5436,106,0.702,0.5436,0.702,0.5436,106,0.702,0.5436,0.702,0.5436,106,0.702,0.5538,0.702
bookmia.07.07,casino_royale,0.1435,0.2821,0.5081,0.5139,0.6789,0,256,0.5139,111,0.6789,0.5139,0.6789,0.5139,111,0.6789,0.5139,0.6789,0.5139,111,0.6789,0.5139,0.6789,0.5139,111,0.6789,0.5139,0.6789
bookmia.07.08,casino_royale,0.0,0.1939,0.1611,0.4686,0.6382,0,92,0.0,7,0.1789,0.0,0.1789,0.4589,95,0.6271,0.4589,0.6271,0.4686,73,0.6382,0.4686,0.6382,0.4686,73,0.6382,0.4686,0.6382
bookmia.07.09,casino_royale,0.7799,0.8763,0.4905,0.4976,0.6645,0,254,0.4976,104,0.6645,0.4976,0.6645,0.4976,104,0.6645,0.4976,0.6645,0.4976,104,0.6645,0.4976,0.6645,0.4976,104,0.6645,0.4976,0.6645
bookmia.07.15,casino_royale,0.7897,0.8773,0.4639,0.4907,0.6584,0,249,0.0,2,0.1515,0.0,0.1515,0.4907,105,0.6562,0.4907,0.6562,0.4907,105,0.6562,0.4907,0.6562,0.4907,105,0.6562,0.4907,0.6584
bookmia.07.16,casino_royale,0.7767,0.852,0.5928,0.614,0.7572,0,256,0.6093,131,0.7572,0.6093,0.7572,0.6093,131,0.7572,0.6093,0.7572,0.6093,131,0.7572,0.6093,0.7572,0.6093,131,0.7572,0.614,0.7572
bookmia.07.17,casino_royale,0.302,0.4011,0.5009,0.5396,0.6987,0,251,0.5396,109,0.6987,0.5396,0.6987,0.5396,109,0.6987,0.5396,0.6987,0.5396,109,0.6987,0.5396,0.6987,0.5396,109,0.6987,0.5396,0.6987
bookmia.07.20,casino_royale,0.5681,0.7278,0.4327,0.4366,0.6059,0,256,0.4366,93,0.6059,0.4366,0.6059,0.4366,93,0.6059,0.4366,0.6059,0.4366,93,0.6059,0.4366,0.6059,0.4366,93,0.6059,0.4366,0.6059
bookmia.07.24,casino_royale,0.5959,0.7003,0.4942,0.5078,0.6712,0,256,0.5078,98,0.6712,0.5078,0.6712,0.5078,98,0.6712,0.5078,0.6712,0.5078,98,0.6712,0.5078,0.6712,0.5078,98,0.6712,0.5078,0.6712
bookmia.07.25,casino_royale,0.743,0.8525,0.4974,0.5187,0.6831,0,254,0.5187,111,0.6831,0.5187,0.6831,0.5187,111,0.6831,0.5187,0.6831,0.5187,111,0.6831,0.5187,0.6831,0.5187,111,0.6831,0.5187,0.6831
bookmia.07.26,casino_royale,0.2009,0.3499,0.4356,0.4533,0.6238,0,254,0.4533,97,0.6238,0.4533,0.6238,0.4533,97,0.6238,0.4533,0.6238,0.4533,97,0.6238,0.4533,0.6238,0.4533,97,0.6238,0.4533,0.6238
bookmia.07.28,casino_royale,0.493,0.6412,0.4817,0.4977,0.6646,0,254,0.4977,107,0.6646,0.4977,0.6646,0.4977,107,0.6646,0.4977,0.6646,0.4977,107,0.6646,0.4977,0.6646,0.4977,107,0.6646,0.4977,0.6646
bookmia.07.29,casino_royale,0.1866,0.3539,0.503,0.5072,0.6709,0,256,0.5072,106,0.6709,0.5072,0.6709,0.5072,106,0.6709,0.5072,0.6709,0.5072,106,0.6709,0.5072,0.6709,0.5072,106,0.6709,0.5072,0.6709
bookmia.07.30,casino_royale,0.1238,0.2278,0.5217,0.5545,0.7134,0,246,0.5545,112,0.7134,0.5545,0.7134,0.5545,112,0.7134,0.5545,0.7134,0.5545,112,0.7134,0.5545,0.7134,0.5545,112,0.7134,0.5545,0.7134
bookmia.07.31,casino_royale,0.1359,0.27,0.461,0.4757,0.645,0,254,0.4757,98,0.6426,0.4757,0.6426,0.4757,98,0.6426,0.4757,0.6426,0.4757,98,0.6426,0.4757,0.6426,0.4757,98,0.6426,0.4757,0.645
bookmia.07.32,casino_royale,0.0,0.1644,0.4812,0.4904,0.6559,0,253,0.4904,102,0.6559,0.4904,0.6559,0.4904,102,0.6559,0.4904,0.6559,0.4904,102,0.6559,0.4904,0.6559,0.4904,102,0.6559,0.4904,0.6559
bookmia.07.37,casino_royale,0.0,0.2043,0.4505,0.4764,0.6433,0,246,0.4764,101,0.6433,0.4764,0.6433,0.4764,101,0.6433,0.4764,0.6433,0.4764,101,0.6433,0.4764,0.6433,0.4764,101,0.6433,0.4764,0.6433
bookmia.07.40,casino_royale,0.7474,0.8324,0.505,0.5206,0.6824,0,251,0.5206,101,0.6824,0.5206,0.6824,0.5206,101,0.6824,0.5206,0.6824,0.5206,101,0.6824,0.5206,0.6824,0.5206,101,0.6824,0.5206,0.6824
bookmia.07.41,casino_royale,0.1019,0.2681,0.4728,0.4903,0.658,0,253,0.4903,101,0.658,0.4903,0.658,0.4903,101,0.658,0.4903,0.658,0.4903,101,0.658,0.4903,0.658,0.4903,101,0.658,0.4903,0.658
bookmia.07.43,casino_royale,0.7725,0.8406,0.5448,0.5714,0.7273,0,251,0.5714,108,0.7273,0.5714,0.7273,0.5714,108,0.7273,0.5714,0.7273,0.5714,108,0.7273,0.5714,0.7273,0.5714,108,0.7273,0.5714,0.7273
bookmia.07.44,casino_royale,0.7048,0.8495,0.4898,0.5095,0.6751,0,251,0.5048,59,0.6688,0.5048,0.6688,0.5048,106,0.6751,0.5048,0.6751,0.5095,100,0.6646,0.5095,0.6751,0.5095,100,0.6646,0.5095,0.6751
bookmia.07.47,casino_royale,0.4569,0.5665,0.4385,0.4416,0.6127,0,256,0.4416,87,0.6127,0.4416,0.6127,0.4416,87,0.6127,0.4416,0.6127,0.4416,87,0.6127,0.4416,0.6127,0.4416,87,0.6127,0.4416,0.6127
bookmia.07.49,casino_royale,0.0,0.2122,0.4885,0.5024,0.6688,0,253,0.5024,105,0.6688,0.5024,0.6688,0.5024,105,0.6688,0.5024,0.6688,0.5024,105,0.6688,0.5024,0.6688,0.5024,105,0.6688,0.5024,0.6688
bookmia.07.53,casino_royale,0.75,0.8548,0.4388,0.4528,0.6169,0,254,0.4481,95,0.6169,0.4481,0.6169,0.4481,95,0.6169,0.4481,0.6169,0.4481,95,0.6169,0.4481,0.6169,0.4481,95,0.6169,0.4528,0.6169
bookmia.07.54,casino_royale,0.7854,0.8798,0.4688,0.5068,0.6707,0,247,0.5068,111,0.6707,0.5068,0.6707,0.5068,111,0.6707,0.5068,0.6707,0.4977,84,0.6586,0.5068,0.6707,0.4977,84,0.6586,0.5068,0.6707
bookmia.07.55,casino_royale,0.2598,0.3794,0.5913,0.5931,0.7423,0,256,0.5931,121,0.7423,0.5931,0.7423,0.5931,121,0.7423,0.5931,0.7423,0.5931,121,0.7423,0.5931,0.7423,0.5931,121,0.7423,0.5931,0.7423
bookmia.07.56,casino_royale,0.7612,0.8366,0.5229,0.5274,0.6883,0,256,0.5274,106,0.6883,0.5274,0.6883,0.5274,106,0.6883,0.5274,0.6883,0.5274,106,0.6883,0.5274,0.6883,0.5274,106,0.6883,0.5274,0.6883
bookmia.07.57,casino_royale,0.7295,0.8229,0.4465,0.4928,0.6581,0,255,0.4928,102,0.6581,0.4928,0.6581,0.4928,102,0.6581,0.4928,0.6581,0.4928,102,0.6581,0.4928,0.6581,0.4928,102,0.6581,0.4928,0.6581
bookmia.07.59,casino_royale,0.5837,0.687,0.5005,0.5158,0.6786,0,252,0.5158,114,0.6786,0.5158,0.6786,0.5158,114,0.6786,0.5158,0.6786,0.5158,114,0.6786,0.5158,0.6786,0.5158,114,0.6786,0.5158,0.6786
bookmia.07.61,casino_royale,0.0,0.1341,0.4258,0.4428,0.6117,0,249,0.4428,89,0.6117,0.4428,0.6117,0.4428,89,0.6117,0.4428,0.6117,0.4428,89,0.6117,0.4428,0.6117,0.4428,89,0.6117,0.4428,0.6117
bookmia.07.62,casino_royale,0.4524,0.5574,0.4566,0.4667,0.6364,0,256,0.4667,98,0.6364,0.4667,0.6364,0.4667,98,0.6364,0.4667,0.6364,0.4667,98,0.6364,0.4667,0.6364,0.4667,98,0.6364,0.4667,0.6364
bookmia.07.63,casino_royale,0.2222,0.3415,0.5461,0.5606,0.7143,0,254,0.5556,110,0.7143,0.5556,0.7143,0.5556,110,0.7143,0.5556,0.7143,0.5556,110,0.7143,0.5606,0.7143,0.5556,110,0.7143,0.5606,0.7143
bookmia.07.66,casino_royale,0.2817,0.366,0.471,0.4977,0.6604,0,252,0.493,105,0.6604,0.493,0.6604,0.493,105,0.6604,0.493,0.6604,0.493,105,0.6604,0.493,0.6604,0.493,105,0.6604,0.4977,0.6604
bookmia.07.70,casino_royale,0.2245,0.3362,0.5284,0.5408,0.702,0,255,0.5408,106,0.702,0.5408,0.702,0.5408,106,0.702,0.5408,0.702,0.5408,106,0.702,0.5408,0.702,0.5408,106,0.702,0.5408,0.702
bookmia.07.72,casino_royale,0.7704,0.8678,0.494,0.5102,0.6734,0,255,0.5051,99,0.6689,0.5051,0.6689,0.5051,99,0.6689,0.5051,0.6689,0.4745,53,0.6392,0.5102,0.6734,0.4796,54,0.6438,0.5102,0.6734
bookmia.07.73,casino_royale,0.8107,0.8954,0.5399,0.5631,0.7165,0,253,0.5583,115,0.7143,0.5583,0.7143,0.5583,115,0.7143,0.5583,0.7143,0.5583,115,0.7143,0.5583,0.7143,0.5583,115,0.7143,0.5631,0.7165
bookmia.07.77,casino_royale,0.1699,0.3198,0.4491,0.4951,0.6602,0,252,0.4951,102,0.6602,0.4951,0.6602,0.4951,102,0.6602,0.4951,0.6602,0.4951,102,0.6602,0.4951,0.6602,0.4951,102,0.6602,0.4951,0.6602
bookmia.07.80,casino_royale,0.7756,0.8681,0.4708,0.4829,0.6492,0,254,0.4829,99,0.6492,0.4829,0.6492,0.4829,99,0.6492,0.4829,0.6492,0.4829,99,0.6492,0.4829,0.6492,0.4829,99,0.6492,0.4829,0.6492
