prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,s_first,k_crit,k_crit_eta,k_crit_argmax,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.01.02,a_game_of_thrones,404,0.0,1438.32,3.5602,2.5341,11.83,6.928,6.374,6.3744,5.0438,0,0,0,0.0,0.0668,7,,0,0,0.0,0.1386,7,,0,0,0.0,0.2277,7,,0,0,0.1658,0.745,4,,0,0,0.9926,0.995,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.03,a_game_of_thrones,359,0.0,1314.19,3.6607,2.4435,12.044,6.817,1.023,3.7815,2.7102,138,0,0,0.0,0.0529,9,,0,0,0.0,0.1058,2,,0,0,0.0,0.1811,1,,0,1,0.1978,0.6908,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.04,a_game_of_thrones,370,0.0,1306.51,3.5311,2.5223,13.592,6.759,4.482,4.6336,3.4771,12,0,0,0.0,0.0649,22,,0,0,0.0,0.1243,13,,0,0,0.0,0.2243,3,,0,0,0.3892,0.7595,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.07,a_game_of_thrones,411,0.0,1441.78,3.508,2.3911,11.601,6.565,8.769,8.7692,7.1991,0,0,0,0.0,0.0681,8,,0,0,0.0,0.146,8,,0,0,0.0,0.2165,8,,0,0,0.129,0.7421,6,,0,0,0.9927,0.9951,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.10,a_game_of_thrones,372,0.0,1334.1,3.5863,2.4697,11.227,6.792,0.494,5.1448,3.9372,6,0,0,0.0,0.0887,21,,0,0,0.0,0.1129,0,,0,0,0.0,0.172,0,,0,0,0.2661,0.7204,0,,0,1,0.9812,0.9973,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.11,a_game_of_thrones,363,0.0,1229.38,3.3867,2.611,13.028,6.933,2.299,3.6508,2.5926,31,0,0,0.0,0.1019,28,,0,0,0.0,0.1653,2,,0,0,0.0,0.2342,2,,0,1,0.5785,0.8347,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.12,a_game_of_thrones,424,0.0,1441.73,3.4003,2.6555,14.34,6.794,1.19,3.8797,2.7986,8,0,0,0.0,0.0873,4,,0,0,0.0,0.1722,4,,0,0,0.0,0.2665,4,,0,1,0.4245,0.8255,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.14,a_game_of_thrones,385,0.0,1385.51,3.5987,2.5642,14.211,6.827,7.965,7.9645,6.4749,0,0,0,0.0,0.0753,97,,0,0,0.0,0.1403,10,,0,0,0.0,0.2312,2,,0,0,0.387,0.7377,2,,0,0,0.9948,0.9948,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.20,a_game_of_thrones,419,0.0,1439.49,3.4355,2.3405,10.429,6.524,2.803,3.9467,2.8589,77,0,0,0.0,0.0644,4,,0,0,0.0,0.1217,4,,0,0,0.0,0.2172,4,,0,1,0.42,0.7804,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.22,a_game_of_thrones,398,0.0,1436.48,3.6093,2.7586,11.823,7.447,5.251,5.6384,4.3814,7,0,0,0.0,0.0955,23,,0,0,0.0,0.1784,23,,0,0,0.0,0.2588,23,,0,0,0.3668,0.7487,1,,0,1,0.9648,0.9899,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.23,a_game_of_thrones,388,0.0,1280.11,3.2993,2.4887,13.382,6.524,2.513,4.8819,3.7005,2,0,0,0.0,0.0902,27,,0,0,0.0,0.1624,8,,0,0,0.0,0.25,8,,0,0,0.451,0.8376,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.26,a_game_of_thrones,404,0.0,1382.35,3.4217,2.4892,11.633,6.612,5.137,5.1373,3.9304,0,0,0,0.0,0.0866,7,,0,0,0.0,0.1584,7,,0,0,0.0,0.2574,3,,0,0,0.5693,0.8094,3,,0,1,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.27,a_game_of_thrones,391,0.0,1313.18,3.3585,2.648,11.58,7.057,6.949,6.9486,5.5606,0,0,0,0.0,0.0818,3,,0,0,0.0,0.1765,3,,0,0,0.0,0.2685,3,,0,0,0.5192,0.8414,1,,0,0,0.9974,0.9974,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.31,a_game_of_thrones,375,0.0,1321.02,3.5227,2.5444,14.282,6.615,1.517,4.6423,3.485,18,0,0,0.0,0.056,1,,0,0,0.0,0.1333,1,,0,0,0.0,0.2053,1,,0,0,0.1787,0.7547,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.32,a_game_of_thrones,387,0.0,1403.1,3.6256,2.6333,17.121,7.123,4.861,4.8605,3.6813,0,0,0,0.0,0.0698,58,,0,0,0.0,0.1525,4,,0,0,0.0,0.2274,4,,0,0,0.3204,0.7106,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.33,a_game_of_thrones,396,0.0,1552.91,3.9215,2.6465,12.062,7.257,5.031,5.7454,4.4777,2,0,0,0.0,0.0707,21,,0,0,0.0,0.1162,20,,0,0,0.0,0.1793,8,,0,0,0.1818,0.6414,3,,0,1,0.9823,0.9874,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.36,a_game_of_thrones,410,0.0,1424.05,3.4733,2.5167,14.047,6.763,6.201,6.201,4.8878,0,0,0,0.0,0.0829,27,,0,0,0.0,0.1341,23,,0,0,0.0,0.2463,2,,0,0,0.3293,0.7976,1,,0,1,0.9976,0.9976,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.37,a_game_of_thrones,359,0.0,1259.03,3.5071,2.5993,13.4,7.008,1.593,4.2842,3.1626,23,0,0,0.0,0.0669,26,,0,0,0.0,0.117,5,,0,0,0.0,0.2256,5,,0,0,0.4067,0.7521,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.39,a_game_of_thrones,406,0.0,1415.97,3.4876,2.6217,14.422,6.899,5.523,5.5368,4.29,1,0,0,0.0,0.0813,4,,0,0,0.0,0.1429,4,,0,0,0.0,0.2217,4,,0,0,0.1823,0.7611,3,,0,1,0.9951,0.9951,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.41,a_game_of_thrones,384,0.0,1405.64,3.6605,2.6497,11.899,7.221,0.035,4.791,3.6187,26,0,0,0.0,0.0651,0,,0,0,0.0,0.1224,0,,0,0,0.0,0.2214,0,,0,0,0.0859,0.7109,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.42,a_game_of_thrones,395,0.0,1278.44,3.2366,2.4309,11.801,6.716,1.52,3.8074,2.7335,6,0,0,0.0,0.081,11,,0,0,0.0,0.1367,7,,0,0,0.0,0.2354,7,,0,1,0.5165,0.8861,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.43,a_game_of_thrones,458,0.0,1702.48,3.7172,2.4821,14.234,7.146,4.269,4.7976,3.6247,14,0,0,0.0,0.0502,3,,0,0,0.0,0.1092,3,,0,0,0.0,0.2096,3,,0,0,0.1703,0.6616,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.44,a_game_of_thrones,404,0.0,1495.89,3.7027,2.8086,13.285,7.341,4.682,6.4616,5.1223,3,0,0,0.0,0.0644,42,,0,0,0.0,0.1485,7,,0,0,0.0,0.2302,7,,0,0,0.2748,0.7228,1,,0,0,0.9851,0.9926,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.46,a_game_of_thrones,404,0.0,1465.77,3.6281,2.6289,13.637,7.088,0.603,5.0038,3.8103,38,0,0,0.0,0.0792,39,,0,0,0.0,0.1361,39,,0,0,0.0,0.2203,0,,0,0,0.2995,0.7401,0,,0,1,0.9975,0.9975,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.49,a_game_of_thrones,423,0.0,1486.63,3.5145,2.5664,14.525,6.873,3.023,5.4538,4.2153,7,0,0,0.0,0.0757,3,,0,0,0.0,0.1324,3,,0,0,0.0,0.2246,3,,0,0,0.2861,0.773,3,,0,1,0.9811,0.9976,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.51,a_game_of_thrones,390,0.0,1349.11,3.4593,2.6463,13.62,6.853,3.164,5.6243,4.3687,1,0,0,0.0,0.0923,5,,0,0,0.0,0.1692,2,,0,0,0.0,0.2436,2,,0,0,0.4718,0.8154,2,,0,1,0.9949,0.9974,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.52,a_game_of_thrones,434,0.0,1373.64,3.1651,2.5945,11.913,6.586,7.112,7.1117,5.7074,0,0,0,0.0,0.1475,6,,0,0,0.0,0.2235,6,,0,0,0.0,0.3157,6,,0,0,0.7627,0.8986,1,,0,0,0.9977,0.9977,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.58,a_game_of_thrones,378,0.0,1203.0,3.1825,2.4098,11.557,6.495,11.233,11.2334,9.4169,0,0,0,0.0,0.0926,8,,0,0,0.0,0.1852,8,,0,0,0.0,0.2698,8,,0,0,0.7116,0.9048,4,,0,0,0.9894,0.9894,4,,0,1,0.9974,0.9974,1,,1,1,1.0,1.0,0,
bookmia.01.59,a_game_of_thrones,447,0.0,1589.44,3.5558,2.4422,11.45,6.638,0.653,3.9488,2.8608,28,0,0,0.0,0.0559,4,,0,0,0.0,0.1141,4,,0,0,0.0,0.2103,0,,0,1,0.3065,0.7315,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.60,a_game_of_thrones,450,0.0,1509.85,3.3552,2.3513,14.046,6.324,3.96,3.9603,2.8711,0,0,0,0.0,0.0622,8,,0,0,0.0,0.1244,5,,0,0,0.0,0.2067,5,,0,1,0.5356,0.8378,5,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.62,a_game_of_thrones,394,0.0,1352.75,3.4334,2.6442,13.215,6.983,5.801,5.8014,4.5281,0,0,0,0.0,0.0812,4,,0,0,0.0,0.1447,4,,0,0,0.0,0.2259,4,,0,0,0.5508,0.8401,2,,0,1,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.69,a_game_of_thrones,385,0.0,1394.29,3.6215,2.6101,12.496,6.877,0.004,3.9506,2.8624,15,0,0,0.0,0.0779,0,,0,0,0.0,0.1325,0,,0,0,0.0,0.2104,0,,0,1,0.0,0.7169,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.71,a_game_of_thrones,414,0.0,1436.26,3.4692,2.5201,12.637,6.474,12.637,12.6371,10.6802,0,0,0,0.0,0.0676,37,,0,0,0.0,0.1329,8,,0,0,0.0,0.2126,4,,0,0,0.5217,0.7874,4,,0,0,0.9928,0.9928,3,,0,0,0.9976,0.9976,1,,1,1,1.0,1.0,0,
bookmia.01.73,a_game_of_thrones,406,0.0,1379.54,3.3979,2.4599,11.876,6.682,8.141,8.1412,6.6339,0,0,0,0.0,0.069,25,,0,0,0.0,0.1576,4,,0,0,0.0,0.2463,1,,0,0,0.2562,0.7857,1,,0,0,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.74,a_game_of_thrones,369,0.0,1342.39,3.6379,2.4307,10.705,6.955,4.592,4.5924,3.44,0,0,0,0.0,0.0434,4,,0,0,0.0,0.084,4,,0,0,0.0,0.1789,2,,0,0,0.1789,0.7317,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.75,a_game_of_thrones,380,0.0,1341.52,3.5303,2.7476,15.332,6.989,0.43,4.2499,3.1317,66,0,0,0.0,0.0711,9,,0,0,0.0,0.1579,0,,0,0,0.0,0.25,0,,0,0,0.4079,0.7605,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.76,a_game_of_thrones,427,0.0,1368.13,3.204,2.4765,11.589,6.619,0.0,3.4971,2.4543,3,0,0,0.0,0.082,0,,0,0,0.0,0.1546,0,,0,0,0.0,0.267,0,,0,1,0.5152,0.8689,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.77,a_game_of_thrones,422,0.0,1478.05,3.5025,2.4051,11.926,6.724,3.433,4.1972,3.0843,33,0,0,0.0,0.0474,1,,0,0,0.0,0.1303,1,,0,0,0.0,0.2204,1,,0,0,0.41,0.7678,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.78,a_game_of_thrones,380,0.0,1327.5,3.4934,2.5902,14.647,6.604,1.231,6.4823,5.1409,7,0,0,0.0,0.0605,3,,0,0,0.0,0.1316,3,,0,0,0.0,0.2237,3,,0,0,0.2211,0.7658,0,,0,0,0.9632,0.9868,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.79,a_game_of_thrones,437,0.0,1445.75,3.3083,2.4904,13.101,6.666,4.966,4.9658,3.7761,0,0,0,0.0,0.0824,12,,0,0,0.0,0.1602,11,,0,0,0.0,0.2563,11,,0,0,0.4188,0.849,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.81,a_game_of_thrones,390,0.0,1230.36,3.1548,2.3782,10.83,6.167,0.733,3.947,2.8592,27,0,0,0.0,0.0974,13,,0,0,0.0,0.1769,13,,0,0,0.0,0.2795,0,,0,1,0.6872,0.8923,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.82,a_game_of_thrones,371,0.0,1267.44,3.4163,2.6104,11.77,6.874,8.223,8.2233,6.7079,0,0,0,0.0,0.0943,24,,0,0,0.0,0.1644,1,,0,0,0.0,0.2372,1,,0,0,0.558,0.8167,1,,0,0,0.9811,0.9892,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.83,a_game_of_thrones,397,0.0,1225.25,3.0863,2.2935,14.645,6.105,0.745,3.5279,2.482,65,0,0,0.0,0.073,21,,0,0,0.0,0.1411,21,,0,0,0.0,0.272,0,,0,1,0.6977,0.9219,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.87,a_game_of_thrones,450,0.0,1575.08,3.5002,2.4457,12.47,6.5,6.328,6.3281,5.0021,0,0,0,0.0,0.0822,7,,0,0,0.0,0.1311,7,,0,0,0.0,0.2089,7,,0,0,0.3489,0.7578,1,,0,0,0.9844,0.9889,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.88,a_game_of_thrones,384,0.0,1400.39,3.6468,2.3938,12.014,6.841,2.892,4.2194,3.1043,39,0,0,0.0,0.0677,7,,0,0,0.0,0.1172,7,,0,0,0.0,0.1849,5,,0,0,0.0677,0.6797,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.89,a_game_of_thrones,419,0.0,1493.72,3.565,2.5848,15.9,6.652,7.504,7.5038,6.0603,0,0,0,0.0,0.0788,12,,0,0,0.0,0.1527,12,,0,0,0.0,0.2291,12,,0,0,0.2601,0.7566,2,,0,0,0.9881,0.9952,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.90,a_game_of_thrones,384,0.0,1221.78,3.1817,2.3405,14.943,6.229,7.333,7.3331,5.9067,0,0,0,0.0,0.0885,9,,0,0,0.0,0.1589,9,,0,0,0.0,0.2682,9,,0,0,0.474,0.8411,2,,0,0,0.9948,0.9948,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.97,a_game_of_thrones,372,0.0,1240.89,3.3357,2.437,12.49,6.414,2.639,3.4901,2.4479,54,0,0,0.0,0.0753,1,,0,0,0.0,0.1559,1,,0,0,0.0,0.2823,1,,0,1,0.5,0.8333,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.02,casino_royale,354,0.0,1144.6,3.2333,2.5277,15.11,6.738,4.6,4.6,3.4469,0,0,0,0.0,0.0932,1,,0,0,0.0,0.1667,1,,0,0,0.0,0.2712,1,,0,0,0.4887,0.8757,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.03,casino_royale,390,0.0,1296.63,3.3247,2.5529,13.799,6.566,2.601,4.7371,3.5702,1,0,0,0.0,0.0846,26,,0,0,0.0,0.1538,9,,0,0,0.0,0.2436,6,,0,0,0.5513,0.8513,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.04,casino_royale,408,0.0,1421.35,3.4837,2.6731,18.154,6.809,6.484,6.4841,5.1425,0,0,0,0.0,0.076,25,,0,0,0.0,0.1471,25,,0,0,0.0,0.2279,21,,0,0,0.4142,0.7868,1,,0,0,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.05,casino_royale,421,0.0,1515.27,3.5992,2.4915,12.901,6.686,5.581,5.5811,4.3298,0,0,0,0.0,0.0855,21,,0,0,0.0,0.1235,3,,0,0,0.0,0.2162,3,,0,0,0.2874,0.696,3,,0,1,0.9976,0.9976,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.06,casino_royale,375,0.0,1147.74,3.0606,2.4574,15.424,6.452,1.174,3.5233,2.4778,11,0,0,0.0,0.104,13,,0,0,0.0,0.176,1,,0,0,0.0,0.288,1,,0,1,0.848,0.9493,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.07,casino_royale,398,0.0,1354.43,3.4031,2.5615,13.305,6.837,1.708,4.2319,3.1155,12,0,0,0.0,0.0653,54,,0,0,0.0,0.1357,1,,0,0,0.0,0.2362,1,,0,0,0.206,0.7965,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.08,casino_royale,421,0.0,1338.11,3.1784,2.5772,14.856,6.503,8.191,8.191,6.6787,0,0,0,0.0,0.1116,27,,0,0,0.0,0.1734,15,,0,0,0.0,0.2779,2,,0,0,0.715,0.9264,1,,0,0,0.9715,0.9952,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.09,casino_royale,428,0.0,1471.39,3.4378,2.4524,12.808,6.764,3.921,4.147,3.0392,21,0,0,0.0,0.0631,1,,0,0,0.0,0.1238,1,,0,0,0.0,0.222,1,,0,0,0.2103,0.785,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.15,casino_royale,416,0.0,1355.25,3.2578,2.4577,13.825,6.499,4.272,4.4652,3.3256,1,0,0,0.0,0.0865,3,,0,0,0.0,0.1635,3,,0,0,0.0,0.2404,3,,0,0,0.5865,0.8798,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.16,casino_royale,349,0.0,1134.47,3.2506,2.4461,14.776,6.018,3.634,3.6345,2.5779,0,0,0,0.0,0.1003,53,,0,0,0.0,0.1547,11,,0,0,0.0,0.2579,3,,0,1,0.5501,0.8625,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.17,casino_royale,384,0.0,1278.79,3.3302,2.4921,11.27,6.77,4.147,7.7087,6.2447,1,0,0,0.0,0.0729,51,,0,0,0.0,0.138,14,,0,0,0.0,0.2474,14,,0,0,0.5599,0.862,2,,0,0,0.9714,0.987,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.20,casino_royale,427,0.0,1547.1,3.6232,2.5215,14.4,6.759,0.059,5.2534,4.0349,4,0,0,0.0,0.0867,0,,0,0,0.0,0.1335,0,,0,0,0.0,0.2108,0,,0,0,0.2155,0.7073,0,,0,1,0.9836,0.9953,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.24,casino_royale,370,0.0,1193.47,3.2256,2.4245,11.25,6.662,4.286,4.2861,3.1644,0,0,0,0.0,0.1054,12,,0,0,0.0,0.1622,7,,0,0,0.0,0.273,1,,0,0,0.5351,0.8378,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.25,casino_royale,391,0.0,1496.47,3.8273,2.6429,13.766,7.283,4.202,4.3748,3.2442,145,0,0,0.0,0.0767,2,,0,0,0.0,0.1228,2,,0,0,0.0,0.1714,2,,0,0,0.2046,0.6445,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.26,casino_royale,411,0.0,1462.35,3.558,2.6724,15.752,6.934,0.182,3.9051,2.8214,37,0,0,0.0,0.0973,24,,0,0,0.0,0.1679,0,,0,0,0.0,0.2482,0,,0,1,0.236,0.7226,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.28,casino_royale,410,0.0,1234.04,3.0099,2.3892,14.057,6.375,4.577,4.5773,3.4264,0,0,0,0.0,0.122,3,,0,0,0.0,0.1878,3,,0,0,0.0,0.2902,3,,0,0,0.9341,0.9683,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.29,casino_royale,399,0.0,1325.64,3.3224,2.6143,11.844,6.911,6.133,6.1333,4.8268,0,0,0,0.0,0.1053,10,,0,0,0.0,0.193,5,,0,0,0.0,0.2982,5,,0,0,0.5388,0.8521,3,,0,1,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.30,casino_royale,378,0.0,1217.94,3.2221,2.5738,10.992,7.107,0.335,4.0896,2.9875,2,0,0,0.0,0.127,12,,0,0,0.0,0.2011,0,,0,0,0.0,0.3016,0,,0,1,0.6693,0.8942,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
