judge,selector,n,kl_nats,n_prompts,u,u_lo95,u_hi95,gain,gain_lo95,gain_hi95,mean_words,spearman_u_logn
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),1,0.0,80,0.3438,0.275,0.4125,0.0,0.0,0.0,91.1,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),2,0.1931,80,0.3875,0.3125,0.4625,0.0437,-0.0187,0.1125,88.4,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),4,0.6363,80,0.3688,0.2938,0.4437,0.025,-0.0437,0.0938,77.4,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),8,1.2044,80,0.3375,0.2687,0.4062,-0.0063,-0.0813,0.0688,74.0,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),16,1.8351,80,0.3375,0.2687,0.4125,-0.0063,-0.0813,0.0688,67.7,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),32,2.497,80,0.4125,0.3312,0.4938,0.0688,-0.0187,0.1562,76.6,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),64,3.1745,80,0.4062,0.3312,0.4875,0.0625,-0.0312,0.1625,83.3,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),128,3.8598,80,0.4062,0.3312,0.4813,0.0625,-0.025,0.1562,83.4,0.6723
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),256,4.5491,80,0.4437,0.3688,0.5188,0.1,0.0187,0.1938,76.3,0.6723
