prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.02,a_game_of_thrones,0.7424,0.8464,0.5144,0.7374,0.8348,0,250,0.6717,60,0.7522,0.6717,0.7522,0.7222,59,0.7942,0.7323,0.7977,0.7374,59,0.8092,0.7374,0.8324,0.7323,59,0.8116,0.7374,0.8348
bookmia.01.03,a_game_of_thrones,0.2778,0.3631,0.2852,0.7323,0.8068,0,244,0.2323,46,0.3966,0.2323,0.3966,0.404,39,0.5212,0.404,0.5212,0.7121,50,0.7898,0.7121,0.7898,0.7323,91,0.8068,0.7323,0.8068
bookmia.01.04,a_game_of_thrones,0.2754,0.4132,0.6033,0.7923,0.8841,0,241,0.7295,151,0.8248,0.7295,0.8248,0.7923,164,0.8841,0.7923,0.8841,0.7923,164,0.8841,0.7923,0.8841,0.7923,164,0.8841,0.7923,0.8841
bookmia.01.07,a_game_of_thrones,0.5352,0.6508,0.3178,0.77,0.867,0,200,0.7418,158,0.8443,0.7418,0.8443,0.7653,163,0.867,0.7653,0.867,0.7653,163,0.867,0.7653,0.867,0.7653,163,0.867,0.77,0.867
bookmia.01.10,a_game_of_thrones,0.0,0.2222,0.5832,0.7574,0.8555,0,244,0.7475,151,0.8555,0.7475,0.8555,0.7475,151,0.8555,0.7475,0.8555,0.7475,151,0.8555,0.7525,0.8555,0.7475,151,0.8555,0.7574,0.8555
bookmia.01.11,a_game_of_thrones,0.7642,0.861,0.0672,0.7642,0.8449,0,92,0.0991,21,0.2935,0.0991,0.2935,0.1321,28,0.3017,0.1651,0.3189,0.7642,65,0.8449,0.7642,0.8449,0.7642,65,0.8449,0.7642,0.8449
bookmia.01.12,a_game_of_thrones,0.1033,0.2818,0.1023,0.6995,0.8132,0,215,0.0939,20,0.2085,0.0939,0.2085,0.0939,20,0.2289,0.0939,0.2289,0.0939,20,0.2045,0.3991,0.5808,0.6995,104,0.8132,0.6995,0.8132
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.2299,0.7035,0.7794,0,239,0.1709,24,0.2741,0.1709,0.2741,0.2864,32,0.3807,0.2915,0.436,0.5678,95,0.7086,0.5678,0.7086,0.7035,55,0.7794,0.7035,0.7794
bookmia.01.20,a_game_of_thrones,0.1281,0.3529,0.2133,0.7685,0.8603,0,203,0.1034,21,0.2527,0.1034,0.2527,0.7241,52,0.8225,0.7241,0.8225,0.7685,59,0.8579,0.7685,0.8579,0.7635,107,0.8603,0.7685,0.8603
bookmia.01.22,a_game_of_thrones,0.6965,0.8046,0.2936,0.7264,0.8333,0,185,0.398,45,0.5647,0.398,0.5647,0.607,45,0.7778,0.607,0.7778,0.6269,45,0.8012,0.7114,0.815,0.7264,111,0.8333,0.7264,0.8333
