alpha,k,split,n_protected,n_ordinary,price_nats,price_frac_ceiling,logp_target,logp_per_token,n_tokens,logp_target_risky,logp_target_safe
1.0,0.5,attack_train,25,25,1952.277,0.8364,-6019.587,-0.7932,7589,-55.096,-17635.526
1.0,0.75,attack_train,25,25,2116.661,0.9068,-4742.918,-0.625,7589,-55.096,-17635.526
1.0,1.0,attack_train,25,25,2203.596,0.9441,-3864.825,-0.5093,7589,-55.096,-17635.526
1.0,1.5,attack_train,25,25,2281.185,0.9773,-2705.696,-0.3565,7589,-55.096,-17635.526
1.0,2.0,attack_train,25,25,2310.591,0.9899,-1966.901,-0.2592,7589,-55.096,-17635.526
1.0,2.5,attack_train,25,25,2322.832,0.9952,-1460.513,-0.1925,7589,-55.096,-17635.526
1.0,3.0,attack_train,25,25,2328.463,0.9976,-1100.451,-0.145,7589,-55.096,-17635.526
1.0,4.0,attack_train,25,25,2332.587,0.9993,-648.113,-0.0854,7589,-55.096,-17635.526
1.0,5.5,attack_train,25,25,2333.922,0.9999,-305.484,-0.0403,7589,-55.096,-17635.526
1.0,7.5,attack_train,25,25,2334.105,1.0,-131.059,-0.0173,7589,-55.096,-17635.526
1.0,10.0,attack_train,25,25,2334.105,1.0,-69.494,-0.0092,7589,-55.096,-17635.526
1.0,14.0,attack_train,25,25,2334.105,1.0,-56.077,-0.0074,7589,-55.096,-17635.526
2.0,0.5,attack_train,25,25,1685.837,0.7223,-8978.489,-1.1831,7589,-55.096,-17635.526
2.0,0.75,attack_train,25,25,1900.251,0.8141,-7796.438,-1.0273,7589,-55.096,-17635.526
2.0,1.0,attack_train,25,25,2033.308,0.8711,-6889.2,-0.9078,7589,-55.096,-17635.526
2.0,1.5,attack_train,25,25,2178.661,0.9334,-5509.191,-0.7259,7589,-55.096,-17635.526
2.0,2.0,attack_train,25,25,2248.056,0.9631,-4463.849,-0.5882,7589,-55.096,-17635.526
2.0,2.5,attack_train,25,25,2284.404,0.9787,-3632.196,-0.4786,7589,-55.096,-17635.526
2.0,3.0,attack_train,25,25,2303.909,0.9871,-2958.576,-0.3899,7589,-55.096,-17635.526
2.0,4.0,attack_train,25,25,2323.151,0.9953,-1960.114,-0.2583,7589,-55.096,-17635.526
2.0,5.5,attack_train,25,25,2331.485,0.9989,-1020.849,-0.1345,7589,-55.096,-17635.526
2.0,7.5,attack_train,25,25,2333.493,0.9997,-403.161,-0.0531,7589,-55.096,-17635.526
2.0,10.0,attack_train,25,25,2334.089,1.0,-133.709,-0.0176,7589,-55.096,-17635.526
2.0,14.0,attack_train,25,25,2334.105,1.0,-61.292,-0.0081,7589,-55.096,-17635.526
4.0,0.5,attack_train,25,25,1443.197,0.6183,-11364.367,-1.4975,7589,-55.096,-17635.526
4.0,0.75,attack_train,25,25,1686.272,0.7224,-10259.213,-1.3519,7589,-55.096,-17635.526
4.0,1.0,attack_train,25,25,1851.927,0.7934,-9316.674,-1.2277,7589,-55.096,-17635.526
4.0,1.5,attack_train,25,25,2054.16,0.8801,-7719.685,-1.0172,7589,-55.096,-17635.526
4.0,2.0,attack_train,25,25,2164.359,0.9273,-6388.855,-0.8419,7589,-55.096,-17635.526
4.0,2.5,attack_train,25,25,2228.976,0.955,-5267.707,-0.6941,7589,-55.096,-17635.526
4.0,3.0,attack_train,25,25,2266.721,0.9711,-4325.997,-0.57,7589,-55.096,-17635.526
4.0,4.0,attack_train,25,25,2306.265,0.9881,-2886.03,-0.3803,7589,-55.096,-17635.526
4.0,5.5,attack_train,25,25,2326.733,0.9968,-1501.849,-0.1979,7589,-55.096,-17635.526
4.0,7.5,attack_train,25,25,2332.369,0.9993,-576.969,-0.076,7589,-55.096,-17635.526
4.0,10.0,attack_train,25,25,2333.925,0.9999,-173.184,-0.0228,7589,-55.096,-17635.526
4.0,14.0,attack_train,25,25,2334.105,1.0,-64.431,-0.0085,7589,-55.096,-17635.526
8.0,0.5,attack_train,25,25,1252.885,0.5368,-12936.918,-1.7047,7589,-55.096,-17635.526
8.0,0.75,attack_train,25,25,1509.959,0.6469,-11807.838,-1.5559,7589,-55.096,-17635.526
8.0,1.0,attack_train,25,25,1692.962,0.7253,-10783.734,-1.421,7589,-55.096,-17635.526
8.0,1.5,attack_train,25,25,1927.789,0.8259,-8978.188,-1.1831,7589,-55.096,-17635.526
8.0,2.0,attack_train,25,25,2066.801,0.8855,-7443.776,-0.9809,7589,-55.096,-17635.526
8.0,2.5,attack_train,25,25,2156.313,0.9238,-6142.228,-0.8094,7589,-55.096,-17635.526
8.0,3.0,attack_train,25,25,2214.13,0.9486,-5046.573,-0.665,7589,-55.096,-17635.526
8.0,4.0,attack_train,25,25,2279.702,0.9767,-3366.859,-0.4436,7589,-55.096,-17635.526
8.0,5.5,attack_train,25,25,2318.465,0.9933,-1750.554,-0.2307,7589,-55.096,-17635.526
8.0,7.5,attack_train,25,25,2331.111,0.9987,-667.669,-0.088,7589,-55.096,-17635.526
8.0,10.0,attack_train,25,25,2333.801,0.9999,-193.642,-0.0255,7589,-55.096,-17635.526
8.0,14.0,attack_train,25,25,2334.105,1.0,-66.007,-0.0087,7589,-55.096,-17635.526
