prompt_id,novel,risky_alone_recall,anchor_mean_recall,anchor_max_recall,recall_n1,lcs_n1,recall_n8,lcs_n8,recall_n64,lcs_n64
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,3
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,1,0.0,1
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,1,0.0,2,0.0,2
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,3
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,1,0.0,2,0.0,2
bookmia.17.95,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,1,0.0,2,0.0,1
bookmia.17.97,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,1,0.0,1,0.0,2
bookmia.17.98,harry_potter_and_the_sorcerer's_stone,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2
