prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1086,0.0,0.0,0.1545,0,0,0.0,1,0.0978,0.0,0.0978,0.0,1,0.0978,0.0,0.1245,0.0,2,0.0684,0.0,0.1545
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1434,0.0,0.0,0.2452,0,0,0.0,3,0.1647,0.0,0.1647,0.0,3,0.1647,0.0,0.1923,0.0,2,0.1349,0.0,0.2452
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1296,0.0,0.0,0.1633,0,0,0.0,2,0.0928,0.0,0.0928,0.0,3,0.1417,0.0,0.1417,0.0,3,0.1092,0.0,0.1633
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1154,0.0,0.0,0.1508,0,0,0.0,2,0.1259,0.0,0.1259,0.0,2,0.1128,0.0,0.1265,0.0,1,0.1308,0.0,0.1508
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1043,0.0,0.0,0.17,0,0,0.0,2,0.1447,0.0,0.1447,0.0,2,0.112,0.0,0.1447,0.0,2,0.126,0.0,0.17
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1044,0.0,0.0,0.1496,0,0,0.0,2,0.1203,0.0,0.1203,0.0,2,0.0921,0.0,0.1203,0.0,3,0.1275,0.0,0.1496
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0956,0.0,0.0,0.1587,0,0,0.0,2,0.0949,0.0,0.0949,0.0,2,0.0791,0.0,0.1185,0.0,2,0.0791,0.0,0.1587
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1401,0.0,0.0,0.1771,0,0,0.0,3,0.1493,0.0,0.1493,0.0,4,0.1293,0.0,0.1493,0.0,1,0.1377,0.0,0.1771
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0811,0.0,0.0,0.1316,0,0,0.0,1,0.0484,0.0,0.0484,0.0,2,0.0721,0.0,0.1,0.0,1,0.0426,0.0,0.1316
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1395,0.0,0.0,0.1847,0,0,0.0,3,0.1475,0.0,0.1475,0.0,3,0.1484,0.0,0.1575,0.0,1,0.1313,0.0,0.1847
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1739,0.0,0.0,0.1897,0,0,0.0,2,0.1622,0.0,0.1622,0.0,2,0.1781,0.0,0.1781,0.0,2,0.1646,0.0,0.1897
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.081,0.0,0.0,0.1778,0,0,0.0,2,0.1083,0.0,0.1083,0.0,2,0.1167,0.0,0.1365,0.0,2,0.1562,0.0,0.1778
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1308,0.0,0.0,0.1392,0,0,0.0,2,0.0735,0.0,0.0735,0.0,3,0.0902,0.0,0.1199,0.0,2,0.1019,0.0,0.1392
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0669,0.0,0.0,0.0996,0,0,0.0,2,0.082,0.0,0.082,0.0,2,0.0653,0.0,0.082,0.0,2,0.0789,0.0,0.0996
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1374,0.0,0.0,0.1641,0,0,0.0,2,0.1401,0.0,0.1401,0.0,2,0.1401,0.0,0.1449,0.0,2,0.1172,0.0,0.1641
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1626,0,0,0.0,2,0.1057,0.0,0.1057,0.0,2,0.1221,0.0,0.1626,0.0,2,0.1057,0.0,0.1626
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.08,0.0,0.0,0.1346,0,0,0.0,2,0.1071,0.0,0.1071,0.0,2,0.1026,0.0,0.1143,0.0,3,0.1181,0.0,0.1346
