prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1018,0.0,0.0,0.1616,0,0,0.0,2,0.1616,0.0,0.1616,0.0,2,0.1164,0.0,0.1616,0.0,2,0.1224,0.0,0.1616
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1136,0.0,0.0,0.1592,0,0,0.0,1,0.0765,0.0,0.0765,0.0,2,0.1,0.0,0.1592,0.0,2,0.1,0.0,0.1592
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1424,0.0,0.0,0.1534,0,0,0.0,2,0.1007,0.0,0.1007,0.0,2,0.1262,0.0,0.1484,0.0,2,0.1242,0.0,0.1534
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1481,0.0,0.0,0.1753,0,0,0.0,2,0.1266,0.0,0.1266,0.0,2,0.1279,0.0,0.1457,0.0,2,0.0816,0.0,0.1753
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.121,0.0,0.0,0.1538,0,0,0.0,2,0.1149,0.0,0.1149,0.0,2,0.1099,0.0,0.1329,0.0,2,0.0889,0.0,0.1538
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1346,0.0,0.0,0.1769,0,0,0.0,2,0.1409,0.0,0.1409,0.0,2,0.1037,0.0,0.1433,0.0,2,0.0887,0.0,0.1769
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.104,0.0,0.0,0.1484,0,0,0.0,2,0.1032,0.0,0.1032,0.0,2,0.1266,0.0,0.1415,0.0,2,0.118,0.0,0.1484
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1149,0.0,0.0,0.1484,0,0,0.0,2,0.1081,0.0,0.1081,0.0,2,0.1457,0.0,0.1457,0.0,2,0.0905,0.0,0.1484
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0753,0.0,0.0,0.1338,0,0,0.0,2,0.0704,0.0,0.0704,0.0,2,0.1172,0.0,0.1172,0.0,2,0.0538,0.0,0.1338
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1543,0.0,0.0,0.1716,0,0,0.0,2,0.1474,0.0,0.1474,0.0,2,0.0894,0.0,0.1577,0.0,2,0.1156,0.0,0.1716
