prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0938,0.0,0.0,0.1437,0,0,0.0,1,0.0833,0.0,0.0833,0.0,1,0.0833,0.0,0.1047,0.0,1,0.097,0.0,0.1437
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.0991,0.0,0.0,0.1579,0,0,0.0,1,0.0889,0.0,0.0889,0.0,2,0.107,0.0,0.1376,0.0,2,0.0437,0.0,0.1579
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.13,0.0,0.0,0.1828,0,0,0.0,2,0.1,0.0,0.1,0.0,2,0.0889,0.0,0.1453,0.0,3,0.125,0.0,0.1828
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1135,0.0,0.0,0.1497,0,0,0.0,1,0.0782,0.0,0.0782,0.0,2,0.1053,0.0,0.1294,0.0,2,0.0769,0.0,0.1497
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.0721,0.0,0.0,0.1348,0,0,0.0,1,0.1198,0.0,0.1198,0.0,1,0.1198,0.0,0.1198,0.0,2,0.1087,0.0,0.1348
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0969,0.0,0.0,0.1515,0,0,0.0,2,0.1091,0.0,0.1091,0.0,2,0.0727,0.0,0.1117,0.0,2,0.0727,0.0,0.1515
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.087,0.0,0.0,0.139,0,0,0.0,2,0.0773,0.0,0.0773,0.0,2,0.1117,0.0,0.114,0.0,1,0.1196,0.0,0.139
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.087,0.0,0.0,0.1587,0,0,0.0,2,0.1093,0.0,0.1093,0.0,1,0.104,0.0,0.142,0.0,1,0.1058,0.0,0.1587
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1078,0.0,0.0,0.1637,0,0,0.0,1,0.0761,0.0,0.0761,0.0,3,0.1317,0.0,0.1461,0.0,1,0.093,0.0,0.1637
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.125,0.0,0.0,0.1871,0,0,0.0,2,0.1164,0.0,0.1164,0.0,3,0.1744,0.0,0.1744,0.0,3,0.1171,0.0,0.1871
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1302,0.0,0.0,0.1915,0,0,0.0,2,0.1333,0.0,0.1333,0.0,2,0.1333,0.0,0.173,0.0,2,0.0863,0.0,0.1915
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0973,0.0,0.0,0.1635,0,0,0.0,2,0.1146,0.0,0.1146,0.0,1,0.1,0.0,0.1232,0.0,1,0.1165,0.0,0.1635
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1089,0.0,0.0,0.1709,0,0,0.0,2,0.1561,0.0,0.1561,0.0,2,0.1561,0.0,0.1561,0.0,2,0.1034,0.0,0.1709
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0887,0.0,0.0,0.1333,0,0,0.0,2,0.1304,0.0,0.1304,0.0,1,0.0824,0.0,0.1304,0.0,1,0.0449,0.0,0.1333
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1552,0.0,0.0,0.1744,0,0,0.0,1,0.1238,0.0,0.1238,0.0,1,0.1238,0.0,0.1592,0.0,2,0.1081,0.0,0.1744
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1106,0.0,0.0,0.1531,0,0,0.0,1,0.1421,0.0,0.1421,0.0,3,0.0957,0.0,0.1436,0.0,1,0.1183,0.0,0.1531
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.09,0.0,0.0,0.117,0,0,0.0,2,0.0909,0.0,0.0909,0.0,2,0.0769,0.0,0.1136,0.0,2,0.0676,0.0,0.117
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.0727,0.0,0.0,0.1744,0,0,0.0,2,0.1421,0.0,0.1421,0.0,2,0.1196,0.0,0.1474,0.0,1,0.0395,0.0,0.1744
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0635,0.0,0.0,0.1618,0,0,0.0,2,0.1333,0.0,0.1333,0.0,2,0.1053,0.0,0.1333,0.0,2,0.0984,0.0,0.1618
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1215,0.0,0.0,0.173,0,0,0.0,2,0.1176,0.0,0.1176,0.0,2,0.125,0.0,0.1538,0.0,2,0.117,0.0,0.173
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1267,0.0,0.0,0.1856,0,0,0.0,2,0.117,0.0,0.117,0.0,2,0.0543,0.0,0.1828,0.0,0,0.0,0.0,0.1856
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1345,0.0,0.0,0.1895,0,0,0.0,4,0.1244,0.0,0.1244,0.0,2,0.1383,0.0,0.1895,0.0,3,0.1524,0.0,0.1895
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.102,0.0,0.0,0.142,0,0,0.0,2,0.0848,0.0,0.0848,0.0,2,0.0848,0.0,0.1202,0.0,2,0.0848,0.0,0.142
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0849,0.0,0.0,0.134,0,0,0.0,2,0.0978,0.0,0.0978,0.0,1,0.1093,0.0,0.134,0.0,1,0.0833,0.0,0.134
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.0939,0.0,0.0,0.1436,0,0,0.0,1,0.1087,0.0,0.1087,0.0,2,0.1229,0.0,0.1436,0.0,2,0.1158,0.0,0.1436
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.0849,0.0,0.0,0.165,0,0,0.0,2,0.1368,0.0,0.1368,0.0,2,0.0896,0.0,0.1368,0.0,2,0.0732,0.0,0.165
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1316,0.0,0.0,0.1735,0,0,0.0,2,0.1307,0.0,0.1307,0.0,1,0.1319,0.0,0.1628,0.0,1,0.086,0.0,0.1735
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.078,0.0,0.0,0.1222,0,0,0.0,2,0.0843,0.0,0.0843,0.0,2,0.0736,0.0,0.1011,0.0,1,0.0649,0.0,0.1222
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.0943,0.0,0.0,0.1522,0,0,0.0,2,0.1218,0.0,0.1218,0.0,1,0.0842,0.0,0.125,0.0,2,0.1,0.0,0.1522
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.0887,0.0,0.0,0.129,0,0,0.0,2,0.1105,0.0,0.1105,0.0,1,0.087,0.0,0.1283,0.0,1,0.0845,0.0,0.129
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.1068,0.0,0.0,0.1714,0,0,0.0,1,0.1209,0.0,0.1209,0.0,2,0.0994,0.0,0.1436,0.0,2,0.1192,0.0,0.1714
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1545,0.0,0.0,0.1891,0,0,0.0,2,0.1353,0.0,0.1353,0.0,2,0.1373,0.0,0.1818,0.0,1,0.0833,0.0,0.1891
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1481,0.0,0.0,0.2051,0,0,0.0,2,0.1111,0.0,0.1111,0.0,2,0.1111,0.0,0.1641,0.0,1,0.086,0.0,0.2051
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.0769,0.0,0.0,0.1194,0,0,0.0,2,0.0788,0.0,0.0788,0.0,1,0.0733,0.0,0.0989,0.0,1,0.0942,0.0,0.1194
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1209,0,0,0.0,2,0.0851,0.0,0.0851,0.0,1,0.0575,0.0,0.1053,0.0,1,0.0649,0.0,0.1209
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.1354,0.0,0.0,0.1707,0,0,0.0,2,0.1595,0.0,0.1595,0.0,2,0.1595,0.0,0.1595,0.0,2,0.1294,0.0,0.1707
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.0697,0.0,0.0,0.1508,0,0,0.0,2,0.104,0.0,0.104,0.0,2,0.104,0.0,0.1111,0.0,2,0.0714,0.0,0.1508
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.1076,0.0,0.0,0.1799,0,0,0.0,2,0.1294,0.0,0.1294,0.0,3,0.1514,0.0,0.1667,0.0,3,0.125,0.0,0.1799
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.115,0.0,0.0,0.1762,0,0,0.0,3,0.1405,0.0,0.1405,0.0,1,0.0879,0.0,0.1564,0.0,1,0.0879,0.0,0.1762
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0882,0.0,0.0,0.1455,0,0,0.0,3,0.0805,0.0,0.0805,0.0,2,0.1379,0.0,0.1379,0.0,2,0.1379,0.0,0.1455
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.0745,0.0,0.0,0.1481,0,0,0.0,2,0.1091,0.0,0.1091,0.0,2,0.1091,0.0,0.125,0.0,2,0.0606,0.0,0.1481
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1505,0,0,0.0,2,0.1196,0.0,0.1196,0.0,1,0.1034,0.0,0.1196,0.0,2,0.0889,0.0,0.1505
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.0905,0.0,0.0,0.1493,0,0,0.0,2,0.1111,0.0,0.1111,0.0,1,0.0942,0.0,0.1444,0.0,2,0.0825,0.0,0.1493
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.0693,0.0,0.0,0.1266,0,0,0.0,2,0.0759,0.0,0.0759,0.0,2,0.0759,0.0,0.0925,0.0,2,0.0533,0.0,0.1266
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.0882,0.0,0.0,0.2254,0,0,0.0,1,0.0914,0.0,0.0914,0.0,2,0.0994,0.0,0.2254,0.0,3,0.092,0.0,0.2254
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.099,0.0,0.0,0.1304,0,0,0.0,1,0.0964,0.0,0.0964,0.0,1,0.0964,0.0,0.1304,0.0,1,0.0253,0.0,0.1304
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.0594,0.0,0.0,0.16,0,0,0.0,1,0.0663,0.0,0.0663,0.0,4,0.1176,0.0,0.122,0.0,2,0.0982,0.0,0.16
bookmia.17.95,harry_potter_and_the_sorcerer's_stone,0.0,0.0729,0.0,0.0,0.1333,0,0,0.0,2,0.0886,0.0,0.0886,0.0,2,0.0915,0.0,0.1091,0.0,1,0.061,0.0,0.1333
bookmia.17.97,harry_potter_and_the_sorcerer's_stone,0.0,0.0804,0.0,0.0,0.1006,0,0,0.0,1,0.0778,0.0,0.0778,0.0,2,0.0842,0.0,0.0842,0.0,1,0.0773,0.0,0.1006
bookmia.17.98,harry_potter_and_the_sorcerer's_stone,0.0,0.0412,0.0,0.0,0.1264,0,0,0.0,2,0.0843,0.0,0.0843,0.0,1,0.0727,0.0,0.1058,0.0,1,0.0843,0.0,0.1264
