prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,s_first,k_crit,k_crit_eta,k_crit_argmax,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.01.14,a_game_of_thrones,395,0.0,1404.99,3.5569,2.5003,14.017,6.74,2.656,4.5931,3.4407,10,0,0,0.0,0.0759,20,,0,0,0.0,0.1241,20,,0,0,0.0,0.2,12,,0,0,0.2203,0.7165,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.20,a_game_of_thrones,429,0.0,1438.43,3.353,2.2356,11.48,6.292,4.192,4.236,3.1193,2,0,0,0.0,0.0746,14,,0,0,0.0,0.1212,14,,0,0,0.0,0.2168,4,,0,0,0.4872,0.7972,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.22,a_game_of_thrones,408,0.0,1450.09,3.5541,2.611,13.42,7.212,5.143,5.1429,3.9355,0,0,0,0.0,0.076,2,,0,0,0.0,0.1422,2,,0,0,0.0,0.2304,2,,0,0,0.1544,0.7672,1,,0,1,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.23,a_game_of_thrones,398,0.0,1318.78,3.3135,2.4315,14.126,6.32,1.588,3.789,2.7169,28,0,0,0.0,0.0729,1,,0,0,0.0,0.1382,1,,0,0,0.0,0.2186,1,,0,1,0.5276,0.8141,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.26,a_game_of_thrones,414,0.0,1417.37,3.4236,2.3321,11.476,6.538,6.362,6.362,5.0326,0,0,0,0.0,0.0773,17,,0,0,0.0,0.1377,17,,0,0,0.0,0.2005,5,,0,0,0.5725,0.8043,5,,0,0,0.9976,0.9976,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.27,a_game_of_thrones,401,0.0,1348.43,3.3627,2.5181,11.527,6.805,0.356,4.926,3.7402,7,0,0,0.0,0.0723,9,,0,0,0.0,0.1322,0,,0,0,0.0,0.2394,0,,0,0,0.5711,0.8329,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.31,a_game_of_thrones,385,0.0,1351.36,3.51,2.4547,13.014,6.789,4.532,4.6597,3.5006,4,0,0,0.0,0.0468,11,,0,0,0.0,0.1091,7,,0,0,0.0,0.1714,7,,0,0,0.2338,0.7558,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.32,a_game_of_thrones,397,0.0,1465.47,3.6914,2.6783,12.067,7.116,1.001,5.5062,4.2624,3,0,0,0.0,0.0982,5,,0,0,0.0,0.1612,4,,0,0,0.0,0.2292,4,,0,0,0.4307,0.7028,0,,0,1,0.9849,0.9924,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.33,a_game_of_thrones,406,0.0,1574.43,3.8779,2.6113,15.147,7.001,6.879,6.8794,5.4983,0,0,0,0.0,0.0665,6,,0,0,0.0,0.1256,6,,0,0,0.0,0.1798,6,,0,0,0.0813,0.6404,1,,0,0,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.36,a_game_of_thrones,420,0.0,1413.02,3.3643,2.3933,12.165,6.69,4.528,4.6318,3.4754,1,0,0,0.0,0.0857,12,,0,0,0.0,0.1286,3,,0,0,0.0,0.2119,3,,0,0,0.4071,0.819,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.37,a_game_of_thrones,369,0.0,1330.32,3.6052,2.6673,13.793,7.066,5.501,5.501,4.2577,0,0,0,0.0,0.0569,15,,0,0,0.0,0.103,15,,0,0,0.0,0.2005,10,,0,0,0.4119,0.7696,3,,0,1,0.9919,0.9946,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.39,a_game_of_thrones,416,0.0,1440.77,3.4634,2.4408,14.712,6.333,5.915,7.1959,5.7832,1,0,0,0.0,0.0721,20,,0,0,0.0,0.1394,9,,0,0,0.0,0.1995,9,,0,0,0.1827,0.75,5,,0,0,0.9904,0.9928,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.41,a_game_of_thrones,394,0.0,1448.26,3.6758,2.5859,11.045,7.215,0.371,4.4018,3.2685,36,0,0,0.0,0.0711,39,,0,0,0.0,0.1294,0,,0,0,0.0,0.2056,0,,0,0,0.1827,0.7157,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.42,a_game_of_thrones,405,0.0,1286.15,3.1757,2.2725,12.589,6.22,1.502,3.3529,2.3245,52,0,0,0.0,0.0568,24,,0,0,0.0,0.1309,9,,0,0,0.0,0.2074,9,,0,1,0.6889,0.9012,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.43,a_game_of_thrones,468,0.0,1756.81,3.7539,2.3639,11.837,6.741,3.959,5.1495,3.9414,1,0,0,0.0,0.0491,51,,0,0,0.0,0.0897,13,,0,0,0.0,0.156,6,,0,0,0.1325,0.6517,5,,0,1,0.9957,0.9979,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.44,a_game_of_thrones,414,0.0,1545.84,3.7339,2.7195,14.099,7.289,10.001,10.0011,8.3078,0,0,0,0.0,0.0652,24,,0,0,0.0,0.1304,5,,0,0,0.0,0.2053,5,,0,0,0.186,0.6884,5,,0,0,0.9879,0.9928,2,,0,1,0.9976,0.9976,1,,1,1,1.0,1.0,0,
bookmia.01.46,a_game_of_thrones,414,0.0,1484.11,3.5848,2.5444,13.355,6.855,6.559,6.5586,5.2096,0,0,0,0.0,0.0725,10,,0,0,0.0,0.1256,10,,0,0,0.0,0.1932,10,,0,0,0.3116,0.7295,3,,0,0,0.9807,0.9928,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.49,a_game_of_thrones,433,0.0,1489.76,3.4406,2.4494,13.458,6.598,1.79,4.8035,3.63,8,0,0,0.0,0.0762,1,,0,0,0.0,0.1363,1,,0,0,0.0,0.2102,1,,0,0,0.3718,0.7898,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.51,a_game_of_thrones,400,0.0,1353.11,3.3828,2.4375,10.836,6.765,7.797,7.797,6.3241,0,0,0,0.0,0.0825,8,,0,0,0.0,0.1425,8,,0,0,0.0,0.2275,8,,0,0,0.6325,0.8325,3,,0,0,0.985,0.9875,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.52,a_game_of_thrones,444,0.0,1443.27,3.2506,2.5287,11.223,6.65,3.452,3.948,2.86,15,0,0,0.0,0.1126,8,,0,0,0.0,0.1802,7,,0,0,0.0,0.2523,7,,0,1,0.7252,0.8694,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.58,a_game_of_thrones,388,0.0,1242.77,3.203,2.4483,13.951,6.508,6.707,6.9189,5.5339,2,0,0,0.0,0.1005,19,,0,0,0.0,0.1649,18,,0,0,0.0,0.2474,18,,0,0,0.6933,0.884,6,,0,0,0.9639,0.982,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.59,a_game_of_thrones,457,0.0,1638.98,3.5864,2.2724,11.393,6.355,6.189,6.1891,4.877,0,0,0,0.0,0.0481,4,,0,0,0.0,0.0897,4,,0,0,0.0,0.151,4,,0,0,0.2057,0.7002,3,,0,1,0.9934,0.9934,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.60,a_game_of_thrones,460,0.0,1582.43,3.4401,2.4246,13.302,6.597,7.665,7.6649,6.2053,0,0,0,0.0,0.063,18,,0,0,0.0,0.1348,15,,0,0,0.0,0.2043,15,,0,0,0.3848,0.7957,2,,0,0,0.9783,0.9891,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.62,a_game_of_thrones,404,0.0,1365.53,3.38,2.5401,13.357,6.806,0.3,4.5351,3.3884,4,0,0,0.0,0.0668,5,,0,0,0.0,0.1188,0,,0,0,0.0,0.2401,0,,0,0,0.5198,0.8416,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.69,a_game_of_thrones,395,0.0,1400.02,3.5444,2.5608,12.805,6.839,4.495,6.6706,5.3104,2,0,0,0.0,0.0911,8,,0,0,0.0,0.1544,8,,0,0,0.0,0.2101,8,,0,0,0.1899,0.7519,5,,0,0,0.9924,0.9949,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.71,a_game_of_thrones,424,0.0,1477.83,3.4855,2.4481,13.459,6.572,3.733,4.1374,3.0305,13,0,0,0.0,0.0637,33,,0,0,0.0,0.1203,18,,0,0,0.0,0.1981,14,,0,0,0.3915,0.7759,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.73,a_game_of_thrones,416,0.0,1460.75,3.5114,2.4686,14.354,6.612,3.504,6.1835,4.872,1,0,0,0.0,0.0457,35,,0,0,0.0,0.1106,14,,0,0,0.0,0.1899,11,,0,0,0.2163,0.738,5,,0,1,0.9952,0.9976,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.74,a_game_of_thrones,379,0.0,1364.46,3.6002,2.2822,11.372,6.546,2.492,4.3402,3.2131,4,0,0,0.0,0.0317,14,,0,0,0.0,0.0818,5,,0,0,0.0,0.1636,5,,0,0,0.1768,0.7361,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.75,a_game_of_thrones,390,0.0,1362.86,3.4945,2.7338,12.855,7.284,5.71,5.7102,4.446,0,0,0,0.0,0.0769,48,,0,0,0.0,0.1513,19,,0,0,0.0,0.2513,10,,0,0,0.4641,0.7974,1,,0,1,0.9974,0.9974,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.76,a_game_of_thrones,437,0.0,1408.56,3.2233,2.3874,11.869,6.433,0.657,3.5364,2.4896,8,0,0,0.0,0.0778,9,,0,0,0.0,0.1533,9,,0,0,0.0,0.2426,0,,0,1,0.6796,0.8833,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.77,a_game_of_thrones,432,0.0,1528.58,3.5384,2.3255,14.078,6.713,0.168,4.2243,3.1087,5,0,0,0.0,0.0463,11,,0,0,0.0,0.1157,0,,0,0,0.0,0.1921,0,,0,0,0.3056,0.7662,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.78,a_game_of_thrones,390,0.0,1354.2,3.4723,2.5185,15.477,6.752,9.229,9.2285,7.6125,0,0,0,0.0,0.0513,36,,0,0,0.0,0.1256,2,,0,0,0.0,0.2103,2,,0,0,0.2641,0.7949,1,,0,0,0.9974,0.9974,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.79,a_game_of_thrones,447,0.0,1530.71,3.4244,2.3981,10.903,6.589,0.004,4.6966,3.5338,18,0,0,0.0,0.0872,0,,0,0,0.0,0.1521,0,,0,0,0.0,0.2215,0,,0,0,0.4072,0.7942,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.81,a_game_of_thrones,400,0.0,1296.38,3.241,2.3815,12.113,6.523,6.13,6.1296,4.8235,0,0,0,0.0,0.09,13,,0,0,0.0,0.1575,13,,0,0,0.0,0.245,13,,0,0,0.64,0.8725,8,,0,1,0.9825,0.9875,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.82,a_game_of_thrones,381,0.0,1294.58,3.3979,2.4093,10.91,6.675,6.286,6.3052,4.9815,7,0,0,0.0,0.0394,34,,0,0,0.0,0.126,23,,0,0,0.0,0.2283,23,,0,0,0.5354,0.8189,1,,0,1,0.979,0.9869,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.83,a_game_of_thrones,407,0.0,1323.32,3.2514,2.2032,13.557,5.99,4.818,5.9565,4.6677,8,0,0,0.0,0.0639,38,,0,0,0.0,0.1007,38,,0,0,0.0,0.1867,9,,0,0,0.6364,0.8698,9,,0,1,0.9779,0.9902,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.87,a_game_of_thrones,460,0.0,1577.82,3.4301,2.4014,11.746,6.539,3.845,4.3302,3.204,1,0,0,0.0,0.0717,7,,0,0,0.0,0.1413,4,,0,0,0.0,0.213,4,,0,0,0.3696,0.7761,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.88,a_game_of_thrones,394,0.0,1380.63,3.5041,2.2134,10.865,6.283,5.466,5.4664,4.2266,0,0,0,0.0,0.0533,42,,0,0,0.0,0.1142,33,,0,0,0.0,0.1777,8,,0,0,0.0685,0.7132,1,,0,1,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.89,a_game_of_thrones,429,0.0,1513.63,3.5283,2.4382,13.638,6.883,5.676,5.6758,4.4151,0,0,0,0.0,0.0653,22,,0,0,0.0,0.1259,9,,0,0,0.0,0.1981,8,,0,0,0.2075,0.7576,1,,0,1,0.9977,0.9977,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.90,a_game_of_thrones,394,0.0,1256.84,3.1899,2.2991,10.856,6.173,4.312,7.6496,6.1915,2,0,0,0.0,0.0584,19,,0,0,0.0,0.1421,19,,0,0,0.0,0.2386,19,,0,0,0.5025,0.8299,7,,0,0,0.9873,0.9924,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.97,a_game_of_thrones,382,0.0,1245.29,3.2599,2.4272,13.265,6.446,6.264,6.2639,4.9443,0,0,0,0.0,0.0759,5,,0,0,0.0,0.144,5,,0,0,0.0,0.2539,5,,0,0,0.4188,0.8534,5,,0,1,0.9974,0.9974,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.02,casino_royale,364,0.0,1178.27,3.237,2.3843,13.172,6.364,0.985,3.513,2.4686,132,0,0,0.0,0.0824,24,,0,0,0.0,0.1566,4,,0,0,0.0,0.2445,0,,0,1,0.478,0.8681,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.03,casino_royale,400,0.0,1297.85,3.2446,2.3787,12.357,6.459,7.461,7.4606,6.0214,0,0,0,0.0,0.085,19,,0,0,0.0,0.1625,19,,0,0,0.0,0.2375,19,,0,0,0.68,0.86,4,,0,0,0.9975,0.9975,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.04,casino_royale,418,0.0,1478.91,3.5381,2.6566,17.153,6.799,0.301,5.1819,3.9705,10,0,0,0.0,0.0742,51,,0,0,0.0,0.134,0,,0,0,0.0,0.2033,0,,0,0,0.2871,0.7895,0,,0,1,0.9737,0.9976,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.05,casino_royale,431,0.0,1556.27,3.6108,2.3785,11.216,6.721,0.0,5.8418,4.5645,4,0,0,0.0,0.0696,0,,0,0,0.0,0.1044,0,,0,0,0.0,0.1903,0,,0,0,0.2274,0.7007,0,,0,1,0.9884,0.9977,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.06,casino_royale,385,0.0,1190.07,3.0911,2.4192,11.467,6.308,0.003,3.877,2.7962,9,0,0,0.0,0.1013,0,,0,0,0.0,0.1792,0,,0,0,0.0,0.2831,0,,0,1,0.7714,0.9403,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.07,casino_royale,408,0.0,1349.81,3.3084,2.4931,14.495,6.687,2.032,3.9576,2.8687,22,0,0,0.0,0.0907,24,,0,0,0.0,0.1471,24,,0,0,0.0,0.2304,15,,0,1,0.4118,0.8382,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.08,casino_royale,431,0.0,1369.71,3.178,2.5354,13.371,6.459,5.168,5.1675,3.9576,0,0,0,0.0,0.0905,2,,0,0,0.0,0.1624,2,,0,0,0.0,0.2691,2,,0,0,0.7425,0.9304,2,,0,1,0.9977,0.9977,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.09,casino_royale,438,0.0,1462.0,3.3379,2.4057,14.316,6.501,1.494,3.7333,2.6668,70,0,0,0.0,0.0571,6,,0,0,0.0,0.1279,6,,0,0,0.0,0.1986,6,,0,1,0.4384,0.8402,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.15,casino_royale,426,0.0,1379.62,3.2385,2.3539,12.207,6.571,5.717,5.7168,4.4519,0,0,0,0.0,0.0798,4,,0,0,0.0,0.1385,4,,0,0,0.0,0.2136,1,,0,0,0.4859,0.8779,1,,0,1,0.9977,0.9977,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.16,casino_royale,359,0.0,1189.2,3.3125,2.3732,13.244,6.162,0.255,3.3789,2.3479,331,0,0,0.0,0.0613,6,,0,0,0.0,0.1476,0,,0,0,0.0,0.2145,0,,0,1,0.5794,0.8412,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.17,casino_royale,394,0.0,1269.81,3.2229,2.381,13.579,6.313,1.5,5.1876,3.9757,20,0,0,0.0,0.0584,45,,0,0,0.0,0.1294,32,,0,0,0.0,0.2335,21,,0,0,0.6599,0.8883,0,,0,1,0.9467,0.9949,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.20,casino_royale,437,0.0,1552.96,3.5537,2.4338,13.764,6.865,1.231,4.8667,3.6869,8,0,0,0.0,0.0778,10,,0,0,0.0,0.1281,10,,0,0,0.0,0.1968,10,,0,0,0.1739,0.746,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.24,casino_royale,380,0.0,1205.7,3.1729,2.389,11.794,6.371,2.735,5.3723,4.1419,1,0,0,0.0,0.1026,3,,0,0,0.0,0.1789,3,,0,0,0.0,0.2605,3,,0,0,0.5763,0.8895,0,,0,1,0.9947,0.9974,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.25,casino_royale,401,0.0,1469.2,3.6638,2.5367,14.004,7.072,0.931,3.9831,2.8917,175,0,0,0.0,0.0798,1,,0,0,0.0,0.1272,1,,0,0,0.0,0.1945,0,,0,1,0.2494,0.7307,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.26,casino_royale,421,0.0,1476.13,3.5062,2.6253,15.374,6.908,2.373,5.8138,4.5392,5,0,0,0.0,0.0903,34,,0,0,0.0,0.1496,11,,0,0,0.0,0.2399,3,,0,0,0.2518,0.7506,0,,0,1,0.9857,0.9952,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.28,casino_royale,420,0.0,1252.01,2.981,2.2943,14.264,5.977,0.026,4.5106,3.3664,2,0,0,0.0,0.1071,0,,0,0,0.0,0.1738,0,,0,0,0.0,0.2667,0,,0,0,0.9619,0.9833,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.29,casino_royale,409,0.0,1280.06,3.1297,2.3598,12.327,6.497,3.414,3.7999,2.7268,1,0,0,0.0,0.1027,6,,0,0,0.0,0.1687,6,,0,0,0.0,0.2518,2,,0,1,0.8411,0.9291,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.30,casino_royale,388,0.0,1261.0,3.25,2.548,11.915,6.639,4.818,4.8176,3.6427,0,0,0,0.0,0.116,3,,0,0,0.0,0.1856,3,,0,0,0.0,0.2784,2,,0,0,0.5722,0.8737,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
