prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1076,0.0,0.0,0.1267,0,0,0.0,1,0.107,0.0,0.107,0.0,2,0.0858,0.0,0.11,0.0,1,0.106,0.0,0.1267
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1437,0.0,0.0,0.1641,0,0,0.0,2,0.1329,0.0,0.1329,0.0,2,0.1205,0.0,0.1408,0.0,3,0.1641,0.0,0.1641
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.142,0,0,0.0,2,0.0909,0.0,0.0909,0.0,2,0.1284,0.0,0.1329,0.0,2,0.1364,0.0,0.142
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1354,0.0,0.0,0.177,0,0,0.0,2,0.1313,0.0,0.1313,0.0,3,0.1216,0.0,0.1446,0.0,2,0.177,0.0,0.177
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1143,0.0,0.0,0.1598,0,0,0.0,2,0.1146,0.0,0.1146,0.0,2,0.1237,0.0,0.1371,0.0,2,0.1237,0.0,0.1598
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1437,0,0,0.0,2,0.1061,0.0,0.1061,0.0,2,0.1061,0.0,0.1194,0.0,4,0.0678,0.0,0.1437
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1032,0.0,0.0,0.1507,0,0,0.0,2,0.1036,0.0,0.1036,0.0,3,0.119,0.0,0.119,0.0,3,0.119,0.0,0.1507
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1411,0.0,0.0,0.1595,0,0,0.0,2,0.0762,0.0,0.0762,0.0,2,0.1357,0.0,0.1588,0.0,2,0.1313,0.0,0.1595
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.11,0.0,0.0,0.139,0,0,0.0,2,0.1049,0.0,0.1049,0.0,2,0.0846,0.0,0.1097,0.0,1,0.034,0.0,0.139
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1628,0,0,0.0,1,0.0635,0.0,0.0635,0.0,2,0.1129,0.0,0.1622,0.0,1,0.0112,0.0,0.1628
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1525,0.0,0.0,0.1524,0,0,0.0,2,0.1033,0.0,0.1033,0.0,2,0.1317,0.0,0.1377,0.0,2,0.1069,0.0,0.1524
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1176,0.0,0.0,0.1574,0,0,0.0,2,0.0991,0.0,0.0991,0.0,2,0.1316,0.0,0.1355,0.0,2,0.0847,0.0,0.1574
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1459,0,0,0.0,2,0.0841,0.0,0.0841,0.0,2,0.1098,0.0,0.1313,0.0,1,0.0316,0.0,0.1459
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.094,0.0,0.0,0.1341,0,0,0.0,2,0.1159,0.0,0.1159,0.0,2,0.0962,0.0,0.122,0.0,2,0.0962,0.0,0.1341
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1098,0.0,0.0,0.1481,0,0,0.0,1,0.0733,0.0,0.0733,0.0,2,0.1298,0.0,0.1298,0.0,2,0.0856,0.0,0.1481
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1325,0.0,0.0,0.1829,0,0,0.0,3,0.1534,0.0,0.1534,0.0,2,0.1494,0.0,0.1534,0.0,2,0.1048,0.0,0.1829
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1077,0.0,0.0,0.1362,0,0,0.0,1,0.0933,0.0,0.0933,0.0,1,0.1166,0.0,0.1288,0.0,2,0.1046,0.0,0.1362
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1262,0.0,0.0,0.1321,0,0,0.0,2,0.1021,0.0,0.1021,0.0,2,0.118,0.0,0.1242,0.0,2,0.1106,0.0,0.1321
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.1053,0.0,0.0,0.1254,0,0,0.0,2,0.0805,0.0,0.0805,0.0,2,0.0974,0.0,0.1029,0.0,2,0.0965,0.0,0.1254
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1538,0.0,0.0,0.1453,0,0,0.0,3,0.0964,0.0,0.0964,0.0,2,0.1046,0.0,0.1279,0.0,3,0.127,0.0,0.1453
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1677,0,0,0.0,2,0.0943,0.0,0.0943,0.0,2,0.0943,0.0,0.1399,0.0,2,0.0901,0.0,0.1677
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.123,0.0,0.0,0.1486,0,0,0.0,3,0.093,0.0,0.093,0.0,2,0.1246,0.0,0.1382,0.0,1,0.0811,0.0,0.1486
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1465,0.0,0.0,0.1558,0,0,0.0,2,0.1231,0.0,0.1231,0.0,2,0.1231,0.0,0.1558,0.0,2,0.1206,0.0,0.1558
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.1111,0.0,0.0,0.1361,0,0,0.0,1,0.0886,0.0,0.0886,0.0,1,0.0886,0.0,0.1188,0.0,1,0.0084,0.0,0.1361
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.139,0.0,0.0,0.1516,0,0,0.0,2,0.1084,0.0,0.1084,0.0,2,0.1084,0.0,0.1203,0.0,1,0.0752,0.0,0.1516
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1104,0.0,0.0,0.128,0,0,0.0,1,0.0893,0.0,0.0893,0.0,2,0.1184,0.0,0.1184,0.0,1,0.0427,0.0,0.128
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1318,0.0,0.0,0.1391,0,0,0.0,2,0.1141,0.0,0.1141,0.0,3,0.121,0.0,0.1261,0.0,2,0.1292,0.0,0.1391
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0586,0.0,0.0,0.125,0,0,0.0,2,0.0432,0.0,0.0432,0.0,2,0.0432,0.0,0.1103,0.0,2,0.0432,0.0,0.125
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.1214,0.0,0.0,0.1502,0,0,0.0,3,0.1056,0.0,0.1056,0.0,2,0.1337,0.0,0.1354,0.0,1,0.0622,0.0,0.1502
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1313,0.0,0.0,0.1676,0,0,0.0,2,0.1194,0.0,0.1194,0.0,2,0.1079,0.0,0.1279,0.0,2,0.1154,0.0,0.1676
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.1046,0.0,0.0,0.1362,0,0,0.0,2,0.1059,0.0,0.1059,0.0,2,0.0909,0.0,0.1357,0.0,2,0.1026,0.0,0.1362
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1411,0.0,0.0,0.1618,0,0,0.0,2,0.1134,0.0,0.1134,0.0,2,0.1246,0.0,0.1602,0.0,2,0.1172,0.0,0.1618
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1538,0.0,0.0,0.1562,0,0,0.0,2,0.1277,0.0,0.1277,0.0,2,0.1246,0.0,0.1329,0.0,1,0.041,0.0,0.1562
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.1388,0.0,0.0,0.1475,0,0,0.0,2,0.1235,0.0,0.1235,0.0,2,0.1416,0.0,0.1416,0.0,2,0.0805,0.0,0.1475
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0784,0.0,0.0,0.1292,0,0,0.0,2,0.07,0.0,0.07,0.0,1,0.06,0.0,0.1108,0.0,1,0.0234,0.0,0.1292
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1294,0,0,0.0,1,0.1016,0.0,0.1016,0.0,2,0.0915,0.0,0.1208,0.0,2,0.0738,0.0,0.1294
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.1146,0.0,0.0,0.1429,0,0,0.0,2,0.0892,0.0,0.0892,0.0,2,0.1129,0.0,0.1373,0.0,2,0.08,0.0,0.1429
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.1062,0.0,0.0,0.1605,0,0,0.0,3,0.1257,0.0,0.1257,0.0,2,0.1228,0.0,0.1538,0.0,2,0.1063,0.0,0.1605
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.092,0.0,0.0,0.1412,0,0,0.0,2,0.1091,0.0,0.1091,0.0,1,0.1125,0.0,0.1125,0.0,2,0.113,0.0,0.1412
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0924,0.0,0.0,0.1258,0,0,0.0,1,0.0878,0.0,0.0878,0.0,2,0.0861,0.0,0.1157,0.0,2,0.0861,0.0,0.1258
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.1201,0.0,0.0,0.1447,0,0,0.0,1,0.1111,0.0,0.1111,0.0,1,0.1111,0.0,0.1242,0.0,2,0.1254,0.0,0.1447
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.1118,0.0,0.0,0.1303,0,0,0.0,1,0.0807,0.0,0.0807,0.0,3,0.1156,0.0,0.1156,0.0,1,0.0126,0.0,0.1303
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.1084,0.0,0.0,0.1475,0,0,0.0,2,0.1118,0.0,0.1118,0.0,2,0.1067,0.0,0.142,0.0,2,0.0783,0.0,0.1475
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.1379,0.0,0.0,0.1656,0,0,0.0,2,0.1206,0.0,0.1206,0.0,2,0.1186,0.0,0.1429,0.0,2,0.1086,0.0,0.1656
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.146,0,0,0.0,4,0.1118,0.0,0.1118,0.0,2,0.1278,0.0,0.1434,0.0,2,0.0732,0.0,0.146
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.1043,0.0,0.0,0.1373,0,0,0.0,2,0.1214,0.0,0.1214,0.0,2,0.1214,0.0,0.1214,0.0,2,0.0949,0.0,0.1373
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.11,0.0,0.0,0.1214,0,0,0.0,2,0.0895,0.0,0.0895,0.0,2,0.083,0.0,0.1133,0.0,2,0.1042,0.0,0.1214
bookmia.17.95,harry_potter_and_the_sorcerer's_stone,0.0,0.098,0.0,0.0,0.1433,0,0,0.0,1,0.0633,0.0,0.0633,0.0,2,0.1294,0.0,0.1433,0.0,3,0.0974,0.0,0.1433
bookmia.17.97,harry_potter_and_the_sorcerer's_stone,0.0,0.1173,0.0,0.0,0.1373,0,0,0.0,2,0.0858,0.0,0.0858,0.0,2,0.084,0.0,0.1346,0.0,1,0.1104,0.0,0.1373
bookmia.17.98,harry_potter_and_the_sorcerer's_stone,0.0,0.0784,0.0,0.0,0.1124,0,0,0.0,1,0.0233,0.0,0.0233,0.0,2,0.0638,0.0,0.1042,0.0,1,0.0383,0.0,0.1124
