prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1086,0.0,0.0,0.1327,0,0,0.0,2,0.1011,0.0,0.1011,0.0,1,0.113,0.0,0.1146,0.0,1,0.0936,0.0,0.1327
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1434,0.0,0.0,0.1472,0,0,0.0,2,0.1102,0.0,0.1102,0.0,2,0.1306,0.0,0.1463,0.0,2,0.1224,0.0,0.1472
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1296,0.0,0.0,0.1405,0,0,0.0,2,0.1094,0.0,0.1094,0.0,2,0.1048,0.0,0.1313,0.0,2,0.1048,0.0,0.1405
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1154,0.0,0.0,0.1509,0,0,0.0,1,0.1077,0.0,0.1077,0.0,3,0.1137,0.0,0.1412,0.0,1,0.0444,0.0,0.1509
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1043,0.0,0.0,0.1453,0,0,0.0,3,0.126,0.0,0.126,0.0,2,0.0976,0.0,0.1453,0.0,2,0.1182,0.0,0.1453
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1044,0.0,0.0,0.1545,0,0,0.0,2,0.1057,0.0,0.1057,0.0,2,0.0821,0.0,0.1296,0.0,2,0.0865,0.0,0.1545
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0956,0.0,0.0,0.1255,0,0,0.0,2,0.0866,0.0,0.0866,0.0,1,0.0803,0.0,0.1255,0.0,2,0.0851,0.0,0.1255
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1401,0.0,0.0,0.1557,0,0,0.0,2,0.1215,0.0,0.1215,0.0,1,0.1452,0.0,0.1452,0.0,2,0.1365,0.0,0.1557
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0811,0.0,0.0,0.1546,0,0,0.0,2,0.0837,0.0,0.0837,0.0,2,0.0714,0.0,0.1021,0.0,1,0.0513,0.0,0.1546
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1395,0.0,0.0,0.1739,0,0,0.0,2,0.1739,0.0,0.1739,0.0,2,0.1493,0.0,0.1739,0.0,2,0.0989,0.0,0.1739
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1739,0.0,0.0,0.1791,0,0,0.0,2,0.1134,0.0,0.1134,0.0,2,0.1316,0.0,0.1728,0.0,2,0.1429,0.0,0.1791
