prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.10,a_game_of_thrones,0.7327,0.84,0.3507,0.3663,0.5362,0,252,0.3069,62,0.5201,0.3069,0.5201,0.3663,74,0.5362,0.3663,0.5362,0.3663,74,0.5362,0.3663,0.5362,0.3663,74,0.5362,0.3663,0.5362
bookmia.01.11,a_game_of_thrones,0.7642,0.8663,0.3459,0.3821,0.543,0,254,0.3726,79,0.543,0.3726,0.543,0.3726,79,0.543,0.3726,0.543,0.3726,70,0.5342,0.3726,0.543,0.3821,72,0.5411,0.3821,0.543
bookmia.01.12,a_game_of_thrones,0.0,0.1084,0.3414,0.3709,0.5411,0,245,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3709,0.5411
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.2641,0.3618,0.5314,0,246,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314
bookmia.01.20,a_game_of_thrones,0.0,0.1923,0.3093,0.33,0.4945,0,250,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.33,0.4945,0.2562,52,0.4889,0.33,0.4945
bookmia.01.22,a_game_of_thrones,0.6169,0.7544,0.3065,0.3532,0.5092,0,245,0.3433,69,0.5092,0.3433,0.5092,0.3433,69,0.5092,0.3433,0.5092,0.3433,69,0.5092,0.3433,0.5092,0.3433,69,0.5092,0.3532,0.5092
bookmia.01.23,a_game_of_thrones,0.0,0.1445,0.2972,0.3587,0.5221,0,239,0.2283,37,0.3937,0.2283,0.3937,0.3533,65,0.5221,0.3533,0.5221,0.3533,65,0.5221,0.3533,0.5221,0.3533,65,0.5221,0.3587,0.5221
bookmia.01.26,a_game_of_thrones,0.615,0.7813,0.338,0.355,0.5185,0,252,0.35,70,0.5185,0.35,0.5185,0.35,70,0.5185,0.35,0.5185,0.35,70,0.5185,0.35,0.5185,0.35,70,0.5185,0.355,0.5185
bookmia.01.27,a_game_of_thrones,0.0,0.1785,0.3307,0.3946,0.5659,0,240,0.3946,73,0.5637,0.3946,0.5637,0.3946,73,0.5637,0.3946,0.5637,0.3946,73,0.5637,0.3946,0.5659,0.3946,73,0.5637,0.3946,0.5659
bookmia.01.31,a_game_of_thrones,0.7538,0.8596,0.3413,0.3641,0.5283,0,249,0.359,70,0.5283,0.359,0.5283,0.359,70,0.5283,0.359,0.5283,0.359,70,0.5283,0.359,0.5283,0.359,70,0.5283,0.3641,0.5283
bookmia.01.32,a_game_of_thrones,0.4278,0.541,0.3374,0.3743,0.5447,0,243,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447
bookmia.01.33,a_game_of_thrones,0.6895,0.8049,0.3308,0.3684,0.5308,0,238,0.3632,69,0.5308,0.3632,0.5308,0.3632,69,0.5308,0.3632,0.5308,0.3632,69,0.5308,0.3632,0.5308,0.3632,69,0.5308,0.3684,0.5308
bookmia.01.36,a_game_of_thrones,0.7537,0.8571,0.3493,0.3744,0.5396,0,247,0.3695,75,0.5396,0.3695,0.5396,0.3695,75,0.5396,0.3695,0.5396,0.3695,60,0.5252,0.3744,0.5396,0.3695,60,0.5252,0.3744,0.5396
bookmia.01.37,a_game_of_thrones,0.3777,0.5841,0.366,0.383,0.5538,0,251,0.1915,36,0.3,0.1915,0.3,0.383,72,0.5538,0.383,0.5538,0.383,72,0.5538,0.383,0.5538,0.383,72,0.5538,0.383,0.5538
bookmia.01.39,a_game_of_thrones,0.24,0.3458,0.3097,0.34,0.5075,0,241,0.34,68,0.5075,0.34,0.5075,0.34,68,0.5075,0.34,0.5075,0.34,68,0.5075,0.34,0.5075,0.34,53,0.5,0.34,0.5075
bookmia.01.41,a_game_of_thrones,0.0,0.196,0.3386,0.3738,0.5338,0,249,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3738,0.5338
bookmia.01.42,a_game_of_thrones,0.3902,0.5886,0.2351,0.3512,0.5145,0,245,0.1317,27,0.2796,0.1317,0.2796,0.3463,71,0.5145,0.3463,0.5145,0.3512,47,0.5072,0.3512,0.5145,0.3512,47,0.5072,0.3512,0.5145
bookmia.01.43,a_game_of_thrones,0.0,0.1778,0.2843,0.3143,0.4783,0,235,0.3143,66,0.4783,0.3143,0.4783,0.3143,46,0.4638,0.3143,0.4783,0.3143,46,0.4638,0.3143,0.4783,0.3143,46,0.4638,0.3143,0.4783
bookmia.01.44,a_game_of_thrones,0.625,0.7577,0.2831,0.3317,0.4928,0,246,0.3221,67,0.4873,0.3221,0.4873,0.3221,67,0.4873,0.3221,0.4873,0.3221,67,0.4873,0.3317,0.4928,0.3221,67,0.4873,0.3317,0.4928
bookmia.01.46,a_game_of_thrones,0.1465,0.2543,0.3329,0.3535,0.5204,0,250,0.3535,70,0.5204,0.3535,0.5204,0.3535,70,0.5204,0.3535,0.5204,0.3535,70,0.5204,0.3535,0.5204,0.3535,70,0.5204,0.3535,0.5204
bookmia.01.49,a_game_of_thrones,0.4146,0.5506,0.334,0.3659,0.5305,0,246,0.0,6,0.146,0.0,0.146,0.361,74,0.5305,0.361,0.5305,0.361,74,0.5305,0.361,0.5305,0.361,74,0.5305,0.3659,0.5305
bookmia.01.51,a_game_of_thrones,0.5755,0.6975,0.3465,0.3726,0.5392,0,247,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3726,0.5392
bookmia.01.52,a_game_of_thrones,0.2464,0.4217,0.3068,0.3382,0.5054,0,240,0.3382,70,0.5054,0.3382,0.5054,0.3382,70,0.5054,0.3382,0.5054,0.3382,70,0.5054,0.3382,0.5054,0.3382,70,0.5054,0.3382,0.5054
bookmia.01.58,a_game_of_thrones,0.0,0.152,0.3546,0.3842,0.5496,0,250,0.3789,72,0.5496,0.3789,0.5496,0.3789,72,0.5496,0.3789,0.5496,0.3789,72,0.5496,0.3789,0.5496,0.3789,72,0.5496,0.3842,0.5496
bookmia.01.59,a_game_of_thrones,0.0986,0.2382,0.321,0.3474,0.5157,0,255,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157
bookmia.01.60,a_game_of_thrones,0.1106,0.234,0.2808,0.3125,0.4762,0,241,0.3125,65,0.4762,0.3125,0.4762,0.3125,65,0.4762,0.3125,0.4762,0.3125,65,0.4762,0.3125,0.4762,0.3125,65,0.4762,0.3125,0.4762
bookmia.01.62,a_game_of_thrones,0.7606,0.864,0.274,0.3723,0.5426,0,198,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426
bookmia.01.69,a_game_of_thrones,0.7562,0.8555,0.3501,0.3632,0.5255,0,253,0.3582,72,0.5255,0.3582,0.5255,0.3582,72,0.5255,0.3582,0.5255,0.3582,72,0.5255,0.3582,0.5255,0.3632,36,0.5255,0.3632,0.5255
bookmia.01.71,a_game_of_thrones,0.7393,0.8257,0.3232,0.3507,0.5193,0,251,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.3507,0.5193
bookmia.01.73,a_game_of_thrones,0.1925,0.3271,0.3324,0.3474,0.5157,0,255,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157
bookmia.01.74,a_game_of_thrones,0.0,0.1471,0.3254,0.3608,0.5303,0,245,0.3608,70,0.5303,0.3608,0.5303,0.3608,70,0.5303,0.3608,0.5303,0.3557,38,0.5227,0.3608,0.5303,0.3557,38,0.5227,0.3608,0.5303
bookmia.01.75,a_game_of_thrones,0.0,0.1637,0.3684,0.4053,0.5768,0,245,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5714,0.3947,75,0.5639,0.4053,0.5768
bookmia.01.76,a_game_of_thrones,0.0,0.1859,0.3005,0.3467,0.5149,0,238,0.3467,69,0.5149,0.3467,0.5149,0.3467,69,0.5149,0.3467,0.5149,0.3467,69,0.5149,0.3467,0.5149,0.3367,67,0.5075,0.3467,0.5149
bookmia.01.77,a_game_of_thrones,0.4739,0.5956,0.0013,0.3318,0.4911,0,1,0.0,11,0.2168,0.0,0.2168,0.0,11,0.1603,0.0,0.2168,0.0,11,0.1922,0.0,0.2448,0.3318,58,0.4911,0.3318,0.4911
bookmia.01.78,a_game_of_thrones,0.768,0.8688,0.3396,0.366,0.5358,0,241,0.0,3,0.1377,0.0,0.1377,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358
bookmia.01.79,a_game_of_thrones,0.2339,0.4252,0.3076,0.3257,0.4897,0,248,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897
bookmia.01.81,a_game_of_thrones,0.6127,0.7654,0.3327,0.3529,0.5217,0,249,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217
bookmia.01.82,a_game_of_thrones,0.3636,0.469,0.3603,0.3732,0.5436,0,253,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436
bookmia.01.83,a_game_of_thrones,0.5522,0.7099,0.3325,0.3632,0.5309,0,243,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309
bookmia.01.87,a_game_of_thrones,0.2991,0.462,0.2837,0.3271,0.4806,0,244,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3271,0.4806
bookmia.01.88,a_game_of_thrones,0.0,0.1538,0.344,0.3744,0.5448,0,239,0.3538,69,0.5169,0.3538,0.5169,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.1224,0.3463,0.5126,0,248,0.1317,24,0.2633,0.1317,0.2633,0.1317,24,0.2686,0.1366,0.2724,0.3463,71,0.5126,0.3463,0.5126,0.3463,71,0.5126,0.3463,0.5126
bookmia.01.90,a_game_of_thrones,0.7876,0.8653,0.3903,0.4145,0.5861,0,249,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861
bookmia.01.97,a_game_of_thrones,0.0,0.1864,0.3534,0.3757,0.5462,0,248,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462
bookmia.07.02,casino_royale,0.8177,0.8997,0.3521,0.3645,0.5343,0,253,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3645,0.5343
bookmia.07.03,casino_royale,0.5735,0.6898,0.328,0.346,0.5088,0,252,0.3412,72,0.5088,0.3412,0.5088,0.3412,72,0.5088,0.346,0.5088,0.3412,72,0.5088,0.346,0.5088,0.3412,72,0.5088,0.346,0.5088
bookmia.07.04,casino_royale,0.1132,0.2381,0.3254,0.3396,0.507,0,251,0.0,6,0.1131,0.0,0.1131,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507
bookmia.07.05,casino_royale,0.7368,0.8352,0.3369,0.3493,0.5159,0,250,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159
bookmia.07.06,casino_royale,0.7436,0.8612,0.3493,0.3949,0.5609,0,238,0.3897,76,0.5609,0.3897,0.5609,0.3897,76,0.5609,0.3949,0.5609,0.3846,70,0.5461,0.3949,0.5609,0.3846,70,0.5461,0.3949,0.5609
bookmia.07.07,casino_royale,0.0,0.1463,0.3069,0.3287,0.4948,0,248,0.0,13,0.1812,0.0,0.1812,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3287,0.4948,0.3241,70,0.4948,0.3287,0.4948
bookmia.07.08,casino_royale,0.4541,0.5754,0.0185,0.3285,0.4873,0,18,0.0,2,0.1127,0.0,0.1127,0.3237,67,0.4873,0.3237,0.4873,0.3237,67,0.4873,0.3285,0.4873,0.3188,66,0.48,0.3285,0.4873
bookmia.07.09,casino_royale,0.7799,0.8763,0.3202,0.3541,0.523,0,242,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523
bookmia.07.15,casino_royale,0.7897,0.8825,0.2907,0.3505,0.519,0,254,0.3037,65,0.4966,0.3037,0.4966,0.3037,65,0.4897,0.3037,0.4966,0.3037,65,0.5172,0.3458,0.5172,0.3505,75,0.519,0.3505,0.519
bookmia.07.16,casino_royale,0.6465,0.7387,0.3816,0.3953,0.5667,0,255,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667
bookmia.07.17,casino_royale,0.203,0.3362,0.3666,0.3861,0.5571,0,249,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571
bookmia.07.20,casino_royale,0.3991,0.5319,0.3311,0.3427,0.5105,0,255,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105
bookmia.07.24,casino_royale,0.5492,0.6328,0.3422,0.3731,0.5414,0,246,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414
bookmia.07.25,casino_royale,0.743,0.8525,0.323,0.3458,0.5087,0,249,0.3411,70,0.5,0.3411,0.5,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3458,0.5087
bookmia.07.26,casino_royale,0.2009,0.3483,0.3263,0.3458,0.5035,0,251,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3458,0.5035,0.3364,72,0.5035,0.3458,0.5035
bookmia.07.28,casino_royale,0.5209,0.7763,0.3425,0.3581,0.5274,0,251,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274
bookmia.07.29,casino_royale,0.1866,0.3548,0.3678,0.3876,0.5467,0,255,0.378,79,0.5467,0.378,0.5467,0.378,79,0.5467,0.378,0.5467,0.378,79,0.5467,0.3828,0.5467,0.3876,51,0.5467,0.3876,0.5467
bookmia.07.30,casino_royale,0.3713,0.478,0.3602,0.3911,0.5623,0,245,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623,0.3911,65,0.548,0.3911,0.5623
bookmia.07.31,casino_royale,0.733,0.8287,0.3237,0.3447,0.5126,0,251,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126
bookmia.07.32,casino_royale,0.5385,0.6559,0.3389,0.3654,0.5333,0,244,0.1683,35,0.3132,0.1683,0.3132,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333,0.3606,38,0.5282,0.3654,0.5333
bookmia.07.37,casino_royale,0.3821,0.538,0.319,0.3396,0.5018,0,255,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3396,0.5018
bookmia.07.40,casino_royale,0.6495,0.7733,0.3445,0.3866,0.5576,0,242,0.3814,74,0.5522,0.3814,0.5522,0.3814,74,0.5522,0.3814,0.5522,0.3814,74,0.5522,0.3814,0.5522,0.3711,72,0.5502,0.3866,0.5576
bookmia.07.41,casino_royale,0.699,0.7914,0.3715,0.3835,0.5544,0,250,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544
bookmia.07.43,casino_royale,0.8307,0.9017,0.3839,0.4074,0.5736,0,254,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4074,0.5736,0.4021,76,0.5736,0.4074,0.5736,0.4021,76,0.5736,0.4074,0.5736
bookmia.07.44,casino_royale,0.2714,0.419,0.3397,0.3619,0.5263,0,249,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263,0.3524,74,0.5193,0.3619,0.5263
bookmia.07.47,casino_royale,0.2132,0.4103,0.2072,0.3503,0.5169,0,210,0.0,16,0.2125,0.0,0.2125,0.2589,51,0.5038,0.2589,0.5038,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3503,0.5169
bookmia.07.49,casino_royale,0.0,0.2427,0.3395,0.3636,0.5436,0,247,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5436
bookmia.07.53,casino_royale,0.3019,0.4562,0.3298,0.3396,0.5053,0,254,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053
bookmia.07.54,casino_royale,0.7854,0.8798,0.3188,0.3288,0.4897,0,254,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3288,0.4897,0.3242,71,0.4897,0.3288,0.4897
bookmia.07.55,casino_royale,0.3235,0.4382,0.3793,0.3922,0.5614,0,253,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614
bookmia.07.56,casino_royale,0.6965,0.8209,0.083,0.3483,0.5255,0,75,0.0,2,0.16,0.0,0.16,0.3383,68,0.5056,0.3383,0.5056,0.3383,68,0.5056,0.3483,0.5255,0.3383,68,0.5056,0.3483,0.5255
bookmia.07.57,casino_royale,0.0,0.1662,0.3414,0.3671,0.5333,0,249,0.3623,64,0.5248,0.3623,0.5248,0.3623,75,0.5319,0.3623,0.5319,0.3623,56,0.5248,0.3671,0.5319,0.3623,56,0.5248,0.3671,0.5333
bookmia.07.59,casino_royale,0.7828,0.8715,0.3077,0.3348,0.5017,0,243,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017
bookmia.07.61,casino_royale,0.0,0.1453,0.3142,0.3333,0.4981,0,250,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3333,0.4981
bookmia.07.62,casino_royale,0.481,0.6576,0.3295,0.3476,0.5159,0,249,0.3429,72,0.5088,0.3429,0.5088,0.3429,72,0.5088,0.3429,0.5088,0.3429,72,0.5159,0.3429,0.5159,0.3476,49,0.5088,0.3476,0.5159
bookmia.07.63,casino_royale,0.5707,0.6856,0.3692,0.3889,0.56,0,250,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56
bookmia.07.66,casino_royale,0.277,0.4182,0.3343,0.3568,0.5139,0,253,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3568,0.5139
bookmia.07.70,casino_royale,0.5816,0.7278,0.3378,0.3673,0.5373,0,248,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,57,0.5299,0.3673,0.5373
bookmia.07.72,casino_royale,0.7704,0.8621,0.3453,0.3724,0.5373,0,244,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,49,0.5299,0.3724,0.5373
bookmia.07.73,casino_royale,0.8107,0.8901,0.357,0.3689,0.539,0,252,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3544,42,0.5177,0.3689,0.539
bookmia.07.77,casino_royale,0.0,0.1364,0.3352,0.3641,0.5233,0,248,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3641,0.5233,0.3544,73,0.5233,0.3641,0.5233
bookmia.07.80,casino_royale,0.7756,0.8736,0.3571,0.3707,0.5409,0,251,0.3707,76,0.5409,0.3707,0.5409,0.3707,76,0.5409,0.3707,0.5409,0.3707,76,0.5409,0.3707,0.5409,0.3707,76,0.5409,0.3707,0.5409
