prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,k_crit,k_crit_eta,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.01.20,a_game_of_thrones,285,0.0,892.18,3.1305,2.8202,13.069,7.313,4.9387,3.7517,0,0,0.0,0.0982,12,,0,0,0.0,0.2246,12,,0,0,0.0,0.3439,12,,0,0,0.7474,0.9298,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.22,a_game_of_thrones,282,0.0,905.15,3.2097,2.8491,13.818,7.157,5.816,4.5412,0,0,0.0,0.1099,19,,0,0,0.0,0.2021,16,,0,0,0.0,0.3156,1,,0,0,0.6986,0.9433,0,,0,1,0.9645,0.9929,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.23,a_game_of_thrones,263,0.0,826.88,3.144,2.7834,13.337,7.266,3.2209,2.2056,0,0,0.0,0.0951,10,,0,0,0.0,0.1787,0,,0,0,0.0,0.3042,0,,0,1,0.8669,0.9354,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.26,a_game_of_thrones,288,0.0,859.33,2.9838,2.6196,15.47,6.723,4.9518,3.7635,0,0,0.0,0.0799,22,,0,0,0.0,0.1875,3,,0,0,0.0,0.3299,3,,0,0,0.7361,0.9028,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.27,a_game_of_thrones,269,0.0,828.05,3.0783,2.7296,14.142,6.653,4.0918,2.9895,0,0,0.0,0.0892,15,,0,0,0.0,0.1561,15,,0,0,0.0,0.3123,3,,0,1,0.803,0.9442,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.31,a_game_of_thrones,264,0.0,871.42,3.3008,2.8532,15.225,7.252,7.0274,5.6315,0,0,0.0,0.0871,6,,0,0,0.0,0.1667,5,,0,0,0.0,0.2917,5,,0,0,0.6742,0.875,1,,0,0,0.9962,0.9962,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.32,a_game_of_thrones,268,0.0,895.65,3.342,2.8205,12.245,7.28,4.2527,3.1343,0,0,0.0,0.0784,26,,0,0,0.0,0.1381,13,,0,0,0.0,0.2873,5,,0,0,0.4627,0.8284,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.33,a_game_of_thrones,287,0.0,971.23,3.3841,2.9501,14.62,7.149,5.1782,3.9672,0,0,0.0,0.1045,3,,0,0,0.0,0.1742,3,,0,0,0.0,0.3031,3,,0,0,0.3693,0.8397,0,,0,1,0.9582,0.993,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.36,a_game_of_thrones,269,0.0,868.84,3.2299,2.5582,10.807,6.899,3.3485,2.3205,0,0,0.0,0.0669,30,,0,0,0.0,0.1301,15,,0,0,0.0,0.2491,11,,0,1,0.6468,0.9145,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.37,a_game_of_thrones,268,0.0,856.64,3.1964,2.8343,12.047,7.324,4.9587,3.7696,0,0,0.0,0.0896,6,,0,0,0.0,0.194,1,,0,0,0.0,0.291,1,,0,0,0.6978,0.9067,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.39,a_game_of_thrones,274,0.0,915.58,3.3415,2.8742,16.198,6.855,3.5668,2.517,0,0,0.0,0.062,0,,0,0,0.0,0.1314,0,,0,0,0.0,0.2299,0,,0,1,0.2555,0.8175,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.41,a_game_of_thrones,266,0.0,895.26,3.3656,2.8317,12.488,7.617,9.3808,7.7496,0,0,0.0,0.0677,28,,0,0,0.0,0.1617,1,,0,0,0.0,0.2707,1,,0,0,0.4511,0.8421,1,,0,0,0.9962,0.9962,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.42,a_game_of_thrones,273,0.0,846.3,3.1,2.7477,14.91,6.929,5.742,4.4746,0,0,0.0,0.0733,7,,0,0,0.0,0.1612,4,,0,0,0.0,0.3223,4,,0,0,0.8974,0.956,0,,0,1,0.9853,0.9927,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.43,a_game_of_thrones,306,0.0,1128.4,3.6876,3.1088,12.12,8.507,5.2155,4.0008,0,0,0.0,0.0882,14,,0,0,0.0,0.1601,14,,0,0,0.0,0.2778,14,,0,0,0.2288,0.7549,0,,0,1,0.9575,0.9935,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.44,a_game_of_thrones,291,0.0,983.34,3.3792,2.9931,13.612,7.469,6.009,4.7149,0,0,0.0,0.0825,6,,0,0,0.0,0.1649,6,,0,0,0.0,0.3299,6,,0,0,0.567,0.8454,0,,0,1,0.9828,0.9931,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.46,a_game_of_thrones,286,0.0,954.56,3.3376,2.9024,15.13,7.361,10.0572,8.3583,0,0,0.0,0.0804,90,,0,0,0.0,0.1538,4,,0,0,0.0,0.2727,4,,0,0,0.5,0.8566,1,,0,0,0.9476,0.993,1,,0,1,0.9965,0.9965,1,,1,1,1.0,1.0,0,
bookmia.01.49,a_game_of_thrones,295,0.0,926.23,3.1397,2.8409,13.799,7.174,7.771,6.3007,0,0,0.0,0.0983,34,,0,0,0.0,0.2136,5,,0,0,0.0,0.339,5,,0,0,0.6949,0.8983,3,,0,0,0.9898,0.9898,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.51,a_game_of_thrones,275,0.0,854.52,3.1073,2.6345,11.943,6.888,6.0213,4.7261,0,0,0.0,0.0764,5,,0,0,0.0,0.1527,5,,0,0,0.0,0.2873,5,,0,0,0.5782,0.92,5,,0,1,0.9855,0.9891,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.52,a_game_of_thrones,301,0.0,864.43,2.8719,2.6565,13.96,7.271,11.2529,9.4345,0,0,0.0,0.1262,18,,0,0,0.0,0.1993,18,,0,0,0.0,0.3422,4,,0,0,0.8306,0.9502,1,,0,0,0.9967,0.9967,1,,0,1,0.9967,0.9967,1,,1,1,1.0,1.0,0,
bookmia.01.58,a_game_of_thrones,261,0.0,780.83,2.9917,2.6442,11.192,6.813,7.4109,5.9767,0,0,0.0,0.092,5,,0,0,0.0,0.2031,5,,0,0,0.0,0.3448,5,,0,0,0.7126,0.8697,5,,0,0,0.9808,0.9808,5,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.59,a_game_of_thrones,289,0.0,981.7,3.3969,3.0002,14.54,7.619,5.2742,4.0536,0,0,0.0,0.0969,10,,0,0,0.0,0.1869,10,,0,0,0.0,0.3149,7,,0,0,0.5225,0.8651,0,,0,1,0.9689,0.9965,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.60,a_game_of_thrones,295,0.0,1022.36,3.4656,3.0567,15.409,7.688,6.552,5.2036,0,0,0.0,0.078,25,,0,0,0.0,0.1593,14,,0,0,0.0,0.2712,4,,0,0,0.4644,0.8339,4,,0,0,0.9932,0.9966,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.62,a_game_of_thrones,275,0.0,899.13,3.2696,2.8674,18.954,7.006,3.8383,2.7614,0,0,0.0,0.0727,3,,0,0,0.0,0.1818,3,,0,0,0.0,0.2691,3,,0,1,0.5055,0.8655,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.69,a_game_of_thrones,276,0.0,917.98,3.326,2.8234,14.287,7.219,4.4746,3.334,0,0,0.0,0.0797,17,,0,0,0.0,0.1449,17,,0,0,0.0,0.2391,4,,0,0,0.3913,0.8478,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.71,a_game_of_thrones,281,0.0,930.93,3.3129,3.0556,16.627,7.188,6.0668,4.767,0,0,0.0,0.0854,2,,0,0,0.0,0.2064,2,,0,0,0.0,0.3238,2,,0,0,0.726,0.879,2,,0,1,0.9929,0.9964,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.73,a_game_of_thrones,276,0.0,892.57,3.2339,2.7782,16.395,6.903,4.8468,3.6689,0,0,0.0,0.0652,37,,0,0,0.0,0.1558,5,,0,0,0.0,0.2899,5,,0,0,0.6558,0.8732,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.74,a_game_of_thrones,271,0.0,912.74,3.3681,2.5024,11.483,6.761,4.1291,3.0231,0,0,0.0,0.0221,21,,0,0,0.0,0.0923,1,,0,0,0.0,0.1993,1,,0,0,0.3764,0.8192,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.75,a_game_of_thrones,272,0.0,925.84,3.4038,2.9339,14.308,7.517,4.821,3.6458,0,0,0.0,0.0846,6,,0,0,0.0,0.1691,6,,0,0,0.0,0.2757,5,,0,0,0.6912,0.8676,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.76,a_game_of_thrones,277,0.0,840.17,3.0331,2.7016,13.719,6.818,3.6163,2.5616,0,0,0.0,0.083,5,,0,0,0.0,0.1986,5,,0,0,0.0,0.3249,1,,0,1,0.6751,0.917,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.77,a_game_of_thrones,296,0.0,902.54,3.0491,2.7633,12.983,6.732,6.2624,4.943,0,0,0.0,0.1047,25,,0,0,0.0,0.2095,25,,0,0,0.0,0.3716,0,,0,0,0.7905,0.9324,0,,0,1,0.9899,0.9932,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.78,a_game_of_thrones,265,0.0,863.12,3.257,2.8351,15.667,7.02,12.1237,10.2182,0,0,0.0,0.0868,19,,0,0,0.0,0.1736,13,,0,0,0.0,0.2981,12,,0,0,0.7962,0.9019,9,,0,0,0.966,0.9774,4,,0,0,0.9887,0.9887,3,,1,1,1.0,1.0,0,
bookmia.01.79,a_game_of_thrones,294,0.0,953.65,3.2437,2.9463,14.516,7.241,4.781,3.6098,0,0,0.0,0.0884,32,,0,0,0.0,0.1939,20,,0,0,0.0,0.3061,15,,0,0,0.6803,0.8912,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.81,a_game_of_thrones,271,0.0,777.46,2.8689,2.6965,14.016,6.298,3.7545,2.6859,0,0,0.0,0.0923,5,,0,0,0.0,0.2066,5,,0,0,0.0,0.3764,0,,0,1,0.8561,0.9668,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.82,a_game_of_thrones,261,0.0,783.54,3.0021,2.8444,15.007,7.253,3.6832,2.6217,0,0,0.0,0.0766,26,,0,0,0.0,0.1916,26,,0,0,0.0,0.3218,0,,0,1,0.7739,0.9349,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.83,a_game_of_thrones,276,0.0,852.38,3.0883,2.7859,13.477,7.036,3.4565,2.4177,0,0,0.0,0.0833,0,,0,0,0.0,0.1449,0,,0,0,0.0,0.3007,0,,0,1,0.7536,0.9239,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.87,a_game_of_thrones,295,0.0,941.45,3.1913,2.9879,17.803,7.379,7.8743,6.3937,0,0,0.0,0.1017,15,,0,0,0.0,0.1763,15,,0,0,0.0,0.2983,9,,0,0,0.7458,0.9525,4,,0,0,0.9797,0.9864,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.88,a_game_of_thrones,268,0.0,872.61,3.256,2.7739,17.192,7.355,4.2122,3.0978,0,0,0.0,0.0746,46,,0,0,0.0,0.153,10,,0,0,0.0,0.2873,3,,0,0,0.5075,0.8396,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.89,a_game_of_thrones,288,0.0,881.96,3.0623,2.857,15.17,7.018,8.5187,6.9736,0,0,0.0,0.1215,20,,0,0,0.0,0.2535,20,,0,0,0.0,0.3889,7,,0,0,0.9201,0.9688,2,,0,0,0.9861,0.9896,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.90,a_game_of_thrones,257,0.0,800.17,3.1135,2.3819,9.961,6.633,4.4959,3.3531,0,0,0.0,0.0506,37,,0,0,0.0,0.1012,25,,0,0,0.0,0.2257,21,,0,0,0.4319,0.8794,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.97,a_game_of_thrones,273,0.0,732.15,2.6819,2.6067,12.392,6.594,3.606,2.5522,0,0,0.0,0.1099,6,,0,0,0.0,0.2454,6,,0,0,0.0,0.4322,4,,0,1,0.978,0.9927,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.02,casino_royale,246,0.0,748.15,3.0412,2.8108,16.473,6.288,4.3377,3.2108,0,0,0.0,0.0772,12,,0,0,0.0,0.1341,5,,0,0,0.0,0.2805,0,,0,0,0.7724,0.9593,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.03,casino_royale,271,0.0,888.38,3.2782,2.9181,15.442,7.38,4.7919,3.6196,0,0,0.0,0.0886,7,,0,0,0.0,0.1845,7,,0,0,0.0,0.2952,5,,0,0,0.476,0.8708,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.04,casino_royale,270,0.0,985.95,3.6517,3.1367,16.601,8.458,3.9357,2.849,0,0,0.0,0.0778,19,,0,0,0.0,0.1407,0,,0,0,0.0,0.2704,0,,0,1,0.0,0.7185,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.05,casino_royale,281,0.0,969.63,3.4506,2.9467,16.003,7.574,4.8368,3.6599,0,0,0.0,0.0783,37,,0,0,0.0,0.1459,15,,0,0,0.0,0.2669,6,,0,0,0.2883,0.8399,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.06,casino_royale,248,0.0,713.41,2.8767,2.6046,16.55,6.342,5.3033,4.0799,0,0,0.0,0.0726,13,,0,0,0.0,0.1734,13,,0,0,0.0,0.3347,13,,0,0,0.871,0.9435,0,,0,1,0.9677,0.9919,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.07,casino_royale,268,0.0,872.26,3.2547,2.8817,13.248,7.652,4.0675,2.9676,0,0,0.0,0.0709,1,,0,0,0.0,0.1716,1,,0,0,0.0,0.2799,0,,0,1,0.5597,0.8881,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.08,casino_royale,283,0.0,783.34,2.768,2.6533,12.554,6.668,8.64,7.0829,0,0,0.0,0.1307,18,,0,0,0.0,0.2367,13,,0,0,0.0,0.4099,7,,0,0,0.9364,0.9788,3,,0,0,0.9894,0.9894,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.09,casino_royale,286,0.0,926.06,3.238,2.7249,12.981,7.268,8.9624,7.373,0,0,0.0,0.0455,30,,0,0,0.0,0.1364,4,,0,0,0.0,0.2622,4,,0,0,0.4755,0.8671,1,,0,0,0.9965,0.9965,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.15,casino_royale,270,0.0,814.6,3.017,2.7239,15.167,6.662,4.9457,3.758,0,0,0.0,0.0926,3,,0,0,0.0,0.1926,3,,0,0,0.0,0.337,3,,0,0,0.8889,0.9333,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.16,casino_royale,245,0.0,816.66,3.3333,2.5966,13.202,6.796,3.9495,2.8614,0,0,0.0,0.0327,12,,0,0,0.0,0.1061,10,,0,0,0.0,0.2531,10,,0,1,0.4939,0.849,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.17,casino_royale,261,0.0,868.08,3.326,2.801,12.233,7.381,5.5724,4.322,0,0,0.0,0.069,38,,0,0,0.0,0.1418,9,,0,0,0.0,0.249,1,,0,0,0.4866,0.8697,1,,0,1,0.9655,0.9885,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.20,casino_royale,269,0.0,959.45,3.5667,2.9541,13.71,7.675,10.1134,8.4089,0,0,0.0,0.0743,25,,0,0,0.0,0.1599,11,,0,0,0.0,0.2677,11,,0,0,0.1301,0.7807,1,,0,0,0.9963,0.9963,1,,0,1,0.9963,0.9963,1,,1,1,1.0,1.0,0,
bookmia.07.24,casino_royale,252,0.0,784.6,3.1135,2.6564,12.373,7.079,3.5079,2.464,0,0,0.0,0.0833,9,,0,0,0.0,0.1746,9,,0,0,0.0,0.2897,0,,0,1,0.6587,0.9008,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.25,casino_royale,261,0.0,994.23,3.8093,3.1519,14.305,8.373,5.0418,3.8444,0,0,0.0,0.0575,3,,0,0,0.0,0.1533,1,,0,0,0.0,0.2375,1,,0,0,0.1341,0.7318,1,,0,1,0.9962,0.9962,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.26,casino_royale,273,0.0,967.67,3.5446,3.1192,15.73,7.921,4.4729,3.3325,0,0,0.0,0.0733,29,,0,0,0.0,0.1648,2,,0,0,0.0,0.2857,2,,0,0,0.1136,0.7692,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.28,casino_royale,263,0.0,830.35,3.1572,2.7114,12.478,6.656,4.9211,3.7358,0,0,0.0,0.076,31,,0,0,0.0,0.1711,4,,0,0,0.0,0.3042,4,,0,0,0.673,0.9125,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.29,casino_royale,263,0.0,867.24,3.2975,2.9708,17.315,7.25,8.9206,7.3354,0,0,0.0,0.0951,26,,0,0,0.0,0.1901,8,,0,0,0.0,0.3536,5,,0,0,0.7719,0.9087,3,,0,0,0.9962,0.9962,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.30,casino_royale,251,0.0,858.14,3.4189,2.9579,14.336,7.882,11.8229,9.9475,0,0,0.0,0.0598,69,,0,0,0.0,0.1554,17,,0,0,0.0,0.247,17,,0,0,0.6056,0.8486,2,,0,0,0.996,0.996,1,,0,1,0.996,0.996,1,,1,1,1.0,1.0,0,
bookmia.07.31,casino_royale,268,0.0,872.67,3.2562,2.9932,14.003,7.744,5.4009,4.1677,0,0,0.0,0.0597,13,,0,0,0.0,0.1791,13,,0,0,0.0,0.3321,1,,0,0,0.5299,0.8657,1,,0,1,0.9963,0.9963,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.32,casino_royale,274,0.0,929.67,3.393,2.9388,17.306,7.553,6.644,5.2865,0,0,0.0,0.0839,13,,0,0,0.0,0.1715,4,,0,0,0.0,0.2737,4,,0,0,0.2445,0.8394,0,,0,0,0.9927,0.9964,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.37,casino_royale,276,0.0,856.87,3.1046,2.872,13.537,7.193,3.8656,2.7859,0,0,0.0,0.1123,0,,0,0,0.0,0.221,0,,0,0,0.0,0.3261,0,,0,1,0.8986,0.9565,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
