prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,k_crit,k_crit_eta,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.01.02,a_game_of_thrones,574,0.0,1511.42,2.6331,2.9981,13.437,7.171,3.6184,2.5634,0,0,0.0,0.3153,0,,0,0,0.0,0.4286,0,,0,0,0.0,0.5279,0,,0,1,0.9582,0.9965,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.03,a_game_of_thrones,563,0.0,1349.54,2.3971,2.7892,17.03,6.572,3.2383,2.2214,0,0,0.0,0.3428,3,,0,0,0.0,0.4476,0,,0,0,0.0,0.5506,0,,0,1,0.9964,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.04,a_game_of_thrones,580,0.0,1329.2,2.2917,2.8542,15.519,6.515,4.3469,3.2191,0,0,0.0,0.3534,0,,0,0,0.0,0.4741,0,,0,0,0.0,0.5793,0,,0,0,0.9862,0.9914,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.07,a_game_of_thrones,628,0.0,1545.44,2.4609,2.8868,13.474,6.762,3.3593,2.3302,0,0,0.0,0.3137,0,,0,0,0.0,0.4331,0,,0,0,0.0,0.5398,0,,0,1,0.9427,0.9904,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.10,a_game_of_thrones,551,0.0,1331.42,2.4164,2.9132,12.987,6.707,3.3818,2.3504,0,0,0.0,0.3593,2,,0,0,0.0,0.4864,0,,0,0,0.0,0.5608,0,,0,1,0.9964,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.11,a_game_of_thrones,556,0.0,1259.89,2.266,2.9661,14.235,6.755,2.572,1.6216,0,0,0.0,0.3885,1,,0,0,0.0,0.4946,1,,0,0,0.0,0.5935,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.12,a_game_of_thrones,597,0.0,1485.84,2.4888,2.8705,14.108,6.857,3.6486,2.5906,0,0,0.0,0.3082,1,,0,0,0.0,0.4204,1,,0,0,0.0,0.5327,1,,0,1,0.9698,0.995,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.14,a_game_of_thrones,548,0.0,1386.08,2.5293,2.8507,13.021,6.659,4.3516,3.2233,0,0,0.0,0.3084,0,,0,0,0.0,0.4343,0,,0,0,0.0,0.5292,0,,0,0,0.8321,0.9653,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.20,a_game_of_thrones,597,0.0,1455.52,2.4381,2.8026,11.465,6.683,3.966,2.8762,0,0,0.0,0.335,1,,0,0,0.0,0.4439,1,,0,0,0.0,0.5427,1,,0,1,0.9916,0.9966,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.22,a_game_of_thrones,579,0.0,1455.6,2.514,2.9529,14.51,6.927,9.7048,8.0412,0,0,0.0,0.2971,3,,0,0,0.0,0.4473,1,,0,0,0.0,0.5509,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.23,a_game_of_thrones,548,0.0,1300.67,2.3735,2.7744,14.953,6.678,6.4191,5.0841,0,0,0.0,0.3102,2,,0,0,0.0,0.427,2,,0,0,0.0,0.542,2,,0,0,0.9964,0.9964,2,,0,0,0.9964,0.9964,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.26,a_game_of_thrones,579,0.0,1445.73,2.4969,3.0812,17.878,7.064,4.4579,3.3189,0,0,0.0,0.3282,4,,0,0,0.0,0.4594,4,,0,0,0.0,0.5751,4,,0,0,0.8946,0.9793,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.27,a_game_of_thrones,532,0.0,1421.35,2.6717,2.9752,13.062,7.157,3.5273,2.4814,0,0,0.0,0.2876,0,,0,0,0.0,0.406,0,,0,0,0.0,0.4962,0,,0,1,0.9906,0.9962,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.31,a_game_of_thrones,559,0.0,1394.41,2.4945,2.8862,16.039,6.715,5.5561,4.3073,0,0,0.0,0.3238,2,,0,0,0.0,0.4365,2,,0,0,0.0,0.5438,1,,0,0,0.9624,0.9911,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.32,a_game_of_thrones,549,0.0,1493.88,2.7211,3.1127,16.634,7.18,4.3884,3.2564,0,0,0.0,0.2878,5,,0,0,0.0,0.4208,3,,0,0,0.0,0.5137,3,,0,0,0.9964,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.33,a_game_of_thrones,556,0.0,1693.7,3.0462,3.175,13.425,7.699,6.6554,5.2967,0,0,0.0,0.2716,14,,0,0,0.0,0.3633,0,,0,0,0.0,0.4514,0,,0,0,0.9029,0.9586,0,,0,0,0.9874,0.9928,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.36,a_game_of_thrones,593,0.0,1506.93,2.5412,3.0184,16.673,6.935,3.5034,2.4599,0,0,0.0,0.3288,0,,0,0,0.0,0.4317,0,,0,0,0.0,0.5245,0,,0,1,0.9949,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.37,a_game_of_thrones,545,0.0,1355.72,2.4876,2.9983,16.454,7.072,4.3047,3.1811,0,0,0.0,0.3046,0,,0,0,0.0,0.4312,0,,0,0,0.0,0.5578,0,,0,0,0.9119,0.9872,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.39,a_game_of_thrones,582,0.0,1465.24,2.5176,2.8612,14.164,6.527,2.941,1.9537,0,0,0.0,0.311,0,,0,0,0.0,0.4175,0,,0,0,0.0,0.5069,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.41,a_game_of_thrones,580,0.0,1429.12,2.464,3.0902,15.385,7.058,2.8649,1.8853,0,0,0.0,0.35,2,,0,0,0.0,0.4534,0,,0,0,0.0,0.5672,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.42,a_game_of_thrones,599,0.0,1335.44,2.2295,2.6911,15.783,6.206,3.2591,2.2401,0,0,0.0,0.3339,0,,0,0,0.0,0.4541,0,,0,0,0.0,0.571,0,,0,1,0.9566,0.995,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.43,a_game_of_thrones,641,0.0,1764.45,2.7527,2.9992,14.17,7.462,3.0379,2.041,0,0,0.0,0.2871,2,,0,0,0.0,0.4103,1,,0,0,0.0,0.4852,1,,0,1,0.9641,0.9875,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.44,a_game_of_thrones,611,0.0,1617.47,2.6473,3.1077,12.768,7.716,3.0526,2.0542,0,0,0.0,0.3241,0,,0,0,0.0,0.4452,0,,0,0,0.0,0.5516,0,,0,1,0.9705,0.9935,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.46,a_game_of_thrones,563,0.0,1543.98,2.7424,3.0653,12.718,7.217,12.6725,10.7121,0,0,0.0,0.2966,5,,0,0,0.0,0.3925,5,,0,0,0.0,0.4956,5,,0,0,0.8597,0.9769,1,,0,0,0.9982,0.9982,1,,0,0,0.9982,0.9982,1,,1,1,1.0,1.0,0,
bookmia.01.49,a_game_of_thrones,609,0.0,1559.64,2.561,2.9978,12.466,7.203,7.9107,6.4265,0,0,0.0,0.33,13,,0,0,0.0,0.445,2,,0,0,0.0,0.5468,2,,0,0,0.9787,0.9901,2,,0,0,0.9967,0.9967,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.51,a_game_of_thrones,573,0.0,1389.35,2.4247,2.9224,14.886,7.057,7.5063,6.0625,0,0,0.0,0.3333,2,,0,0,0.0,0.4555,1,,0,0,0.0,0.5585,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.52,a_game_of_thrones,613,0.0,1522.09,2.483,2.9865,14.655,6.908,8.55,7.0019,0,0,0.0,0.3409,8,,0,0,0.0,0.4535,3,,0,0,0.0,0.54,3,,0,0,0.9527,0.9869,3,,0,0,0.9967,0.9967,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.58,a_game_of_thrones,534,0.0,1295.25,2.4256,2.8089,15.223,6.607,4.1288,3.0227,0,0,0.0,0.2996,0,,0,0,0.0,0.4307,0,,0,0,0.0,0.5337,0,,0,0,0.9494,0.985,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.59,a_game_of_thrones,615,0.0,1585.62,2.5782,3.12,14.763,7.428,3.7575,2.6886,0,0,0.0,0.3138,7,,0,0,0.0,0.4439,4,,0,0,0.0,0.5496,1,,0,1,0.9285,0.9854,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.60,a_game_of_thrones,642,0.0,1627.99,2.5358,2.8923,14.345,6.819,4.4289,3.2929,0,0,0.0,0.2819,9,,0,0,0.0,0.4174,1,,0,0,0.0,0.5218,1,,0,0,0.8988,0.9735,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.62,a_game_of_thrones,555,0.0,1466.31,2.642,3.0424,13.982,6.946,4.5526,3.4042,0,0,0.0,0.2919,0,,0,0,0.0,0.409,0,,0,0,0.0,0.5189,0,,0,0,0.9604,0.982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.69,a_game_of_thrones,575,0.0,1472.36,2.5606,3.0126,12.91,7.024,4.7118,3.5475,0,0,0.0,0.3113,2,,0,0,0.0,0.4243,2,,0,0,0.0,0.52,2,,0,0,0.9843,0.993,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.71,a_game_of_thrones,607,0.0,1526.68,2.5151,3.0205,16.515,6.959,3.8215,2.7462,0,0,0.0,0.3311,0,,0,0,0.0,0.453,0,,0,0,0.0,0.5552,0,,0,1,0.9967,0.9984,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.73,a_game_of_thrones,594,0.0,1479.62,2.4909,2.9213,13.498,6.876,3.4006,2.3674,0,0,0.0,0.3182,0,,0,0,0.0,0.4411,0,,0,0,0.0,0.5286,0,,0,1,0.9226,0.9865,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.74,a_game_of_thrones,544,0.0,1432.75,2.6337,2.935,15.351,7.128,4.264,3.1444,0,0,0.0,0.2941,7,,0,0,0.0,0.4062,7,,0,0,0.0,0.4926,1,,0,0,0.9945,0.9945,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.75,a_game_of_thrones,544,0.0,1317.1,2.4211,2.8454,13.697,6.39,2.554,1.6054,0,0,0.0,0.318,1,,0,0,0.0,0.4393,1,,0,0,0.0,0.5515,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.76,a_game_of_thrones,586,0.0,1414.13,2.4132,2.9266,15.303,6.678,2.4738,1.5332,0,0,0.0,0.3328,0,,0,0,0.0,0.442,0,,0,0,0.0,0.5512,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.77,a_game_of_thrones,650,0.0,1570.61,2.4163,2.8779,14.593,6.544,2.965,1.9754,0,0,0.0,0.3154,0,,0,0,0.0,0.4385,0,,0,0,0.0,0.5431,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.78,a_game_of_thrones,563,0.0,1361.96,2.4191,2.8137,11.9,6.806,7.406,5.9723,0,0,0.0,0.3339,2,,0,0,0.0,0.444,2,,0,0,0.0,0.5542,2,,0,0,0.9964,0.9964,2,,0,0,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.79,a_game_of_thrones,610,0.0,1628.49,2.6697,3.1441,15.446,7.122,4.737,3.5701,0,0,0.0,0.3279,2,,0,0,0.0,0.4426,0,,0,0,0.0,0.5426,0,,0,0,0.9443,0.9787,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.81,a_game_of_thrones,570,0.0,1301.36,2.2831,2.7771,14.776,6.461,12.3459,10.4182,0,0,0.0,0.3281,5,,0,0,0.0,0.4526,4,,0,0,0.0,0.5579,1,,0,0,0.9614,0.9965,1,,0,0,0.9982,0.9982,1,,0,0,0.9982,0.9982,1,,1,1,1.0,1.0,0,
bookmia.01.82,a_game_of_thrones,555,0.0,1314.38,2.3682,2.9796,13.953,6.821,5.315,4.0903,0,0,0.0,0.3658,0,,0,0,0.0,0.4847,0,,0,0,0.0,0.582,0,,0,0,0.9766,0.991,0,,0,1,0.9766,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.83,a_game_of_thrones,575,0.0,1309.64,2.2776,2.7346,13.526,6.272,4.3026,3.1792,0,0,0.0,0.3322,4,,0,0,0.0,0.4609,1,,0,0,0.0,0.5513,1,,0,0,0.967,0.9896,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.87,a_game_of_thrones,642,0.0,1625.43,2.5318,2.9456,13.942,6.885,3.2781,2.2571,0,0,0.0,0.3115,2,,0,0,0.0,0.4221,0,,0,0,0.0,0.5343,0,,0,1,0.9595,0.9953,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.88,a_game_of_thrones,556,0.0,1424.07,2.5613,2.9838,15.041,7.042,4.4838,3.3423,0,0,0.0,0.3022,0,,0,0,0.0,0.4299,0,,0,0,0.0,0.5306,0,,0,0,0.9928,0.9946,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.89,a_game_of_thrones,586,0.0,1482.08,2.5292,3.0065,12.297,7.028,7.0457,5.648,0,0,0.0,0.3123,1,,0,0,0.0,0.4454,1,,0,0,0.0,0.5307,1,,0,0,0.9505,0.9881,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.90,a_game_of_thrones,518,0.0,1207.89,2.3318,2.7414,11.65,6.519,3.6027,2.5492,0,0,0.0,0.3127,2,,0,0,0.0,0.4363,0,,0,0,0.0,0.5483,0,,0,1,0.9826,0.9961,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.97,a_game_of_thrones,563,0.0,1228.89,2.1828,2.6965,13.847,6.332,3.5212,2.4759,0,0,0.0,0.3321,1,,0,0,0.0,0.4636,1,,0,0,0.0,0.6039,0,,0,1,0.9858,0.9964,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.02,casino_royale,549,0.0,1211.06,2.2059,2.6507,14.925,6.245,3.0988,2.0958,0,0,0.0,0.3115,1,,0,0,0.0,0.4572,1,,0,0,0.0,0.592,1,,0,1,0.9945,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.03,casino_royale,600,0.0,1326.28,2.2105,2.7871,15.82,6.552,2.9612,1.9719,0,0,0.0,0.3517,3,,0,0,0.0,0.4767,1,,0,0,0.0,0.5833,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.04,casino_royale,601,0.0,1461.04,2.431,2.993,13.966,6.949,7.0698,5.6697,0,0,0.0,0.3361,1,,0,0,0.0,0.4626,1,,0,0,0.0,0.5691,1,,0,0,0.9634,0.9884,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.05,casino_royale,607,0.0,1541.48,2.5395,2.9229,13.11,6.968,5.0136,3.819,0,0,0.0,0.3064,1,,0,0,0.0,0.4481,1,,0,0,0.0,0.542,1,,0,0,0.9984,0.9984,1,,0,1,0.9984,0.9984,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.06,casino_royale,538,0.0,1186.02,2.2045,2.7556,13.22,6.376,4.4885,3.3465,0,0,0.0,0.3736,7,,0,0,0.0,0.4758,5,,0,0,0.0,0.5874,0,,0,0,0.987,0.9944,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.07,casino_royale,602,0.0,1271.28,2.1118,2.8375,18.926,6.119,7.9762,6.4855,0,0,0.0,0.3787,1,,0,0,0.0,0.51,1,,0,0,0.0,0.6246,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.08,casino_royale,588,0.0,1410.76,2.3992,2.8781,17.158,6.819,5.9507,4.6625,0,0,0.0,0.3486,10,,0,0,0.0,0.4592,0,,0,0,0.0,0.5612,0,,0,0,0.9524,0.983,0,,0,1,0.9966,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.09,casino_royale,610,0.0,1437.9,2.3572,2.8166,14.317,6.635,2.7678,1.7978,0,0,0.0,0.3328,1,,0,0,0.0,0.4639,1,,0,0,0.0,0.5623,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.15,casino_royale,615,0.0,1336.41,2.173,2.7937,13.421,6.237,4.8723,3.692,0,0,0.0,0.3545,1,,0,0,0.0,0.4846,1,,0,0,0.0,0.5919,1,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.16,casino_royale,551,0.0,1149.86,2.0869,2.7194,15.984,6.143,5.0596,3.8605,0,0,0.0,0.3684,4,,0,0,0.0,0.4973,1,,0,0,0.0,0.6225,1,,0,0,0.9982,0.9982,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.17,casino_royale,572,0.0,1262.1,2.2065,2.6848,12.037,6.372,4.6431,3.4856,0,0,0.0,0.3199,1,,0,0,0.0,0.4476,1,,0,0,0.0,0.5682,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.20,casino_royale,615,0.0,1486.24,2.4167,2.835,11.776,6.972,3.1111,2.1068,0,0,0.0,0.3301,1,,0,0,0.0,0.4455,0,,0,0,0.0,0.561,0,,0,1,0.9854,0.9984,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.24,casino_royale,540,0.0,1184.48,2.1935,2.6271,12.859,6.414,2.8635,1.884,0,0,0.0,0.3426,2,,0,0,0.0,0.4556,2,,0,0,0.0,0.5704,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.25,casino_royale,585,0.0,1432.36,2.4485,3.0589,14.09,7.162,3.4841,2.4425,0,0,0.0,0.3179,1,,0,0,0.0,0.4462,1,,0,0,0.0,0.5675,1,,0,1,0.9795,0.9966,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.26,casino_royale,616,0.0,1412.51,2.293,2.8091,12.492,6.926,9.5777,7.9267,0,0,0.0,0.3588,6,,0,0,0.0,0.4821,3,,0,0,0.0,0.5682,3,,0,0,0.9773,0.9886,1,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.28,casino_royale,588,0.0,1319.81,2.2446,2.8224,12.81,6.788,11.5522,9.7038,0,0,0.0,0.3673,3,,0,0,0.0,0.4677,1,,0,0,0.0,0.5918,1,,0,0,0.9847,0.9949,1,,0,0,0.9983,0.9983,1,,0,1,0.9983,0.9983,1,,1,1,1.0,1.0,0,
bookmia.07.29,casino_royale,567,0.0,1386.34,2.445,3.0019,15.526,6.992,3.1931,2.1806,0,0,0.0,0.351,1,,0,0,0.0,0.4674,1,,0,0,0.0,0.582,1,,0,1,0.9929,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.30,casino_royale,545,0.0,1217.67,2.2343,2.881,13.735,6.267,3.3406,2.3134,0,0,0.0,0.3266,3,,0,0,0.0,0.4606,1,,0,0,0.0,0.6037,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.31,casino_royale,592,0.0,1400.46,2.3656,2.9282,14.49,6.838,2.85,1.8719,0,0,0.0,0.3277,2,,0,0,0.0,0.4544,0,,0,0,0.0,0.5574,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.32,casino_royale,594,0.0,1497.34,2.5208,2.9624,15.591,7.219,6.5621,5.2128,0,0,0.0,0.3468,4,,0,0,0.0,0.4613,4,,0,0,0.0,0.5522,4,,0,0,0.9933,0.9933,4,,0,0,0.9933,0.9949,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.37,casino_royale,599,0.0,1354.45,2.2612,2.779,13.557,6.717,2.8133,1.8388,0,0,0.0,0.3439,0,,0,0,0.0,0.4708,0,,0,0,0.0,0.5893,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
