prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1076,0.0,0.0,0.1419,0,0,0.0,2,0.1168,0.0,0.1168,0.0,2,0.1168,0.0,0.1168,0.0,1,0.0321,0.0,0.1419
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1437,0.0,0.0,0.1656,0,0,0.0,3,0.1222,0.0,0.1222,0.0,2,0.1342,0.0,0.1406,0.0,2,0.1199,0.0,0.1656
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1558,0,0,0.0,2,0.0977,0.0,0.0977,0.0,1,0.0902,0.0,0.1401,0.0,2,0.1046,0.0,0.1558
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1354,0.0,0.0,0.1651,0,0,0.0,2,0.1079,0.0,0.1079,0.0,2,0.1347,0.0,0.1429,0.0,2,0.1347,0.0,0.1651
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1143,0.0,0.0,0.1761,0,0,0.0,2,0.1282,0.0,0.1282,0.0,2,0.1388,0.0,0.1388,0.0,2,0.1761,0.0,0.1761
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1587,0,0,0.0,3,0.1258,0.0,0.1258,0.0,2,0.0772,0.0,0.1294,0.0,2,0.0772,0.0,0.1587
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1032,0.0,0.0,0.1404,0,0,0.0,2,0.1063,0.0,0.1063,0.0,2,0.1169,0.0,0.1329,0.0,3,0.1206,0.0,0.1404
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1411,0.0,0.0,0.1693,0,0,0.0,2,0.1003,0.0,0.1003,0.0,3,0.1481,0.0,0.1481,0.0,1,0.0833,0.0,0.1693
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.11,0.0,0.0,0.1503,0,0,0.0,5,0.1503,0.0,0.1503,0.0,3,0.1007,0.0,0.1503,0.0,2,0.1,0.0,0.1503
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1037,0.0,0.0,0.1895,0,0,0.0,2,0.1073,0.0,0.1073,0.0,2,0.1315,0.0,0.1869,0.0,1,0.0741,0.0,0.1895
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1525,0.0,0.0,0.1649,0,0,0.0,2,0.0942,0.0,0.0942,0.0,2,0.1355,0.0,0.1355,0.0,1,0.1299,0.0,0.1649
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1176,0.0,0.0,0.1424,0,0,0.0,1,0.1238,0.0,0.1238,0.0,3,0.1424,0.0,0.1424,0.0,2,0.1042,0.0,0.1424
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1498,0,0,0.0,1,0.0909,0.0,0.0909,0.0,2,0.1262,0.0,0.1262,0.0,2,0.1254,0.0,0.1498
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.094,0.0,0.0,0.1492,0,0,0.0,1,0.1074,0.0,0.1074,0.0,2,0.0808,0.0,0.1173,0.0,1,0.0345,0.0,0.1492
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1098,0.0,0.0,0.1627,0,0,0.0,2,0.1226,0.0,0.1226,0.0,2,0.1184,0.0,0.141,0.0,2,0.1184,0.0,0.1627
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1325,0.0,0.0,0.1842,0,0,0.0,2,0.1533,0.0,0.1533,0.0,2,0.1027,0.0,0.1765,0.0,2,0.1027,0.0,0.1842
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1077,0.0,0.0,0.1348,0,0,0.0,1,0.0685,0.0,0.0685,0.0,1,0.0685,0.0,0.1329,0.0,1,0.1014,0.0,0.1348
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1262,0.0,0.0,0.1502,0,0,0.0,2,0.0803,0.0,0.0803,0.0,2,0.1107,0.0,0.1351,0.0,2,0.1395,0.0,0.1502
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.1053,0.0,0.0,0.1328,0,0,0.0,2,0.0833,0.0,0.0833,0.0,1,0.1007,0.0,0.1153,0.0,1,0.1007,0.0,0.1328
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1538,0.0,0.0,0.1486,0,0,0.0,2,0.1226,0.0,0.1226,0.0,2,0.1043,0.0,0.1368,0.0,2,0.0428,0.0,0.1486
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1751,0,0,0.0,3,0.1193,0.0,0.1193,0.0,2,0.1751,0.0,0.1751,0.0,2,0.1165,0.0,0.1751
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.123,0.0,0.0,0.1489,0,0,0.0,2,0.1481,0.0,0.1481,0.0,4,0.1234,0.0,0.1481,0.0,2,0.1443,0.0,0.1489
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1465,0.0,0.0,0.1527,0,0,0.0,1,0.0226,0.0,0.0226,0.0,1,0.0226,0.0,0.1472,0.0,1,0.0233,0.0,0.1527
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.1111,0.0,0.0,0.1311,0,0,0.0,2,0.1133,0.0,0.1133,0.0,2,0.0816,0.0,0.1212,0.0,2,0.0816,0.0,0.1311
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.139,0.0,0.0,0.1294,0,0,0.0,2,0.1245,0.0,0.1245,0.0,1,0.0744,0.0,0.1245,0.0,1,0.0744,0.0,0.1294
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1104,0.0,0.0,0.1234,0,0,0.0,1,0.0844,0.0,0.0844,0.0,2,0.0756,0.0,0.1131,0.0,1,0.0694,0.0,0.1234
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1318,0.0,0.0,0.1534,0,0,0.0,2,0.1188,0.0,0.1188,0.0,2,0.0906,0.0,0.1246,0.0,2,0.1129,0.0,0.1534
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0586,0.0,0.0,0.122,0,0,0.0,2,0.0898,0.0,0.0898,0.0,2,0.0855,0.0,0.094,0.0,1,0.061,0.0,0.122
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.1214,0.0,0.0,0.1523,0,0,0.0,2,0.1284,0.0,0.1284,0.0,2,0.1303,0.0,0.1355,0.0,2,0.1303,0.0,0.1523
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1313,0.0,0.0,0.1587,0,0,0.0,2,0.1141,0.0,0.1141,0.0,2,0.08,0.0,0.1351,0.0,2,0.08,0.0,0.1587
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.1046,0.0,0.0,0.1429,0,0,0.0,2,0.1104,0.0,0.1104,0.0,2,0.1192,0.0,0.1237,0.0,1,0.0965,0.0,0.1429
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1411,0.0,0.0,0.1662,0,0,0.0,2,0.1373,0.0,0.1373,0.0,2,0.0521,0.0,0.1479,0.0,2,0.0977,0.0,0.1662
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1538,0.0,0.0,0.1638,0,0,0.0,3,0.1242,0.0,0.1242,0.0,2,0.1196,0.0,0.1474,0.0,1,0.0994,0.0,0.1638
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.1388,0.0,0.0,0.141,0,0,0.0,4,0.1303,0.0,0.1303,0.0,2,0.1218,0.0,0.132,0.0,2,0.1014,0.0,0.141
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0784,0.0,0.0,0.1224,0,0,0.0,3,0.1042,0.0,0.1042,0.0,2,0.0979,0.0,0.1172,0.0,2,0.1049,0.0,0.1224
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1333,0,0,0.0,2,0.0661,0.0,0.0661,0.0,2,0.1133,0.0,0.1273,0.0,2,0.1185,0.0,0.1333
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.1146,0.0,0.0,0.1486,0,0,0.0,2,0.0855,0.0,0.0855,0.0,2,0.1013,0.0,0.1254,0.0,2,0.1486,0.0,0.1486
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.1062,0.0,0.0,0.1538,0,0,0.0,2,0.1134,0.0,0.1134,0.0,3,0.121,0.0,0.125,0.0,2,0.1098,0.0,0.1538
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.092,0.0,0.0,0.1506,0,0,0.0,2,0.0881,0.0,0.0881,0.0,2,0.1284,0.0,0.1284,0.0,2,0.1083,0.0,0.1506
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0924,0.0,0.0,0.1626,0,0,0.0,2,0.1111,0.0,0.1111,0.0,2,0.083,0.0,0.1123,0.0,2,0.0244,0.0,0.1626
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.1201,0.0,0.0,0.1637,0,0,0.0,2,0.1155,0.0,0.1155,0.0,2,0.1263,0.0,0.1407,0.0,2,0.1263,0.0,0.1637
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.1118,0.0,0.0,0.1254,0,0,0.0,2,0.0936,0.0,0.0936,0.0,2,0.0936,0.0,0.1111,0.0,0,0.0,0.0,0.1254
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.1084,0.0,0.0,0.1424,0,0,0.0,4,0.0828,0.0,0.0828,0.0,4,0.0828,0.0,0.1158,0.0,2,0.0836,0.0,0.1424
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.1379,0.0,0.0,0.1739,0,0,0.0,2,0.15,0.0,0.15,0.0,1,0.0119,0.0,0.1528,0.0,3,0.0357,0.0,0.1739
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.118,0.0,0.0,0.1579,0,0,0.0,4,0.1474,0.0,0.1474,0.0,4,0.1474,0.0,0.1474,0.0,2,0.0455,0.0,0.1579
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.1043,0.0,0.0,0.1489,0,0,0.0,2,0.1077,0.0,0.1077,0.0,2,0.1259,0.0,0.1489,0.0,1,0.0113,0.0,0.1489
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.11,0.0,0.0,0.1229,0,0,0.0,2,0.1038,0.0,0.1038,0.0,1,0.081,0.0,0.1135,0.0,2,0.0229,0.0,0.1229
bookmia.17.95,harry_potter_and_the_sorcerer's_stone,0.0,0.098,0.0,0.0,0.1465,0,0,0.0,2,0.1091,0.0,0.1091,0.0,2,0.1087,0.0,0.1255,0.0,1,0.072,0.0,0.1465
bookmia.17.97,harry_potter_and_the_sorcerer's_stone,0.0,0.1173,0.0,0.0,0.1491,0,0,0.0,3,0.1161,0.0,0.1161,0.0,2,0.0891,0.0,0.1288,0.0,2,0.0787,0.0,0.1491
bookmia.17.98,harry_potter_and_the_sorcerer's_stone,0.0,0.0784,0.0,0.0,0.1172,0,0,0.0,2,0.0929,0.0,0.0929,0.0,2,0.0775,0.0,0.1018,0.0,0,0.0,0.0,0.1172
