prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0656,0.0,0.0,0.1301,0,0,0.0,1,0.0976,0.0,0.0976,0.0,1,0.065,0.0,0.1094,0.0,1,0.0721,0.0,0.1301
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1364,0.0,0.0,0.1471,0,0,0.0,2,0.0902,0.0,0.0902,0.0,2,0.1364,0.0,0.1364,0.0,1,0.1212,0.0,0.1471
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1705,0,0,0.0,1,0.0968,0.0,0.0968,0.0,2,0.128,0.0,0.128,0.0,1,0.0282,0.0,0.1705
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.0822,0.0,0.0,0.1594,0,0,0.0,1,0.1022,0.0,0.1022,0.0,2,0.1571,0.0,0.1571,0.0,1,0.0563,0.0,0.1594
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.066,0.0,0.0,0.1167,0,0,0.0,1,0.08,0.0,0.08,0.0,1,0.0945,0.0,0.1111,0.0,2,0.096,0.0,0.1167
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0939,0.0,0.0,0.155,0,0,0.0,1,0.0952,0.0,0.0952,0.0,0,0.0,0.0,0.155,0.0,0,0.0,0.0,0.155
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0881,0.0,0.0,0.1471,0,0,0.0,1,0.0661,0.0,0.0661,0.0,1,0.1194,0.0,0.1194,0.0,1,0.0938,0.0,0.1471
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1063,0.0,0.0,0.1613,0,0,0.0,1,0.1,0.0,0.1,0.0,2,0.126,0.0,0.1301,0.0,2,0.1395,0.0,0.1613
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1117,0.0,0.0,0.1613,0,0,0.0,1,0.0794,0.0,0.0794,0.0,1,0.0661,0.0,0.0968,0.0,2,0.1613,0.0,0.1613
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1357,0.0,0.0,0.1654,0,0,0.0,2,0.1406,0.0,0.1406,0.0,2,0.1176,0.0,0.1471,0.0,1,0.0476,0.0,0.1654
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1033,0.0,0.0,0.189,0,0,0.0,1,0.127,0.0,0.127,0.0,1,0.127,0.0,0.1385,0.0,1,0.1069,0.0,0.189
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1322,0.0,0.0,0.1583,0,0,0.0,1,0.1168,0.0,0.1168,0.0,1,0.1571,0.0,0.1583,0.0,2,0.1324,0.0,0.1583
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1456,0.0,0.0,0.1538,0,0,0.0,1,0.0839,0.0,0.0839,0.0,1,0.1061,0.0,0.1168,0.0,1,0.1061,0.0,0.1538
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0642,0.0,0.0,0.1102,0,0,0.0,2,0.0492,0.0,0.0492,0.0,2,0.1102,0.0,0.1102,0.0,1,0.0615,0.0,0.1102
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1504,0.0,0.0,0.1846,0,0,0.0,2,0.1333,0.0,0.1333,0.0,1,0.1212,0.0,0.1527,0.0,1,0.0794,0.0,0.1846
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1209,0.0,0.0,0.1493,0,0,0.0,1,0.1,0.0,0.1,0.0,1,0.1151,0.0,0.1493,0.0,1,0.1449,0.0,0.1493
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.126,0,0,0.0,1,0.0492,0.0,0.0492,0.0,1,0.0354,0.0,0.1094,0.0,1,0.0354,0.0,0.126
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1527,0,0,0.0,1,0.0763,0.0,0.0763,0.0,2,0.0746,0.0,0.1053,0.0,2,0.1045,0.0,0.1527
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0766,0.0,0.0,0.1391,0,0,0.0,1,0.062,0.0,0.062,0.0,1,0.0625,0.0,0.1186,0.0,1,0.1102,0.0,0.1391
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1171,0.0,0.0,0.1985,0,0,0.0,1,0.1176,0.0,0.1176,0.0,2,0.1493,0.0,0.1493,0.0,2,0.0833,0.0,0.1985
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1422,0.0,0.0,0.1493,0,0,0.0,2,0.1151,0.0,0.1151,0.0,1,0.1037,0.0,0.1324,0.0,2,0.0741,0.0,0.1493
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.2,0,0,0.0,1,0.1069,0.0,0.1069,0.0,1,0.1102,0.0,0.1846,0.0,2,0.1102,0.0,0.2
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.0952,0.0,0.0,0.1746,0,0,0.0,2,0.1129,0.0,0.1129,0.0,2,0.0746,0.0,0.127,0.0,2,0.0746,0.0,0.1746
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0804,0.0,0.0,0.1212,0,0,0.0,2,0.1194,0.0,0.1194,0.0,1,0.0876,0.0,0.1212,0.0,1,0.0741,0.0,0.1212
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1182,0.0,0.0,0.127,0,0,0.0,2,0.1053,0.0,0.1053,0.0,1,0.0806,0.0,0.1231,0.0,1,0.08,0.0,0.127
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1096,0.0,0.0,0.1471,0,0,0.0,2,0.0896,0.0,0.0896,0.0,1,0.1037,0.0,0.1333,0.0,1,0.0448,0.0,0.1471
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1004,0.0,0.0,0.1571,0,0,0.0,3,0.0714,0.0,0.0714,0.0,1,0.1096,0.0,0.1286,0.0,1,0.0966,0.0,0.1571
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0777,0.0,0.0,0.1525,0,0,0.0,2,0.1138,0.0,0.1138,0.0,1,0.0833,0.0,0.1138,0.0,2,0.0952,0.0,0.1525
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1385,0,0,0.0,1,0.0606,0.0,0.0606,0.0,1,0.0909,0.0,0.1185,0.0,1,0.0462,0.0,0.1385
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1096,0.0,0.0,0.129,0,0,0.0,1,0.0758,0.0,0.0758,0.0,1,0.084,0.0,0.0992,0.0,1,0.0781,0.0,0.129
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.0985,0.0,0.0,0.155,0,0,0.0,1,0.126,0.0,0.126,0.0,1,0.125,0.0,0.126,0.0,1,0.125,0.0,0.155
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1553,0.0,0.0,0.197,0,0,0.0,1,0.1168,0.0,0.1168,0.0,1,0.0533,0.0,0.1606,0.0,1,0.0533,0.0,0.197
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1182,0.0,0.0,0.1618,0,0,0.0,1,0.1148,0.0,0.1148,0.0,2,0.1168,0.0,0.1515,0.0,1,0.0645,0.0,0.1618
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.0821,0.0,0.0,0.1562,0,0,0.0,1,0.1148,0.0,0.1148,0.0,1,0.096,0.0,0.126,0.0,1,0.0317,0.0,0.1562
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0632,0.0,0.0,0.1463,0,0,0.0,1,0.128,0.0,0.128,0.0,1,0.0484,0.0,0.128,0.0,1,0.082,0.0,0.1463
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.1232,0.0,0.0,0.1527,0,0,0.0,1,0.0945,0.0,0.0945,0.0,1,0.1129,0.0,0.1333,0.0,2,0.1111,0.0,0.1527
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.0693,0.0,0.0,0.1194,0,0,0.0,1,0.0758,0.0,0.0758,0.0,1,0.0758,0.0,0.1167,0.0,1,0.0615,0.0,0.1194
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.1067,0.0,0.0,0.1493,0,0,0.0,2,0.0896,0.0,0.0896,0.0,2,0.0896,0.0,0.125,0.0,2,0.1295,0.0,0.1493
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.125,0.0,0.0,0.1778,0,0,0.0,2,0.1353,0.0,0.1353,0.0,2,0.1069,0.0,0.1778,0.0,1,0.0299,0.0,0.1778
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0985,0.0,0.0,0.1552,0,0,0.0,1,0.084,0.0,0.084,0.0,1,0.065,0.0,0.1167,0.0,2,0.069,0.0,0.1552
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.1029,0.0,0.0,0.15,0,0,0.0,2,0.1333,0.0,0.1333,0.0,1,0.1138,0.0,0.1333,0.0,1,0.0769,0.0,0.15
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.1402,0.0,0.0,0.1324,0,0,0.0,2,0.1203,0.0,0.1203,0.0,1,0.0945,0.0,0.1203,0.0,1,0.0544,0.0,0.1324
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.1091,0.0,0.0,0.1353,0,0,0.0,2,0.1,0.0,0.1,0.0,2,0.1143,0.0,0.1286,0.0,2,0.1259,0.0,0.1353
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.0591,0.0,0.0,0.1345,0,0,0.0,1,0.087,0.0,0.087,0.0,1,0.084,0.0,0.1026,0.0,2,0.1138,0.0,0.1345
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.0847,0.0,0.0,0.1488,0,0,0.0,1,0.069,0.0,0.069,0.0,1,0.084,0.0,0.1186,0.0,1,0.084,0.0,0.1488
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.0503,0.0,0.0,0.1385,0,0,0.0,1,0.1061,0.0,0.1061,0.0,1,0.0606,0.0,0.1094,0.0,1,0.032,0.0,0.1385
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.0664,0.0,0.0,0.1471,0,0,0.0,2,0.0826,0.0,0.0826,0.0,1,0.112,0.0,0.112,0.0,1,0.112,0.0,0.1471
bookmia.17.95,harry_potter_and_the_sorcerer's_stone,0.0,0.0591,0.0,0.0,0.1148,0,0,0.0,1,0.0531,0.0,0.0531,0.0,1,0.0877,0.0,0.1148,0.0,1,0.0526,0.0,0.1148
bookmia.17.97,harry_potter_and_the_sorcerer's_stone,0.0,0.068,0.0,0.0,0.1185,0,0,0.0,1,0.0704,0.0,0.0704,0.0,1,0.0704,0.0,0.0902,0.0,1,0.0704,0.0,0.1185
bookmia.17.98,harry_potter_and_the_sorcerer's_stone,0.0,0.0498,0.0,0.0,0.096,0,0,0.0,1,0.0476,0.0,0.0476,0.0,1,0.064,0.0,0.0952,0.0,1,0.0215,0.0,0.096
