prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.01.41,tokenswap,a_game_of_thrones,24,0.0,16,0.2141
bookmia.01.42,tokenswap,a_game_of_thrones,14,0.0,2,0.102
bookmia.01.43,tokenswap,a_game_of_thrones,11,0.0,5,0.1667
bookmia.01.44,tokenswap,a_game_of_thrones,24,0.0,3,0.1456
bookmia.01.46,tokenswap,a_game_of_thrones,17,0.0,7,0.1965
bookmia.01.49,tokenswap,a_game_of_thrones,17,0.0,3,0.1356
bookmia.01.51,tokenswap,a_game_of_thrones,17,0.0,4,0.1517
bookmia.01.52,tokenswap,a_game_of_thrones,9,0.2802,58,0.4343
bookmia.01.58,tokenswap,a_game_of_thrones,14,0.0,11,0.1623
bookmia.01.59,tokenswap,a_game_of_thrones,15,0.0,6,0.1894
bookmia.01.60,tokenswap,a_game_of_thrones,15,0.1923,40,0.3269
bookmia.01.62,tokenswap,a_game_of_thrones,16,0.0,7,0.1593
bookmia.01.69,tokenswap,a_game_of_thrones,19,0.0,16,0.2623
bookmia.01.71,tokenswap,a_game_of_thrones,14,0.0,4,0.1662
bookmia.01.73,tokenswap,a_game_of_thrones,12,0.0,2,0.1345
bookmia.01.74,tokenswap,a_game_of_thrones,16,0.0,4,0.1399
bookmia.01.75,tokenswap,a_game_of_thrones,12,0.0,12,0.2269
bookmia.01.76,tokenswap,a_game_of_thrones,10,0.0,10,0.2458
bookmia.01.77,tokenswap,a_game_of_thrones,12,0.0,10,0.1803
bookmia.01.78,tokenswap,a_game_of_thrones,15,0.0,16,0.2857
bookmia.01.79,tokenswap,a_game_of_thrones,19,0.0,14,0.2387
bookmia.01.81,tokenswap,a_game_of_thrones,13,0.0,5,0.1538
bookmia.01.82,tokenswap,a_game_of_thrones,17,0.0,4,0.1141
bookmia.01.83,tokenswap,a_game_of_thrones,18,0.0,11,0.2096
bookmia.01.87,tokenswap,a_game_of_thrones,16,0.0,2,0.1493
bookmia.01.88,tokenswap,a_game_of_thrones,16,0.0,4,0.1573
bookmia.01.89,tokenswap,a_game_of_thrones,16,0.0,5,0.172
bookmia.01.90,tokenswap,a_game_of_thrones,19,0.1451,28,0.289
bookmia.01.97,tokenswap,a_game_of_thrones,18,0.0,3,0.1588
bookmia.07.02,tokenswap,casino_royale,14,0.0,4,0.1355
bookmia.07.03,tokenswap,casino_royale,9,0.0,10,0.352
bookmia.07.04,tokenswap,casino_royale,17,0.0,3,0.1301
bookmia.07.05,tokenswap,casino_royale,16,0.0,5,0.1953
bookmia.07.06,tokenswap,casino_royale,10,0.3929,41,0.5225
bookmia.07.07,tokenswap,casino_royale,20,0.0,2,0.1253
bookmia.07.08,tokenswap,casino_royale,10,0.0,15,0.2205
bookmia.07.09,tokenswap,casino_royale,22,0.0,8,0.2043
bookmia.07.15,tokenswap,casino_royale,20,0.0,2,0.1354
bookmia.07.16,tokenswap,casino_royale,22,0.0,4,0.1489
bookmia.07.17,tokenswap,casino_royale,18,0.0,2,0.1402
bookmia.07.20,tokenswap,casino_royale,12,0.0,2,0.0955
bookmia.07.24,tokenswap,casino_royale,12,0.0,11,0.1591
bookmia.07.25,tokenswap,casino_royale,16,0.0,4,0.1311
bookmia.07.26,tokenswap,casino_royale,24,0.0,5,0.1471
bookmia.07.28,tokenswap,casino_royale,9,0.3519,45,0.4635
bookmia.07.29,tokenswap,casino_royale,10,0.134,28,0.3111
bookmia.07.30,tokenswap,casino_royale,17,0.0,9,0.1895
bookmia.07.31,tokenswap,casino_royale,12,0.0,15,0.2385
bookmia.07.32,tokenswap,casino_royale,17,0.0,3,0.1779
bookmia.07.37,tokenswap,casino_royale,14,0.0,6,0.2027
bookmia.07.40,tokenswap,casino_royale,20,0.0,2,0.1018
bookmia.07.41,tokenswap,casino_royale,12,0.0,3,0.1461
bookmia.07.43,tokenswap,casino_royale,6,0.2011,38,0.4046
bookmia.07.44,tokenswap,casino_royale,9,0.3905,49,0.5185
bookmia.07.47,tokenswap,casino_royale,24,0.0,2,0.1445
bookmia.07.49,tokenswap,casino_royale,4,0.6938,43,0.7906
bookmia.07.53,tokenswap,casino_royale,15,0.0,3,0.1639
bookmia.07.54,tokenswap,casino_royale,9,0.0,12,0.1974
bookmia.07.55,tokenswap,casino_royale,16,0.0,5,0.1593
bookmia.07.56,tokenswap,casino_royale,23,0.1045,11,0.2965
bookmia.07.57,tokenswap,casino_royale,18,0.0,5,0.1344
bookmia.07.59,tokenswap,casino_royale,17,0.0,6,0.1902
bookmia.07.61,tokenswap,casino_royale,13,0.0,7,0.2011
bookmia.07.62,tokenswap,casino_royale,7,0.0,4,0.1737
bookmia.07.63,tokenswap,casino_royale,5,0.1566,31,0.3128
bookmia.07.66,tokenswap,casino_royale,19,0.0,15,0.191
bookmia.07.70,tokenswap,casino_royale,17,0.0,3,0.1481
bookmia.07.72,tokenswap,casino_royale,11,0.203,21,0.2953
bookmia.07.73,tokenswap,casino_royale,13,0.0,4,0.1551
bookmia.07.77,tokenswap,casino_royale,20,0.0,7,0.139
bookmia.07.80,tokenswap,casino_royale,11,0.0,2,0.1405
