alpha,k,split,n_protected,n_ordinary,price_nats,price_frac_ceiling,logp_target,logp_per_token,n_tokens,logp_target_risky,logp_target_safe
1.0,0.5,attack_train,25,25,3781.132,0.6913,-8767.775,-0.8993,9750,-81.494,-23857.216
1.0,0.75,attack_train,25,25,4271.147,0.7808,-7027.838,-0.7208,9750,-81.494,-23857.216
1.0,1.0,attack_train,25,25,4601.176,0.8412,-5828.243,-0.5978,9750,-81.494,-23857.216
1.0,1.5,attack_train,25,25,5004.087,0.9148,-4223.878,-0.4332,9750,-81.494,-23857.216
1.0,2.0,attack_train,25,25,5218.624,0.9541,-3175.936,-0.3257,9750,-81.494,-23857.216
1.0,2.5,attack_train,25,25,5332.506,0.9749,-2432.916,-0.2495,9750,-81.494,-23857.216
1.0,3.0,attack_train,25,25,5391.874,0.9857,-1881.215,-0.1929,9750,-81.494,-23857.216
1.0,4.0,attack_train,25,25,5440.139,0.9946,-1133.56,-0.1163,9750,-81.494,-23857.216
1.0,5.5,attack_train,25,25,5460.929,0.9984,-533.928,-0.0548,9750,-81.494,-23857.216
1.0,7.5,attack_train,25,25,5468.538,0.9998,-208.677,-0.0214,9750,-81.494,-23857.216
1.0,10.0,attack_train,25,25,5469.829,1.0,-104.248,-0.0107,9750,-81.494,-23857.216
1.0,14.0,attack_train,25,25,5469.9,1.0,-83.001,-0.0085,9750,-81.494,-23857.216
2.0,0.5,attack_train,25,25,2981.588,0.5451,-12733.406,-1.306,9750,-81.494,-23857.216
2.0,0.75,attack_train,25,25,3456.368,0.6319,-11255.9,-1.1545,9750,-81.494,-23857.216
2.0,1.0,attack_train,25,25,3809.568,0.6965,-10136.875,-1.0397,9750,-81.494,-23857.216
2.0,1.5,attack_train,25,25,4314.249,0.7887,-8413.657,-0.8629,9750,-81.494,-23857.216
2.0,2.0,attack_train,25,25,4658.378,0.8516,-7063.453,-0.7245,9750,-81.494,-23857.216
2.0,2.5,attack_train,25,25,4901.452,0.8961,-5942.591,-0.6095,9750,-81.494,-23857.216
2.0,3.0,attack_train,25,25,5075.814,0.928,-4984.199,-0.5112,9750,-81.494,-23857.216
2.0,4.0,attack_train,25,25,5283.081,0.9658,-3426.135,-0.3514,9750,-81.494,-23857.216
2.0,5.5,attack_train,25,25,5409.565,0.989,-1821.084,-0.1868,9750,-81.494,-23857.216
2.0,7.5,attack_train,25,25,5459.39,0.9981,-683.548,-0.0701,9750,-81.494,-23857.216
2.0,10.0,attack_train,25,25,5469.263,0.9999,-212.331,-0.0218,9750,-81.494,-23857.216
2.0,14.0,attack_train,25,25,5469.9,1.0,-91.723,-0.0094,9750,-81.494,-23857.216
4.0,0.5,attack_train,25,25,2316.956,0.4236,-15935.443,-1.6344,9750,-81.494,-23857.216
4.0,0.75,attack_train,25,25,2749.689,0.5027,-14678.156,-1.5055,9750,-81.494,-23857.216
4.0,1.0,attack_train,25,25,3093.102,0.5655,-13609.849,-1.3959,9750,-81.494,-23857.216
4.0,1.5,attack_train,25,25,3629.582,0.6636,-11735.455,-1.2036,9750,-81.494,-23857.216
4.0,2.0,attack_train,25,25,4039.672,0.7385,-10081.154,-1.034,9750,-81.494,-23857.216
4.0,2.5,attack_train,25,25,4362.989,0.7976,-8605.852,-0.8827,9750,-81.494,-23857.216
4.0,3.0,attack_train,25,25,4622.301,0.845,-7286.05,-0.7473,9750,-81.494,-23857.216
4.0,4.0,attack_train,25,25,4992.271,0.9127,-5056.364,-0.5186,9750,-81.494,-23857.216
4.0,5.5,attack_train,25,25,5292.764,0.9676,-2689.506,-0.2758,9750,-81.494,-23857.216
4.0,7.5,attack_train,25,25,5437.484,0.9941,-986.341,-0.1012,9750,-81.494,-23857.216
4.0,10.0,attack_train,25,25,5467.398,0.9995,-278.937,-0.0286,9750,-81.494,-23857.216
4.0,14.0,attack_train,25,25,5469.89,1.0,-96.874,-0.0099,9750,-81.494,-23857.216
8.0,0.5,attack_train,25,25,1822.539,0.3332,-18085.215,-1.8549,9750,-81.494,-23857.216
8.0,0.75,attack_train,25,25,2218.956,0.4057,-16863.399,-1.7296,9750,-81.494,-23857.216
8.0,1.0,attack_train,25,25,2547.195,0.4657,-15736.648,-1.614,9750,-81.494,-23857.216
8.0,1.5,attack_train,25,25,3084.802,0.564,-13645.864,-1.3996,9750,-81.494,-23857.216
8.0,2.0,attack_train,25,25,3517.575,0.6431,-11745.012,-1.2046,9750,-81.494,-23857.216
8.0,2.5,attack_train,25,25,3876.212,0.7086,-10034.8,-1.0292,9750,-81.494,-23857.216
8.0,3.0,attack_train,25,25,4180.13,0.7642,-8498.625,-0.8717,9750,-81.494,-23857.216
8.0,4.0,attack_train,25,25,4654.819,0.851,-5896.789,-0.6048,9750,-81.494,-23857.216
8.0,5.5,attack_train,25,25,5113.197,0.9348,-3133.041,-0.3213,9750,-81.494,-23857.216
8.0,7.5,attack_train,25,25,5385.226,0.9845,-1140.139,-0.1169,9750,-81.494,-23857.216
8.0,10.0,attack_train,25,25,5460.33,0.9983,-312.866,-0.0321,9750,-81.494,-23857.216
8.0,14.0,attack_train,25,25,5469.741,1.0,-99.458,-0.0102,9750,-81.494,-23857.216
