prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0656,0.0,0.0,0.1282,0,0,0.0,1,0.1006,0.0,0.1006,0.0,1,0.0795,0.0,0.1205,0.0,1,0.075,0.0,0.1282
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1364,0.0,0.0,0.1571,0,0,0.0,2,0.0968,0.0,0.0968,0.0,3,0.1026,0.0,0.1152,0.0,3,0.1026,0.0,0.1571
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1653,0,0,0.0,1,0.093,0.0,0.093,0.0,1,0.093,0.0,0.117,0.0,1,0.0449,0.0,0.1653
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.0822,0.0,0.0,0.1354,0,0,0.0,2,0.1183,0.0,0.1183,0.0,2,0.1006,0.0,0.1287,0.0,2,0.1124,0.0,0.1354
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.066,0.0,0.0,0.1279,0,0,0.0,1,0.0671,0.0,0.0671,0.0,1,0.0671,0.0,0.114,0.0,1,0.0469,0.0,0.1279
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0939,0.0,0.0,0.1304,0,0,0.0,2,0.1047,0.0,0.1047,0.0,1,0.0899,0.0,0.1087,0.0,2,0.1304,0.0,0.1304
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0881,0.0,0.0,0.1277,0,0,0.0,2,0.119,0.0,0.119,0.0,2,0.119,0.0,0.119,0.0,1,0.0958,0.0,0.1277
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1063,0.0,0.0,0.1818,0,0,0.0,2,0.0894,0.0,0.0894,0.0,3,0.1215,0.0,0.1215,0.0,2,0.1243,0.0,0.1818
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1117,0.0,0.0,0.1413,0,0,0.0,1,0.0914,0.0,0.0914,0.0,1,0.0994,0.0,0.1093,0.0,1,0.0597,0.0,0.1413
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1357,0.0,0.0,0.1531,0,0,0.0,2,0.1182,0.0,0.1182,0.0,2,0.1443,0.0,0.15,0.0,2,0.117,0.0,0.1531
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1033,0.0,0.0,0.1714,0,0,0.0,3,0.1078,0.0,0.1078,0.0,2,0.1714,0.0,0.1714,0.0,1,0.0241,0.0,0.1714
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1322,0.0,0.0,0.1616,0,0,0.0,2,0.1238,0.0,0.1238,0.0,2,0.1313,0.0,0.1313,0.0,1,0.1132,0.0,0.1616
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1456,0.0,0.0,0.1579,0,0,0.0,2,0.1128,0.0,0.1128,0.0,2,0.1089,0.0,0.1341,0.0,2,0.1281,0.0,0.1579
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0642,0.0,0.0,0.1176,0,0,0.0,1,0.0899,0.0,0.0899,0.0,2,0.0787,0.0,0.093,0.0,1,0.0565,0.0,0.1176
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1504,0.0,0.0,0.1744,0,0,0.0,2,0.1031,0.0,0.1031,0.0,2,0.1073,0.0,0.1523,0.0,2,0.1207,0.0,0.1744
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1209,0.0,0.0,0.1515,0,0,0.0,2,0.1176,0.0,0.1176,0.0,2,0.1176,0.0,0.1413,0.0,3,0.1515,0.0,0.1515
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1117,0,0,0.0,1,0.0588,0.0,0.0588,0.0,1,0.1093,0.0,0.1111,0.0,0,0.0,0.0,0.1117
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1481,0,0,0.0,3,0.1354,0.0,0.1354,0.0,3,0.1106,0.0,0.1354,0.0,1,0.1215,0.0,0.1481
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0766,0.0,0.0,0.1317,0,0,0.0,2,0.0828,0.0,0.0828,0.0,1,0.0686,0.0,0.1047,0.0,2,0.0881,0.0,0.1317
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1171,0.0,0.0,0.1587,0,0,0.0,1,0.1047,0.0,0.1047,0.0,2,0.1143,0.0,0.1554,0.0,2,0.1143,0.0,0.1587
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1422,0.0,0.0,0.1514,0,0,0.0,1,0.0994,0.0,0.0994,0.0,2,0.1196,0.0,0.1354,0.0,4,0.099,0.0,0.1514
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.1818,0,0,0.0,2,0.1034,0.0,0.1034,0.0,2,0.1196,0.0,0.153,0.0,4,0.1523,0.0,0.1818
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.0952,0.0,0.0,0.1667,0,0,0.0,2,0.0978,0.0,0.0978,0.0,2,0.0894,0.0,0.1183,0.0,1,0.0392,0.0,0.1667
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0804,0.0,0.0,0.1257,0,0,0.0,3,0.1081,0.0,0.1081,0.0,3,0.1081,0.0,0.1176,0.0,1,0.0848,0.0,0.1257
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1182,0.0,0.0,0.1296,0,0,0.0,2,0.0942,0.0,0.0942,0.0,2,0.1047,0.0,0.1047,0.0,2,0.125,0.0,0.1296
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1096,0.0,0.0,0.1436,0,0,0.0,2,0.1229,0.0,0.1229,0.0,2,0.1224,0.0,0.1229,0.0,1,0.0847,0.0,0.1436
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1004,0.0,0.0,0.16,0,0,0.0,2,0.1359,0.0,0.1359,0.0,1,0.0958,0.0,0.1359,0.0,1,0.0958,0.0,0.16
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0777,0.0,0.0,0.1149,0,0,0.0,2,0.0984,0.0,0.0984,0.0,2,0.0833,0.0,0.1149,0.0,1,0.0851,0.0,0.1149
