alpha,k,split,n_protected,n_ordinary,price_nats,price_frac_ceiling,logp_target,logp_per_token,n_tokens,logp_target_risky,logp_target_safe
1.0,0.5,attack_train,25,25,4383.185,0.6045,-8873.871,-1.2578,7055,-8.607,-22232.74
1.0,0.75,attack_train,25,25,5104.009,0.7039,-7010.865,-0.9937,7055,-8.607,-22232.74
1.0,1.0,attack_train,25,25,5612.135,0.774,-5711.801,-0.8096,7055,-8.607,-22232.74
1.0,1.5,attack_train,25,25,6265.175,0.8641,-3998.89,-0.5668,7055,-8.607,-22232.74
1.0,2.0,attack_train,25,25,6643.906,0.9163,-2916.309,-0.4134,7055,-8.607,-22232.74
1.0,2.5,attack_train,25,25,6872.212,0.9478,-2173.239,-0.308,7055,-8.607,-22232.74
1.0,3.0,attack_train,25,25,7013.277,0.9673,-1638.637,-0.2323,7055,-8.607,-22232.74
1.0,4.0,attack_train,25,25,7153.53,0.9866,-944.893,-0.1339,7055,-8.607,-22232.74
1.0,5.5,attack_train,25,25,7223.166,0.9962,-410.221,-0.0581,7055,-8.607,-22232.74
1.0,7.5,attack_train,25,25,7245.797,0.9993,-131.589,-0.0187,7055,-8.607,-22232.74
1.0,10.0,attack_train,25,25,7249.975,0.9999,-32.96,-0.0047,7055,-8.607,-22232.74
1.0,14.0,attack_train,25,25,7250.61,1.0,-9.428,-0.0013,7055,-8.607,-22232.74
2.0,0.5,attack_train,25,25,3514.307,0.4847,-12223.799,-1.7326,7055,-8.607,-22232.74
2.0,0.75,attack_train,25,25,4204.422,0.5799,-10622.787,-1.5057,7055,-8.607,-22232.74
2.0,1.0,attack_train,25,25,4728.67,0.6522,-9407.891,-1.3335,7055,-8.607,-22232.74
2.0,1.5,attack_train,25,25,5469.761,0.7544,-7590.76,-1.0759,7055,-8.607,-22232.74
2.0,2.0,attack_train,25,25,5964.857,0.8227,-6231.691,-0.8833,7055,-8.607,-22232.74
2.0,2.5,attack_train,25,25,6314.03,0.8708,-5146.438,-0.7295,7055,-8.607,-22232.74
2.0,3.0,attack_train,25,25,6567.098,0.9057,-4250.77,-0.6025,7055,-8.607,-22232.74
2.0,4.0,attack_train,25,25,6882.161,0.9492,-2868.542,-0.4066,7055,-8.607,-22232.74
2.0,5.5,attack_train,25,25,7101.659,0.9795,-1506.379,-0.2135,7055,-8.607,-22232.74
2.0,7.5,attack_train,25,25,7211.999,0.9947,-570.904,-0.0809,7055,-8.607,-22232.74
2.0,10.0,attack_train,25,25,7244.317,0.9991,-145.154,-0.0206,7055,-8.607,-22232.74
2.0,14.0,attack_train,25,25,7250.332,1.0,-14.725,-0.0021,7055,-8.607,-22232.74
4.0,0.5,attack_train,25,25,2820.52,0.389,-14911.466,-2.1136,7055,-8.607,-22232.74
4.0,0.75,attack_train,25,25,3465.375,0.4779,-13548.13,-1.9204,7055,-8.607,-22232.74
4.0,1.0,attack_train,25,25,3985.11,0.5496,-12400.991,-1.7578,7055,-8.607,-22232.74
4.0,1.5,attack_train,25,25,4773.342,0.6583,-10460.398,-1.4827,7055,-8.607,-22232.74
4.0,2.0,attack_train,25,25,5350.462,0.7379,-8826.871,-1.2512,7055,-8.607,-22232.74
4.0,2.5,attack_train,25,25,5792.87,0.7989,-7420.751,-1.0518,7055,-8.607,-22232.74
4.0,3.0,attack_train,25,25,6137.026,0.8464,-6202.231,-0.8791,7055,-8.607,-22232.74
4.0,4.0,attack_train,25,25,6607.271,0.9113,-4242.379,-0.6013,7055,-8.607,-22232.74
4.0,5.5,attack_train,25,25,6972.91,0.9617,-2245.571,-0.3183,7055,-8.607,-22232.74
4.0,7.5,attack_train,25,25,7173.909,0.9894,-850.823,-0.1206,7055,-8.607,-22232.74
4.0,10.0,attack_train,25,25,7238.544,0.9983,-213.355,-0.0302,7055,-8.607,-22232.74
4.0,14.0,attack_train,25,25,7250.164,0.9999,-17.784,-0.0025,7055,-8.607,-22232.74
8.0,0.5,attack_train,25,25,2314.761,0.3192,-16777.35,-2.3781,7055,-8.607,-22232.74
8.0,0.75,attack_train,25,25,2931.226,0.4043,-15479.309,-2.1941,7055,-8.607,-22232.74
8.0,1.0,attack_train,25,25,3451.846,0.4761,-14288.708,-2.0253,7055,-8.607,-22232.74
8.0,1.5,attack_train,25,25,4280.886,0.5904,-12145.728,-1.7216,7055,-8.607,-22232.74
8.0,2.0,attack_train,25,25,4919.307,0.6785,-10277.621,-1.4568,7055,-8.607,-22232.74
8.0,2.5,attack_train,25,25,5427.831,0.7486,-8649.951,-1.2261,7055,-8.607,-22232.74
8.0,3.0,attack_train,25,25,5834.647,0.8047,-7232.879,-1.0252,7055,-8.607,-22232.74
8.0,4.0,attack_train,25,25,6409.404,0.884,-4948.785,-0.7015,7055,-8.607,-22232.74
8.0,5.5,attack_train,25,25,6877.778,0.9486,-2619.164,-0.3712,7055,-8.607,-22232.74
8.0,7.5,attack_train,25,25,7143.917,0.9853,-991.316,-0.1405,7055,-8.607,-22232.74
8.0,10.0,attack_train,25,25,7233.869,0.9977,-247.497,-0.0351,7055,-8.607,-22232.74
8.0,14.0,attack_train,25,25,7250.08,0.9999,-19.315,-0.0027,7055,-8.607,-22232.74
