prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.71,a_game_of_thrones,0.0,0.1589,0.2852,0.346,0.5141,0,240,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141
bookmia.01.73,a_game_of_thrones,0.1925,0.32,0.2992,0.3474,0.5157,0,245,0.2066,44,0.3333,0.2066,0.3333,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157
bookmia.01.74,a_game_of_thrones,0.0,0.1369,0.2688,0.3608,0.5303,0,221,0.3247,63,0.4924,0.3247,0.4924,0.3608,70,0.5303,0.3608,0.5303,0.3608,70,0.5303,0.3608,0.5303,0.3608,70,0.5303,0.3608,0.5303
bookmia.01.75,a_game_of_thrones,0.1474,0.2389,0.3274,0.4053,0.5639,0,232,0.0,11,0.1838,0.0,0.1838,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.4053,0.5639
bookmia.01.76,a_game_of_thrones,0.0,0.1512,0.2839,0.3467,0.5149,0,245,0.1106,22,0.2536,0.1106,0.2536,0.3467,69,0.5149,0.3467,0.5149,0.3467,69,0.5149,0.3467,0.5149,0.3467,69,0.5149,0.3467,0.5149
bookmia.01.77,a_game_of_thrones,0.0,0.1843,0.2342,0.3318,0.4929,0,208,0.327,69,0.4929,0.327,0.4929,0.327,69,0.4929,0.327,0.4929,0.327,69,0.4929,0.327,0.4929,0.327,69,0.4929,0.3318,0.4929
bookmia.01.78,a_game_of_thrones,0.768,0.8596,0.32,0.366,0.5358,0,237,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358
bookmia.01.79,a_game_of_thrones,0.2982,0.4674,0.2575,0.3257,0.4897,0,227,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897
bookmia.01.81,a_game_of_thrones,0.2255,0.3456,0.2862,0.3529,0.5217,0,234,0.2598,53,0.4286,0.2598,0.4286,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217
bookmia.01.82,a_game_of_thrones,0.7799,0.8763,0.3418,0.3732,0.5436,0,248,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436
bookmia.01.83,a_game_of_thrones,0.7512,0.8305,0.2844,0.3682,0.5328,0,222,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3682,0.5328
bookmia.01.87,a_game_of_thrones,0.2991,0.4326,0.2411,0.3178,0.4769,0,219,0.0,15,0.2253,0.0,0.2253,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3131,0.4769,0.3131,65,0.4698,0.3178,0.4769
bookmia.01.88,a_game_of_thrones,0.7385,0.8304,0.2889,0.3744,0.5448,0,229,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.2617,0.3512,0.5126,0,214,0.3463,71,0.5126,0.3463,0.5126,0.3463,71,0.5126,0.3463,0.5126,0.3463,71,0.5126,0.3512,0.5126,0.3463,71,0.5126,0.3512,0.5126
bookmia.01.90,a_game_of_thrones,0.3782,0.4928,0.3342,0.4145,0.5861,0,235,0.1658,32,0.2657,0.1658,0.2657,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861
bookmia.01.97,a_game_of_thrones,0.0,0.1637,0.3253,0.3757,0.5462,0,236,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462
bookmia.07.02,casino_royale,0.803,0.8835,0.3186,0.3744,0.5343,0,244,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3744,0.5343
bookmia.07.03,casino_royale,0.5735,0.7166,0.2476,0.3412,0.5088,0,225,0.3223,66,0.4965,0.3223,0.4965,0.3223,66,0.4965,0.3223,0.4965,0.3412,72,0.5088,0.3412,0.5088,0.3412,72,0.5088,0.3412,0.5088
bookmia.07.04,casino_royale,0.684,0.8511,0.2884,0.3396,0.507,0,235,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507
bookmia.07.05,casino_royale,0.0,0.1703,0.2577,0.3493,0.5159,0,236,0.177,37,0.3217,0.177,0.3217,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159
bookmia.07.06,casino_royale,0.8154,0.8983,0.242,0.3897,0.5609,0,187,0.0,4,0.0977,0.0,0.0977,0.3897,76,0.5609,0.3897,0.5609,0.3897,76,0.5609,0.3897,0.5609,0.3897,76,0.5609,0.3897,0.5609
bookmia.07.07,casino_royale,0.1435,0.2821,0.2676,0.3241,0.4948,0,229,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3241,0.4948
bookmia.07.08,casino_royale,0.0,0.1939,0.0019,0.2464,0.4073,0,2,0.0,6,0.1779,0.0,0.1779,0.0,6,0.1352,0.0,0.1779,0.2464,51,0.4073,0.2464,0.4073,0.0,1,0.0154,0.2464,0.4073
bookmia.07.09,casino_royale,0.7799,0.8763,0.2895,0.3541,0.523,0,229,0.1005,21,0.2319,0.1005,0.2319,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523
bookmia.07.15,casino_royale,0.7897,0.8773,0.2441,0.3505,0.519,0,223,0.0,12,0.2253,0.0,0.2253,0.3505,75,0.519,0.3505,0.519,0.3505,75,0.519,0.3505,0.519,0.3505,75,0.519,0.3505,0.519
bookmia.07.16,casino_royale,0.7767,0.852,0.3026,0.3953,0.5667,0,238,0.3535,56,0.5133,0.3535,0.5133,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667
bookmia.07.17,casino_royale,0.302,0.4011,0.3098,0.3861,0.5571,0,225,0.1881,38,0.3404,0.1881,0.3404,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571
bookmia.07.20,casino_royale,0.5681,0.7278,0.2934,0.3427,0.5105,0,242,0.0,5,0.1433,0.0,0.1433,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105
bookmia.07.24,casino_royale,0.5959,0.7003,0.2606,0.3782,0.5414,0,216,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3782,0.5414
bookmia.07.25,casino_royale,0.743,0.8525,0.3,0.3411,0.5087,0,247,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087
bookmia.07.26,casino_royale,0.2009,0.3499,0.2723,0.3411,0.5035,0,226,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3411,0.5035
bookmia.07.28,casino_royale,0.493,0.6412,0.2802,0.3581,0.5274,0,224,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274
bookmia.07.29,casino_royale,0.1866,0.3539,0.2227,0.3876,0.5536,0,240,0.2297,48,0.3862,0.2297,0.3862,0.2201,46,0.3862,0.2297,0.4192,0.378,79,0.5467,0.378,0.5467,0.378,79,0.5467,0.3876,0.5536
bookmia.07.30,casino_royale,0.1238,0.2278,0.2756,0.3911,0.5623,0,219,0.2723,53,0.4296,0.2723,0.4296,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623
bookmia.07.31,casino_royale,0.1359,0.27,0.2711,0.3447,0.5126,0,220,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126
bookmia.07.32,casino_royale,0.0,0.1644,0.2958,0.3654,0.5333,0,226,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333
bookmia.07.37,casino_royale,0.0,0.2043,0.2254,0.3349,0.5018,0,195,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018
bookmia.07.40,casino_royale,0.7474,0.8324,0.2943,0.3866,0.5522,0,223,0.3814,74,0.5522,0.3814,0.5522,0.3814,74,0.5522,0.3814,0.5522,0.3814,74,0.5522,0.3814,0.5522,0.3763,68,0.5448,0.3866,0.5522
bookmia.07.41,casino_royale,0.1019,0.2681,0.3424,0.3835,0.5544,0,240,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544
bookmia.07.43,casino_royale,0.7725,0.8406,0.2901,0.4021,0.5736,0,214,0.3862,73,0.5714,0.3862,0.5714,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4021,0.5736
bookmia.07.44,casino_royale,0.7048,0.8495,0.3106,0.3667,0.5315,0,241,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263,0.3571,42,0.5193,0.3667,0.5315,0.3571,42,0.5193,0.3667,0.5315
bookmia.07.47,casino_royale,0.4569,0.5665,0.2835,0.3503,0.5169,0,232,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3503,0.5169
bookmia.07.49,casino_royale,0.0,0.2122,0.2398,0.3636,0.5333,0,228,0.0,5,0.156,0.0,0.156,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333
bookmia.07.53,casino_royale,0.75,0.8548,0.3031,0.3396,0.5053,0,244,0.2453,52,0.4211,0.2453,0.4211,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053
bookmia.07.54,casino_royale,0.7854,0.8798,0.2717,0.3288,0.4897,0,237,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3288,0.4897
bookmia.07.55,casino_royale,0.2598,0.3794,0.3354,0.3922,0.5684,0,241,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614,0.299,61,0.5563,0.3922,0.5614,0.299,61,0.5563,0.3922,0.5684
bookmia.07.56,casino_royale,0.7612,0.8366,0.2784,0.3383,0.5056,0,217,0.3383,68,0.5056,0.3383,0.5056,0.3383,68,0.5056,0.3383,0.5056,0.3383,68,0.5056,0.3383,0.5056,0.3383,68,0.5056,0.3383,0.5056
bookmia.07.57,casino_royale,0.7295,0.8229,0.2852,0.3623,0.5319,0,230,0.256,53,0.4225,0.256,0.4225,0.3623,75,0.5319,0.3623,0.5319,0.3623,75,0.5319,0.3623,0.5319,0.3623,49,0.5248,0.3623,0.5319
bookmia.07.59,casino_royale,0.5837,0.687,0.2547,0.3348,0.5017,0,217,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017
bookmia.07.61,casino_royale,0.0,0.1341,0.2849,0.3383,0.5056,0,233,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3383,0.5056
bookmia.07.62,casino_royale,0.4524,0.5574,0.2936,0.3476,0.5088,0,234,0.0,8,0.1684,0.0,0.1684,0.3429,72,0.5088,0.3429,0.5088,0.3429,72,0.5088,0.3476,0.5088,0.3429,43,0.5035,0.3476,0.5088
bookmia.07.63,casino_royale,0.2222,0.3415,0.3408,0.3889,0.56,0,234,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56
bookmia.07.66,casino_royale,0.2817,0.366,0.287,0.3474,0.5208,0,228,0.1737,37,0.3287,0.1737,0.3287,0.3474,74,0.5139,0.3474,0.5208,0.3474,74,0.5139,0.3474,0.5208,0.3474,74,0.5139,0.3474,0.5208
bookmia.07.70,casino_royale,0.2245,0.3362,0.2793,0.3673,0.5373,0,228,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.25,49,0.4059,0.3673,0.5373
bookmia.07.72,casino_royale,0.7704,0.8678,0.3185,0.3673,0.5373,0,243,0.2602,51,0.4312,0.2602,0.4312,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373
bookmia.07.73,casino_royale,0.8107,0.8954,0.3284,0.3689,0.539,0,246,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539
bookmia.07.77,casino_royale,0.1699,0.3198,0.2982,0.3544,0.5267,0,236,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233,0.3495,72,0.5161,0.3544,0.5267
bookmia.07.80,casino_royale,0.7756,0.8681,0.3321,0.3756,0.5461,0,240,0.1512,31,0.2929,0.1512,0.2929,0.3659,75,0.5319,0.3707,0.5409,0.3659,75,0.5319,0.3707,0.5409,0.3659,75,0.5319,0.3756,0.5461
