prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,s_first,k_crit,k_crit_eta,k_crit_argmax,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.01.02,a_game_of_thrones,574,0.0,2616.39,4.5582,6.3393,32.344,14.072,0.0,5.51,4.2658,3,0,0,0.0,0.4634,0,,0,0,0.0,0.5157,0,,0,0,0.0,0.5627,0,,0,0,0.2213,0.77,0,,0,1,0.993,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.03,a_game_of_thrones,563,0.0,2275.79,4.0423,5.8229,39.956,12.116,0.001,5.8051,4.5315,1,0,0,0.0,0.476,0,,0,0,0.0,0.5471,0,,0,0,0.0,0.5861,0,,0,0,0.3393,0.8401,0,,0,1,0.9947,0.9964,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.04,a_game_of_thrones,580,0.0,2206.63,3.8045,5.9003,36.021,11.94,0.0,7.6864,6.2246,1,0,0,0.0,0.5103,0,,0,0,0.0,0.5569,0,,0,0,0.0,0.6103,0,,0,0,0.5638,0.8776,0,,0,0,0.9862,0.9931,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.07,a_game_of_thrones,628,0.0,2597.02,4.1354,6.017,29.532,12.686,0.001,5.8843,4.6027,33,0,0,0.0,0.4729,0,,0,0,0.0,0.535,0,,0,0,0.0,0.5669,0,,0,0,0.3535,0.8185,0,,0,1,0.9427,0.9889,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.10,a_game_of_thrones,551,0.0,2264.46,4.1097,5.9871,31.25,12.63,0.0,5.5441,4.2965,1,0,0,0.0,0.5045,0,,0,0,0.0,0.5281,0,,0,0,0.0,0.5808,0,,0,0,0.461,0.8203,0,,0,1,0.9964,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.11,a_game_of_thrones,556,0.0,2142.21,3.8529,6.1998,30.05,12.442,3.922,3.9222,2.8369,0,0,0,0.0,0.5252,1,,0,0,0.0,0.5791,1,,0,0,0.0,0.6205,1,,0,1,0.5665,0.8813,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.12,a_game_of_thrones,597,0.0,2495.31,4.1797,6.0588,35.078,13.164,3.06,5.4532,4.2148,17,0,0,0.0,0.459,1,,0,0,0.0,0.5159,1,,0,0,0.0,0.5695,1,,0,0,0.3484,0.8074,1,,0,1,0.9698,0.9966,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.14,a_game_of_thrones,548,0.0,2310.35,4.216,5.7896,31.418,12.929,0.0,7.8182,6.3433,2,0,0,0.0,0.4653,0,,0,0,0.0,0.5109,0,,0,0,0.0,0.562,0,,0,0,0.2719,0.7938,0,,0,0,0.8321,0.9562,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.20,a_game_of_thrones,597,0.0,2483.81,4.1605,5.7311,25.803,12.795,8.143,8.1434,6.6359,0,0,0,0.0,0.469,1,,0,0,0.0,0.5293,1,,0,0,0.0,0.5695,1,,0,0,0.1642,0.7923,1,,0,0,0.9916,0.9966,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.22,a_game_of_thrones,579,0.0,2423.69,4.186,6.0464,34.682,13.607,17.619,17.6191,15.1641,0,0,0,0.0,0.4888,1,,0,0,0.0,0.5406,1,,0,0,0.0,0.5941,1,,0,0,0.2781,0.8187,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,
bookmia.01.23,a_game_of_thrones,548,0.0,2212.54,4.0375,5.8828,37.344,12.318,9.572,14.0839,11.9823,1,0,0,0.0,0.4635,2,,0,0,0.0,0.5164,2,,0,0,0.0,0.5693,2,,0,0,0.3796,0.8285,2,,0,0,0.9964,0.9964,2,,0,0,0.9964,0.9982,0,,1,1,1.0,1.0,0,
bookmia.01.26,a_game_of_thrones,579,0.0,2548.1,4.4009,6.6821,41.447,14.627,3.196,7.7651,6.2954,3,0,0,0.0,0.5078,4,,0,0,0.0,0.5492,4,,0,0,0.0,0.5924,4,,0,0,0.2971,0.8221,4,,0,0,0.8325,0.9689,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.27,a_game_of_thrones,532,0.0,2432.82,4.573,6.3064,29.069,14.429,0.0,6.3299,5.0038,1,0,0,0.0,0.4586,0,,0,0,0.0,0.4925,0,,0,0,0.0,0.547,0,,0,0,0.3214,0.7838,0,,0,0,0.9906,0.9944,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.31,a_game_of_thrones,559,0.0,2357.89,4.218,5.9196,34.586,12.792,8.145,8.1453,6.6376,0,0,0,0.0,0.4776,1,,0,0,0.0,0.5313,1,,0,0,0.0,0.576,1,,0,0,0.2415,0.805,1,,0,0,0.9481,0.9875,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.32,a_game_of_thrones,549,0.0,2564.14,4.6706,6.6258,41.562,14.082,0.659,7.9471,6.4592,1,0,0,0.0,0.4536,5,,0,0,0.0,0.5082,3,,0,0,0.0,0.5556,0,,0,0,0.1439,0.7778,0,,0,0,0.9891,0.9945,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.33,a_game_of_thrones,556,0.0,2975.24,5.3512,6.9175,31.337,16.533,0.01,13.7871,11.7153,6,0,0,0.0,0.4065,0,,0,0,0.0,0.4514,0,,0,0,0.0,0.5,0,,0,0,0.1385,0.7122,0,,0,0,0.8723,0.9478,0,,0,0,0.9874,0.9946,0,,1,1,1.0,1.0,0,
bookmia.01.36,a_game_of_thrones,593,0.0,2547.22,4.2955,6.2868,38.391,12.961,0.0,5.462,4.2227,2,0,0,0.0,0.4671,0,,0,0,0.0,0.4992,0,,0,0,0.0,0.5717,0,,0,0,0.3659,0.8094,0,,0,1,0.9949,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.37,a_game_of_thrones,545,0.0,2298.72,4.2178,6.3648,40.029,13.761,0.001,7.7115,6.2472,3,0,0,0.0,0.4679,0,,0,0,0.0,0.5303,0,,0,0,0.0,0.5908,0,,0,0,0.4807,0.8257,0,,0,0,0.9119,0.9853,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.39,a_game_of_thrones,582,0.0,2473.41,4.2498,6.0659,33.906,12.284,0.0,5.0564,3.8576,30,0,0,0.0,0.4485,0,,0,0,0.0,0.5069,0,,0,0,0.0,0.5412,0,,0,0,0.2045,0.7852,0,,0,1,0.9948,0.9966,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.41,a_game_of_thrones,580,0.0,2410.1,4.1553,6.437,32.177,13.151,0.01,4.5592,3.4101,157,0,0,0.0,0.4948,0,,0,0,0.0,0.5448,0,,0,0,0.0,0.6086,0,,0,0,0.2638,0.8397,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.42,a_game_of_thrones,599,0.0,2157.46,3.6018,5.4907,38.514,11.756,0.0,6.084,4.7825,1,0,0,0.0,0.4958,0,,0,0,0.0,0.5526,0,,0,0,0.0,0.6077,0,,0,0,0.6745,0.8982,0,,0,1,0.9566,0.9933,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.43,a_game_of_thrones,641,0.0,3005.42,4.6886,6.2372,32.58,14.375,0.541,5.1999,3.9867,270,0,0,0.0,0.4337,1,,0,0,0.0,0.4821,1,,0,0,0.0,0.5164,0,,0,0,0.2168,0.7441,0,,0,1,0.9095,0.9797,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.44,a_game_of_thrones,611,0.0,2853.92,4.6709,6.5472,28.362,15.0,0.0,5.3433,4.1158,69,0,0,0.0,0.4845,0,,0,0,0.0,0.5385,0,,0,0,0.0,0.5728,0,,0,0,0.2357,0.7774,0,,0,1,0.946,0.9853,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.46,a_game_of_thrones,563,0.0,2663.97,4.7317,6.4911,31.407,14.841,31.407,31.4067,27.5729,0,0,0,0.0,0.444,5,,0,0,0.0,0.4849,5,,0,0,0.0,0.5311,5,,0,0,0.2202,0.746,1,,0,0,0.8597,0.9734,1,,0,0,0.9982,0.9982,1,,0,0,0.9982,0.9982,1,
bookmia.01.49,a_game_of_thrones,609,0.0,2723.61,4.4723,6.3997,30.548,14.077,14.367,14.367,12.2371,0,0,0,0.0,0.4631,2,,0,0,0.0,0.5255,2,,0,0,0.0,0.5714,2,,0,0,0.3071,0.8062,2,,0,0,0.9787,0.9901,2,,0,0,0.9967,0.9967,2,,1,1,1.0,1.0,0,
bookmia.01.51,a_game_of_thrones,573,0.0,2378.27,4.1506,6.1419,36.953,13.561,12.41,12.4099,10.4757,0,0,0,0.0,0.4834,1,,0,0,0.0,0.534,1,,0,0,0.0,0.5829,1,,0,0,0.4328,0.8307,1,,0,0,0.9773,0.9948,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,
bookmia.01.52,a_game_of_thrones,613,0.0,2593.93,4.2315,6.1948,35.053,14.217,18.259,18.2593,15.7402,0,0,0,0.0,0.4666,3,,0,0,0.0,0.5269,3,,0,0,0.0,0.571,3,,0,0,0.323,0.8091,3,,0,0,0.9576,0.9804,3,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,
bookmia.01.58,a_game_of_thrones,534,0.0,2108.67,3.9488,5.733,32.436,12.552,0.0,7.4007,5.9675,26,0,0,0.0,0.4569,0,,0,0,0.0,0.5243,0,,0,0,0.0,0.5824,0,,0,0,0.4345,0.8502,0,,0,0,0.9494,0.9831,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.59,a_game_of_thrones,615,0.0,2790.89,4.538,6.6886,36.017,14.424,2.895,6.8272,5.4513,11,0,0,0.0,0.478,4,,0,0,0.0,0.535,1,,0,0,0.0,0.5707,1,,0,0,0.2911,0.7919,0,,0,0,0.9285,0.9837,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.60,a_game_of_thrones,642,0.0,2696.23,4.1997,5.9799,34.109,13.152,2.862,7.2183,5.8033,3,0,0,0.0,0.4626,1,,0,0,0.0,0.5234,1,,0,0,0.0,0.567,1,,0,0,0.3333,0.81,0,,0,0,0.8879,0.9766,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.62,a_game_of_thrones,555,0.0,2513.24,4.5284,6.3908,34.392,13.344,0.0,8.5425,6.9951,7,0,0,0.0,0.4468,0,,0,0,0.0,0.4955,0,,0,0,0.0,0.5459,0,,0,0,0.173,0.7784,0,,0,0,0.9387,0.9784,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.69,a_game_of_thrones,575,0.0,2566.46,4.4634,6.4505,32.188,14.049,1.339,8.6545,7.0959,6,0,0,0.0,0.4643,2,,0,0,0.0,0.513,2,,0,0,0.0,0.5583,2,,0,0,0.193,0.7948,0,,0,0,0.9843,0.993,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.71,a_game_of_thrones,607,0.0,2585.84,4.26,6.2601,40.043,13.106,0.0,6.1998,4.8867,1,0,0,0.0,0.4843,0,,0,0,0.0,0.5437,0,,0,0,0.0,0.5815,0,,0,0,0.3476,0.8089,0,,0,1,0.9967,0.9984,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.73,a_game_of_thrones,594,0.0,2520.51,4.2433,6.1029,29.471,13.672,0.0,5.8758,4.595,45,0,0,0.0,0.4646,0,,0,0,0.0,0.5303,0,,0,0,0.0,0.5774,0,,0,0,0.2525,0.798,0,,0,1,0.9226,0.9848,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.74,a_game_of_thrones,544,0.0,2449.28,4.5024,6.0997,37.506,13.416,7.932,7.9324,6.446,0,0,0,0.0,0.4301,7,,0,0,0.0,0.4798,1,,0,0,0.0,0.5221,1,,0,0,0.2426,0.7592,1,,0,0,0.989,0.9908,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.75,a_game_of_thrones,544,0.0,2176.34,4.0006,5.8475,33.459,12.079,5.941,5.9407,4.6534,0,0,0,0.0,0.4871,1,,0,0,0.0,0.5331,1,,0,0,0.0,0.5846,1,,0,0,0.375,0.8364,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.76,a_game_of_thrones,586,0.0,2385.47,4.0708,6.1655,37.283,13.048,0.0,4.1976,3.0847,482,0,0,0.0,0.4556,0,,0,0,0.0,0.5205,0,,0,0,0.0,0.587,0,,0,0,0.3208,0.8311,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.77,a_game_of_thrones,650,0.0,2642.67,4.0656,5.9938,36.136,12.392,0.0,5.0341,3.8375,107,0,0,0.0,0.4754,0,,0,0,0.0,0.5385,0,,0,0,0.0,0.5815,0,,0,0,0.3938,0.8508,0,,0,1,0.9985,0.9985,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.78,a_game_of_thrones,563,0.0,2294.27,4.0751,5.7965,26.476,12.963,11.57,11.57,9.7198,0,0,0,0.0,0.4778,2,,0,0,0.0,0.5417,2,,0,0,0.0,0.5933,2,,0,0,0.3126,0.8206,2,,0,0,0.9947,0.9947,2,,0,1,0.9964,0.9964,2,,1,1,1.0,1.0,0,
bookmia.01.79,a_game_of_thrones,610,0.0,2814.83,4.6145,6.6333,34.923,13.417,0.005,8.5989,7.0459,15,0,0,0.0,0.4754,0,,0,0,0.0,0.5197,0,,0,0,0.0,0.5639,0,,0,0,0.3557,0.7852,0,,0,0,0.9443,0.982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.81,a_game_of_thrones,570,0.0,2150.25,3.7724,5.7162,34.816,11.242,25.222,25.2221,22.0067,0,0,0,0.0,0.493,1,,0,0,0.0,0.5456,1,,0,0,0.0,0.614,1,,0,0,0.4246,0.8719,1,,0,0,0.9614,0.9965,1,,0,0,0.9982,0.9982,1,,0,0,0.9982,0.9982,1,
bookmia.01.82,a_game_of_thrones,555,0.0,2246.86,4.0484,6.214,29.183,12.54,0.001,10.7355,8.9688,12,0,0,0.0,0.5153,0,,0,0,0.0,0.5622,0,,0,0,0.0,0.6072,0,,0,0,0.4937,0.8432,0,,0,0,0.9766,0.9892,0,,0,1,0.9766,0.9982,0,,1,1,1.0,1.0,0,
bookmia.01.83,a_game_of_thrones,575,0.0,2180.67,3.7925,5.7082,32.375,11.873,8.63,8.6304,7.0742,0,0,0,0.0,0.4887,1,,0,0,0.0,0.5478,1,,0,0,0.0,0.5896,1,,0,0,0.3791,0.84,1,,0,0,0.967,0.9896,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.87,a_game_of_thrones,642,0.0,2778.91,4.3285,6.2211,34.844,13.564,0.003,5.9445,4.6569,25,0,0,0.0,0.4688,0,,0,0,0.0,0.5109,0,,0,0,0.0,0.5576,0,,0,0,0.2134,0.81,0,,0,1,0.9595,0.9953,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.88,a_game_of_thrones,556,0.0,2402.1,4.3203,6.1357,33.782,13.125,0.0,8.0392,6.5421,3,0,0,0.0,0.4694,0,,0,0,0.0,0.5144,0,,0,0,0.0,0.5683,0,,0,0,0.2284,0.7806,0,,0,0,0.9928,0.9946,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.89,a_game_of_thrones,586,0.0,2507.57,4.2791,6.2269,26.952,13.464,13.855,13.855,11.7764,0,0,0,0.0,0.4761,1,,0,0,0.0,0.5256,1,,0,0,0.0,0.5614,1,,0,0,0.1962,0.8174,1,,0,0,0.9505,0.9915,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,
bookmia.01.90,a_game_of_thrones,518,0.0,1985.77,3.8335,5.7003,27.743,12.563,0.002,7.2464,5.8286,8,0,0,0.0,0.4865,0,,0,0,0.0,0.5328,0,,0,0,0.0,0.5849,0,,0,0,0.3398,0.8494,0,,0,0,0.9826,0.9961,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.97,a_game_of_thrones,563,0.0,2010.54,3.5711,5.6221,32.737,12.147,0.007,5.3973,4.1644,7,0,0,0.0,0.4938,0,,0,0,0.0,0.5773,0,,0,0,0.0,0.627,0,,0,0,0.4121,0.9023,0,,0,1,0.9858,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.02,casino_royale,549,0.0,1922.0,3.5009,5.3505,37.11,11.619,0.099,4.6842,3.5226,2,0,0,0.0,0.5082,0,,0,0,0.0,0.5592,0,,0,0,0.0,0.623,0,,0,0,0.5118,0.8871,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.03,casino_royale,600,0.0,2134.46,3.5574,5.6863,37.79,12.182,4.237,5.0235,3.828,71,0,0,0.0,0.5033,1,,0,0,0.0,0.5767,1,,0,0,0.0,0.63,1,,0,0,0.6083,0.9067,1,,0,1,0.9983,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.04,casino_royale,601,0.0,2407.11,4.0052,6.1181,34.38,12.699,13.012,13.0123,11.0179,0,0,0,0.0,0.5008,1,,0,0,0.0,0.5458,1,,0,0,0.0,0.5824,1,,0,0,0.2629,0.8303,1,,0,0,0.9634,0.99,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,
bookmia.07.05,casino_royale,607,0.0,2574.99,4.2422,5.9778,28.281,13.045,8.03,8.0304,6.5342,0,0,0,0.0,0.4761,1,,0,0,0.0,0.5255,1,,0,0,0.0,0.5766,1,,0,0,0.3245,0.8056,1,,0,0,0.9802,0.9967,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.06,casino_royale,538,0.0,1973.89,3.6689,5.6765,29.466,11.657,0.069,9.5755,7.9248,1,0,0,0.0,0.5204,0,,0,0,0.0,0.5725,0,,0,0,0.0,0.5985,0,,0,0,0.6747,0.8959,0,,0,0,0.9814,0.9907,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.07,casino_royale,602,0.0,2165.46,3.5971,6.034,47.24,11.737,15.993,15.9927,13.7003,0,0,0,0.0,0.5415,1,,0,0,0.0,0.5897,1,,0,0,0.0,0.6412,1,,0,0,0.5482,0.9037,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,
bookmia.07.08,casino_royale,588,0.0,2370.23,4.031,6.0172,40.673,13.253,0.011,11.7515,9.8832,1,0,0,0.0,0.4728,0,,0,0,0.0,0.5238,0,,0,0,0.0,0.5952,0,,0,0,0.3537,0.8248,0,,0,0,0.9524,0.9864,0,,0,1,0.9966,0.9983,0,,1,1,1.0,1.0,0,
bookmia.07.09,casino_royale,610,0.0,2428.03,3.9804,5.8518,33.408,12.879,0.285,4.6006,3.4474,48,0,0,0.0,0.4836,1,,0,0,0.0,0.5311,0,,0,0,0.0,0.5869,0,,0,0,0.1459,0.818,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.15,casino_royale,615,0.0,2197.18,3.5727,5.7589,33.516,11.291,8.347,8.3473,6.8194,0,0,0,0.0,0.5073,1,,0,0,0.0,0.561,1,,0,0,0.0,0.6114,1,,0,0,0.5642,0.9073,1,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.16,casino_royale,551,0.0,1849.86,3.3573,5.6044,35.799,11.196,7.762,7.7625,6.2931,0,0,0,0.0,0.5318,1,,0,0,0.0,0.5989,1,,0,0,0.0,0.6479,1,,0,0,0.7314,0.9292,1,,0,0,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.17,casino_royale,572,0.0,2043.8,3.5731,5.5185,27.794,11.749,9.503,9.5032,7.8597,0,0,0,0.0,0.4913,1,,0,0,0.0,0.5594,1,,0,0,0.0,0.6031,1,,0,0,0.7885,0.9196,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.20,casino_royale,615,0.0,2435.22,3.9597,5.6828,26.094,13.081,0.009,5.4206,4.1854,8,0,0,0.0,0.4862,0,,0,0,0.0,0.548,0,,0,0,0.0,0.6,0,,0,0,0.3886,0.8293,0,,0,1,0.948,0.9919,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.24,casino_royale,540,0.0,1931.44,3.5767,5.2828,27.296,12.034,0.255,5.1334,3.927,7,0,0,0.0,0.4981,2,,0,0,0.0,0.5685,0,,0,0,0.0,0.6278,0,,0,0,0.5556,0.8833,0,,0,1,0.9852,0.9981,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.25,casino_royale,585,0.0,2424.24,4.144,6.3186,30.676,13.726,5.328,6.744,5.3764,11,0,0,0.0,0.4752,1,,0,0,0.0,0.5368,1,,0,0,0.0,0.6154,1,,0,0,0.2479,0.8205,1,,0,0,0.9795,0.9932,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.26,casino_royale,616,0.0,2363.09,3.8362,5.7498,25.644,12.474,22.893,22.8926,19.9102,0,0,0,0.0,0.5032,3,,0,0,0.0,0.5584,3,,0,0,0.0,0.6071,3,,0,0,0.401,0.8523,3,,0,0,0.9692,0.987,1,,0,0,0.9984,0.9984,1,,0,1,0.9984,0.9984,1,
bookmia.07.28,casino_royale,588,0.0,2159.72,3.673,5.7221,29.271,12.564,23.162,23.1624,20.153,0,0,0,0.0,0.4983,1,,0,0,0.0,0.5646,1,,0,0,0.0,0.6293,1,,0,0,0.4643,0.8946,1,,0,0,0.9847,0.9949,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,
bookmia.07.29,casino_royale,567,0.0,2363.87,4.1691,6.3117,33.045,13.406,0.453,5.8279,4.552,3,0,0,0.0,0.4938,1,,0,0,0.0,0.5503,0,,0,0,0.0,0.6067,0,,0,0,0.5026,0.8519,0,,0,1,0.9929,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
