prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.01.75,-1,a_game_of_thrones,0,0.4488,57,0.5259
bookmia.01.76,-1,a_game_of_thrones,0,0.3359,32,0.5319
bookmia.01.77,-1,a_game_of_thrones,1,0.0,12,0.2102
bookmia.01.78,-1,a_game_of_thrones,0,1.0,133,0.9301
bookmia.01.79,-1,a_game_of_thrones,0,0.0,3,0.1672
bookmia.01.81,-1,a_game_of_thrones,0,0.4366,62,0.6209
bookmia.01.82,-1,a_game_of_thrones,0,1.0,139,0.9298
bookmia.01.83,-1,a_game_of_thrones,0,0.7391,65,0.726
bookmia.01.87,-1,a_game_of_thrones,0,0.0,5,0.1672
bookmia.01.88,-1,a_game_of_thrones,0,0.4511,60,0.4789
bookmia.01.89,-1,a_game_of_thrones,0,1.0,60,0.9428
bookmia.01.90,-1,a_game_of_thrones,0,0.9918,121,0.903
bookmia.01.97,-1,a_game_of_thrones,0,1.0,128,0.9309
bookmia.07.02,-1,casino_royale,0,0.6,41,0.6295
bookmia.07.03,-1,casino_royale,0,0.7034,56,0.7261
bookmia.07.04,-1,casino_royale,0,0.5282,75,0.6667
bookmia.07.05,-1,casino_royale,0,0.6714,66,0.6966
bookmia.07.06,-1,casino_royale,0,1.0,51,0.8873
bookmia.07.07,-1,casino_royale,0,0.9929,96,0.9272
bookmia.07.08,-1,casino_royale,0,0.3933,59,0.439
bookmia.07.09,-1,casino_royale,0,1.0,138,0.9388
bookmia.07.15,-1,casino_royale,0,0.7902,92,0.7607
bookmia.07.16,-1,casino_royale,0,0.9424,63,0.8397
bookmia.07.17,-1,casino_royale,0,0.9928,76,0.9133
bookmia.07.20,-1,casino_royale,0,0.5068,75,0.5472
bookmia.07.24,-1,casino_royale,0,0.4921,33,0.4916
bookmia.07.25,-1,casino_royale,0,0.3464,33,0.4522
bookmia.07.26,-1,casino_royale,0,1.0,144,0.929
bookmia.07.28,-1,casino_royale,0,0.0,3,0.1862
bookmia.07.29,-1,casino_royale,0,0.2029,28,0.303
bookmia.07.30,-1,casino_royale,0,0.0,3,0.1589
bookmia.07.31,-1,casino_royale,0,0.2867,21,0.3973
bookmia.07.32,-1,casino_royale,0,0.9424,131,0.8859
bookmia.07.37,-1,casino_royale,0,0.0,6,0.2129
bookmia.07.40,-1,casino_royale,0,0.9926,134,0.9085
bookmia.07.41,-1,casino_royale,0,0.0,11,0.2385
bookmia.07.43,-1,casino_royale,0,0.6504,80,0.6593
bookmia.07.44,-1,casino_royale,0,1.0,76,0.9338
bookmia.07.47,-1,casino_royale,0,0.2336,30,0.3545
bookmia.07.49,-1,casino_royale,0,1.0,138,0.9049
bookmia.07.53,-1,casino_royale,0,0.9078,128,0.9492
bookmia.07.54,-1,casino_royale,0,0.7671,67,0.7556
bookmia.07.55,-1,casino_royale,0,0.5606,74,0.5813
bookmia.07.56,-1,casino_royale,0,0.9179,94,0.8158
bookmia.07.57,-1,casino_royale,0,1.0,140,0.9492
bookmia.07.59,-1,casino_royale,0,0.8667,130,0.8991
bookmia.07.61,-1,casino_royale,0,0.964,134,0.9079
bookmia.07.62,-1,casino_royale,0,0.4752,33,0.5343
bookmia.07.63,-1,casino_royale,0,0.3281,42,0.4
bookmia.07.66,-1,casino_royale,0,1.0,141,0.9338
bookmia.07.70,-1,casino_royale,0,0.2197,26,0.303
bookmia.07.72,-1,casino_royale,0,1.0,80,0.9053
bookmia.07.73,-1,casino_royale,0,1.0,133,0.911
bookmia.07.77,-1,casino_royale,0,1.0,136,0.9097
bookmia.07.80,-1,casino_royale,0,0.3358,25,0.3056
bookmia.00.11,tokenswap,1984,48,0.0,2,0.1533
bookmia.00.26,tokenswap,1984,49,0.0,2,0.1293
bookmia.00.31,tokenswap,1984,53,0.0,3,0.1092
bookmia.00.40,tokenswap,1984,72,0.0,2,0.115
bookmia.00.46,tokenswap,1984,59,0.0,2,0.1543
bookmia.00.48,tokenswap,1984,49,0.0,2,0.1086
bookmia.00.64,tokenswap,1984,50,0.0,6,0.1772
bookmia.00.71,tokenswap,1984,63,0.0,2,0.1126
bookmia.01.00,tokenswap,a_game_of_thrones,48,0.0,2,0.1347
bookmia.01.01,tokenswap,a_game_of_thrones,62,0.0,3,0.1603
bookmia.01.02,tokenswap,a_game_of_thrones,59,0.0,6,0.1575
bookmia.01.03,tokenswap,a_game_of_thrones,61,0.0,8,0.1458
bookmia.01.04,tokenswap,a_game_of_thrones,43,0.0,6,0.1879
bookmia.01.07,tokenswap,a_game_of_thrones,51,0.0,5,0.2071
bookmia.01.10,tokenswap,a_game_of_thrones,53,0.0,6,0.1492
bookmia.01.11,tokenswap,a_game_of_thrones,48,0.0,5,0.1581
bookmia.01.12,tokenswap,a_game_of_thrones,40,0.0,2,0.1216
bookmia.01.14,tokenswap,a_game_of_thrones,49,0.0,2,0.1655
bookmia.01.20,tokenswap,a_game_of_thrones,61,0.0,3,0.1644
bookmia.01.22,tokenswap,a_game_of_thrones,56,0.0,5,0.1569
bookmia.01.23,tokenswap,a_game_of_thrones,50,0.0,1,0.1226
bookmia.01.26,tokenswap,a_game_of_thrones,49,0.0,3,0.1581
bookmia.01.27,tokenswap,a_game_of_thrones,57,0.0,3,0.1301
bookmia.01.31,tokenswap,a_game_of_thrones,47,0.0,4,0.1799
bookmia.01.32,tokenswap,a_game_of_thrones,35,0.0,2,0.1594
bookmia.01.33,tokenswap,a_game_of_thrones,52,0.0,2,0.1168
bookmia.01.36,tokenswap,a_game_of_thrones,47,0.0,2,0.1408
bookmia.01.37,tokenswap,a_game_of_thrones,61,0.0,3,0.1423
bookmia.01.39,tokenswap,a_game_of_thrones,51,0.0,2,0.1284
bookmia.01.41,tokenswap,a_game_of_thrones,49,0.0,2,0.1365
bookmia.01.42,tokenswap,a_game_of_thrones,53,0.0,5,0.1575
bookmia.01.43,tokenswap,a_game_of_thrones,56,0.0,3,0.121
bookmia.01.44,tokenswap,a_game_of_thrones,64,0.0,2,0.1452
bookmia.01.46,tokenswap,a_game_of_thrones,50,0.0,5,0.1544
bookmia.01.49,tokenswap,a_game_of_thrones,48,0.0,3,0.1434
bookmia.01.51,tokenswap,a_game_of_thrones,46,0.0,3,0.1342
bookmia.01.52,tokenswap,a_game_of_thrones,49,0.0,6,0.1968
bookmia.01.58,tokenswap,a_game_of_thrones,42,0.0,3,0.1324
bookmia.01.59,tokenswap,a_game_of_thrones,36,0.0,2,0.1329
bookmia.01.60,tokenswap,a_game_of_thrones,48,0.0,2,0.1569
bookmia.01.62,tokenswap,a_game_of_thrones,48,0.0,2,0.1324
bookmia.01.69,tokenswap,a_game_of_thrones,50,0.0,4,0.1812
bookmia.01.71,tokenswap,a_game_of_thrones,50,0.0,13,0.2253
bookmia.01.73,tokenswap,a_game_of_thrones,57,0.0,4,0.2027
bookmia.01.74,tokenswap,a_game_of_thrones,52,0.0,3,0.1176
bookmia.01.75,tokenswap,a_game_of_thrones,43,0.0,2,0.1208
bookmia.01.76,tokenswap,a_game_of_thrones,47,0.0,2,0.1522
bookmia.01.77,tokenswap,a_game_of_thrones,63,0.0,2,0.1569
bookmia.01.78,tokenswap,a_game_of_thrones,55,0.0,2,0.1259
bookmia.01.79,tokenswap,a_game_of_thrones,54,0.0,5,0.2405
bookmia.01.81,tokenswap,a_game_of_thrones,43,0.0,5,0.1453
bookmia.01.82,tokenswap,a_game_of_thrones,56,0.0,4,0.1365
bookmia.01.83,tokenswap,a_game_of_thrones,56,0.0,3,0.1616
bookmia.01.87,tokenswap,a_game_of_thrones,50,0.0,2,0.1386
bookmia.01.88,tokenswap,a_game_of_thrones,64,0.0,6,0.1724
bookmia.01.89,tokenswap,a_game_of_thrones,72,0.0,5,0.1618
bookmia.01.90,tokenswap,a_game_of_thrones,64,0.0,2,0.0906
bookmia.01.97,tokenswap,a_game_of_thrones,49,0.0,5,0.1655
bookmia.07.02,tokenswap,casino_royale,61,0.0,2,0.1409
bookmia.07.03,tokenswap,casino_royale,53,0.0,4,0.1806
bookmia.07.04,tokenswap,casino_royale,55,0.0,6,0.1714
bookmia.07.05,tokenswap,casino_royale,54,0.0,2,0.1672
bookmia.07.06,tokenswap,casino_royale,61,0.0,4,0.1586
bookmia.07.07,tokenswap,casino_royale,44,0.0,1,0.1319
bookmia.07.08,tokenswap,casino_royale,47,0.0,5,0.2122
bookmia.07.09,tokenswap,casino_royale,58,0.0,5,0.1745
bookmia.07.15,tokenswap,casino_royale,48,0.0,4,0.1736
bookmia.07.16,tokenswap,casino_royale,64,0.0,2,0.1753
bookmia.07.17,tokenswap,casino_royale,35,0.0,3,0.1031
bookmia.07.20,tokenswap,casino_royale,57,0.0,2,0.1755
bookmia.07.24,tokenswap,casino_royale,62,0.0,2,0.0966
bookmia.07.25,tokenswap,casino_royale,76,0.0,2,0.1017
bookmia.07.26,tokenswap,casino_royale,61,0.0,2,0.1279
bookmia.07.28,tokenswap,casino_royale,49,0.0,2,0.1212
bookmia.07.29,tokenswap,casino_royale,47,0.0,8,0.2245
bookmia.07.30,tokenswap,casino_royale,45,0.0,3,0.1429
bookmia.07.31,tokenswap,casino_royale,48,0.0,5,0.1911
bookmia.07.32,tokenswap,casino_royale,59,0.0,7,0.2426
bookmia.07.37,tokenswap,casino_royale,46,0.0,2,0.1824
bookmia.07.40,tokenswap,casino_royale,59,0.0,2,0.1297
bookmia.07.41,tokenswap,casino_royale,46,0.0,3,0.1638
bookmia.07.43,tokenswap,casino_royale,36,0.0,2,0.1221
bookmia.07.44,tokenswap,casino_royale,54,0.0,4,0.1608
bookmia.07.47,tokenswap,casino_royale,42,0.0,2,0.1549
bookmia.07.49,tokenswap,casino_royale,47,0.0,4,0.1974
bookmia.07.53,tokenswap,casino_royale,50,0.0,7,0.2408
bookmia.07.54,tokenswap,casino_royale,58,0.0,2,0.1433
bookmia.07.55,tokenswap,casino_royale,27,0.0,2,0.0743
bookmia.07.56,tokenswap,casino_royale,52,0.0,8,0.2215
bookmia.07.57,tokenswap,casino_royale,62,0.0,4,0.1486
bookmia.07.59,tokenswap,casino_royale,50,0.0,3,0.1887
bookmia.07.61,tokenswap,casino_royale,21,0.0,4,0.1655
bookmia.07.62,tokenswap,casino_royale,41,0.0,3,0.1689
bookmia.07.63,tokenswap,casino_royale,32,0.0,3,0.1138
bookmia.07.66,tokenswap,casino_royale,56,0.0,3,0.1589
bookmia.07.70,tokenswap,casino_royale,55,0.0,8,0.1831
bookmia.07.72,tokenswap,casino_royale,34,0.0,6,0.1678
bookmia.07.73,tokenswap,casino_royale,61,0.0,3,0.1368
bookmia.07.77,tokenswap,casino_royale,37,0.0,6,0.1843
bookmia.07.80,tokenswap,casino_royale,38,0.0,9,0.1745
