prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.51,a_game_of_thrones,0.5755,0.6975,0.6628,0.7264,0.8447,0,248,0.7264,154,0.8392,0.7264,0.8392,0.7264,154,0.8392,0.7264,0.8392,0.7264,154,0.8392,0.7264,0.8447,0.7264,154,0.8392,0.7264,0.8447
bookmia.01.52,a_game_of_thrones,0.2464,0.4217,0.5955,0.6667,0.7907,0,249,0.6522,135,0.7895,0.6522,0.7895,0.6522,135,0.7895,0.6522,0.7895,0.6522,135,0.7895,0.6522,0.7895,0.6522,135,0.7895,0.6667,0.7907
bookmia.01.58,a_game_of_thrones,0.0,0.152,0.6982,0.7579,0.8623,0,246,0.7579,144,0.8623,0.7579,0.8623,0.7579,144,0.8623,0.7579,0.8623,0.7579,144,0.8623,0.7579,0.8623,0.7579,144,0.8623,0.7579,0.8623
bookmia.01.59,a_game_of_thrones,0.0986,0.2382,0.6144,0.6948,0.8167,0,252,0.6901,147,0.8167,0.6901,0.8167,0.6901,147,0.8167,0.6901,0.8167,0.6901,147,0.8167,0.6948,0.8167,0.6901,147,0.8167,0.6948,0.8167
bookmia.01.60,a_game_of_thrones,0.1106,0.234,0.5884,0.6635,0.7884,0,248,0.6538,136,0.7884,0.6538,0.7884,0.6538,136,0.7884,0.6538,0.7884,0.6538,136,0.7884,0.6587,0.7884,0.6538,136,0.7884,0.6635,0.7884
bookmia.01.62,a_game_of_thrones,0.7606,0.864,0.6717,0.734,0.8431,0,255,0.2553,45,0.3746,0.2553,0.3746,0.7287,137,0.8431,0.7287,0.8431,0.7287,137,0.8431,0.734,0.8431,0.7287,137,0.8431,0.734,0.8431
bookmia.01.69,a_game_of_thrones,0.7562,0.8555,0.6761,0.7313,0.8448,0,248,0.7313,122,0.8391,0.7313,0.8391,0.7313,147,0.8448,0.7313,0.8448,0.7313,147,0.8448,0.7313,0.8448,0.7313,147,0.8448,0.7313,0.8448
bookmia.01.71,a_game_of_thrones,0.7393,0.8257,0.6711,0.7204,0.8343,0,256,0.7156,151,0.8343,0.7156,0.8343,0.7156,151,0.8343,0.7156,0.8343,0.7156,151,0.8343,0.7204,0.8343,0.7156,151,0.8343,0.7204,0.8343
bookmia.01.73,a_game_of_thrones,0.1925,0.3271,0.644,0.7042,0.8242,0,248,0.1972,40,0.3333,0.1972,0.3333,0.7042,150,0.8242,0.7042,0.8242,0.7042,150,0.8242,0.7042,0.8242,0.7042,150,0.8242,0.7042,0.8242
bookmia.01.74,a_game_of_thrones,0.0,0.1471,0.6776,0.7577,0.8622,0,246,0.7577,147,0.8622,0.7577,0.8622,0.7577,147,0.8622,0.7577,0.8622,0.7577,147,0.8622,0.7577,0.8622,0.7577,147,0.8622,0.7577,0.8622
bookmia.01.75,a_game_of_thrones,0.0,0.1637,0.6697,0.7474,0.852,0,250,0.7421,141,0.852,0.7421,0.852,0.7421,141,0.852,0.7421,0.852,0.7421,141,0.852,0.7421,0.852,0.7421,141,0.852,0.7474,0.852
bookmia.01.76,a_game_of_thrones,0.0,0.1859,0.6429,0.7487,0.853,0,248,0.7437,148,0.853,0.7437,0.853,0.7437,148,0.853,0.7437,0.853,0.7437,148,0.853,0.7437,0.853,0.7437,148,0.853,0.7487,0.853
bookmia.01.77,a_game_of_thrones,0.4739,0.5956,0.6111,0.673,0.7989,0,251,0.6635,128,0.792,0.6635,0.792,0.6635,140,0.7977,0.6635,0.7977,0.6635,140,0.7977,0.6635,0.7977,0.6635,140,0.7977,0.673,0.7989
bookmia.01.78,a_game_of_thrones,0.768,0.8688,0.687,0.7526,0.8555,0,250,0.7474,145,0.8555,0.7474,0.8555,0.7474,145,0.8555,0.7474,0.8555,0.7474,145,0.8555,0.7474,0.8555,0.7474,145,0.8555,0.7526,0.8555
bookmia.01.79,a_game_of_thrones,0.2339,0.4252,0.6246,0.6789,0.8065,0,248,0.1835,40,0.3389,0.1835,0.3389,0.6789,148,0.8065,0.6789,0.8065,0.6789,148,0.8065,0.6789,0.8065,0.6789,148,0.8065,0.6789,0.8065
bookmia.01.81,a_game_of_thrones,0.6127,0.7654,0.6326,0.7255,0.8409,0,243,0.7255,148,0.8409,0.7255,0.8409,0.7255,148,0.8409,0.7255,0.8409,0.7255,148,0.8409,0.7255,0.8409,0.7255,148,0.8409,0.7255,0.8409
bookmia.01.82,a_game_of_thrones,0.3636,0.469,0.7357,0.7703,0.8686,0,253,0.7273,106,0.8172,0.7273,0.8172,0.7703,161,0.8679,0.7703,0.8679,0.7703,161,0.8679,0.7703,0.8679,0.7703,161,0.8679,0.7703,0.8686
bookmia.01.83,a_game_of_thrones,0.5522,0.7099,0.0,0.0,0.1833,0,0,0.0,3,0.1341,0.0,0.1341,0.0,4,0.1163,0.0,0.1515,0.0,2,0.0581,0.0,0.1792,0.0,1,0.0882,0.0,0.1833
bookmia.01.87,a_game_of_thrones,0.2991,0.462,0.6211,0.6822,0.8078,0,252,0.6776,145,0.8078,0.6776,0.8078,0.6776,145,0.8078,0.6776,0.8078,0.6776,145,0.8078,0.6776,0.8078,0.6776,145,0.8078,0.6822,0.8078
bookmia.01.88,a_game_of_thrones,0.0,0.1538,0.6654,0.7385,0.8393,0,247,0.7231,116,0.8309,0.7231,0.8309,0.7231,141,0.8393,0.7231,0.8393,0.7231,141,0.8393,0.7231,0.8393,0.7231,141,0.8393,0.7385,0.8393
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.6366,0.6927,0.8184,0,254,0.6927,142,0.8184,0.6927,0.8184,0.6927,142,0.8184,0.6927,0.8184,0.6927,142,0.8184,0.6927,0.8184,0.6927,142,0.8184,0.6927,0.8184
bookmia.01.90,a_game_of_thrones,0.7876,0.8653,0.747,0.7824,0.8754,0,256,0.7824,151,0.8754,0.7824,0.8754,0.7824,151,0.8754,0.7824,0.8754,0.7824,151,0.8754,0.7824,0.8754,0.7824,151,0.8754,0.7824,0.8754
bookmia.01.97,a_game_of_thrones,0.0,0.1864,0.6266,0.7143,0.8333,0,240,0.7143,135,0.8333,0.7143,0.8333,0.7143,135,0.8333,0.7143,0.8333,0.7143,135,0.8333,0.7143,0.8333,0.7143,135,0.8333,0.7143,0.8333
bookmia.07.02,casino_royale,0.8177,0.8997,0.7425,0.8128,0.8967,210,247,0.8128,165,0.8967,0.8128,0.8967,0.8128,165,0.8967,0.8128,0.8967,0.8128,165,0.8967,0.8128,0.8967,0.8128,165,0.8967,0.8128,0.8967
bookmia.07.03,casino_royale,0.5735,0.6898,0.6886,0.7536,0.8564,0,247,0.7488,158,0.8564,0.7488,0.8564,0.7488,158,0.8564,0.7488,0.8564,0.7488,158,0.8564,0.7488,0.8564,0.7488,158,0.8564,0.7536,0.8564
bookmia.07.04,casino_royale,0.1132,0.2381,0.6764,0.7406,0.8509,0,247,0.7406,157,0.8509,0.7406,0.8509,0.7406,157,0.8509,0.7406,0.8509,0.7406,157,0.8509,0.7406,0.8509,0.7406,157,0.8509,0.7406,0.8509
bookmia.07.05,casino_royale,0.7368,0.8352,0.6515,0.7033,0.8225,0,254,0.6986,146,0.8225,0.6986,0.8225,0.6986,146,0.8225,0.6986,0.8225,0.6986,146,0.8225,0.6986,0.8225,0.6986,146,0.8225,0.7033,0.8225
bookmia.07.06,casino_royale,0.7436,0.8612,0.6932,0.8205,0.8933,179,245,0.8051,157,0.892,0.8051,0.892,0.8051,157,0.892,0.8051,0.892,0.8051,157,0.892,0.8154,0.892,0.8051,157,0.892,0.8205,0.8933
bookmia.07.07,casino_royale,0.0,0.1463,0.6766,0.7685,0.8609,0,243,0.1019,22,0.2263,0.1019,0.2263,0.7546,163,0.8602,0.7546,0.8602,0.7546,163,0.8602,0.7546,0.8602,0.7546,163,0.8602,0.7685,0.8609
bookmia.07.08,casino_royale,0.4541,0.5754,0.6386,0.7053,0.8272,0,247,0.7053,146,0.8272,0.7053,0.8272,0.7053,146,0.8272,0.7053,0.8272,0.7053,146,0.8272,0.7053,0.8272,0.7053,146,0.8272,0.7053,0.8272
bookmia.07.09,casino_royale,0.7799,0.8763,0.6242,0.7081,0.8291,0,245,0.6746,141,0.7978,0.6746,0.7978,0.7081,148,0.8291,0.7081,0.8291,0.7081,148,0.8291,0.7081,0.8291,0.7081,148,0.8291,0.7081,0.8291
bookmia.07.15,casino_royale,0.7897,0.8825,0.725,0.7757,0.8707,0,254,0.771,165,0.8707,0.771,0.8707,0.771,165,0.8707,0.771,0.8707,0.771,165,0.8707,0.7757,0.8707,0.771,165,0.8707,0.7757,0.8707
bookmia.07.16,casino_royale,0.6465,0.7387,0.7578,0.8233,0.9003,220,253,0.8186,176,0.9003,0.8186,0.9003,0.8186,176,0.9003,0.8186,0.9003,0.8186,176,0.9003,0.8186,0.9003,0.8186,176,0.9003,0.8233,0.9003
bookmia.07.17,casino_royale,0.203,0.3362,0.6516,0.7574,0.862,0,248,0.7327,148,0.8507,0.7327,0.8507,0.7376,148,0.8451,0.7376,0.8507,0.7574,153,0.862,0.7574,0.862,0.7574,153,0.862,0.7574,0.862
bookmia.07.20,casino_royale,0.3991,0.5319,0.6771,0.7324,0.8455,0,255,0.7324,156,0.8455,0.7324,0.8455,0.7324,156,0.8455,0.7324,0.8455,0.7324,156,0.8455,0.7324,0.8455,0.7324,156,0.8455,0.7324,0.8455
bookmia.07.24,casino_royale,0.5492,0.6328,0.7425,0.8031,0.8883,208,251,0.8031,155,0.8883,0.8031,0.8883,0.8031,155,0.8883,0.8031,0.8883,0.8031,155,0.8883,0.8031,0.8883,0.8031,155,0.8883,0.8031,0.8883
bookmia.07.25,casino_royale,0.743,0.8525,0.7144,0.7617,0.8617,0,250,0.1589,34,0.2965,0.1589,0.2965,0.757,162,0.8617,0.757,0.8617,0.757,162,0.8617,0.757,0.8617,0.757,162,0.8617,0.7617,0.8617
bookmia.07.26,casino_royale,0.2009,0.3483,0.6737,0.7477,0.8525,0,252,0.6729,80,0.773,0.6729,0.773,0.743,159,0.8525,0.743,0.8525,0.743,159,0.8525,0.7477,0.8525,0.743,159,0.8525,0.7477,0.8525
bookmia.07.28,casino_royale,0.5209,0.7763,0.7281,0.7907,0.8831,0,255,0.7907,170,0.8831,0.7907,0.8831,0.7907,170,0.8831,0.7907,0.8831,0.7907,170,0.8831,0.7907,0.8831,0.7907,170,0.8831,0.7907,0.8831
bookmia.07.29,casino_royale,0.1866,0.3548,0.7082,0.756,0.8587,0,252,0.756,158,0.8587,0.756,0.8587,0.756,158,0.8587,0.756,0.8587,0.756,158,0.8587,0.756,0.8587,0.756,158,0.8587,0.756,0.8587
bookmia.07.30,casino_royale,0.3713,0.478,0.7162,0.7921,0.884,0,248,0.7921,160,0.884,0.7921,0.884,0.7921,160,0.884,0.7921,0.884,0.7921,160,0.884,0.7921,0.884,0.7921,160,0.884,0.7921,0.884
bookmia.07.31,casino_royale,0.733,0.8287,0.6649,0.7476,0.8524,0,250,0.7427,153,0.8524,0.7427,0.8524,0.7427,153,0.8524,0.7427,0.8524,0.7427,153,0.8524,0.7427,0.8524,0.7427,153,0.8524,0.7476,0.8524
bookmia.07.32,casino_royale,0.5385,0.6559,0.6969,0.75,0.854,0,250,0.7452,155,0.8516,0.7452,0.8516,0.7452,155,0.8516,0.7452,0.8516,0.7452,155,0.8516,0.7452,0.8516,0.7452,155,0.8516,0.75,0.854
bookmia.07.37,casino_royale,0.3821,0.538,0.6539,0.7075,0.8232,0,252,0.6934,147,0.8189,0.6934,0.8189,0.6934,147,0.8189,0.6934,0.8189,0.6934,147,0.8189,0.7075,0.8232,0.6934,147,0.8189,0.7075,0.8232
bookmia.07.40,casino_royale,0.6495,0.7733,0.7145,0.768,0.8655,0,253,0.7629,148,0.8655,0.7629,0.8655,0.7629,148,0.8655,0.7629,0.8655,0.7629,148,0.8655,0.7629,0.8655,0.7629,148,0.8655,0.768,0.8655
bookmia.07.41,casino_royale,0.699,0.7914,0.7182,0.7767,0.8743,0,251,0.7767,160,0.8743,0.7767,0.8743,0.7767,160,0.8743,0.7767,0.8743,0.7767,160,0.8743,0.7767,0.8743,0.7767,160,0.8743,0.7767,0.8743
bookmia.07.43,casino_royale,0.8307,0.9017,0.7607,0.8201,0.898,228,250,0.8148,154,0.898,0.8148,0.898,0.8148,154,0.898,0.8148,0.898,0.8148,154,0.898,0.8148,0.898,0.8148,154,0.898,0.8201,0.898
bookmia.07.44,casino_royale,0.2714,0.419,0.7011,0.7476,0.8556,0,253,0.7476,157,0.8556,0.7476,0.8556,0.7476,157,0.8556,0.7476,0.8556,0.7476,157,0.8556,0.7476,0.8556,0.7476,157,0.8556,0.7476,0.8556
bookmia.07.47,casino_royale,0.2132,0.4103,0.6854,0.7411,0.8513,0,253,0.5787,114,0.6857,0.5787,0.6857,0.7411,146,0.8513,0.7411,0.8513,0.7411,146,0.8513,0.7411,0.8513,0.7411,146,0.8513,0.7411,0.8513
bookmia.07.49,casino_royale,0.0,0.2427,0.7307,0.7656,0.8641,0,252,0.7608,159,0.8641,0.7608,0.8641,0.7608,159,0.8641,0.7608,0.8641,0.7608,159,0.8641,0.7608,0.8641,0.7608,159,0.8641,0.7656,0.8641
bookmia.07.53,casino_royale,0.3019,0.4562,0.6865,0.7123,0.832,0,253,0.7123,151,0.832,0.7123,0.832,0.7123,151,0.832,0.7123,0.832,0.7075,150,0.8264,0.7123,0.832,0.7075,150,0.8264,0.7123,0.832
bookmia.07.54,casino_royale,0.7854,0.8798,0.7097,0.7626,0.8571,0,255,0.7489,164,0.8564,0.7489,0.8564,0.7489,164,0.8564,0.7489,0.8564,0.7489,164,0.8564,0.7489,0.8564,0.7489,164,0.8564,0.7626,0.8571
bookmia.07.55,casino_royale,0.3235,0.4382,0.7545,0.799,0.8859,0,251,0.799,163,0.8859,0.799,0.8859,0.799,163,0.8859,0.799,0.8859,0.799,163,0.8859,0.799,0.8859,0.799,163,0.8859,0.799,0.8859
bookmia.07.56,casino_royale,0.6965,0.8209,0.7345,0.7612,0.8644,0,256,0.7612,153,0.8644,0.7612,0.8644,0.7612,153,0.8644,0.7612,0.8644,0.7612,153,0.8644,0.7612,0.8644,0.7612,153,0.8644,0.7612,0.8644
bookmia.07.57,casino_royale,0.0,0.1662,0.6887,0.744,0.8468,0,251,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.744,0.8468
bookmia.07.59,casino_royale,0.7828,0.8715,0.6873,0.7692,0.8696,0,248,0.7692,170,0.8696,0.7692,0.8696,0.7692,170,0.8696,0.7692,0.8696,0.7692,170,0.8696,0.7692,0.8696,0.7692,170,0.8696,0.7692,0.8696
bookmia.07.61,casino_royale,0.0,0.1453,0.6983,0.7463,0.8547,0,253,0.7463,150,0.8547,0.7463,0.8547,0.7463,150,0.8547,0.7463,0.8547,0.7463,150,0.8547,0.7463,0.8547,0.7463,150,0.8547,0.7463,0.8547
bookmia.07.62,casino_royale,0.481,0.6576,0.6691,0.7333,0.843,0,254,0.7286,153,0.843,0.7286,0.843,0.7286,153,0.843,0.7286,0.843,0.7286,153,0.843,0.7286,0.843,0.7286,153,0.843,0.7333,0.843
bookmia.07.63,casino_royale,0.5707,0.6856,0.7374,0.7929,0.882,0,252,0.7929,157,0.882,0.7929,0.882,0.7929,157,0.882,0.7929,0.882,0.7929,157,0.882,0.7929,0.882,0.7929,157,0.882,0.7929,0.882
bookmia.07.66,casino_royale,0.277,0.4182,0.7063,0.7418,0.8518,0,252,0.7371,157,0.8518,0.7371,0.8518,0.7371,157,0.8518,0.7371,0.8518,0.7371,157,0.8518,0.7371,0.8518,0.7371,157,0.8518,0.7418,0.8518
bookmia.07.70,casino_royale,0.5816,0.7278,0.6847,0.7806,0.8768,0,248,0.1888,37,0.3059,0.1888,0.3059,0.7806,153,0.8768,0.7806,0.8768,0.7806,153,0.8768,0.7806,0.8768,0.7806,153,0.8768,0.7806,0.8768
bookmia.07.72,casino_royale,0.7704,0.8621,0.7159,0.7602,0.8638,0,252,0.7602,149,0.8638,0.7602,0.8638,0.7602,149,0.8638,0.7602,0.8638,0.7602,149,0.8638,0.7602,0.8638,0.7602,149,0.8638,0.7602,0.8638
bookmia.07.73,casino_royale,0.8107,0.8901,0.7324,0.7961,0.8835,0,254,0.3252,67,0.4607,0.3252,0.4607,0.7913,163,0.8835,0.7913,0.8835,0.7913,163,0.8835,0.7961,0.8835,0.7913,163,0.8835,0.7961,0.8835
bookmia.07.77,casino_royale,0.0,0.1364,0.6734,0.7621,0.8587,0,244,0.7524,155,0.8587,0.7524,0.8587,0.7524,155,0.8587,0.7524,0.8587,0.7524,155,0.8587,0.7573,0.8587,0.7524,155,0.8587,0.7621,0.8587
bookmia.07.80,casino_royale,0.7756,0.8736,0.7178,0.7512,0.8579,0,256,0.7512,154,0.8579,0.7512,0.8579,0.7512,154,0.8579,0.7512,0.8579,0.7512,154,0.8579,0.7512,0.8579,0.7512,154,0.8579,0.7512,0.8579
