model,skip_tokens,n,ratio_median,ratio_p10,ratio_p90,frac_interval_open
alea-institute/kl3m-003-3.7b,0,758,4.245579468382899,1.7768414526883443,10.773294873844298,0.9986807387862797
alea-institute/kl3m-003-3.7b,1,758,1.4829669336769022,1.0552401375611773,2.7079882727529654,0.9551451187335093
alea-institute/kl3m-003-3.7b,5,758,1.392271735122292,1.0171280506434022,2.9577460242124856,0.920844327176781
alea-institute/kl3m-003-3.7b,10,758,1.4714811076835583,1.0200575549924715,3.1469695428580855,0.9327176781002638
alea-institute/kl3m-003-3.7b,20,758,1.4144811148309342,1.0281825039662857,2.8959232628388354,0.9353562005277045
