model,skip_tokens,n,ratio_median,ratio_p10,ratio_p90,frac_interval_open,denominator,binds_at_token_0,binds_in_first_tenth
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,0,758,3.896100821793123,1.4356890052473035,5.280439317620394,1.0,token,0.8443271767810027,0.9313984168865436
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,1,758,1.3507001950044728,1.0054906635678702,2.4315180706420123,0.9142480211081794,token,0.8443271767810027,0.9313984168865436
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,5,758,1.332877563877264,0.9974134716664194,2.352457123523398,0.8970976253298153,token,0.8443271767810027,0.9313984168865436
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,10,758,1.3049153162247247,0.9974405036303458,2.2422458491109465,0.8944591029023746,token,0.8443271767810027,0.9313984168865436
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,20,758,1.3466551088718788,0.9901099754591014,2.4544959607074417,0.8931398416886543,token,0.8443271767810027,0.9313984168865436
