prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0798,0.0,0.0,0.1397,0,0,0.0,2,0.1017,0.0,0.1017,0.0,2,0.1254,0.0,0.1268,0.0,2,0.1015,0.0,0.1397
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1163,0.0,0.0,0.1766,0,0,0.0,2,0.0898,0.0,0.0898,0.0,2,0.1614,0.0,0.1614,0.0,1,0.0943,0.0,0.1766
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1554,0.0,0.0,0.1632,0,0,0.0,2,0.1452,0.0,0.1452,0.0,2,0.1143,0.0,0.1452,0.0,2,0.1485,0.0,0.1632
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1685,0,0,0.0,3,0.1287,0.0,0.1287,0.0,3,0.1287,0.0,0.153,0.0,2,0.1345,0.0,0.1685
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1111,0.0,0.0,0.1534,0,0,0.0,1,0.0809,0.0,0.0809,0.0,2,0.1064,0.0,0.1534,0.0,2,0.0383,0.0,0.1534
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.096,0.0,0.0,0.1593,0,0,0.0,3,0.1041,0.0,0.1041,0.0,3,0.1205,0.0,0.1337,0.0,2,0.1243,0.0,0.1593
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1389,0.0,0.0,0.1552,0,0,0.0,2,0.1311,0.0,0.1311,0.0,3,0.1043,0.0,0.1508,0.0,3,0.1043,0.0,0.1552
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.114,0.0,0.0,0.1598,0,0,0.0,2,0.1348,0.0,0.1348,0.0,2,0.1146,0.0,0.1589,0.0,3,0.1229,0.0,0.1598
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1059,0.0,0.0,0.1269,0,0,0.0,3,0.1187,0.0,0.1187,0.0,2,0.11,0.0,0.125,0.0,2,0.095,0.0,0.1269
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1425,0.0,0.0,0.1774,0,0,0.0,2,0.1202,0.0,0.1202,0.0,2,0.1329,0.0,0.16,0.0,3,0.1472,0.0,0.1774
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1593,0.0,0.0,0.1685,0,0,0.0,3,0.1503,0.0,0.1503,0.0,3,0.1503,0.0,0.1503,0.0,2,0.0996,0.0,0.1685
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1387,0.0,0.0,0.1839,0,0,0.0,2,0.1264,0.0,0.1264,0.0,2,0.1108,0.0,0.1481,0.0,2,0.0886,0.0,0.1839
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1053,0.0,0.0,0.1359,0,0,0.0,1,0.0259,0.0,0.0259,0.0,1,0.104,0.0,0.1202,0.0,1,0.0381,0.0,0.1359
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.1083,0.0,0.0,0.1695,0,0,0.0,3,0.0583,0.0,0.0583,0.0,2,0.114,0.0,0.1445,0.0,3,0.1433,0.0,0.1695
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1395,0.0,0.0,0.1658,0,0,0.0,2,0.1183,0.0,0.1183,0.0,3,0.1337,0.0,0.1474,0.0,2,0.1148,0.0,0.1658
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1219,0.0,0.0,0.1803,0,0,0.0,2,0.1257,0.0,0.1257,0.0,3,0.1381,0.0,0.142,0.0,3,0.1375,0.0,0.1803
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1111,0.0,0.0,0.1437,0,0,0.0,1,0.1098,0.0,0.1098,0.0,2,0.1437,0.0,0.1437,0.0,2,0.1437,0.0,0.1437
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1292,0.0,0.0,0.1433,0,0,0.0,2,0.1073,0.0,0.1073,0.0,2,0.1203,0.0,0.1408,0.0,2,0.1261,0.0,0.1433
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0901,0.0,0.0,0.125,0,0,0.0,1,0.083,0.0,0.083,0.0,3,0.0974,0.0,0.1091,0.0,1,0.069,0.0,0.125
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.0498,0.0,0.0,0.1398,0,0,0.0,2,0.0904,0.0,0.0904,0.0,2,0.1173,0.0,0.1226,0.0,2,0.0837,0.0,0.1398
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1153,0.0,0.0,0.1508,0,0,0.0,2,0.118,0.0,0.118,0.0,2,0.0958,0.0,0.1337,0.0,2,0.1268,0.0,0.1508
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1275,0.0,0.0,0.1723,0,0,0.0,2,0.1356,0.0,0.1356,0.0,2,0.1084,0.0,0.1356,0.0,1,0.0724,0.0,0.1723
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1516,0.0,0.0,0.1782,0,0,0.0,2,0.1433,0.0,0.1433,0.0,3,0.1637,0.0,0.1637,0.0,4,0.1197,0.0,0.1782
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0988,0.0,0.0,0.1236,0,0,0.0,1,0.0872,0.0,0.0872,0.0,1,0.0872,0.0,0.1236,0.0,1,0.085,0.0,0.1236
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1348,0.0,0.0,0.1457,0,0,0.0,2,0.1073,0.0,0.1073,0.0,2,0.1034,0.0,0.1381,0.0,2,0.1143,0.0,0.1457
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.0838,0.0,0.0,0.1453,0,0,0.0,2,0.1023,0.0,0.1023,0.0,2,0.1023,0.0,0.1287,0.0,2,0.1162,0.0,0.1453
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1061,0.0,0.0,0.1974,0,0,0.0,5,0.144,0.0,0.144,0.0,2,0.1274,0.0,0.1667,0.0,2,0.1032,0.0,0.1974
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0584,0.0,0.0,0.1272,0,0,0.0,2,0.0889,0.0,0.0889,0.0,2,0.0889,0.0,0.1108,0.0,2,0.0889,0.0,0.1272
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.1429,0.0,0.0,0.1633,0,0,0.0,2,0.0803,0.0,0.0803,0.0,2,0.0929,0.0,0.1479,0.0,1,0.128,0.0,0.1633
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1307,0.0,0.0,0.1377,0,0,0.0,2,0.098,0.0,0.098,0.0,2,0.085,0.0,0.1214,0.0,2,0.085,0.0,0.1377
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.0762,0.0,0.0,0.1441,0,0,0.0,2,0.0986,0.0,0.0986,0.0,2,0.1037,0.0,0.1383,0.0,2,0.1086,0.0,0.1441
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1215,0.0,0.0,0.1653,0,0,0.0,2,0.1352,0.0,0.1352,0.0,3,0.1481,0.0,0.1551,0.0,2,0.102,0.0,0.1653
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1337,0.0,0.0,0.1662,0,0,0.0,3,0.1348,0.0,0.1348,0.0,3,0.1105,0.0,0.1614,0.0,2,0.1389,0.0,0.1662
