prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.02,a_game_of_thrones,0.7424,0.8464,0.5794,0.6818,0.8048,0,253,0.1263,25,0.2402,0.1263,0.2402,0.6717,133,0.8012,0.6768,0.8048,0.6717,133,0.8012,0.6768,0.8048,0.6717,133,0.8012,0.6818,0.8048
bookmia.01.03,a_game_of_thrones,0.2778,0.3631,0.4168,0.7273,0.8353,0,241,0.4545,67,0.5954,0.4545,0.5954,0.697,71,0.8047,0.697,0.8047,0.702,72,0.8105,0.702,0.8105,0.7172,142,0.8353,0.7273,0.8353
bookmia.01.04,a_game_of_thrones,0.2754,0.4132,0.6721,0.7343,0.8468,0,254,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468,0.7343,152,0.8468,0.7343,0.8468
bookmia.01.07,a_game_of_thrones,0.5352,0.6508,0.1427,0.7183,0.8361,0,114,0.0,5,0.1525,0.0,0.1525,0.6948,88,0.8132,0.6948,0.8132,0.7183,153,0.8361,0.7183,0.8361,0.7183,153,0.8361,0.7183,0.8361
bookmia.01.10,a_game_of_thrones,0.0,0.2222,0.6174,0.6782,0.8059,0,247,0.6733,136,0.8024,0.6733,0.8024,0.6733,136,0.8024,0.6733,0.8024,0.6733,136,0.8024,0.6782,0.8059,0.6733,136,0.8024,0.6782,0.8059
bookmia.01.11,a_game_of_thrones,0.7642,0.861,0.2737,0.717,0.832,0,256,0.1981,42,0.343,0.1981,0.343,0.7123,151,0.832,0.7123,0.832,0.7123,151,0.832,0.7123,0.832,0.7123,151,0.832,0.717,0.832
bookmia.01.12,a_game_of_thrones,0.1033,0.2818,0.2801,0.6526,0.7829,0,243,0.2488,21,0.4023,0.2488,0.4023,0.6197,59,0.7386,0.6197,0.743,0.6432,116,0.7829,0.6526,0.7829,0.6432,116,0.7829,0.6526,0.7829
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.016,0.7136,0.827,0,12,0.0,11,0.1852,0.0,0.1852,0.0,11,0.1853,0.0,0.2235,0.7136,111,0.827,0.7136,0.827,0.7136,111,0.827,0.7136,0.827
bookmia.01.20,a_game_of_thrones,0.1281,0.3529,0.5139,0.6798,0.8,0,247,0.6601,134,0.7953,0.6601,0.7953,0.6601,134,0.7953,0.6601,0.7953,0.6601,134,0.7953,0.6798,0.8,0.6601,134,0.7953,0.6798,0.8
bookmia.01.22,a_game_of_thrones,0.6965,0.8046,0.5466,0.6617,0.7964,0,242,0.5821,117,0.7305,0.5821,0.7305,0.6617,133,0.7964,0.6617,0.7964,0.6617,133,0.7964,0.6617,0.7964,0.6617,133,0.7964,0.6617,0.7964
bookmia.01.23,a_game_of_thrones,0.2663,0.3853,0.5266,0.712,0.8217,0,247,0.5435,98,0.6708,0.5435,0.6708,0.663,122,0.7923,0.663,0.7923,0.7065,123,0.819,0.712,0.819,0.6685,123,0.8217,0.712,0.8217
bookmia.01.26,a_game_of_thrones,0.285,0.4478,0.2048,0.64,0.7768,0,96,0.635,127,0.7768,0.635,0.7768,0.635,127,0.7768,0.635,0.7768,0.635,127,0.7768,0.635,0.7768,0.635,127,0.7768,0.64,0.7768
bookmia.01.27,a_game_of_thrones,0.6649,0.7439,0.2646,0.7189,0.8313,0,247,0.3243,35,0.472,0.3243,0.472,0.3243,35,0.472,0.3243,0.472,0.7135,61,0.81,0.7135,0.81,0.7135,71,0.8224,0.7189,0.8313
bookmia.01.31,a_game_of_thrones,0.2359,0.3561,0.4769,0.6974,0.8157,0,215,0.6,114,0.7229,0.6,0.7229,0.6,114,0.7903,0.6,0.7903,0.6974,114,0.8157,0.6974,0.8157,0.6974,114,0.8157,0.6974,0.8157
bookmia.01.32,a_game_of_thrones,0.0,0.1808,0.5328,0.6845,0.8127,0,251,0.4813,46,0.6134,0.4813,0.6134,0.6845,84,0.8038,0.6845,0.8038,0.6845,128,0.8127,0.6845,0.8127,0.6845,128,0.8101,0.6845,0.8127
bookmia.01.33,a_game_of_thrones,0.7158,0.8257,0.5865,0.6474,0.7821,0,255,0.6421,122,0.7821,0.6421,0.7821,0.6421,122,0.7821,0.6421,0.7821,0.6421,122,0.7821,0.6474,0.7821,0.6421,122,0.7821,0.6474,0.7821
bookmia.01.36,a_game_of_thrones,0.6946,0.7933,0.4468,0.7044,0.8174,0,200,0.0,5,0.1364,0.0,0.1364,0.6404,130,0.7755,0.6404,0.7755,0.6995,136,0.8174,0.7044,0.8174,0.6995,136,0.8174,0.7044,0.8174
bookmia.01.37,a_game_of_thrones,0.6649,0.7602,0.5063,0.7128,0.8297,0,250,0.3883,73,0.5076,0.3883,0.5076,0.7128,134,0.8297,0.7128,0.8297,0.7128,134,0.8297,0.7128,0.8297,0.7128,134,0.8297,0.7128,0.8297
bookmia.01.39,a_game_of_thrones,0.24,0.3429,0.2428,0.705,0.8246,0,203,0.115,15,0.2544,0.115,0.2544,0.685,59,0.7836,0.685,0.7836,0.705,141,0.8246,0.705,0.8246,0.705,141,0.8246,0.705,0.8246
bookmia.01.41,a_game_of_thrones,0.0,0.1453,0.541,0.7233,0.8362,0,251,0.7184,148,0.8362,0.7184,0.8362,0.7184,148,0.8362,0.7184,0.8362,0.7184,148,0.8362,0.7184,0.8362,0.7136,147,0.8329,0.7233,0.8362
bookmia.01.42,a_game_of_thrones,0.0,0.1862,0.3729,0.7073,0.8056,0,254,0.4341,87,0.569,0.4341,0.569,0.7073,99,0.8034,0.7073,0.8034,0.6341,87,0.7863,0.7073,0.8034,0.6927,81,0.8011,0.7073,0.8056
bookmia.01.43,a_game_of_thrones,0.0,0.1448,0.418,0.5857,0.7349,0,250,0.5571,74,0.7024,0.5571,0.7024,0.581,122,0.7349,0.581,0.7349,0.581,122,0.7349,0.5857,0.7349,0.581,122,0.7349,0.5857,0.7349
bookmia.01.44,a_game_of_thrones,0.1923,0.337,0.4409,0.6538,0.7872,0,222,0.649,135,0.7872,0.649,0.7872,0.649,135,0.7872,0.649,0.7872,0.649,135,0.7872,0.6538,0.7872,0.649,135,0.7872,0.6538,0.7872
bookmia.01.46,a_game_of_thrones,0.1465,0.2727,0.5128,0.702,0.8249,0,248,0.6162,84,0.7508,0.6162,0.7508,0.6515,129,0.789,0.6515,0.789,0.6515,129,0.789,0.6667,0.7939,0.6515,129,0.789,0.702,0.8249
bookmia.01.49,a_game_of_thrones,0.3366,0.468,0.4683,0.6585,0.7811,0,238,0.4195,86,0.68,0.4195,0.68,0.6341,86,0.7544,0.6341,0.7544,0.639,86,0.7692,0.6537,0.7811,0.639,86,0.7692,0.6585,0.7811
bookmia.01.51,a_game_of_thrones,0.75,0.8464,0.6031,0.6934,0.8156,0,246,0.6887,90,0.8101,0.6887,0.8101,0.6887,146,0.8156,0.6887,0.8156,0.6887,146,0.8156,0.6934,0.8156,0.6887,146,0.8156,0.6934,0.8156
bookmia.01.52,a_game_of_thrones,0.6812,0.8103,0.4224,0.6184,0.747,0,252,0.5507,59,0.7009,0.5507,0.7009,0.5507,72,0.6946,0.5507,0.7009,0.5942,96,0.7387,0.6184,0.7387,0.5942,96,0.7387,0.6184,0.747
bookmia.01.58,a_game_of_thrones,0.0,0.1468,0.4082,0.7105,0.8308,0,181,0.0,14,0.184,0.0,0.184,0.7105,135,0.8308,0.7105,0.8308,0.7105,135,0.8308,0.7105,0.8308,0.7105,135,0.8308,0.7105,0.8308
bookmia.01.59,a_game_of_thrones,0.3615,0.5108,0.5184,0.6479,0.7794,0,231,0.6385,136,0.7794,0.6385,0.7794,0.6385,136,0.7794,0.6432,0.7794,0.6385,136,0.7794,0.6432,0.7794,0.6385,136,0.7794,0.6479,0.7794
bookmia.01.60,a_game_of_thrones,0.0,0.1616,0.266,0.5865,0.7356,0,186,0.0,6,0.1691,0.0,0.1691,0.5817,121,0.7356,0.5817,0.7356,0.5817,121,0.7356,0.5817,0.7356,0.5817,121,0.7356,0.5865,0.7356
bookmia.01.62,a_game_of_thrones,0.6543,0.7576,0.5657,0.6543,0.7871,0,244,0.6489,122,0.7871,0.6489,0.7871,0.6489,122,0.7871,0.6489,0.7871,0.6489,122,0.7871,0.6543,0.7871,0.6489,122,0.7871,0.6543,0.7871
bookmia.01.69,a_game_of_thrones,0.4975,0.6067,0.4305,0.6866,0.8142,0,197,0.607,60,0.7343,0.607,0.7343,0.6617,69,0.7683,0.6617,0.7824,0.6866,66,0.8083,0.6866,0.8083,0.6866,74,0.8142,0.6866,0.8142
bookmia.01.71,a_game_of_thrones,0.0,0.1589,0.3943,0.6682,0.8011,0,186,0.1801,38,0.3529,0.1801,0.3529,0.6635,140,0.7955,0.6635,0.7955,0.6635,140,0.7955,0.6682,0.8011,0.6635,140,0.7955,0.6682,0.8011
bookmia.01.73,a_game_of_thrones,0.1925,0.32,0.0789,0.6432,0.7632,0,59,0.0,2,0.1337,0.0,0.1337,0.1033,20,0.4034,0.1033,0.4034,0.6432,65,0.7632,0.6432,0.7632,0.6432,65,0.7632,0.6432,0.7632
bookmia.01.74,a_game_of_thrones,0.0,0.1369,0.3598,0.7268,0.8487,0,214,0.0,16,0.1873,0.0,0.1873,0.5928,84,0.7751,0.5928,0.7751,0.7268,141,0.8487,0.7268,0.8487,0.7268,141,0.8487,0.7268,0.8487
bookmia.01.75,a_game_of_thrones,0.1474,0.2389,0.5098,0.7211,0.8344,0,256,0.4158,46,0.5361,0.4158,0.5361,0.7158,136,0.8344,0.7158,0.8344,0.7158,136,0.8344,0.7211,0.8344,0.7158,136,0.8344,0.7211,0.8344
bookmia.01.76,a_game_of_thrones,0.0,0.1512,0.1488,0.6382,0.8176,0,78,0.0,10,0.1739,0.0,0.1739,0.6382,94,0.8118,0.6382,0.8118,0.6382,127,0.8176,0.6382,0.8176,0.6382,127,0.8176,0.6382,0.8176
bookmia.01.77,a_game_of_thrones,0.0,0.1843,0.4874,0.654,0.7908,0,249,0.1754,37,0.3182,0.1754,0.3182,0.6445,136,0.7816,0.6445,0.7816,0.6445,136,0.7816,0.6445,0.7816,0.6445,136,0.7816,0.654,0.7908
bookmia.01.78,a_game_of_thrones,0.768,0.8596,0.5245,0.7062,0.8193,0,246,0.4742,89,0.6867,0.4742,0.6867,0.701,89,0.8133,0.701,0.8133,0.6959,89,0.8061,0.701,0.8133,0.7062,89,0.8193,0.7062,0.8193
bookmia.01.79,a_game_of_thrones,0.2982,0.4674,0.4959,0.6789,0.8033,0,252,0.5505,97,0.7514,0.5505,0.7514,0.633,138,0.7753,0.633,0.7753,0.633,138,0.7753,0.633,0.7901,0.633,138,0.7753,0.6789,0.8033
bookmia.01.81,a_game_of_thrones,0.2255,0.3456,0.5643,0.7108,0.8343,0,227,0.6961,71,0.815,0.6961,0.815,0.6961,142,0.8208,0.7108,0.8229,0.6961,142,0.8208,0.7108,0.8286,0.6961,142,0.8208,0.7108,0.8343
bookmia.01.82,a_game_of_thrones,0.7799,0.8763,0.6497,0.756,0.861,0,247,0.4545,90,0.593,0.4545,0.593,0.756,90,0.8556,0.756,0.8556,0.756,158,0.861,0.756,0.861,0.756,158,0.861,0.756,0.861
bookmia.01.83,a_game_of_thrones,0.7512,0.8305,0.0005,0.1294,0.2114,0,1,0.0,3,0.1695,0.0,0.1695,0.0,3,0.1695,0.0,0.1695,0.0,2,0.1588,0.0,0.187,0.0,2,0.1366,0.1294,0.2114
bookmia.01.87,a_game_of_thrones,0.2991,0.4326,0.2571,0.5374,0.6939,0,235,0.3832,82,0.5773,0.3832,0.5773,0.3832,82,0.5773,0.3832,0.5773,0.5374,83,0.6939,0.5374,0.6939,0.5374,83,0.6939,0.5374,0.6939
bookmia.01.88,a_game_of_thrones,0.7385,0.8304,0.5261,0.6513,0.785,0,233,0.641,119,0.7788,0.641,0.7788,0.6462,126,0.7826,0.6462,0.7826,0.641,125,0.7788,0.6462,0.7826,0.641,125,0.7788,0.6513,0.785
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.349,0.6146,0.7642,0,252,0.2976,61,0.4716,0.2976,0.4716,0.478,61,0.6269,0.5024,0.6544,0.6049,82,0.747,0.6146,0.7642,0.6146,126,0.7613,0.6146,0.7642
bookmia.01.90,a_game_of_thrones,0.3782,0.4928,0.482,0.8031,0.8883,1,252,0.2487,48,0.3826,0.2487,0.3826,0.6373,123,0.7705,0.6373,0.7781,0.7409,89,0.8319,0.7772,0.853,0.8031,132,0.8883,0.8031,0.8883
bookmia.01.97,a_game_of_thrones,0.0,0.1637,0.3515,0.6614,0.7873,0,253,0.254,40,0.3596,0.254,0.3596,0.6138,43,0.7025,0.6138,0.7025,0.6138,71,0.7379,0.6138,0.7379,0.6614,75,0.7873,0.6614,0.7873
bookmia.07.02,casino_royale,0.803,0.8835,0.4342,0.7586,0.8627,0,236,0.4138,84,0.5393,0.4138,0.5393,0.7586,154,0.8627,0.7586,0.8627,0.7586,154,0.8627,0.7586,0.8627,0.7586,154,0.8627,0.7586,0.8627
bookmia.07.03,casino_royale,0.5735,0.7166,0.6834,0.7393,0.8438,0,255,0.7014,66,0.8022,0.7014,0.8022,0.7299,89,0.8415,0.7346,0.8438,0.7299,145,0.8407,0.7393,0.8438,0.7251,153,0.8407,0.7393,0.8438
bookmia.07.04,casino_royale,0.684,0.8511,0.2717,0.7075,0.8199,0,152,0.5943,77,0.7967,0.5943,0.7967,0.6981,148,0.8199,0.6981,0.8199,0.6981,148,0.8199,0.7075,0.8199,0.6981,148,0.8199,0.7075,0.8199
bookmia.07.05,casino_royale,0.0,0.1703,0.3121,0.6651,0.7954,0,248,0.3493,42,0.4712,0.3493,0.4712,0.3493,73,0.5337,0.3493,0.537,0.6603,138,0.7954,0.6651,0.7954,0.6603,138,0.7954,0.6651,0.7954
bookmia.07.06,casino_royale,0.8154,0.8983,0.6836,0.7538,0.8605,0,252,0.7487,146,0.8563,0.7487,0.8563,0.7487,146,0.8563,0.7487,0.8563,0.7487,146,0.8563,0.7538,0.8563,0.7487,146,0.8563,0.7538,0.8605
bookmia.07.07,casino_royale,0.1435,0.2821,0.2433,0.7222,0.8365,0,118,0.0,7,0.1453,0.0,0.1453,0.7222,156,0.8365,0.7222,0.8365,0.7222,156,0.8365,0.7222,0.8365,0.7222,156,0.8365,0.7222,0.8365
bookmia.07.08,casino_royale,0.0,0.1939,0.2721,0.6812,0.7977,0,194,0.4783,48,0.6648,0.4783,0.6648,0.6522,71,0.7791,0.6522,0.7791,0.657,87,0.7872,0.6618,0.7907,0.6667,110,0.7884,0.6812,0.7977
bookmia.07.09,casino_royale,0.7799,0.8763,0.619,0.6651,0.7977,0,247,0.6651,139,0.7966,0.6651,0.7966,0.6651,139,0.7966,0.6651,0.7966,0.6651,139,0.7966,0.6651,0.7966,0.6651,139,0.7966,0.6651,0.7977
bookmia.07.15,casino_royale,0.7897,0.8773,0.7031,0.729,0.837,0,255,0.715,153,0.8338,0.715,0.8338,0.715,153,0.8338,0.715,0.8338,0.715,153,0.8338,0.715,0.8338,0.715,153,0.8338,0.729,0.837
bookmia.07.16,casino_royale,0.7767,0.852,0.6746,0.8,0.8866,172,225,0.8,172,0.8866,0.8,0.8866,0.8,172,0.8866,0.8,0.8866,0.8,172,0.8866,0.8,0.8866,0.8,172,0.8866,0.8,0.8866
bookmia.07.17,casino_royale,0.302,0.4011,0.468,0.6881,0.8035,0,251,0.3317,67,0.4535,0.3317,0.4535,0.6782,133,0.8024,0.6782,0.8024,0.6782,133,0.8024,0.6782,0.8024,0.6782,133,0.8024,0.6881,0.8035
bookmia.07.20,casino_royale,0.5681,0.7278,0.6325,0.6901,0.8101,0,248,0.6808,145,0.8101,0.6808,0.8101,0.6808,145,0.8101,0.6854,0.8101,0.6808,145,0.8101,0.6854,0.8101,0.6808,145,0.8101,0.6901,0.8101
bookmia.07.24,casino_royale,0.5959,0.7003,0.083,0.7254,0.819,0,94,0.114,22,0.2639,0.114,0.2639,0.0,9,0.244,0.1192,0.3164,0.6321,98,0.8107,0.6321,0.8107,0.715,92,0.8118,0.7254,0.819
bookmia.07.25,casino_royale,0.743,0.8525,0.0964,0.1075,0.2775,0,251,0.1075,20,0.2073,0.1075,0.2073,0.1075,20,0.1896,0.1075,0.2228,0.1075,20,0.1966,0.1075,0.2346,0.0935,20,0.2222,0.1075,0.2775
bookmia.07.26,casino_royale,0.2009,0.3499,0.4431,0.6963,0.8177,0,229,0.6168,77,0.7637,0.6168,0.7637,0.6822,140,0.7978,0.6822,0.7978,0.6729,99,0.7967,0.6869,0.8033,0.6822,146,0.8111,0.6963,0.8177
bookmia.07.28,casino_royale,0.493,0.6412,0.1009,0.7581,0.8549,0,234,0.093,20,0.2216,0.093,0.2216,0.093,20,0.2556,0.093,0.2595,0.093,20,0.2334,0.2419,0.368,0.7581,142,0.8549,0.7581,0.8549
bookmia.07.29,casino_royale,0.1866,0.3539,0.6635,0.7177,0.8357,0,249,0.7129,149,0.8301,0.7129,0.8301,0.7129,149,0.8301,0.7129,0.8301,0.7129,149,0.8301,0.7129,0.8301,0.7177,150,0.8357,0.7177,0.8357
bookmia.07.30,casino_royale,0.1238,0.2278,0.2492,0.7475,0.8523,0,154,0.0,14,0.1915,0.0,0.1915,0.5941,67,0.7036,0.5941,0.7036,0.7426,150,0.8523,0.7426,0.8523,0.7426,150,0.8523,0.7475,0.8523
bookmia.07.31,casino_royale,0.1359,0.27,0.5991,0.6748,0.8023,0,253,0.6117,46,0.7347,0.6117,0.7347,0.6699,138,0.8023,0.6699,0.8023,0.6699,138,0.8023,0.6748,0.8023,0.6699,138,0.8023,0.6748,0.8023
bookmia.07.32,casino_royale,0.0,0.1644,0.6602,0.7115,0.8282,0,247,0.7067,147,0.8282,0.7067,0.8282,0.7067,147,0.8282,0.7067,0.8282,0.7067,147,0.8282,0.7115,0.8282,0.7067,147,0.8282,0.7115,0.8282
bookmia.07.37,casino_royale,0.0,0.2043,0.075,0.6604,0.7841,0,69,0.0,15,0.1973,0.0,0.1973,0.6604,90,0.7841,0.6604,0.7841,0.6604,90,0.7841,0.6604,0.7841,0.6462,106,0.7829,0.6604,0.7841
bookmia.07.40,casino_royale,0.7474,0.8324,0.3267,0.6907,0.8073,0,237,0.2887,56,0.4411,0.2887,0.4411,0.4021,56,0.5282,0.4072,0.5282,0.6804,132,0.8073,0.6856,0.8073,0.6856,95,0.8012,0.6907,0.8073
bookmia.07.41,casino_royale,0.1019,0.2681,0.2552,0.7427,0.838,0,248,0.2573,27,0.4326,0.2573,0.4326,0.7427,121,0.8245,0.7427,0.8245,0.6942,120,0.8113,0.7427,0.8245,0.6942,120,0.8113,0.7427,0.838
bookmia.07.43,casino_royale,0.7725,0.8406,0.6804,0.7725,0.8716,0,255,0.3016,57,0.435,0.3016,0.435,0.7725,146,0.8716,0.7725,0.8716,0.7725,146,0.8716,0.7725,0.8716,0.7725,146,0.8716,0.7725,0.8716
bookmia.07.44,casino_royale,0.7048,0.8495,0.6824,0.7143,0.8333,0,255,0.2381,50,0.3622,0.2381,0.3622,0.7143,150,0.8333,0.7143,0.8333,0.7143,150,0.8333,0.7143,0.8333,0.7143,150,0.8333,0.7143,0.8333
bookmia.07.47,casino_royale,0.4569,0.5665,0.544,0.7107,0.8168,0,238,0.6091,69,0.7173,0.6091,0.7173,0.6853,87,0.8097,0.6853,0.8097,0.6853,87,0.8097,0.7107,0.8097,0.6802,134,0.8097,0.7107,0.8168
bookmia.07.49,casino_royale,0.0,0.2122,0.5929,0.7225,0.8366,0,245,0.7081,100,0.832,0.7081,0.832,0.7081,148,0.8366,0.7225,0.8366,0.7081,148,0.8366,0.7225,0.8366,0.7081,148,0.8366,0.7225,0.8366
bookmia.07.53,casino_royale,0.75,0.8548,0.5546,0.6745,0.8,0,237,0.6651,141,0.7966,0.6651,0.7966,0.6651,141,0.7966,0.6651,0.7966,0.6745,124,0.8,0.6745,0.8,0.6745,124,0.8,0.6745,0.8
bookmia.07.54,casino_royale,0.7854,0.8798,0.5821,0.7443,0.8504,0,253,0.1598,35,0.3102,0.1598,0.3102,0.7306,160,0.8443,0.7306,0.8443,0.7306,160,0.8443,0.7397,0.8504,0.7306,160,0.8443,0.7443,0.8504
bookmia.07.55,casino_royale,0.2598,0.3794,0.4121,0.7843,0.8729,0,247,0.7745,158,0.8729,0.7745,0.8729,0.7745,158,0.8729,0.7745,0.8729,0.7745,158,0.8729,0.7745,0.8729,0.7745,158,0.8729,0.7843,0.8729
bookmia.07.56,casino_royale,0.7612,0.8366,0.639,0.7015,0.8256,0,254,0.5174,104,0.6977,0.5174,0.6977,0.6965,140,0.8211,0.6965,0.8211,0.6965,140,0.8211,0.6965,0.8211,0.6965,140,0.8211,0.7015,0.8256
bookmia.07.57,casino_royale,0.7295,0.8229,0.6133,0.6908,0.8114,0,247,0.6763,140,0.8069,0.6763,0.8069,0.6763,140,0.8069,0.6908,0.8069,0.6763,140,0.8069,0.6908,0.8103,0.6763,140,0.8069,0.6908,0.8114
bookmia.07.59,casino_royale,0.5837,0.687,0.0098,0.5068,0.6947,0,9,0.0,8,0.2016,0.0,0.2016,0.0,8,0.2034,0.0,0.2034,0.0,8,0.0735,0.3846,0.5344,0.0,8,0.0735,0.5068,0.6947
bookmia.07.61,casino_royale,0.0,0.1341,0.534,0.7015,0.8152,0,254,0.3731,74,0.4706,0.3731,0.4706,0.6965,133,0.8152,0.7015,0.8152,0.6965,133,0.8152,0.7015,0.8152,0.6965,133,0.8152,0.7015,0.8152
bookmia.07.62,casino_royale,0.4524,0.5574,0.4525,0.7048,0.8268,0,254,0.1714,34,0.3297,0.1714,0.3297,0.681,75,0.8079,0.681,0.8079,0.6857,144,0.8136,0.7048,0.8268,0.6857,144,0.8136,0.7048,0.8268
bookmia.07.63,casino_royale,0.2222,0.3415,0.5296,0.7778,0.8718,0,219,0.7727,146,0.8636,0.7727,0.8636,0.7727,146,0.8636,0.7727,0.8636,0.7727,146,0.8636,0.7778,0.8718,0.7677,152,0.8686,0.7778,0.8718
bookmia.07.66,casino_royale,0.2817,0.366,0.6179,0.7042,0.8154,0,251,0.6995,114,0.8122,0.6995,0.8122,0.6995,102,0.8099,0.6995,0.8122,0.6244,98,0.8089,0.6995,0.8122,0.6995,116,0.8154,0.7042,0.8154
bookmia.07.70,casino_royale,0.2245,0.3362,0.5305,0.7398,0.8471,0,213,0.7347,144,0.8471,0.7347,0.8471,0.7347,144,0.8471,0.7347,0.8471,0.7347,144,0.8471,0.7347,0.8471,0.7347,144,0.8471,0.7398,0.8471
bookmia.07.72,casino_royale,0.7704,0.8678,0.5724,0.6429,0.826,0,251,0.6429,126,0.8225,0.6429,0.8225,0.6429,126,0.8201,0.6429,0.8225,0.6429,126,0.8201,0.6429,0.826,0.6429,126,0.8201,0.6429,0.826
bookmia.07.73,casino_royale,0.8107,0.8954,0.6931,0.7718,0.865,0,252,0.3835,79,0.4973,0.3835,0.4973,0.7621,157,0.8626,0.767,0.865,0.7621,157,0.8626,0.767,0.865,0.7621,157,0.8626,0.7718,0.865
bookmia.07.77,casino_royale,0.1699,0.3198,0.6078,0.7184,0.8329,0,230,0.7136,81,0.8272,0.7136,0.8272,0.7136,147,0.8329,0.7136,0.8329,0.7136,147,0.8329,0.7184,0.8329,0.7136,147,0.8329,0.7184,0.8329
bookmia.07.80,casino_royale,0.7756,0.8681,0.5934,0.7317,0.8418,0,255,0.4585,94,0.6369,0.4585,0.6369,0.7122,146,0.8319,0.7122,0.8319,0.7122,146,0.8319,0.7122,0.8319,0.7122,146,0.8319,0.7317,0.8418
