prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0656,0.0,0.0,0.125,0,0,0.0,1,0.125,0.0,0.125,0.0,1,0.125,0.0,0.125,0.0,1,0.0769,0.0,0.125
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1364,0.0,0.0,0.2667,0,0,0.0,5,0.1619,0.0,0.1619,0.0,4,0.216,0.0,0.216,0.0,4,0.2201,0.0,0.2667
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1722,0,0,0.0,1,0.0737,0.0,0.0737,0.0,3,0.1159,0.0,0.1692,0.0,3,0.1159,0.0,0.1722
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.0822,0.0,0.0,0.1429,0,0,0.0,2,0.1166,0.0,0.1166,0.0,2,0.1279,0.0,0.1402,0.0,2,0.1171,0.0,0.1429
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.066,0.0,0.0,0.1368,0,0,0.0,2,0.1005,0.0,0.1005,0.0,3,0.1081,0.0,0.1081,0.0,1,0.093,0.0,0.1368
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0939,0.0,0.0,0.1659,0,0,0.0,2,0.1232,0.0,0.1232,0.0,2,0.0917,0.0,0.1353,0.0,2,0.0821,0.0,0.1659
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0881,0.0,0.0,0.2749,0,0,0.0,2,0.0857,0.0,0.0857,0.0,5,0.2464,0.0,0.2464,0.0,5,0.25,0.0,0.2749
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1063,0.0,0.0,0.1584,0,0,0.0,2,0.0918,0.0,0.0918,0.0,2,0.0918,0.0,0.1261,0.0,2,0.0529,0.0,0.1584
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1117,0.0,0.0,0.2078,0,0,0.0,3,0.1615,0.0,0.1615,0.0,5,0.1609,0.0,0.1615,0.0,3,0.0976,0.0,0.2078
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1357,0.0,0.0,0.2376,0,0,0.0,2,0.1028,0.0,0.1028,0.0,2,0.1281,0.0,0.1706,0.0,2,0.0952,0.0,0.2376
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1033,0.0,0.0,0.1576,0,0,0.0,2,0.1296,0.0,0.1296,0.0,2,0.1053,0.0,0.1502,0.0,3,0.1327,0.0,0.1576
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1322,0.0,0.0,0.1844,0,0,0.0,2,0.1116,0.0,0.1116,0.0,3,0.1145,0.0,0.1376,0.0,3,0.1145,0.0,0.1844
