prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0798,0.0,0.0,0.1449,0,0,0.0,2,0.1021,0.0,0.1021,0.0,2,0.1108,0.0,0.1108,0.0,2,0.1449,0.0,0.1449
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1163,0.0,0.0,0.1486,0,0,0.0,2,0.1314,0.0,0.1314,0.0,2,0.1314,0.0,0.1433,0.0,2,0.0997,0.0,0.1486
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1554,0.0,0.0,0.1685,0,0,0.0,2,0.1141,0.0,0.1141,0.0,2,0.1141,0.0,0.1432,0.0,2,0.1212,0.0,0.1685
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1789,0,0,0.0,3,0.1232,0.0,0.1232,0.0,2,0.1285,0.0,0.1449,0.0,3,0.1186,0.0,0.1789
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1111,0.0,0.0,0.1648,0,0,0.0,2,0.113,0.0,0.113,0.0,2,0.1551,0.0,0.1551,0.0,3,0.0991,0.0,0.1648
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.096,0.0,0.0,0.1657,0,0,0.0,2,0.1243,0.0,0.1243,0.0,4,0.1058,0.0,0.1644,0.0,2,0.1417,0.0,0.1657
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1389,0.0,0.0,0.1456,0,0,0.0,2,0.1059,0.0,0.1059,0.0,2,0.0925,0.0,0.1326,0.0,2,0.0286,0.0,0.1456
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.114,0.0,0.0,0.1662,0,0,0.0,2,0.1163,0.0,0.1163,0.0,2,0.1056,0.0,0.1362,0.0,2,0.1056,0.0,0.1662
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1059,0.0,0.0,0.1257,0,0,0.0,2,0.114,0.0,0.114,0.0,2,0.1183,0.0,0.1183,0.0,2,0.0872,0.0,0.1257
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1425,0.0,0.0,0.1769,0,0,0.0,3,0.1425,0.0,0.1425,0.0,3,0.1598,0.0,0.1639,0.0,3,0.1355,0.0,0.1769
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1593,0.0,0.0,0.1689,0,0,0.0,2,0.1404,0.0,0.1404,0.0,2,0.1377,0.0,0.1607,0.0,4,0.1107,0.0,0.1689
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1387,0.0,0.0,0.1569,0,0,0.0,2,0.1494,0.0,0.1494,0.0,2,0.114,0.0,0.1494,0.0,2,0.1032,0.0,0.1569
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1053,0.0,0.0,0.1246,0,0,0.0,2,0.1081,0.0,0.1081,0.0,2,0.1056,0.0,0.1133,0.0,2,0.0747,0.0,0.1246
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.1083,0.0,0.0,0.1652,0,0,0.0,2,0.0994,0.0,0.0994,0.0,3,0.113,0.0,0.1368,0.0,2,0.108,0.0,0.1652
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1395,0.0,0.0,0.1654,0,0,0.0,2,0.1481,0.0,0.1481,0.0,2,0.123,0.0,0.1654,0.0,3,0.1091,0.0,0.1654
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1219,0.0,0.0,0.1742,0,0,0.0,2,0.119,0.0,0.119,0.0,2,0.1411,0.0,0.1629,0.0,2,0.1341,0.0,0.1742
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1111,0.0,0.0,0.1504,0,0,0.0,2,0.1152,0.0,0.1152,0.0,2,0.1024,0.0,0.1311,0.0,1,0.1065,0.0,0.1504
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1292,0.0,0.0,0.1477,0,0,0.0,3,0.1224,0.0,0.1224,0.0,2,0.1092,0.0,0.1283,0.0,2,0.0988,0.0,0.1477
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0901,0.0,0.0,0.1294,0,0,0.0,2,0.0904,0.0,0.0904,0.0,1,0.1043,0.0,0.1294,0.0,2,0.1141,0.0,0.1294
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.0498,0.0,0.0,0.1405,0,0,0.0,1,0.0817,0.0,0.0817,0.0,1,0.0904,0.0,0.1405,0.0,2,0.0912,0.0,0.1405
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1153,0.0,0.0,0.1457,0,0,0.0,2,0.0958,0.0,0.0958,0.0,2,0.116,0.0,0.1348,0.0,2,0.0958,0.0,0.1457
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1275,0.0,0.0,0.1709,0,0,0.0,2,0.1425,0.0,0.1425,0.0,2,0.1306,0.0,0.1425,0.0,1,0.0473,0.0,0.1709
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1516,0.0,0.0,0.1752,0,0,0.0,2,0.1068,0.0,0.1068,0.0,2,0.1117,0.0,0.1579,0.0,2,0.1381,0.0,0.1752
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0988,0.0,0.0,0.1264,0,0,0.0,2,0.0795,0.0,0.0795,0.0,2,0.096,0.0,0.1098,0.0,1,0.0101,0.0,0.1264
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1348,0.0,0.0,0.1564,0,0,0.0,2,0.0983,0.0,0.0983,0.0,2,0.0899,0.0,0.133,0.0,2,0.1098,0.0,0.1564
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.0838,0.0,0.0,0.1416,0,0,0.0,1,0.0937,0.0,0.0937,0.0,1,0.0937,0.0,0.1205,0.0,2,0.1311,0.0,0.1416
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1061,0.0,0.0,0.1582,0,0,0.0,2,0.1161,0.0,0.1161,0.0,2,0.1121,0.0,0.1514,0.0,2,0.1121,0.0,0.1582
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0584,0.0,0.0,0.1226,0,0,0.0,2,0.0805,0.0,0.0805,0.0,1,0.0882,0.0,0.1081,0.0,1,0.087,0.0,0.1226
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.1429,0.0,0.0,0.1569,0,0,0.0,2,0.1401,0.0,0.1401,0.0,2,0.1101,0.0,0.1401,0.0,2,0.1153,0.0,0.1569
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1307,0.0,0.0,0.1326,0,0,0.0,2,0.1023,0.0,0.1023,0.0,2,0.1257,0.0,0.1326,0.0,1,0.0372,0.0,0.1326
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.0762,0.0,0.0,0.149,0,0,0.0,2,0.0898,0.0,0.0898,0.0,2,0.1101,0.0,0.1197,0.0,2,0.1212,0.0,0.149
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1215,0.0,0.0,0.1648,0,0,0.0,2,0.1607,0.0,0.1607,0.0,2,0.1337,0.0,0.1607,0.0,2,0.1337,0.0,0.1648
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1337,0.0,0.0,0.1534,0,0,0.0,2,0.1534,0.0,0.1534,0.0,2,0.1416,0.0,0.1534,0.0,1,0.0297,0.0,0.1534
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.0875,0.0,0.0,0.1341,0,0,0.0,2,0.0909,0.0,0.0909,0.0,2,0.1216,0.0,0.1341,0.0,1,0.0099,0.0,0.1341
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.1003,0.0,0.0,0.1345,0,0,0.0,2,0.1076,0.0,0.1076,0.0,2,0.1076,0.0,0.1226,0.0,2,0.0958,0.0,0.1345
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.1176,0.0,0.0,0.1429,0,0,0.0,2,0.1198,0.0,0.1198,0.0,2,0.0933,0.0,0.1221,0.0,2,0.0986,0.0,0.1429
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.1089,0.0,0.0,0.1404,0,0,0.0,2,0.1314,0.0,0.1314,0.0,2,0.1114,0.0,0.1314,0.0,2,0.1053,0.0,0.1404
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.0812,0.0,0.0,0.1503,0,0,0.0,1,0.071,0.0,0.071,0.0,1,0.071,0.0,0.1503,0.0,1,0.071,0.0,0.1503
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.1232,0.0,0.0,0.1685,0,0,0.0,2,0.1232,0.0,0.1232,0.0,2,0.1151,0.0,0.1569,0.0,2,0.1151,0.0,0.1685
