alpha,k,split,n_protected,n_ordinary,price_nats,price_frac_ceiling,logp_target,logp_per_token,n_tokens,logp_target_risky,logp_target_safe
1.0,0.5,attack_train,25,25,2690.885,0.5651,-9468.167,-0.9966,9500,-79.005,-21395.864
1.0,0.75,attack_train,25,25,3142.123,0.6599,-7599.13,-0.7999,9500,-79.005,-21395.864
1.0,1.0,attack_train,25,25,3474.871,0.7298,-6262.7,-0.6592,9500,-79.005,-21395.864
1.0,1.5,attack_train,25,25,3927.628,0.8249,-4449.524,-0.4684,9500,-79.005,-21395.864
1.0,2.0,attack_train,25,25,4211.611,0.8845,-3272.15,-0.3444,9500,-79.005,-21395.864
1.0,2.5,attack_train,25,25,4395.268,0.9231,-2458.81,-0.2588,9500,-79.005,-21395.864
1.0,3.0,attack_train,25,25,4517.397,0.9487,-1867.655,-0.1966,9500,-79.005,-21395.864
1.0,4.0,attack_train,25,25,4657.584,0.9782,-1087.07,-0.1144,9500,-79.005,-21395.864
1.0,5.5,attack_train,25,25,4735.547,0.9945,-486.558,-0.0512,9500,-79.005,-21395.864
1.0,7.5,attack_train,25,25,4757.697,0.9992,-178.068,-0.0187,9500,-79.005,-21395.864
1.0,10.0,attack_train,25,25,4761.603,1.0,-90.957,-0.0096,9500,-79.005,-21395.864
1.0,14.0,attack_train,25,25,4761.615,1.0,-79.021,-0.0083,9500,-79.005,-21395.864
2.0,0.5,attack_train,25,25,2183.078,0.4585,-12308.41,-1.2956,9500,-79.005,-21395.864
2.0,0.75,attack_train,25,25,2609.047,0.5479,-10720.599,-1.1285,9500,-79.005,-21395.864
2.0,1.0,attack_train,25,25,2938.674,0.6172,-9508.412,-1.0009,9500,-79.005,-21395.864
2.0,1.5,attack_train,25,25,3425.771,0.7195,-7685.799,-0.809,9500,-79.005,-21395.864
2.0,2.0,attack_train,25,25,3770.383,0.7918,-6309.988,-0.6642,9500,-79.005,-21395.864
2.0,2.5,attack_train,25,25,4023.54,0.845,-5213.042,-0.5487,9500,-79.005,-21395.864
2.0,3.0,attack_train,25,25,4216.122,0.8854,-4306.101,-0.4533,9500,-79.005,-21395.864
2.0,4.0,attack_train,25,25,4479.618,0.9408,-2874.437,-0.3026,9500,-79.005,-21395.864
2.0,5.5,attack_train,25,25,4672.085,0.9812,-1459.488,-0.1536,9500,-79.005,-21395.864
2.0,7.5,attack_train,25,25,4742.465,0.996,-499.838,-0.0526,9500,-79.005,-21395.864
2.0,10.0,attack_train,25,25,4761.288,0.9999,-145.054,-0.0153,9500,-79.005,-21395.864
2.0,14.0,attack_train,25,25,4761.615,1.0,-79.54,-0.0084,9500,-79.005,-21395.864
4.0,0.5,attack_train,25,25,1782.657,0.3744,-14559.726,-1.5326,9500,-79.005,-21395.864
4.0,0.75,attack_train,25,25,2180.61,0.458,-13230.861,-1.3927,9500,-79.005,-21395.864
4.0,1.0,attack_train,25,25,2501.882,0.5254,-12131.864,-1.277,9500,-79.005,-21395.864
4.0,1.5,attack_train,25,25,3009.475,0.632,-10289.941,-1.0832,9500,-79.005,-21395.864
4.0,2.0,attack_train,25,25,3400.69,0.7142,-8720.135,-0.9179,9500,-79.005,-21395.864
4.0,2.5,attack_train,25,25,3710.541,0.7793,-7357.9,-0.7745,9500,-79.005,-21395.864
4.0,3.0,attack_train,25,25,3961.439,0.832,-6165.826,-0.649,9500,-79.005,-21395.864
4.0,4.0,attack_train,25,25,4328.427,0.909,-4182.109,-0.4402,9500,-79.005,-21395.864
4.0,5.5,attack_train,25,25,4618.927,0.97,-2132.811,-0.2245,9500,-79.005,-21395.864
4.0,7.5,attack_train,25,25,4730.554,0.9935,-709.716,-0.0747,9500,-79.005,-21395.864
4.0,10.0,attack_train,25,25,4760.891,0.9998,-178.506,-0.0188,9500,-79.005,-21395.864
4.0,14.0,attack_train,25,25,4761.615,1.0,-80.049,-0.0084,9500,-79.005,-21395.864
8.0,0.5,attack_train,25,25,1495.601,0.3141,-16155.617,-1.7006,9500,-79.005,-21395.864
8.0,0.75,attack_train,25,25,1878.522,0.3945,-14939.629,-1.5726,9500,-79.005,-21395.864
8.0,1.0,attack_train,25,25,2199.888,0.462,-13847.656,-1.4576,9500,-79.005,-21395.864
8.0,1.5,attack_train,25,25,2732.813,0.5739,-11878.394,-1.2504,9500,-79.005,-21395.864
8.0,2.0,attack_train,25,25,3163.22,0.6643,-10115.365,-1.0648,9500,-79.005,-21395.864
8.0,2.5,attack_train,25,25,3514.968,0.7382,-8553.217,-0.9003,9500,-79.005,-21395.864
8.0,3.0,attack_train,25,25,3805.549,0.7992,-7173.682,-0.7551,9500,-79.005,-21395.864
8.0,4.0,attack_train,25,25,4237.999,0.89,-4866.4,-0.5123,9500,-79.005,-21395.864
8.0,5.5,attack_train,25,25,4587.964,0.9635,-2476.343,-0.2607,9500,-79.005,-21395.864
8.0,7.5,attack_train,25,25,4724.17,0.9921,-815.443,-0.0858,9500,-79.005,-21395.864
8.0,10.0,attack_train,25,25,4760.666,0.9998,-195.292,-0.0206,9500,-79.005,-21395.864
8.0,14.0,attack_train,25,25,4761.615,1.0,-80.303,-0.0085,9500,-79.005,-21395.864
