judge,selector,n,kl_nats,n_prompts,u,u_lo95,u_hi95,gain,gain_lo95,gain_hi95,mean_words,spearman_u_logn
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),1,0.0,805,0.3335,0.3075,0.3596,0.0,0.0,0.0,132.1,0.4
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),2,0.1931,805,0.3292,0.3037,0.354,-0.0043,-0.0267,0.0186,121.0,0.4
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),4,0.6363,805,0.3298,0.3056,0.3553,-0.0037,-0.0311,0.0242,108.4,0.4
Phi-3.5-mini-instruct,pointwise reward (Qwen2.5-7B),8,1.2044,805,0.3646,0.3385,0.3919,0.0311,-0.0006,0.0621,107.6,0.4
Meta-Llama-3.1-8B-Instruct,pointwise reward (Qwen2.5-7B),1,0.0,805,0.2267,0.1988,0.2565,0.0,0.0,0.0,132.1,1.0
Meta-Llama-3.1-8B-Instruct,pointwise reward (Qwen2.5-7B),2,0.1931,805,0.236,0.2062,0.2652,0.0093,-0.0143,0.0335,121.0,1.0
Meta-Llama-3.1-8B-Instruct,pointwise reward (Qwen2.5-7B),4,0.6363,805,0.2683,0.2385,0.2994,0.0416,0.0106,0.0714,108.4,1.0
Meta-Llama-3.1-8B-Instruct,pointwise reward (Qwen2.5-7B),8,1.2044,805,0.2932,0.2634,0.3248,0.0665,0.0342,0.1006,107.6,1.0
